Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagnX,MagnY,MagnZ,AccX_butter,AccX_kalman,AccY_butter,AccY_kalman,AccZ_butter,AccZ_kalman,GyroX_butter,GyroX_kalman,GyroY_butter,GyroY_kalman,GyroZ_butter,GyroZ_kalman,MagnX_butter,MagnX_kalman,MagnY_butter,MagnY_kalman,MagnZ_butter,MagnZ_kalman
0.0,5.006,-2.527,-1.299,9.746,-2.376,0.034,81.9,95.69,-12.39,5.040636713901894,4.767641748404914,-2.382819883008681,1.5770543203718341,-1.3694816373075873,3.8439527092474575,9.778202097537402,8.932348669796545,-2.4623781035403987,1.6416019603564052,-0.010040295148488065,3.896838154078504,77.57052267140759,12.057090432153315,94.76688861611605,8.35945688936254,-11.876731382797718,0.5654364322919869
,4.98,-2.218,-0.912,10.177,-3.037,0.469,98.77,85.33,-9.87,5.765940173296749,4.87134269927957,-1.9554964458647812,1.411086961224323,-0.8534312918109199,3.6359628243208792,9.678711367844496,8.986780432004645,-1.889609256695004,1.4369948200331435,0.3490121031379179,3.7469300900585543,82.99400723016657,15.849266087642324,91.67178578245326,11.725574128751754,-9.2129534693328,0.10906830682875723
,5.087,-2.34,-0.428,10.584,-1.869,0.928,111.44,74.62,-8.61,6.463361418595921,4.942295626162215,-1.5562074678570506,1.2470424063031524,-0.34042557506204907,3.458235413673405,9.579085913146605,9.056630898243279,-1.3530271603495592,1.29241527430941,0.6963233716281827,3.623651121386866,88.27353084946802,20.029691538009,88.57159037377204,14.476107029141762,-6.719291469937923,-0.27223868352002545
,6.987,-3.927,-0.22,8.89,-1.034,1.747,123.2,59.01,-5.25,7.1123917370946215,5.450792304603303,-1.193838141875615,1.020768397606689,0.15730249273387584,3.297376841859757,9.480839542877684,9.049343706071783,-0.872238484035689,1.1906752287756914,1.0200651705988382,3.541580403983465,93.37074183058127,24.54159102412573,85.40524091788744,16.42368721771916,-4.470132959572551,-0.4899288219004096
75.0,5.932,0.335,2.388,8.686,-1.034,2.034,127.19,111.58,-23.1,7.69470744145993,5.547246099534952,-0.8758186183902625,0.9907780047612841,0.628253980048786,3.2576074841187643,9.385415078262724,9.033453763459923,-0.461902083437078,1.0933845336995245,1.3103936356629982,3.475650085935433,98.31698116931518,29.030666520876544,82.11634906645531,20.585114329292715,-2.520304547210997,-1.4787246300191124
,7.31,-1.29,2.402,8.78,-0.045,2.067,112.84,91.42,1.33,8.195094676152312,5.8440205725857775,-0.6077474663608685,0.8910337928747804,1.0621700377066368,3.220189596884907,9.29420527502886,9.022369586993294,-0.13088430586157465,1.043600088260027,1.5600426871911484,3.4140462418295305,103.21073841156375,32.69586142329901,78.6555409967795,23.682903693512223,-0.8994665862511873,-1.3558919720214349
,8.976,-1.838,2.484,8.698,0.718,2.211,101.78,76.86,23.73,8.60243903024685,6.299914318550503,-0.3928648006847246,0.7716862174800321,1.450326148782119,3.18799415700122,9.208595565096518,9.008184081544252,0.11828374726648602,1.029360769866972,1.7646335169600817,3.3614339757502343,108.20410474005178,35.71708617283892,74.9826237733356,26.008473104665185,0.39236099491911264,-0.2588222357315424
,9.6,-1.153,1.735,10.057,1.194,2.017,113.19,78.05,25.69,8.910690113553414,6.7242609609109945,-0.2314370705291606,0.6875148033877365,1.7855835352654017,3.12445103410051,9.13003174237896,9.054051464069865,0.28955669597171135,1.0365608613361714,1.9226761441837479,3.302638465154857,113.47917009628668,39.1051733589261,71.06800937039176,28.28438118283378,1.3873175354096483,0.8759856315325596
151.0,11.17,1.876,1.515,10.074,2.742,1.895,141.26,47.88,0.7,9.119651710001937,7.2377587865181985,-0.12016632911169683,0.7394902779965746,2.062224844070013,3.0540656547996097,9.060091355957304,9.098656402677992,0.3930308539456636,1.1111440441147276,2.0352793420531485,3.2410788617936808,119.21670744906153,43.572663247220945,66.89310201829757,29.141347337043584,2.14927635814917,0.8682893331274015
,11.433,2.221,0.258,9.648,2.718,2.225,136.5,48.16,0.35,9.235414392253276,7.678880469594351,-0.051780424222203206,0.804280458941384,2.275667765896396,2.931786605922997,9.00051539146398,9.12268059269359,0.4440161654666091,1.1814159340576886,2.105621216118673,3.19664315385868,125.56039328138583,47.63661157878503,62.44987872670535,29.973081296705427,2.7697570069134527,0.8456232249160568
,11.283,2.237,0.524,8.906,3.142,1.855,130.62,54.88,2.17,9.270259128286128,8.027681674449447,-0.014990316261510534,0.8669369214199592,2.4221955456439828,2.8264879854972857,8.953156127585242,9.113204600332997,0.4614824406638137,1.2671572521896657,2.138258042948781,3.1379696929891012,132.58034495249356,51.26568580716967,57.740234740047434,31.06232407763156,3.3601689192838253,0.9035415832112401
,10.742,2.568,1.577,8.739,1.395,2.292,124.88,66.08,5.11,9.241924935255865,8.271694676034972,0.005010329527721768,0.9413287279824547,2.498844009310842,2.771844704075372,8.91982298382891,9.096839683244793,0.46592809272546726,1.2727481400792924,2.1383621303709908,3.100973290826806,140.24023355634188,54.4850266362206,52.775575324605136,32.593735937831084,4.0411715459640405,1.0875006878413547
227.0,8.212,0.89,2.776,7.954,-1.898,1.692,91.84,64.82,-0.63,9.17224137213556,8.266670538464417,0.025401579007980835,0.9390839924101811,2.5035349362701904,2.772026425714344,8.902047422785206,9.046860402806317,0.4768460985690369,1.1340832749926493,2.110983003080608,3.0393553121505503,148.37275810983297,56.118654446745495,47.576699848731934,34.00307227140548,4.930438144576571,1.012390022899111
,7.267,0.179,3.321,8.576,-2.446,0.785,93.94,49.56,-1.68,9.085251980270616,8.187368027077591,0.0639740243536066,0.9058435899544254,2.435461325475135,2.7960344336832614,8.900819019802658,9.026268482115906,0.5100986887107812,0.9775171453619973,2.060423635431413,2.940766631685726,156.66852471968883,57.77267789699853,42.173596844631724,34.683416212124236,6.130263023198773,0.8946449725853409
,6.992,-0.321,3.061,9.182,-3.436,1.316,101.08,26.46,1.54,9.005060677157408,8.09746227574392,0.13691427777463228,0.8521906054322334,2.295644681624607,2.8076220505114455,8.916353233866928,9.033079016716297,0.575612019933357,0.7845028369143061,1.9898148520568164,2.8697114624238917,164.68282025436267,59.66661702788337,36.60471165474315,34.3237853460861,7.716392660959301,0.9228679861632035
,7.361,-1.101,2.469,9.579,-3.64,1.479,115.01,11.9,5.04,8.953683193627992,8.044674550073754,0.2564315405616545,0.7667726220966076,2.0875311286203053,2.79281324865298,8.94793772060499,9.056953527131718,0.6758154262582997,0.5910080962879347,1.9009515024396704,2.8088921198612136,171.86298774312954,62.086923654027146,30.915622018455924,33.343136290286566,9.72927944922527,1.102920620437808
302.0,9.655,-3.245,2.292,8.303,0.165,1.677,189.0,15.12,9.8,8.949163346637802,8.155177613931144,0.42859431433079687,0.5913276214768475,1.8174851416084097,2.7709114139786144,8.993881568611602,9.02398122548473,0.805154359335562,0.572377680818825,1.7944189987239954,2.7593916041598106,177.59608772368253,67.63715465055311,25.15754814983947,32.54619228101407,12.168659185189503,1.4832659791784928
,9.55,-2.615,1.634,8.385,0.376,1.584,206.22,20.3,11.62,9.00413566246952,8.247184493096583,0.6517613544378329,0.4511067753504358,1.495066092050588,2.721191391804016,9.051576215981722,8.996036954445113,0.9508214724062162,0.5637895863333106,1.6699924065107088,2.7079887455869067,181.2727785731363,73.69773426922431,19.386307570226204,32.01063520569574,14.991967763795252,1.9265710899342303
,8.799,-1.756,1.558,8.739,0.692,1.476,223.37,24.22,12.39,9.124923448024184,8.2823009860183,0.915937319463677,0.3545843933399458,1.1330124469706482,2.670322079487581,9.117671808692661,8.984796075940798,1.094629376475133,0.5693965531841527,1.527245067456581,2.654110750347966,182.3598085633507,80.24328239158359,13.662026064455443,31.669930951680147,18.116715293707273,2.384163397509208
,8.181,-0.28,1.283,9.0,1.247,1.232,236.67,24.36,14.98,9.311195120363868,8.276061339854106,1.2032603426044708,0.32683240693134624,0.7468958957592716,2.6096509632446314,9.188367470504023,8.985460982134956,1.2157520336789065,0.5990298720048063,1.3662704193153414,2.5919182372175054,180.47119643200668,87.08421984067883,8.049346972672366,31.35024911495689,21.42658589673604,2.935011306575271
378.0,8.947,1.35,1.412,8.612,1.742,-0.893,229.53,3.71,24.85,9.556172853668516,8.31617850699474,1.489651986011234,0.3715781230796942,0.3544388846386708,2.5572746463937284,9.259796905143189,8.969128585358222,1.293927124034406,0.6490148571233509,1.188400311367307,2.439513916264513,175.42769481063087,93.3137354046176,2.6174500739829396,30.141470856589493,24.780723368920093,3.893409393177336
