Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagnX,MagnY,MagnZ
0.0,-9.567,0.328,-2.637,-9.552,0.311,-2.587,2.59,0.98,0.63
,-9.533,0.318,-2.601,-9.557,0.349,-2.613,2.52,1.05,0.63
,-9.557,0.309,-2.539,-9.581,0.39,-2.668,2.59,1.33,0.7
,-9.543,0.335,-2.618,-9.524,0.421,-2.663,2.38,1.4,0.7
76.0,-9.533,0.369,-2.699,-9.545,0.313,-2.687,2.17,1.4,0.7
,-9.569,0.347,-2.666,-9.581,0.292,-2.623,2.17,1.33,0.56
,-9.514,0.361,-2.694,-9.529,0.299,-2.637,2.17,1.19,0.7
,-9.572,0.357,-2.702,-9.591,0.345,-2.668,2.24,1.33,0.7
152.0,-9.562,0.354,-2.692,-9.552,0.313,-2.639,2.59,1.12,0.84
,-9.505,0.349,-2.659,-9.557,0.335,-2.644,2.59,0.98,0.84
,-9.517,0.333,-2.611,-9.579,0.34,-2.627,2.45,1.12,0.84
,-9.586,0.337,-2.639,-9.529,0.352,-2.606,2.45,0.91,0.7
228.0,-9.543,0.333,-2.599,-9.564,0.323,-2.67,2.94,1.05,0.91
,-9.545,0.373,-2.525,-9.538,0.316,-2.694,2.87,1.26,0.84
,-9.598,0.421,-2.618,-9.586,0.38,-2.63,2.45,1.19,0.77
,-9.598,0.364,-2.625,-9.531,0.318,-2.608,2.1,1.19,0.77
304.0,-9.529,0.392,-2.606,-9.622,0.357,-2.611,2.59,1.05,0.84
,-9.579,0.376,-2.556,-9.564,0.369,-2.575,2.59,1.19,0.77
,-9.562,0.354,-2.596,-9.543,0.39,-2.592,2.31,1.26,0.7
,-9.56,0.359,-2.582,-9.581,0.395,-2.618,2.52,1.26,0.77
380.0,-9.584,0.359,-2.635,-9.531,0.364,-2.639,2.45,1.33,0.7
,-9.56,0.316,-2.642,-9.569,0.373,-2.599,2.31,1.26,0.7
,-9.562,0.34,-2.67,-9.572,0.369,-2.572,2.45,1.26,0.63
,-9.531,0.347,-2.651,-9.517,0.354,-2.637,2.8,1.26,0.77
456.0,-9.596,0.361,-2.661,-9.557,0.337,-2.615,3.08,1.26,0.7
,-9.572,0.409,-2.608,-9.543,0.321,-2.599,3.08,1.26,0.7
,-9.574,0.392,-2.565,-9.552,0.28,-2.594,2.94,1.26,0.7
,-9.55,0.371,-2.587,-9.586,0.313,-2.611,3.08,1.19,0.7
532.0,-9.555,0.376,-2.615,-9.572,0.345,-2.649,3.15,1.26,0.7
,-9.533,0.359,-2.635,-9.555,0.385,-2.551,2.94,1.19,0.7
,-9.526,0.328,-2.594,-9.572,0.392,-2.536,2.8,1.33,0.77
,-9.572,0.299,-2.644,-9.617,0.388,-2.608,3.08,1.54,0.84
608.0,-9.531,0.347,-2.584,-9.596,0.419,-2.678,2.17,1.47,0.7
,-9.543,0.342,-2.599,-9.564,0.38,-2.467,1.96,1.33,0.42
,-9.574,0.352,-2.685,-9.574,0.357,-2.584,2.66,1.33,0.49
,-9.574,0.325,-2.706,-9.552,0.325,-2.443,3.36,1.54,0.7
684.0,-9.557,0.369,-2.678,-9.581,0.345,-2.661,2.45,1.4,0.63
,-9.507,0.383,-2.682,-9.612,0.412,-2.58,2.59,1.19,0.49
,-9.548,0.302,-2.673,-9.608,0.287,-2.563,3.08,1.19,0.42
,-9.521,0.309,-2.647,-9.617,0.187,-2.498,3.85,1.05,0.56
760.0,-9.557,0.306,-2.546,-9.552,0.419,-2.417,1.26,1.47,0.49
,-9.567,0.235,-2.45,-9.545,0.333,-2.544,1.26,1.68,0.49
,-9.545,0.337,-2.505,-9.531,0.294,-2.685,1.75,1.96,0.7
,-9.567,0.302,-2.587,-9.519,0.275,-2.568,1.82,1.68,0.56
836.0,-9.517,0.337,-2.582,-9.543,0.392,-2.704,0.42,2.1,0.63
,-9.567,0.299,-2.606,-9.603,0.345,-2.539,0.63,2.24,0.7
,-9.529,0.364,-2.577,-9.56,0.294,-2.359,0.77,2.03,0.77
,-9.519,0.404,-2.637,-9.569,0.333,-2.458,0.56,1.82,0.77
912.0,-9.56,0.34,-2.608,-9.524,0.285,-2.778,-0.42,2.1,0.63
,-9.524,0.306,-2.644,-9.564,0.419,-2.848,0.0,1.89,0.7
,-9.497,0.285,-2.649,-9.536,0.443,-2.845,0.7,1.82,0.91
,-9.483,0.23,-2.759,-9.584,0.407,-2.91,1.47,1.89,0.98
988.0,-9.543,0.357,-2.807,-9.552,0.419,-2.493,1.68,0.84,0.77
,-9.545,0.309,-2.69,-9.526,0.306,-2.45,1.75,0.56,0.7
,-9.55,0.38,-2.608,-9.533,0.239,-2.446,1.96,0.28,0.7
,-9.608,0.438,-2.532,-9.588,0.223,-2.532,1.26,0.42,0.84
1064.0,-9.521,0.28,-2.57,-9.497,0.246,-2.548,0.21,0.98,1.05
,-9.49,0.313,-2.493,-9.552,0.124,-2.474,0.14,1.19,1.26
,-9.505,0.345,-2.58,-9.552,0.079,-2.381,0.14,1.33,1.4
,-9.574,0.297,-2.57,-9.598,0.278,-2.469,0.14,1.47,1.4
1140.0,-9.579,0.426,-2.539,-9.512,0.426,-2.295,3.22,1.96,2.45
,-9.533,0.4,-2.422,-9.591,0.531,-2.295,2.94,2.45,2.59
,-9.509,0.424,-2.455,-9.579,0.479,-2.324,2.38,2.66,2.73
,-9.541,0.39,-2.326,-9.509,0.366,-2.297,2.03,3.22,2.87
