Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagnX,MagnY,MagnZ
0.0,-9.11,-0.605,-3.91,-9.1,-0.634,-3.903,2.66,1.05,0.7
,-9.1,-0.579,-3.903,-9.11,-0.637,-3.9,2.45,1.12,0.7
,-9.064,-0.668,-3.888,-9.136,-0.639,-3.893,2.52,1.26,0.77
,-9.117,-0.651,-3.951,-9.115,-0.57,-3.922,2.73,1.12,0.77
75.0,-9.091,-0.562,-3.903,-9.069,-0.598,-3.9,2.66,1.05,0.7
,-9.091,-0.629,-3.955,-9.098,-0.574,-3.946,2.52,1.05,0.63
,-9.119,-0.593,-3.955,-9.095,-0.581,-3.975,2.38,1.19,0.77
,-9.076,-0.639,-3.905,-9.045,-0.622,-4.142,2.38,1.19,0.84
150.0,-9.045,-0.593,-4.034,-9.172,-0.634,-3.821,2.59,0.63,0.63
,-9.057,-0.639,-3.9,-9.076,-0.665,-3.819,2.52,0.7,0.77
,-9.107,-0.622,-3.893,-9.091,-0.696,-3.845,2.73,0.77,0.77
,-9.131,-0.586,-3.891,-9.124,-0.723,-3.879,2.8,0.84,0.84
226.0,-9.083,-0.646,-3.86,-9.098,-0.562,-3.92,2.94,0.84,0.98
,-9.122,-0.663,-3.888,-9.076,-0.615,-3.951,3.01,0.91,0.98
,-9.093,-0.601,-3.886,-9.045,-0.692,-3.917,3.01,1.05,1.05
,-9.083,-0.579,-3.838,-9.072,-0.596,-3.953,2.87,1.19,1.05
302.0,-9.115,-0.605,-3.963,-9.186,-0.723,-4.011,2.52,1.19,1.12
,-9.105,-0.622,-3.9,-9.117,-0.577,-4.013,2.38,1.05,1.12
,-9.069,-0.656,-3.905,-9.11,-0.584,-3.96,2.24,0.77,1.05
,-9.117,-0.644,-3.927,-9.136,-0.715,-4.027,2.24,0.77,1.05
378.0,-9.143,-0.512,-4.049,-9.107,-0.526,-4.008,2.59,0.7,1.12
,-9.16,-0.579,-3.963,-9.069,-0.665,-3.886,2.1,0.84,1.05
,-9.062,-0.622,-3.867,-9.098,-0.617,-3.915,1.75,0.56,0.98
,-9.134,-0.493,-4.255,-9.16,-0.522,-3.924,2.38,0.42,0.84
453.0,-9.117,-0.579,-3.85,-9.124,-0.627,-3.872,2.31,0.14,1.05
,-9.11,-0.641,-3.786,-9.17,-0.498,-3.86,2.17,0.28,1.05
,-9.127,-0.586,-3.75,-9.115,-0.727,-3.819,2.38,0.56,1.12
,-9.186,-0.526,-3.699,-9.11,-0.677,-3.824,2.03,0.63,0.98
529.0,-9.11,-0.558,-3.886,-9.115,-0.57,-3.826,1.96,0.98,0.98
,-9.072,-0.526,-3.881,-9.165,-0.593,-3.831,1.82,1.05,0.98
