Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagnX,MagnY,MagnZ
0.0,-9.273,-0.471,-3.506,-9.268,-0.517,-3.525,2.59,1.05,0.14
,-9.256,-0.459,-3.556,-9.239,-0.584,-3.63,2.66,1.19,0.35
,-9.249,-0.469,-3.518,-9.215,-0.589,-3.623,2.73,1.33,0.42
,-9.249,-0.503,-3.601,-9.246,-0.558,-3.711,2.59,1.33,0.21
76.0,-9.172,-0.522,-3.659,-9.265,-0.507,-3.585,2.17,1.26,0.28
,-9.217,-0.526,-3.664,-9.251,-0.534,-3.561,2.59,1.12,0.35
,-9.251,-0.505,-3.644,-9.273,-0.534,-3.439,2.87,0.84,0.56
,-9.256,-0.481,-3.592,-9.22,-0.574,-3.513,3.15,0.98,0.63
152.0,-9.22,-0.581,-3.544,-9.229,-0.486,-3.637,3.01,0.56,0.49
,-9.213,-0.651,-3.599,-9.203,-0.5,-3.652,3.08,0.63,0.56
,-9.251,-0.644,-3.534,-9.239,-0.426,-3.644,3.78,0.91,0.77
,-9.237,-0.558,-3.616,-9.225,-0.445,-3.611,4.34,1.05,0.84
227.0,-9.215,-0.481,-3.649,-9.294,-0.483,-3.606,3.15,0.63,0.7
,-9.182,-0.474,-3.668,-9.253,-0.51,-3.592,3.01,0.42,0.63
,-9.227,-0.519,-3.637,-9.251,-0.541,-3.613,2.8,0.07,0.63
,-9.256,-0.536,-3.618,-9.246,-0.67,-3.57,2.8,0.28,0.84
302.0,-9.229,-0.601,-3.475,-9.28,-0.577,-3.47,2.66,0.21,0.84
,-9.287,-0.574,-3.448,-9.268,-0.598,-3.498,3.22,0.63,0.91
,-9.268,-0.481,-3.486,-9.246,-0.656,-3.491,3.29,0.7,0.91
,-9.304,-0.459,-3.419,-9.198,-0.651,-3.455,3.22,0.84,0.98
378.0,-9.249,-0.598,-3.35,-9.256,-0.591,-3.453,3.5,1.68,1.47
,-9.301,-0.531,-3.362,-9.234,-0.5,-3.568,3.36,2.1,1.47
,-9.268,-0.536,-3.403,-9.27,-0.438,-3.611,2.73,2.03,1.26
,-9.284,-0.524,-3.41,-9.292,-0.404,-3.647,2.17,2.31,1.12
454.0,-9.268,-0.407,-3.721,-9.158,-0.567,-3.893,0.0,2.03,0.91
,-9.261,-0.491,-3.879,-9.16,-0.486,-3.819,0.0,1.68,0.91
,-9.186,-0.558,-3.915,-9.237,-0.414,-3.723,0.63,1.26,0.98
,-9.15,-0.589,-3.951,-9.258,-0.395,-3.575,1.89,1.12,1.33
530.0,-9.246,-0.45,-3.542,-9.208,-0.534,-3.534,3.43,0.0,1.4
,-9.246,-0.565,-3.51,-9.222,-0.51,-3.422,2.66,-0.14,1.26
,-9.282,-0.617,-3.465,-9.268,-0.531,-3.429,2.45,-0.14,1.33
,-9.244,-0.591,-3.489,-9.287,-0.543,-3.362,2.87,0.14,1.47
605.0,-9.306,-0.565,-3.369,-9.268,-0.402,-3.623,2.03,0.91,1.75
,-9.323,-0.538,-3.439,-9.253,-0.419,-3.656,1.61,1.12,1.61
,-9.275,-0.51,-3.475,-9.256,-0.505,-3.676,1.19,0.91,1.33
,-9.217,-0.45,-3.594,-9.234,-0.366,-3.764,0.98,1.12,1.19
681.0,-9.244,-0.402,-3.836,-9.213,-0.603,-3.565,-0.56,0.42,0.77
,-9.17,-0.479,-3.644,-9.306,-0.653,-3.455,-0.84,0.21,0.56
,-9.232,-0.675,-3.623,-9.249,-0.562,-3.486,0.14,0.28,0.91
,-9.256,-0.689,-3.611,-9.129,-0.771,-3.336,2.1,0.42,1.33
757.0,-9.246,-0.785,-3.19,-9.32,-0.036,-3.439,6.23,1.75,2.59
,-9.328,-0.567,-3.151,-9.284,-0.069,-3.542,7.14,2.17,2.52
,-9.402,-0.278,-3.211,-9.253,-0.184,-3.628,7.14,2.31,2.1
,-9.438,-0.086,-3.355,-9.201,-0.263,-3.743,5.39,2.45,1.61
832.0,-9.246,-0.163,-3.814,-9.124,-0.625,-3.63,-1.26,1.47,0.0
,-9.246,-0.191,-3.814,-9.28,-0.689,-3.656,-1.96,0.84,-0.56
,-9.237,-0.218,-3.8,-9.308,-0.651,-3.642,-3.22,0.56,-1.05
,-9.206,-0.625,-3.812,-9.246,-0.369,-3.508,-4.48,0.28,-1.12
908.0,-9.342,-0.292,-3.403,-9.251,-0.61,-3.307,1.4,0.84,-0.07
,-9.347,-0.431,-3.427,-9.313,-0.663,-3.345,0.63,0.7,-0.14
,-9.232,-0.483,-3.36,-9.268,-0.507,-3.403,0.14,0.84,0.0
,-9.292,-0.593,-3.386,-9.294,-0.388,-3.415,0.0,0.91,-0.14
984.0,-9.294,-0.404,-3.436,-9.265,-0.361,-3.618,1.68,2.45,0.84
,-9.292,-0.479,-3.424,-9.323,-0.371,-3.642,1.33,2.52,0.98
,-9.222,-0.404,-3.501,-9.344,-0.428,-3.757,0.98,2.66,0.84
,-9.27,-0.447,-3.613,-9.22,-0.421,-3.96,0.28,2.73,0.84
1060.0,-9.167,-0.481,-4.025,-9.222,-0.534,-3.702,0.21,1.47,0.91
,-9.143,-0.503,-3.989,-9.287,-0.546,-3.57,1.19,1.05,0.98
,-9.129,-0.629,-3.994,-9.251,-0.536,-3.496,2.03,0.84,0.98
,-9.115,-0.615,-3.826,-9.275,-0.45,-3.47,2.73,0.49,1.05
1135.0,-9.225,-0.409,-3.482,-9.306,-0.61,-3.329,4.76,0.28,1.19
,-9.268,-0.357,-3.479,-9.284,-0.505,-3.427,3.99,0.21,1.05
,-9.229,-0.402,-3.384,-9.301,-0.424,-3.479,3.5,0.14,0.98
,-9.27,-0.577,-3.3,-9.241,-0.39,-3.561,3.15,0.42,1.05
1211.0,-9.208,-0.438,-3.568,-9.275,-0.352,-3.575,3.85,1.26,1.33
,-9.189,-0.402,-3.587,-9.234,-0.349,-3.654,3.5,1.12,1.26
,-9.325,-0.342,-3.589,-9.251,-0.347,-3.716,3.15,1.05,0.98
,-9.261,-0.345,-3.553,-9.232,-0.397,-3.757,2.73,1.05,0.91
1287.0,-9.217,-0.467,-3.716,-9.265,-0.572,-3.41,0.21,0.07,0.28
,-9.225,-0.689,-3.62,-9.304,-0.376,-3.405,0.56,-0.07,0.42
,-9.249,-0.579,-3.599,-9.301,-0.376,-3.376,2.1,-0.14,0.98
,-9.282,-0.632,-3.494,-9.263,-0.479,-3.393,2.94,0.0,1.05
1363.0,-9.292,-0.447,-3.458,-9.296,-0.507,-3.484,3.08,0.7,1.12
,-9.304,-0.426,-3.431,-9.284,-0.512,-3.515,2.73,0.77,0.98
,-9.306,-0.445,-3.467,-9.244,-0.55,-3.491,2.38,0.7,0.84
,-9.246,-0.428,-3.455,-9.273,-0.512,-3.503,2.17,0.77,0.77
1438.0,-9.273,-0.431,-3.549,-9.225,-0.419,-3.604,3.15,1.05,1.05
,-9.251,-0.371,-3.625,-9.277,-0.34,-3.601,3.08,1.05,0.98
,-9.237,-0.383,-3.671,-9.27,-0.313,-3.52,2.59,0.7,0.7
,-9.203,-0.359,-3.649,-9.258,-0.335,-3.427,2.45,0.77,0.77
1514.0,-9.284,-0.392,-3.41,-9.328,-0.543,-3.429,2.03,0.56,0.49
,-9.306,-0.359,-3.475,-9.22,-0.581,-3.408,1.75,0.63,0.28
,-9.28,-0.55,-3.455,-9.229,-0.538,-3.393,1.19,0.63,0.21
,-9.249,-0.428,-3.436,-9.289,-0.491,-3.419,1.54,0.7,0.28
1589.0,-9.32,-0.419,-3.556,-9.208,-0.503,-3.728,3.15,1.4,0.91
,-9.292,-0.335,-3.568,-9.229,-0.491,-3.64,2.87,1.26,0.7
,-9.256,-0.33,-3.697,-9.191,-0.601,-3.625,2.1,0.98,0.56
,-9.182,-0.522,-3.735,-9.213,-0.514,-3.494,1.75,0.91,0.49
1665.0,-9.325,-0.464,-3.4,-9.273,-0.498,-3.434,3.85,0.77,1.05
,-9.363,-0.383,-3.293,-9.263,-0.462,-3.422,3.36,0.91,0.91
,-9.368,-0.424,-3.319,-9.268,-0.455,-3.558,2.73,0.91,0.84
,-9.304,-0.419,-3.379,-9.265,-0.428,-3.546,2.31,0.98,0.77
1741.0,-9.275,-0.38,-3.568,-9.299,-0.364,-3.501,2.8,1.12,0.77
,-9.265,-0.378,-3.568,-9.316,-0.388,-3.513,2.59,1.26,0.7
,-9.249,-0.404,-3.551,-9.282,-0.412,-3.467,2.45,1.19,0.63
,-9.246,-0.421,-3.558,-9.292,-0.457,-3.465,2.52,1.26,0.63
1817.0,-9.296,-0.51,-3.599,-9.351,-0.546,-3.556,2.8,0.91,0.7
,-9.256,-0.457,-3.585,-9.249,-0.51,-3.477,3.08,0.84,0.7
,-9.203,-0.558,-3.398,-9.249,-0.452,-3.506,2.59,0.98,0.84
,-9.299,-0.62,-3.467,-9.292,-0.486,-3.501,2.66,1.12,0.98
1893.0,-9.246,-0.457,-3.503,-9.325,-0.431,-3.391,2.38,1.05,0.84
,-9.27,-0.476,-3.455,-9.275,-0.45,-3.446,2.45,1.12,0.84
,-9.33,-0.555,-3.427,-9.277,-0.455,-3.491,3.08,1.12,0.98
,-9.287,-0.447,-3.376,-9.249,-0.419,-3.477,4.13,1.33,1.26
1968.0,-9.239,-0.447,-3.47,-9.373,-0.304,-3.506,3.5,1.54,0.98
,-9.263,-0.457,-3.412,-9.265,-0.397,-3.58,3.08,1.82,0.98
,-9.308,-0.364,-3.408,-9.237,-0.486,-3.57,2.45,1.75,0.7
,-9.335,-0.359,-3.424,-9.261,-0.443,-3.661,2.03,1.82,0.63
2044.0,-9.227,-0.436,-3.704,-9.249,-0.62,-3.446,1.4,1.19,0.42
,-9.196,-0.428,-3.692,-9.282,-0.483,-3.455,1.19,1.12,0.35
,-9.203,-0.675,-3.628,-9.332,-0.357,-3.372,1.19,0.84,0.35
,-9.167,-0.684,-3.561,-9.332,-0.29,-3.345,2.38,0.77,0.63
2120.0,-9.301,-0.316,-3.348,-9.33,-0.397,-3.561,2.45,1.19,0.56
,-9.284,-0.38,-3.369,-9.229,-0.38,-3.62,2.03,1.4,0.49
,-9.273,-0.433,-3.384,-9.215,-0.392,-3.752,2.1,1.4,0.42
,-9.325,-0.385,-3.467,-9.215,-0.481,-3.805,2.03,1.33,0.28
2196.0,-9.206,-0.491,-3.75,-9.308,-0.426,-3.276,2.52,0.49,0.21
