Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagnX,MagnY,MagnZ
0.0,-9.198,-0.385,-3.716,-9.215,-0.297,-3.771,2.03,1.4,0.42
,-9.201,-0.352,-3.709,-9.155,-0.345,-3.757,2.31,1.4,0.56
,-9.215,-0.388,-3.673,-9.124,-0.311,-3.814,2.52,1.47,0.56
,-9.21,-0.378,-3.683,-9.153,-0.383,-3.853,2.59,1.54,0.56
76.0,-9.136,-0.345,-3.862,-9.189,-0.282,-3.776,2.45,1.4,0.42
,-9.148,-0.383,-3.845,-9.143,-0.278,-3.802,2.73,1.33,0.49
,-9.131,-0.383,-3.869,-9.16,-0.34,-3.711,3.08,1.4,0.63
,-9.179,-0.268,-3.817,-9.141,-0.335,-3.726,3.08,1.12,0.7
152.0,-9.172,-0.352,-3.676,-9.198,-0.342,-3.733,2.31,1.19,0.49
,-9.21,-0.376,-3.668,-9.194,-0.378,-3.74,2.1,1.12,0.49
,-9.229,-0.357,-3.656,-9.148,-0.371,-3.738,1.96,1.33,0.42
,-9.194,-0.369,-3.676,-9.203,-0.364,-3.714,1.89,1.4,0.21
227.0,-9.182,-0.345,-3.757,-9.158,-0.407,-3.778,2.17,1.54,0.35
,-9.16,-0.325,-3.774,-9.153,-0.364,-3.857,2.31,1.61,0.42
,-9.155,-0.345,-3.776,-9.162,-0.354,-3.908,2.17,1.61,0.42
,-9.158,-0.366,-3.795,-9.143,-0.318,-3.821,2.03,1.68,0.42
302.0,-9.174,-0.385,-3.764,-9.17,-0.369,-3.745,2.73,1.33,0.7
,-9.184,-0.38,-3.771,-9.179,-0.321,-3.726,2.8,1.26,0.7
,-9.215,-0.34,-3.781,-9.16,-0.371,-3.75,2.87,1.26,0.77
,-9.177,-0.354,-3.754,-9.198,-0.359,-3.74,2.94,1.26,0.63
378.0,-9.182,-0.328,-3.769,-9.194,-0.347,-3.802,2.8,1.33,0.63
,-9.186,-0.414,-3.776,-9.155,-0.292,-3.783,2.94,1.47,0.84
,-9.105,-0.378,-3.747,-9.155,-0.357,-3.766,2.8,1.4,0.84
,-9.162,-0.33,-3.783,-9.189,-0.33,-3.807,2.8,1.4,0.63
454.0,-9.167,-0.349,-3.781,-9.095,-0.385,-3.802,2.38,1.12,0.56
,-9.162,-0.328,-3.819,-9.153,-0.39,-3.738,2.31,1.12,0.49
,-9.153,-0.357,-3.776,-9.167,-0.354,-3.656,2.31,1.05,0.49
,-9.177,-0.421,-3.728,-9.186,-0.38,-3.707,2.31,0.98,0.63
530.0,-9.234,-0.376,-3.699,-9.155,-0.395,-3.766,1.96,1.26,0.42
,-9.16,-0.397,-3.745,-9.167,-0.359,-3.795,1.82,1.26,0.42
,-9.136,-0.428,-3.738,-9.148,-0.354,-3.745,1.82,1.19,0.42
,-9.136,-0.359,-3.786,-9.15,-0.383,-3.747,2.24,1.4,0.56
605.0,-9.225,-0.325,-3.752,-9.16,-0.404,-3.826,2.66,1.4,0.56
,-9.167,-0.407,-3.819,-9.158,-0.366,-3.881,2.66,1.26,0.49
,-9.146,-0.395,-3.79,-9.093,-0.359,-3.759,2.8,1.19,0.56
,-9.141,-0.345,-3.805,-9.148,-0.342,-3.836,2.87,1.12,0.56
681.0,-9.201,-0.347,-3.821,-9.158,-0.412,-3.697,3.57,0.91,0.7
,-9.217,-0.285,-3.843,-9.167,-0.309,-3.671,3.5,0.77,0.77
,-9.124,-0.373,-3.738,-9.237,-0.349,-3.606,3.22,0.84,0.77
,-9.16,-0.397,-3.802,-9.251,-0.328,-3.637,3.29,0.7,0.7
757.0,-9.217,-0.369,-3.589,-9.21,-0.371,-3.699,2.03,1.19,0.42
,-9.213,-0.433,-3.599,-9.229,-0.313,-3.757,2.03,1.4,0.49
,-9.208,-0.4,-3.632,-9.191,-0.349,-3.771,2.17,1.26,0.56
,-9.201,-0.443,-3.592,-9.148,-0.373,-3.819,2.38,1.61,0.63
833.0,-9.172,-0.426,-3.86,-9.184,-0.304,-3.798,2.31,1.61,0.49
,-9.141,-0.452,-3.821,-9.15,-0.378,-3.769,2.45,1.54,0.49
,-9.162,-0.342,-3.769,-9.203,-0.38,-3.716,2.31,1.54,0.63
,-9.177,-0.378,-3.788,-9.165,-0.404,-3.69,2.31,1.4,0.77
909.0,-9.167,-0.426,-3.659,-9.167,-0.378,-3.695,2.24,1.61,0.77
,-9.191,-0.354,-3.678,-9.16,-0.383,-3.738,2.1,1.47,0.77
,-9.237,-0.364,-3.678,-9.201,-0.388,-3.735,1.96,1.47,0.7
,-9.206,-0.38,-3.711,-9.198,-0.383,-3.75,1.89,1.54,0.63
984.0,-9.21,-0.376,-3.805,-9.17,-0.316,-3.824,2.45,1.47,0.7
,-9.184,-0.373,-3.769,-9.191,-0.385,-3.79,2.73,1.4,0.77
,-9.165,-0.373,-3.771,-9.115,-0.378,-3.776,2.94,1.4,0.91
,-9.165,-0.371,-3.841,-9.174,-0.373,-3.812,3.08,1.4,0.91
1060.0,-9.146,-0.378,-3.783,-9.239,-0.38,-3.666,2.52,0.91,0.84
,-9.091,-0.299,-3.683,-9.215,-0.392,-3.676,2.59,1.19,0.91
,-9.143,-0.376,-3.64,-9.141,-0.44,-3.666,2.24,1.12,0.7
