Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagnX,MagnY,MagnZ,AccX_corr,AccY_corr,AccZ_corr,GyroX_corr,GyroY_corr,GyroZ_corr,AccNorm,GyroNorm,AccNorm_filt,GyroNorm_filt,KneeAngle_acc_deg,KneeAngle_gyro_deg,KneeAngle_fused_deg,KneeAngle_fused_filt_deg,KneeValgus_acc_deg,KneeValgus_filt_deg
95831.0,-9.375,-0.692,-3.415,-9.296,-0.787,-3.388,2.66,2.03,0.91,-0.12425576923076775,-0.2816096153846154,0.13262115384615347,-0.03960000000000008,-0.38111153846153845,0.15167884615384608,0.33515942790213427,0.4120929957170867,0.3995844444692206,0.44372096567184044,-0.0,-0.0,-0.0,0.7261552471018113,0.0,10.804199474960836
,-9.38,-0.687,-3.364,-9.28,-0.768,-3.321,2.52,1.96,0.77,-0.12925576923076854,-0.2766096153846155,0.18362115384615363,-0.023600000000000065,-0.36211153846153843,0.2186788461538458,0.35628171626180233,0.42367695717628967,0.40388839361131196,0.4449712647835044,0.48933971468412096,0.00022692307692307758,0.009564409678297813,0.8000850703207693,6.233758222929268,10.868875603102238
,-9.363,-0.687,-3.381,-9.351,-0.735,-3.326,2.24,1.75,0.7,-0.1122557692307673,-0.2766096153846155,0.16662115384615372,-0.09460000000000157,-0.3291115384615384,0.2136788461538459,0.341872558064902,0.40363623975327084,0.4086135488553508,0.4479447940587988,2.592037013000862,0.0011365384615384774,0.06032243866782605,0.8687257829248424,3.155733848579338,10.709769084836925
,-9.332,-0.706,-3.4,-9.385,-0.658,-3.271,1.89,1.68,0.77,-0.0812557692307685,-0.2956096153846154,0.1476211538461536,-0.1286000000000005,-0.25211153846153844,0.2686788461538461,0.34026394138079613,0.3902390423778815,0.4138378457157179,0.44384551342489653,7.945179986183007,0.002373076923076944,0.21680778192582212,0.9314297938125067,-3.1515358031110097,10.259196131809894
95907.0,-9.349,-0.672,-3.197,-9.287,-0.804,-3.25,3.22,1.4,0.84,-0.09825576923076795,-0.26160961538461547,0.35062115384615344,-0.030600000000001515,-0.39811153846153846,0.289678846153846,0.4483625548294866,0.49329807516879354,0.4112992773118353,0.43816666558141576,9.102299019014481,0.0026673076923077275,0.3942292605137493,0.9963661063568139,21.468447495792113,8.582585773830075
,-9.335,-0.672,-3.199,-9.316,-0.778,-3.24,3.01,1.26,0.63,-0.0842557692307686,-0.26160961538461547,0.34862115384615366,-0.05960000000000143,-0.37211153846153844,0.29967884615384577,0.4439316776480121,0.48148371508111626,0.4113615848655126,0.4321892390674483,10.820245663139616,0.0032403846153846645,0.6021879731816514,1.0670709177030078,21.05651850134948,7.459835101406711
,-9.366,-0.632,-3.283,-9.349,-0.773,-3.247,2.45,1.26,0.56,-0.11525576923076741,-0.22160961538461543,0.2646211538461536,-0.0926000000000009,-0.36711153846153843,0.2926788461538461,0.36389431025335195,0.47854628684960504,0.41207828651654294,0.4259934870040329,3.295829536898509,0.0041307692307692885,0.6551882275329117,1.1419048218320607,19.647145946113525,6.908878409658688
,-9.316,-0.744,-3.233,-9.316,-0.766,-3.314,2.03,1.33,0.56,-0.06525576923076848,-0.3336096153846154,0.3146211538461534,-0.05960000000000143,-0.3601115384615384,0.22567884615384592,0.46318480258149153,0.4291426589544175,0.40884605855422157,0.42880650083857913,13.661976630032754,0.004703846153846225,0.9147623801982934,1.2170008891294184,11.088716057466598,7.111896221101195
95983.0,-9.332,-0.754,-3.183,-9.313,-0.806,-3.266,2.73,1.82,0.84,-0.0812557692307685,-0.34360961538461543,0.3646211538461537,-0.056600000000001316,-0.40011153846153846,0.27367884615384597,0.5075614777050635,0.4880501142732781,0.41101855300318096,0.42953869169763026,12.548885500303726,0.005248076923077007,1.146911496446556,1.2982436180413388,14.555779498101927,7.080145703263233
,-9.387,-0.66,-3.273,-9.32,-0.739,-3.264,2.59,1.89,0.7,-0.1362557692307682,-0.24960961538461546,0.2746211538461534,-0.06360000000000099,-0.3331115384615384,0.2756788461538462,0.3953319780651657,0.4370435713666649,0.4133870958124445,0.4332569981277614,1.5998919353959309,0.005859615384615479,1.155371797533236,1.3814560284004347,18.0110487423537,7.329191299685325
