Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagnX,MagnY,MagnZ,AccX_corr,AccY_corr,AccZ_corr,GyroX_corr,GyroY_corr,GyroZ_corr,AccNorm,GyroNorm,AccNorm_filt,GyroNorm_filt,KneeAngle_acc_deg,KneeAngle_gyro_deg,KneeAngle_fused_deg,KneeAngle_fused_filt_deg,KneeValgus_acc_deg,KneeValgus_filt_deg
85451.0,-9.471,-0.261,-2.962,-9.45,-0.256,-3.084,2.66,1.4,0.63,-0.07968846153846165,-0.2764423076923077,0.20218461538461519,-0.06038846153846045,-0.26185,0.09138846153846147,0.35163790905253683,0.28383805186998623,0.2967896442556524,0.30021347914096647,-0.0,-0.0,-0.0,0.3434076049321452,0.0,-4.739496139240182
,-9.447,-0.196,-3.01,-9.428,-0.275,-3.075,2.38,1.47,0.77,-0.05568846153846074,-0.2114423076923077,0.1541846153846156,-0.03838846153846198,-0.28085000000000004,0.10038846153846137,0.2675480327942461,0.30071288580529626,0.29941769500110654,0.3081379373786872,1.0846091644047817,0.0003691198224852114,0.02133044586206015,0.3724421313209674,-0.3855047640695872,-4.647794077052668
,-9.414,-0.218,-3.022,-9.476,-0.246,-3.013,2.1,1.47,0.7,-0.02268846153846127,-0.2334423076923077,0.14218461538461558,-0.08638846153846202,-0.25185,0.16238846153846165,0.27427457439537367,0.3118676020810927,0.2993170504705101,0.3112548596451063,8.35317795968784,0.0011997781065088847,0.1871533510202327,0.4063724750056087,-6.50665012878644,-4.460406868000536
,-9.433,-0.254,-3.07,-9.471,-0.282,-3.013,2.1,1.33,0.7,-0.0416884615384614,-0.2694423076923077,0.09418461538461553,-0.08138846153846124,-0.28785,0.16238846153846165,0.2884576689484056,0.34036997019776294,0.30023985151881527,0.3150403905246804,4.7886081973812225,0.0019823594674556275,0.2784155182137248,0.44148268178354544,-17.25215281003431,-4.355788387541686
85527.0,-9.459,-0.213,-3.003,-9.416,-0.206,-3.077,2.8,1.12,0.77,-0.0676884615384612,-0.2284423076923077,0.16118461538461526,-0.026388461538461527,-0.21184999999999998,0.09838846153846159,0.287659687836021,0.23506820875284729,0.30238201796285696,0.32118242550254034,-0.5115404413064368,0.002236094674556219,0.26236773852036294,0.4645313177323973,-0.7464459300025226,-4.36904511953481
,-9.45,-0.23,-2.991,-9.459,-0.218,-3.051,2.66,1.19,0.77,-0.05868846153846086,-0.2454423076923077,0.17318461538461527,-0.06938846153846079,-0.22385,0.12438846153846139,0.30607053587203387,0.2653225781168646,0.3066733701256403,0.32382832047632165,2.0433825795588234,0.002903291420118342,0.2973341825304813,0.48174836272729543,-1.4855497985240191,-4.885788502576137
,-9.488,-0.239,-3.065,-9.426,-0.239,-3.041,2.45,1.19,0.77,-0.09668846153846111,-0.2544423076923077,0.09918461538461543,-0.036388461538461314,-0.24484999999999998,0.13438846153846162,0.2897018026651811,0.2816662940925141,0.3088521031649008,0.32253779850211073,-6.398440844618918,0.003253180473372778,0.16307579071530384,0.4909508217201977,-9.60908068221633,-5.199869552165286
,-9.43,-0.213,-3.104,-9.493,-0.261,-3.034,2.38,1.12,0.63,-0.03868846153846128,-0.2284423076923077,0.06018461538461528,-0.10338846153846148,-0.26685000000000003,0.14138846153846174,0.23938436233178234,0.31920024050038404,0.30865200030405676,0.32019838636659587,3.7974690806894955,0.004247300295857985,0.23478941908875223,0.49927671230306014,-20.781947760592196,-5.546844510783797
85603.0,-9.418,-0.28,-3.027,-9.45,-0.223,-2.97,2.45,1.12,0.77,-0.026688461538460828,-0.2954423076923077,0.13718461538461524,-0.06038846153846045,-0.22885,0.20538846153846135,0.32683030742584285,0.3133743909768603,0.3069171665683566,0.32069317422954424,8.414304112371923,0.004827958579881643,0.3978106678360726,0.5044294712226216,-12.856160210647879,-5.111479752127595
,-9.409,-0.268,-2.984,-9.44,-0.285,-2.986,2.8,1.12,0.7,-0.017688461538462263,-0.2834423076923077,0.1801846153846154,-0.05038846153846066,-0.29085,0.18938846153846134,0.33633156123510066,0.35071456901605635,0.3047109361077489,0.3216641761964421,10.08349532355308,0.005312463017751457,0.5910495466013005,0.5167361463869794,-5.6035737920552435,-4.727985197107018
,-9.452,-0.249,-2.984,-9.466,-0.321,-2.982,3.01,1.05,0.77,-0.060688461538461524,-0.2644423076923077,0.1801846153846154,-0.07638846153846046,-0.32685000000000003,0.19338846153846134,0.32569820245564796,0.3873825197558943,0.30085172225956935,0.32253277132943625,2.3593209954465664,0.006046967455621269,0.6256951612290934,0.5301093137423047,-2.4566403241589825,-4.539676715299015
,-9.426,-0.201,-2.962,-9.442,-0.249,-2.948,2.73,0.98,0.77,-0.03468846153846172,-0.2164423076923077,0.20218461538461519,-0.05238846153846133,-0.25485,0.2273884615384616,0.2982099606339495,0.34554100457571646,0.2997237534371805,0.3230501163240357,6.418307087192275,0.006550702662721859,0.7410537392453986,0.5453003503539008,5.29187236576135,-4.635699455508903
