Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagnX,MagnY,MagnZ,AccX_corr,AccY_corr,AccZ_corr,GyroX_corr,GyroY_corr,GyroZ_corr,AccNorm,GyroNorm,AccNorm_filt,GyroNorm_filt,KneeAngle_acc_deg,KneeAngle_gyro_deg,KneeAngle_fused_deg,KneeAngle_fused_filt_deg,KneeValgus_acc_deg,KneeValgus_filt_deg
,-8.504,-1.553,-4.515,-8.349,-1.206,-5.085,6.79,-15.96,13.72,0.8323730769230764,-1.1440442307692307,-1.1890173076923074,0.986707692307693,-0.7966365384615384,-1.7650076923076918,1.8480920699831527,2.1733554698614026,1.9525568000509772,1.7783461354808936,23.54436927719383,-6.134639349112423,19.675183203593267,19.482350757579773,48.44495349936696,61.340330232394955
,-8.646,-1.232,-4.532,-8.361,-1.139,-5.102,7.98,-15.05,13.37,0.6903730769230751,-0.8230442307692307,-1.2060173076923077,0.9747076923076925,-0.7296365384615384,-1.7820076923076922,1.615083446016382,2.1582344587986055,1.881298549207558,1.696167642229384,22.08134372681714,-6.144011538461536,19.732491159619872,19.551219148631272,56.05397440859105,62.293887029954696
44245.0,-8.583,-1.149,-4.874,-8.698,-1.223,-4.628,15.4,-8.05,14.14,0.7533730769230758,-0.7400442307692308,-1.5480173076923074,0.6377076923076928,-0.8136365384615385,-1.308007692307692,1.8739247694190673,1.6672011398401128,1.775358440420738,1.6178805272692287,20.480397525365845,-6.150143343195263,19.753458455573845,19.602282312636486,63.43028902372626,63.710121668501806
,-8.593,-1.23,-4.575,-8.758,-1.314,-4.551,16.1,-7.56,14.77,0.743373076923076,-0.8210442307692307,-1.249017307692308,0.577707692307694,-0.9046365384615385,-1.231007692307692,1.6693595763910365,1.633246271384651,1.6758321728126049,1.5513352007706414,23.21809492526696,-6.155698224852068,19.828194968991376,19.65527456867322,57.230013573089906,64.33153433997211
,-8.595,-1.254,-4.475,-8.78,-1.378,-4.47,16.31,-8.05,15.61,0.7413730769230753,-0.8450442307692307,-1.1490173076923074,0.5557076923076938,-0.9686365384615383,-1.1500076923076916,1.6074745921846565,1.6029926622725246,1.5844131954361569,1.4865730224037732,24.240083694073284,-6.161041568047334,19.921669219824377,19.727772955460942,54.975906902357245,64.88142202641825
,-8.658,-1.211,-4.508,-8.588,-1.307,-4.367,16.03,-9.38,16.38,0.6783730769230765,-0.8020442307692308,-1.1820173076923077,0.747707692307694,-0.8976365384615383,-1.0470076923076919,1.5813380079187564,1.568771256770339,1.5113144107510252,1.4027511559060042,22.178557350672364,-6.1682310650887535,19.97385268954193,19.81658396715482,56.214004517986965,65.51283564731659
44321.0,-8.569,-1.149,-4.279,-8.988,-0.912,-4.24,16.17,-12.04,18.55,0.7673730769230751,-0.7400442307692308,-0.9530173076923076,0.3477076923076936,-0.5026365384615386,-0.9200076923076921,1.4299541571121448,1.1045172171550177,1.434268754095693,1.3359848707356736,29.230600795877564,-6.17157440828402,20.162264128000004,19.899717592195557,55.52435271225334,63.86001091420331
,-8.854,-1.06,-3.96,-8.799,-0.885,-4.145,16.1,-12.81,18.69,0.48237307692307674,-0.6510442307692308,-0.6340173076923077,0.5367076923076937,-0.47563653846153847,-0.8250076923076914,1.0288441680893847,1.093125315811864,1.3548283234418903,1.2621904624086908,24.734923626475087,-6.176735059171594,20.25877475583933,20.002123459656005,47.434665737632336,63.304699026615666
,-8.813,-0.78,-4.441,-8.667,-0.89,-3.982,14.98,-14.56,18.41,0.5233730769230753,-0.3710442307692308,-1.1150173076923076,0.6687076923076933,-0.4806365384615385,-0.6620076923076921,1.2864123737310909,1.056615182803241,1.2717262997446297,1.1919318286568557,20.78220702583232,-6.183164940828399,20.275544685262858,20.10706103757564,69.9268832569303,62.986016130564025
,-8.916,-0.763,-4.424,-8.794,-0.902,-3.829,12.39,-15.12,18.48,0.4203730769230756,-0.3540442307692308,-1.098017307692308,0.5417076923076927,-0.4926365384615385,-0.509007692307692,1.227885519555718,0.891754906777134,1.191500896884313,1.1433728024260965,16.795717339595754,-6.188373668639049,20.211052691603953,20.209507757623783,69.93267772445019,62.89669100403227
