Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagnX,MagnY,MagnZ,AccX_corr,AccY_corr,AccZ_corr,GyroX_corr,GyroY_corr,GyroZ_corr,AccNorm,GyroNorm,AccNorm_filt,GyroNorm_filt,KneeAngle_acc_deg,KneeAngle_gyro_deg,KneeAngle_fused_deg,KneeAngle_fused_filt_deg,KneeValgus_acc_deg,KneeValgus_filt_deg
93475.0,-9.567,-0.464,-2.623,-9.552,-0.438,-2.568,2.52,1.4,0.7,-0.24413846153846386,-0.05727692307692306,0.729975,-0.2274288461538454,-0.035080769230769304,0.7762884615384613,0.7718469634224959,0.8096779087701745,0.8136401806737495,0.819671023004209,-0.0,-0.0,-0.0,0.08328101818532742,0.0,3.3815387711434286
,-9.584,-0.412,-2.56,-9.538,-0.483,-2.56,2.45,1.47,0.77,-0.2611384615384633,-0.0052769230769230124,0.7929750000000002,-0.21342884615384605,-0.08008076923076929,0.7842884615384613,0.8348835204008015,0.8167454884316904,0.8090156825414229,0.8236391562356566,0.21246109508898314,0.0020522004437869812,0.002238065466868425,0.09374749796829947,3.8935519188874896,3.129276409307866
,-9.548,-0.361,-2.623,-9.564,-0.45,-2.553,2.1,1.26,0.7,-0.22513846153846373,0.04572307692307698,0.729975,-0.23942884615384585,-0.047080769230769315,0.7912884615384614,0.7652721262741902,0.8280580900914066,0.8092788816720518,0.8286035590737345,1.3303552098414286,0.00435440088757396,0.02654425191944841,0.10059630730812308,7.681013295809339,3.004138468764108
,-9.572,-0.402,-2.539,-9.591,-0.462,-2.57,1.96,1.4,0.63,-0.24913846153846286,0.004723076923076941,0.8139750000000001,-0.2664288461538451,-0.059080769230769326,0.7742884615384615,0.8512623456363929,0.8209735008070397,0.8168928793104112,0.8279254956723606,1.4217286931605315,0.0069162167159763175,0.051937361232435794,0.10775587066122261,4.573592191678141,2.9553240744654943
93550.0,-9.584,-0.438,-2.534,-9.622,-0.431,-2.56,2.66,1.47,0.84,-0.2611384615384633,-0.031276923076923036,0.8189750000000005,-0.2974288461538457,-0.028080769230769298,0.7842884615384613,0.8601695138964389,0.839262080060434,0.8210982567954282,0.8249728179153746,0.7662401138460524,0.009776109467455604,0.06342072138825844,0.11419677271786337,2.1718840350953035,2.805769255810097
,-9.567,-0.416,-2.582,-9.529,-0.44,-2.584,2.66,1.4,0.77,-0.24413846153846386,-0.009276923076923016,0.7709750000000004,-0.2044288461538457,-0.037080769230769306,0.7602884615384613,0.8087596060197021,0.7881653895820716,0.823966176535185,0.8240384470691248,0.8697465759202458,0.01174177144970412,0.07762088973629466,0.11798528523068012,3.598466260490733,2.596797775246788
,-9.579,-0.421,-2.563,-9.545,-0.438,-2.589,2.45,1.54,0.84,-0.2561384615384643,-0.01427692307692302,0.7899750000000001,-0.22042884615384573,-0.035080769230769304,0.7552884615384614,0.830584879850841,0.7875786923982099,0.8240588255791994,0.8195318618478197,0.4777427079945511,0.01386127958579879,0.08354620812808702,0.12208875072473857,3.2707895429747444,2.520870943872968
,-9.586,-0.443,-2.56,-9.569,-0.455,-2.56,2.31,1.68,0.84,-0.263138461538464,-0.03627692307692304,0.7929750000000002,-0.24442884615384664,-0.05208076923076932,0.7842884615384613,0.8362817800919491,0.8231441296991288,0.8214687752872922,0.8169557439481938,0.09970799489988735,0.0162115569526627,0.0815661720439964,0.12846656396671877,1.7694912959841513,2.2872381189178954
93625.0,-9.543,-0.38,-2.592,-9.6,-0.467,-2.587,2.73,1.47,0.7,-0.22013846153846295,0.02672307692307696,0.7609750000000002,-0.27542884615384544,-0.06408076923076933,0.7572884615384612,0.7926272867582583,0.8083645268430173,0.8200388523939215,0.817547257203649,2.3146395697556272,0.01885991124260352,0.12363225279408704,0.13589807395989206,6.187763069228604,2.2831039196798533
,-9.569,-0.421,-2.608,-9.586,-0.431,-2.51,2.52,1.4,0.56,-0.24613846153846453,-0.01427692307692302,0.7449750000000002,-0.2614288461538461,-0.028080769230769298,0.8342884615384616,0.7847137843864264,0.8747404233589163,0.8209227614204311,0.816317963887782,0.15923400512372154,0.021373650147928965,0.12188082371346079,0.14454510476541824,3.213209888521382,2.393759336824792
,-9.55,-0.39,-2.625,-9.557,-0.419,-2.513,2.38,1.26,0.42,-0.2271384615384644,0.01672307692307695,0.7279750000000003,-0.23242884615384618,-0.016080769230769287,0.8312884615384615,0.762770701218155,0.863320488550135,0.8207717855239798,0.8153581017128442,1.1152062549605688,0.023608542899408256,0.13955713744195328,0.15537102720231383,5.51195541231278,2.269777432778057
,-9.567,-0.5,-2.584,-9.569,-0.376,-2.496,2.59,1.26,0.56,-0.24413846153846386,-0.09327692307692304,0.7689750000000002,-0.24442884615384664,0.026919230769230695,0.8482884615384614,0.8121740721089701,0.8832119902925898,0.8229964504541976,0.816893297762509,0.9460017670632226,0.025958820266272165,0.15338275821485203,0.16527230939005358,-2.339188058066928,2.2196673824787383
93701.0,-9.603,-0.404,-2.489,-9.588,-0.397,-2.568,2.1,1.47,0.56,-0.28013846153846345,0.002723076923076939,0.8639750000000004,-0.263428846153845,0.005919230769230677,0.7762884615384613,0.9082608509707257,0.8197887348558753,0.822956996437323,0.8141111834766146,0.4746900780012169,0.028491789940828367,0.15732659432951426,0.17724379110177643,4.427475171948832,2.166101002604233
,-9.543,-0.474,-2.508,-9.536,-0.426,-2.587,2.03,1.61,0.63,-0.22013846153846295,-0.06727692307692301,0.8449750000000003,-0.21142884615384538,-0.023080769230769294,0.7572884615384612,0.8757681641006482,0.7865880070745548,0.8286715395369626,0.8111351594809453,3.8811991492538453,0.03052475961538457,0.22981173514693587,0.18937498691173435,-0.15013429455444083,2.0654935973012396
,-9.615,-0.452,-2.541,-9.572,-0.404,-2.572,2.31,1.68,0.63,-0.2921384615384639,-0.04527692307692305,0.8119750000000003,-0.24742884615384497,-0.0010807692307693295,0.7722884615384613,0.8641170528917796,0.810957255221628,0.8268088791706439,0.8088307578570404,-1.3202160664023808,0.03290388313609462,0.19647963806565366,0.2095621097955475,1.2522073011514876,2.193210116626552
,-9.567,-0.436,-2.565,-9.55,-0.412,-2.627,2.45,1.82,0.7,-0.24413846153846386,-0.029276923076923034,0.7879750000000003,-0.2254288461538465,-0.009080769230769281,0.7172884615384616,0.8254485612394151,0.7519330835282421,0.8248005634292597,0.8120583703473849,1.2361754505681546,0.035071468195266214,0.21514932095771552,0.23067624857387942,2.22310815998629,2.157850859205157
93777.0,-9.564,-0.459,-2.613,-9.562,-0.421,-2.606,2.03,1.54,0.56,-0.24113846153846374,-0.052276923076923054,0.7399750000000003,-0.23742884615384519,-0.01808076923076929,0.7382884615384615,0.7800279706167774,0.7757378575541811,0.8265880241112585,0.8158356236324504,0.4321090683309734,0.03735443786982242,0.2172512056241156,0.24615356925397489,0.41289215732374007,1.9189298384162323
,-9.593,-0.479,-2.608,-9.579,-0.447,-2.558,2.31,1.68,0.63,-0.27013846153846366,-0.07227692307692302,0.7449750000000002,-0.2544288461538464,-0.04408076923076931,0.7862884615384615,0.795730163206621,0.8276029825463865,0.8288013629059707,0.8165077759980672,-1.4059340487155367,0.039800869082840175,0.18238999794856514,0.2601935391855926,-0.9557173943294588,1.7352553315121237
,-9.574,-0.452,-2.556,-9.569,-0.426,-2.589,2.59,1.68,0.63,-0.25113846153846353,-0.04527692307692305,0.7969750000000002,-0.24442884615384664,-0.023080769230769294,0.7552884615384614,0.8368331238976026,0.7941906842021762,0.8345563262485397,0.8152314545559378,0.9756101723861548,0.04215114644970409,0.19595112961779032,0.2715597316997516,1.1541879791442078,1.68311763273727
,-9.541,-0.498,-2.57,-9.517,-0.447,-2.572,2.66,1.54,0.77,-0.21813846153846406,-0.09127692307692303,0.7829750000000004,-0.19242884615384526,-0.04408076923076931,0.7722884615384613,0.8179032434914041,0.7971207203890261,0.8291487413300004,0.8131226744965444,2.9713090179217403,0.044001423816567985,0.24964501556434276,0.2817804493805752,-2.151785555228485,1.650106892220871
