session_id,rep_id,peak_index,t_peak_sec,max_angle_deg,rep_start_idx,rep_end_idx,duration_sec
H1_squat_deep_20251205_014225,1,509,4.894,19.97,0,621,5.971
H1_squat_deep_20251205_014225,2,734,7.058,20.99,621,901,2.692
H1_squat_deep_20251205_014225,3,1068,10.269,18.89,901,1721,7.885
H1_squat_deep_20251205_014225,4,2374,22.827,4.57,1721,2794,10.317
H1_squat_deep_20251205_014225,5,3215,30.913,2.89,2794,3639,8.125
