session_id,n_reps,flex_max_deg,flex_mean_deg,flex_std_deg,rep_duration_mean,rep_duration_std,tempo_reps_per_min,valgus_mean_deg,valgus_std_deg,valgus_min_deg,valgus_max_deg,valgus_rms_deg,flex_vel_rms,flex_jerk_rms
H2_squat_slow_20251205_015741,29.0,48.36,28.45586206896552,13.405270326729676,1.2065862068965516,0.2881454993146128,49.714285714285715,-57.30582146062576,43.948051077077864,-140.46647815775697,2.074422061089471,72.21764581285214,4.895782589134415,31.281413946933903
