Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagnX,MagnY,MagnZ
0.0,-9.402,0.136,-3.161,-9.426,0.115,-3.118,2.94,1.05,0.56
,-9.418,0.129,-3.149,-9.418,0.05,-3.094,3.01,0.98,0.56
,-9.354,0.144,-3.151,-9.43,0.089,-3.101,3.01,0.91,0.56
,-9.351,0.12,-3.139,-9.442,0.151,-3.07,2.94,0.98,0.63
76.0,-9.423,0.098,-3.092,-9.383,0.139,-3.159,2.52,1.4,0.84
,-9.409,0.12,-3.053,-9.421,0.153,-3.195,2.45,1.47,0.77
,-9.423,0.146,-3.144,-9.392,0.189,-3.202,2.24,1.47,0.77
,-9.375,0.156,-3.118,-9.399,0.151,-3.185,2.17,1.75,0.91
152.0,-9.418,0.151,-3.24,-9.399,0.182,-3.238,2.03,1.47,0.91
,-9.378,0.127,-3.271,-9.423,0.16,-3.202,2.45,1.47,0.91
,-9.433,0.17,-3.197,-9.409,0.129,-3.175,2.59,1.54,0.98
,-9.349,0.172,-3.19,-9.438,0.134,-3.149,2.59,1.68,1.05
227.0,-9.416,0.146,-3.166,-9.471,0.112,-3.128,2.66,1.33,0.91
,-9.404,0.12,-3.094,-9.404,0.163,-3.173,2.59,1.12,0.91
,-9.433,0.139,-3.123,-9.354,0.179,-3.12,2.52,1.26,0.84
,-9.442,0.16,-3.149,-9.371,0.165,-3.211,2.52,1.4,0.91
302.0,-9.373,0.168,-3.159,-9.409,0.194,-3.154,2.38,1.33,0.77
,-9.399,0.163,-3.18,-9.416,0.139,-3.199,2.66,1.4,0.91
,-9.402,0.203,-3.19,-9.433,0.165,-3.216,2.73,1.47,0.91
,-9.399,0.22,-3.163,-9.407,0.115,-3.171,2.8,1.19,0.98
378.0,-9.38,0.146,-3.144,-9.402,0.134,-3.089,2.73,1.19,0.84
,-9.354,0.158,-3.137,-9.433,0.11,-3.089,2.87,0.98,0.84
,-9.383,0.156,-3.089,-9.397,0.103,-3.08,2.73,1.33,0.91
,-9.421,0.184,-3.096,-9.423,0.172,-3.12,2.66,1.19,0.84
454.0,-9.39,0.136,-3.149,-9.428,0.141,-3.142,2.59,1.61,0.84
,-9.462,0.177,-3.175,-9.399,0.124,-3.135,2.38,1.75,0.84
,-9.435,0.146,-3.19,-9.421,0.153,-3.166,2.24,1.47,0.7
,-9.43,0.146,-3.147,-9.392,0.144,-3.206,2.31,1.54,0.77
530.0,-9.349,0.148,-3.221,-9.404,0.175,-3.125,2.87,1.47,0.77
,-9.383,0.153,-3.171,-9.402,0.148,-3.187,2.87,1.54,0.84
,-9.421,0.11,-3.144,-9.426,0.148,-3.199,2.8,1.47,0.91
,-9.426,0.148,-3.125,-9.407,0.175,-3.206,2.8,1.47,0.84
605.0,-9.387,0.153,-3.12,-9.392,0.16,-3.07,2.66,1.33,0.63
,-9.423,0.158,-3.139,-9.392,0.153,-3.089,2.8,1.4,0.84
,-9.435,0.141,-3.132,-9.383,0.093,-3.125,2.73,1.61,0.7
,-9.414,0.129,-3.084,-9.411,0.112,-3.132,2.52,1.54,0.7
681.0,-9.368,0.122,-3.128,-9.404,0.187,-3.168,2.66,1.89,0.91
,-9.404,0.139,-3.082,-9.395,0.153,-3.168,2.45,1.89,0.84
,-9.418,0.175,-3.161,-9.325,0.182,-3.211,2.1,1.82,0.77
,-9.404,0.112,-3.185,-9.404,0.196,-3.204,1.89,1.96,0.84
757.0,-9.399,0.165,-3.218,-9.392,0.156,-3.195,2.59,1.82,0.84
,-9.404,0.151,-3.214,-9.447,0.151,-3.185,2.66,1.68,0.77
,-9.383,0.134,-3.228,-9.411,0.187,-3.159,2.73,1.61,0.77
,-9.383,0.122,-3.178,-9.407,0.139,-3.168,2.8,1.68,0.84
833.0,-9.404,0.175,-3.171,-9.366,0.148,-3.137,2.59,1.4,0.7
,-9.418,0.129,-3.139,-9.418,0.144,-3.132,2.73,1.4,0.7
,-9.45,0.148,-3.135,-9.43,0.124,-3.137,2.87,1.75,0.77
,-9.421,0.115,-3.12,-9.395,0.11,-3.156,2.94,1.75,0.77
909.0,-9.397,0.153,-3.187,-9.411,0.153,-3.171,2.8,1.54,0.7
,-9.402,0.153,-3.161,-9.387,0.153,-3.187,2.66,1.61,0.7
,-9.402,0.184,-3.166,-9.39,0.153,-3.18,2.8,1.68,0.77
,-9.404,0.17,-3.154,-9.452,0.153,-3.135,2.87,1.68,0.7
984.0,-9.332,0.117,-3.178,-9.39,0.105,-3.108,2.8,1.61,0.7
,-9.395,0.165,-3.171,-9.378,0.112,-3.07,2.87,1.61,0.77
,-9.395,0.168,-3.101,-9.423,0.101,-3.123,2.8,1.82,0.91
,-9.411,0.112,-3.101,-9.421,0.122,-3.142,2.45,1.75,0.84
1060.0,-9.423,0.165,-3.202,-9.397,0.146,-3.283,2.45,2.03,0.84
,-9.411,0.136,-3.142,-9.395,0.175,-3.293,2.59,2.03,0.98
,-9.418,0.156,-3.228,-9.368,0.223,-3.266,2.59,1.82,0.84
,-9.414,0.139,-3.206,-9.371,0.148,-3.271,2.52,1.75,0.91
1135.0,-9.387,0.199,-3.259,-9.409,0.165,-3.166,2.59,1.47,0.84
