Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagnX,MagnY,MagnZ
0.0,-9.191,1.572,-3.384,-9.174,1.46,-3.285,3.08,1.19,0.7
,-9.253,1.551,-3.388,-9.241,1.419,-3.278,2.8,1.12,0.63
,-9.249,1.452,-3.305,-9.15,1.503,-3.235,2.45,1.19,0.56
,-9.194,1.46,-3.3,-9.227,1.481,-3.247,2.52,1.26,0.56
76.0,-9.227,1.472,-3.297,-9.261,1.572,-3.405,3.01,1.61,0.91
,-9.208,1.548,-3.307,-9.208,1.548,-3.446,3.43,1.61,0.98
,-9.201,1.563,-3.41,-9.167,1.543,-3.448,3.43,1.68,1.05
,-9.194,1.548,-3.393,-9.203,1.531,-3.446,3.22,1.4,0.98
152.0,-9.179,1.56,-3.417,-9.208,1.531,-3.297,2.94,0.98,0.77
,-9.21,1.603,-3.398,-9.265,1.496,-3.245,2.66,1.19,0.7
,-9.227,1.546,-3.348,-9.225,1.476,-3.245,2.45,1.12,0.7
,-9.208,1.527,-3.295,-9.213,1.493,-3.247,2.24,1.19,0.7
227.0,-9.234,1.476,-3.24,-9.222,1.591,-3.424,2.1,1.54,0.63
,-9.287,1.421,-3.307,-9.184,1.606,-3.396,2.31,1.61,0.84
,-9.194,1.455,-3.386,-9.206,1.586,-3.393,2.59,1.54,0.84
,-9.201,1.527,-3.443,-9.234,1.531,-3.355,2.87,1.68,0.98
302.0,-9.244,1.472,-3.317,-9.268,1.572,-3.202,2.17,1.33,1.05
,-9.189,1.589,-3.29,-9.229,1.486,-3.204,2.52,1.33,0.91
,-9.213,1.594,-3.235,-9.239,1.445,-3.281,2.45,1.47,0.84
,-9.222,1.582,-3.252,-9.179,1.479,-3.336,2.24,1.75,0.91
378.0,-9.234,1.534,-3.376,-9.232,1.476,-3.434,3.36,1.75,1.12
,-9.194,1.575,-3.436,-9.194,1.51,-3.408,3.08,1.61,1.12
,-9.203,1.534,-3.429,-9.201,1.548,-3.386,2.38,1.47,0.98
,-9.186,1.529,-3.436,-9.217,1.577,-3.372,1.96,1.68,0.98
454.0,-9.227,1.539,-3.348,-9.28,1.546,-3.223,1.68,1.4,1.05
,-9.203,1.586,-3.345,-9.261,1.548,-3.233,1.75,1.26,1.05
,-9.227,1.618,-3.319,-9.191,1.531,-3.273,1.82,1.33,1.05
,-9.234,1.582,-3.273,-9.213,1.452,-3.381,1.89,1.33,0.98
530.0,-9.174,1.484,-3.482,-9.162,1.539,-3.427,3.85,1.19,1.19
,-9.201,1.527,-3.513,-9.201,1.498,-3.348,3.78,1.33,1.26
,-9.177,1.668,-3.522,-9.222,1.577,-3.317,2.94,1.19,1.26
,-9.17,1.603,-3.491,-9.194,1.57,-3.269,1.89,1.12,1.05
606.0,-9.184,1.591,-3.233,-9.196,1.508,-3.221,1.68,1.12,0.91
,-9.239,1.508,-3.139,-9.22,1.541,-3.321,1.75,1.4,0.91
,-9.215,1.56,-3.163,-9.162,1.577,-3.35,2.31,1.33,0.91
,-9.208,1.558,-3.123,-9.213,1.582,-3.343,2.45,1.33,0.77
681.0,-9.177,1.476,-3.376,-9.167,1.615,-3.446,2.52,1.54,0.91
,-9.194,1.491,-3.412,-9.237,1.551,-3.408,2.59,1.33,0.91
,-9.189,1.512,-3.417,-9.177,1.586,-3.338,2.8,1.33,0.84
,-9.148,1.517,-3.386,-9.227,1.529,-3.283,3.01,1.33,0.91
757.0,-9.229,1.539,-3.247,-9.265,1.481,-3.25,1.96,1.33,0.77
,-9.21,1.582,-3.195,-9.158,1.553,-3.312,2.31,1.4,0.84
,-9.275,1.555,-3.183,-9.172,1.582,-3.357,2.38,1.33,0.77
,-9.246,1.567,-3.204,-9.17,1.642,-3.362,2.38,1.33,0.77
832.0,-9.237,1.584,-3.309,-9.225,1.474,-3.372,2.24,1.61,0.77
,-9.215,1.524,-3.302,-9.184,1.575,-3.362,2.03,1.68,0.7
,-9.215,1.433,-3.307,-9.127,1.658,-3.4,2.03,1.54,0.7
,-9.222,1.397,-3.269,-9.174,1.692,-3.446,2.59,1.47,0.91
908.0,-9.196,1.527,-3.398,-9.203,1.618,-3.302,1.82,1.26,0.84
,-9.244,1.496,-3.336,-9.174,1.589,-3.305,1.89,1.26,0.91
,-9.232,1.515,-3.326,-9.237,1.57,-3.338,2.66,1.19,0.91
,-9.146,1.575,-3.314,-9.21,1.577,-3.336,3.22,1.12,0.7
984.0,-9.194,1.591,-3.226,-9.191,1.541,-3.348,2.94,1.19,0.56
,-9.265,1.582,-3.24,-9.182,1.543,-3.305,3.01,1.12,0.63
,-9.182,1.577,-3.269,-9.165,1.596,-3.329,3.08,1.33,0.7
,-9.258,1.539,-3.285,-9.232,1.589,-3.29,3.08,1.33,0.77
1060.0,-9.249,1.584,-3.233,-9.191,1.57,-3.333,2.45,1.47,0.56
,-9.225,1.46,-3.245,-9.174,1.627,-3.348,2.45,1.68,0.56
,-9.232,1.448,-3.264,-9.203,1.615,-3.329,2.94,1.68,0.7
,-9.158,1.551,-3.278,-9.292,1.582,-3.266,3.5,1.68,0.63
1135.0,-9.239,1.541,-3.257,-9.186,1.493,-3.4,2.03,1.75,0.56
,-9.241,1.431,-3.305,-9.177,1.541,-3.403,2.52,1.75,0.56
,-9.282,1.469,-3.362,-9.155,1.594,-3.427,3.22,1.4,0.7
,-9.246,1.493,-3.369,-9.179,1.582,-3.372,3.43,1.4,0.77
1211.0,-9.237,1.634,-3.302,-9.208,1.519,-3.319,2.38,1.4,0.63
,-9.232,1.555,-3.235,-9.203,1.555,-3.338,2.24,1.4,0.49
,-9.222,1.534,-3.199,-9.244,1.529,-3.419,2.24,1.4,0.49
,-9.237,1.464,-3.214,-9.213,1.551,-3.465,2.8,1.54,0.63
1287.0,-9.16,1.567,-3.4,-9.28,1.51,-3.262,2.94,1.33,0.63
,-9.201,1.606,-3.364,-9.203,1.515,-3.3,2.66,1.33,0.56
,-9.179,1.563,-3.35,-9.203,1.56,-3.376,2.31,1.4,0.56
,-9.203,1.498,-3.254,-9.21,1.594,-3.4,2.24,1.47,0.56
1363.0,-9.184,1.598,-3.362,-9.203,1.452,-3.264,2.24,1.33,0.49
,-9.215,1.543,-3.372,-9.227,1.522,-3.319,1.96,1.19,0.49
,-9.234,1.476,-3.309,-9.203,1.529,-3.319,1.89,1.19,0.56
,-9.215,1.429,-3.297,-9.189,1.606,-3.336,2.31,1.05,0.56
1438.0,-9.208,1.594,-3.278,-9.277,1.474,-3.233,1.68,1.47,0.49
,-9.217,1.491,-3.23,-9.225,1.503,-3.29,1.4,1.54,0.56
,-9.225,1.479,-3.159,-9.222,1.498,-3.41,1.96,1.68,0.56
,-9.265,1.498,-3.171,-9.165,1.651,-3.422,2.45,1.75,0.63
1514.0,-9.208,1.625,-3.477,-9.215,1.498,-3.352,2.8,1.61,0.91
,-9.182,1.508,-3.443,-9.222,1.498,-3.324,2.1,1.47,0.7
