Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagnX,MagnY,MagnZ
0.0,-9.421,-0.687,-3.108,-9.304,-0.644,-3.288,2.31,1.75,0.56
,-9.414,-0.637,-3.156,-9.335,-0.653,-3.324,1.96,1.96,0.49
,-9.375,-0.677,-3.192,-9.378,-0.668,-3.317,1.61,1.75,0.42
,-9.354,-0.66,-3.252,-9.39,-0.677,-3.355,1.61,1.82,0.42
75.0,-9.373,-0.675,-3.321,-9.349,-0.694,-3.266,2.31,1.54,0.63
,-9.344,-0.715,-3.266,-9.351,-0.72,-3.238,2.38,1.33,0.56
,-9.354,-0.639,-3.252,-9.387,-0.696,-3.252,2.59,1.26,0.56
,-9.375,-0.663,-3.281,-9.368,-0.689,-3.197,2.59,1.33,0.49
150.0,-9.347,-0.692,-3.25,-9.383,-0.668,-3.23,2.59,1.19,0.7
,-9.392,-0.68,-3.197,-9.39,-0.701,-3.283,2.59,1.4,0.7
,-9.39,-0.708,-3.214,-9.359,-0.704,-3.266,2.59,1.33,0.63
,-9.366,-0.704,-3.218,-9.383,-0.665,-3.195,2.66,1.19,0.56
226.0,-9.371,-0.682,-3.161,-9.351,-0.727,-3.233,3.57,1.26,0.84
,-9.366,-0.639,-3.166,-9.349,-0.751,-3.245,3.57,1.47,0.84
,-9.378,-0.646,-3.175,-9.407,-0.725,-3.24,3.15,1.4,0.77
,-9.354,-0.704,-3.192,-9.33,-0.682,-3.192,2.8,1.47,0.63
302.0,-9.404,-0.639,-3.199,-9.335,-0.689,-3.338,3.08,1.61,0.84
,-9.423,-0.608,-3.216,-9.299,-0.694,-3.345,2.73,1.47,0.7
,-9.375,-0.601,-3.235,-9.33,-0.684,-3.269,2.24,1.33,0.63
,-9.383,-0.658,-3.305,-9.38,-0.637,-3.228,2.31,1.26,0.56
378.0,-9.354,-0.644,-3.147,-9.387,-0.675,-3.123,3.08,1.12,0.7
,-9.366,-0.653,-3.144,-9.38,-0.706,-3.173,2.87,1.19,0.63
,-9.39,-0.684,-3.089,-9.399,-0.73,-3.118,2.66,1.26,0.49
,-9.418,-0.706,-3.147,-9.342,-0.696,-3.142,2.52,1.19,0.49
453.0,-9.38,-0.66,-3.163,-9.39,-0.735,-3.228,2.66,1.82,0.56
,-9.373,-0.639,-3.137,-9.366,-0.749,-3.221,2.52,1.89,0.49
,-9.354,-0.658,-3.195,-9.368,-0.763,-3.238,2.17,2.03,0.49
,-9.363,-0.67,-3.195,-9.368,-0.677,-3.271,2.31,1.96,0.49
529.0,-9.392,-0.658,-3.331,-9.32,-0.79,-3.374,3.22,1.54,0.56
