Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagnX,MagnY,MagnZ,AccX_butter,AccX_kalman,AccY_butter,AccY_kalman,AccZ_butter,AccZ_kalman,GyroX_butter,GyroX_kalman,GyroY_butter,GyroY_kalman,GyroZ_butter,GyroZ_kalman,MagnX_butter,MagnX_kalman,MagnY_butter,MagnY_kalman,MagnZ_butter,MagnZ_kalman
9466.0,9.88,-0.574,-0.122,9.878,-0.581,-0.101,2.8,1.19,0.77,9.88067111484394,9.88,-0.5735576138214141,-0.574,-0.12167436350219445,-0.122,9.878174132177158,9.878,-0.5811246569852919,-0.581,-0.10051184160306399,-0.101,2.800663676406619,2.8,1.1868554244129086,1.19,0.7702466795046701,0.77
,9.878,-0.605,-0.153,9.854,-0.584,-0.115,2.66,1.26,0.91,9.878228047605285,9.879023339567965,-0.5770561159177809,-0.5891382366965612,-0.12378648238050881,-0.13713823669656125,9.874630631648364,9.866280074815565,-0.5824554977186109,-0.5824649906480542,-0.10969562032980013,-0.10783662302425348,2.7759098989029742,2.7316337697574653,1.192223188772674,1.2241831151212674,0.7962229393615426,0.8383662302425348
,9.88,-0.598,-0.168,9.823,-0.577,-0.156,2.59,1.12,0.84,9.875778805298799,9.879344668435534,-0.5801755065466601,-0.5920538256500524,-0.1258303278853968,-0.14729199651745917,9.87125122666642,9.852040594057874,-0.5837865106084072,-0.5806669662798998,-0.11841679487248703,-0.12368274811978891,2.751836134689293,2.6850351594802158,1.1979498062059106,1.1899060610873382,0.8210574054771916,0.8389037531817409
,9.864,-0.62,-0.132,9.876,-0.574,-0.134,2.66,1.33,0.98,9.873362702000577,9.875528609238378,-0.582697605381794,-0.5990037481004121,-0.12777401469562755,-0.14348903627765408,9.868194768555533,9.857999048734687,-0.5850686892036904,-0.5790089612147251,-0.1262852257065248,-0.12624854118936624,2.729270259212046,2.6788091761044193,1.2039125374632447,1.2247459643605478,0.8436335841031132,0.8739929199902043
9542.0,9.899,-0.574,-0.086,9.873,-0.637,-0.156,2.73,1.26,0.91,9.871018521673319,9.880233240384012,-0.5844729832895125,-0.5939919695796809,-0.12959364407869128,-0.13196587118909137,9.865591590921452,9.861005855755783,-0.5862551205313736,-0.5906327482330459,-0.13298525628935257,-0.13221195601936514,2.7089033689423,2.689069920638723,1.2099608496976084,1.2318123216873516,0.8630124942422599,0.8812102183513397
,9.866,-0.637,-0.168,9.871,-0.55,-0.153,2.66,1.33,0.91,9.868783961979403,9.877836954428464,-0.5854342663107244,-0.6012327339096176,-0.13127101418959555,-0.13803252041725741,9.86353440980478,9.862688454155304,-0.5873052374332979,-0.5837918826747353,-0.13829856667031856,-0.13571179839468633,2.6912390339023053,2.6841757545404885,1.2159126681322812,1.2483430447131991,0.8784986916440644,0.8860572206899959
,9.876,-0.593,-0.101,9.854,-0.605,-0.129,2.59,1.05,0.84,9.866694495280429,9.877569565687583,-0.5855993676530011,-0.6000343697477287,-0.13279038281505462,-0.13264203339561143,9.862073311195273,9.861423754944052,-0.5881880279432533,-0.586878955331613,-0.1421172472419294,-0.13473482297603237,2.676570122583416,2.6704674468994116,1.2215463274111298,1.219472052506522,0.8896787523659495,0.8793530901694383
,9.832,-0.596,-0.103,9.859,-0.579,-0.153,2.73,1.19,0.91,9.864781757893866,9.87170993231441,-0.5850644929051685,-0.5995156040483673,-0.1341356452767981,-0.12883046649755428,9.861214556267019,9.861112092650496,-0.5888839201603105,-0.5858658276243319,-0.144446362830922,-0.13708347912935875,2.664982408579867,2.6781225326935134,1.2265914979112986,1.2156823428650676,0.8964315824341693,0.88329387066445
9618.0,9.842,-0.548,-0.144,9.859,-0.598,-0.187,2.66,1.12,0.91,9.863071973518846,9.868278335113528,-0.5839882680912062,-0.5935653783533614,-0.1352891537978318,-0.13058259868536207,9.86092282293116,9.860868138838997,-0.589385367895008,-0.5872673653834455,-0.14539634383669328,-0.14284900533401948,2.6563808540657137,2.6760293191578577,1.2307252726258573,1.204630710149288,0.8989136222594715,0.8863785185089622
,9.887,-0.574,-0.148,9.837,-0.591,-0.132,2.59,1.19,0.91,9.861585090504036,9.870246882785631,-0.5825696824855845,-0.5915081158051387,-0.13623284151023718,-0.1324140055084156,9.861126558659668,9.858358449159482,-0.5896963358631209,-0.5876598448573483,-0.14516630825743912,-0.1417082529316867,2.6505323305496375,2.666983498874901,1.2335802343104025,1.203092318634418,0.8975239201369117,0.8888622726346114
,9.866,-0.543,-0.117,9.897,-0.586,-0.139,2.73,1.26,0.91,9.860335022268314,9.869835875930834,-0.5810233807784307,-0.5868135741576317,-0.1369515258030231,-0.1309222615061368,9.861726044382438,9.862098119660677,-0.5898309141731087,-0.5874992075973375,-0.14402004675784819,-0.14144615233328664,2.6471172147970394,2.6730821399806564,1.234768800414963,1.2085997574577887,0.8928545959791768,0.8909079497301533
