Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagnX,MagnY,MagnZ,AccX_butter,AccX_kalman,AccY_butter,AccY_kalman,AccZ_butter,AccZ_kalman,GyroX_butter,GyroX_kalman,GyroY_butter,GyroY_kalman,GyroZ_butter,GyroZ_kalman,MagnX_butter,MagnX_kalman,MagnY_butter,MagnY_kalman,MagnZ_butter,MagnZ_kalman
,-9.88,-0.067,-0.091,-9.911,-0.069,-0.115,2.8,1.19,0.77,-9.899769067163724,-9.893488020304437,-0.0682260877067314,-0.06969764753865974,-0.08595786589930515,-0.0850523364992914,-9.902154646909064,-9.899572783389445,-0.08021452711456546,-0.07144967019571767,-0.08863718482574601,-0.08301579845880686,2.7445367378657335,2.7196531255514538,1.2445157691833721,1.2307514919587634,0.8314896898289363,0.8214977486368413
,-9.909,-0.062,-0.072,-9.904,-0.069,-0.096,2.66,1.12,0.84,-9.902480089009554,-9.894166398579332,-0.06751139236803448,-0.0693610098585883,-0.08524377544728726,-0.08448152466923997,-9.901872539310832,-9.899766396817634,-0.08093339188842807,-0.07134253989552077,-0.08868457697561774,-0.08358363057406741,2.739985887622172,2.7170443428429967,1.2355760438145702,1.2259080478896238,0.829355800831821,0.8223068990875096
,-9.892,-0.036,-0.108,-9.914,-0.072,-0.072,2.73,1.26,0.84,-9.905289931815036,-9.89407165646678,-0.06695804131500449,-0.06790204816012833,-0.08430705475636255,-0.08551004733264853,-9.901483048765115,-9.900388868438313,-0.0813945396184724,-0.07137129229584577,-0.08873497527370942,-0.08307704898651024,2.733983789672729,2.7176109266379886,1.224919171658097,1.2273989755493562,0.8264850474172019,0.8230806633310901
13251.0,-9.883,-0.086,-0.079,-9.899,-0.091,-0.084,2.66,1.26,0.84,-9.908059877020612,-9.893587464808792,-0.06661449920482124,-0.06869351756073773,-0.08321186622172415,-0.08522534642804347,-9.901057083696625,-9.900328129693944,-0.08156552565031477,-0.07222970553833863,-0.08882931434193848,-0.08311741197851628,2.7269073650101783,2.7150914544911866,1.2132246032035916,1.2288247011513194,0.8230327060054377,0.8238205888967305
,-9.911,-0.079,-0.079,-9.88,-0.091,-0.067,2.8,1.33,0.91,-9.910634616630615,-9.89434895919641,-0.06651163638174712,-0.06914424621382552,-0.08203713225071861,-0.08495309621784297,-9.900672995160784,-9.899439128953805,-0.08142551536181117,-0.07305057818723933,-0.08899571275439154,-0.08241255661829529,2.719168309457014,2.718804720833837,1.2012144638861828,1.2332493539312144,0.8192186842522641,0.8275894334195234
,-9.95,-0.053,-0.096,-9.878,-0.084,-0.079,2.66,1.05,0.84,-9.912857767712199,-9.896782720545138,-0.06666086550624624,-0.06843821732609587,-0.08086776586999052,-0.0854362053755498,-9.90040498408225,-9.898501541396685,-0.08096795885208738,-0.07352942421085397,-0.08924513475125967,-0.08226331685066425,2.7111779235661864,2.7162330410481306,1.189596745611224,1.2252353942938523,0.8153114036354603,0.8281321790146324
,-9.923,-0.079,-0.065,-9.926,-0.067,-0.055,2.73,1.05,0.77,-9.914588822840592,-9.897929268755913,-0.06705382836891176,-0.06890011090464972,-0.07978497372329386,-0.08454247821561715,-9.900312333344935,-9.899704118825246,-0.08020275386146761,-0.07324387590828388,-0.0895700390290955,-0.08107102276810234,2.703315871018726,2.71683510512504,1.1790124348576012,1.2175719054815264,0.8116042620658674,0.8255899111964785
13326.0,-9.935,-0.055,-0.057,-9.866,-0.089,-0.129,2.66,1.19,0.77,-9.915719026212907,-9.899550465972997,-0.06766340315898,-0.0682922237559613,-0.07885696073456638,-0.08333797570012258,-9.900431071350406,-9.89823015211863,-0.07915747842372267,-0.07393293122692095,-0.08994632216467746,-0.08316707865635456,2.695904908302422,2.7143495616472313,1.1699919816767972,1.216366116036964,0.8083867314887107,0.8231588232112909
,-9.892,-0.057,-0.057,-9.895,-0.079,-0.122,2.66,0.98,0.7,-9.916183874760502,-9.89922026492249,-0.06844594766704484,-0.06779838613585812,-0.07813146690162331,-0.0821861491406092,-9.900769097094875,-9.898088889363898,-0.07787747881984403,-0.07415452701158431,-0.09033788781012161,-0.08486534091828292,2.6891932772644207,2.7119727173021704,1.1629265671449496,1.2060292255591158,0.8059143080828008,0.8177727751251231
,-9.94,-0.091,-0.103,-9.916,-0.072,-0.101,2.66,1.33,0.84,-9.915970709537811,-9.901003666289604,-0.06934477371079178,-0.06881305162610471,-0.0776313835499689,-0.08309639169140015,-9.90130515236495,-9.898872187713783,-0.07642473264860723,-0.07406030407436712,-0.09070236966966123,-0.08557095053074242,2.6833462191956277,2.70969981839998,1.1580570238674428,1.2114507823249887,0.8043824509296779,0.8187448281105986
,-9.916,-0.045,-0.055,-9.919,-0.084,-0.077,2.66,1.26,0.84,-9.915120743925092,-9.90165949404198,-0.07029475114370082,-0.06777164641155502,-0.07735414426671322,-0.08186766513938701,-9.901991452439319,-9.89975242805431,-0.07487544601541306,-0.07449499221642132,-0.09099638570713993,-0.08519612110037332,2.6784474048053797,2.707526319141818,1.1554788434727852,1.2135739628918019,0.8039085991039149,0.8196743707492038
13402.0,-9.921,-0.084,-0.069,-9.887,-0.062,-0.089,2.73,1.19,0.77,-9.913725500337332,-9.902505303476389,-0.07122773686710433,-0.06848135352055426,-0.0772748305809174,-0.08130492946963015,-9.902759338194924,-9.89919473199489,-0.07331637873489481,-0.0739485544798663,-0.0911793567254192,-0.08536247438335573,2.6745098500090254,2.7085091502702814,1.1551579005447563,1.2125430136362034,0.8045239784087225,0.8175019843845835
,-9.919,-0.074,-0.093,-9.873,-0.089,-0.065,2.59,1.05,0.77,-9.911918017366657,-9.903226658437275,-0.0720783330568414,-0.06872269794357092,-0.07735228323166597,-0.08181638459903622,-9.903527119593221,-9.898049169853351,-0.07183995715568985,-0.07460679240979222,-0.09121592223418673,-0.08447197167593533,2.6714944199477775,2.7033264442207634,1.1569504981919718,1.2054345949347107,0.8061746784117627,0.8154246019945097
,-9.947,-0.079,-0.074,-9.911,-0.077,-0.081,2.66,1.12,0.84,-9.909859568970568,-9.905140977806976,-0.07278935355491804,-0.06917215045719033,-0.07753708244181168,-0.08147455425424692,-9.904209337639273,-9.898615542538606,-0.07053831022025579,-0.07471145345421089,-0.09107763028027509,-0.08432013353900052,2.6693327992690077,2.701431668806526,1.160623388395473,1.20169832317461,0.8087303217144299,0.8164993465477124
,-9.871,-0.091,-0.108,-9.95,-0.079,-0.115,2.8,1.33,0.91,-9.907723143680913,-9.903647906163128,-0.0733163395555018,-0.07012673773886777,-0.07777998744830115,-0.08263457934513188,-9.904726661694513,-9.900862715329144,-0.06949647834459836,-0.07489900248332909,-0.09074453440120762,-0.08566184199588696,2.667951002372235,2.7057423121957855,1.1658724865159147,1.2073092812616721,0.8119982467950904,0.8205883675224555
13478.0,-9.876,-0.057,-0.074,-9.88,-0.048,-0.101,2.73,1.12,0.77,-9.905675556610493,-9.902438793029479,-0.07363057685213321,-0.0695526721691865,-0.0780393401168635,-0.08225696726745287,-9.905015350536964,-9.899950335818044,-0.06878527816470735,-0.07372264080903984,-0.0902067835221189,-0.08633261858849162,2.6672889854857615,2.706803162472945,1.1723406683800697,1.203491024716671,0.8157409254037402,0.8183760097684771
,-9.885,-0.086,-0.089,-9.926,-0.038,-0.091,2.66,1.05,0.77,-9.903860611505555,-9.90167615033448,-0.07372036215671895,-0.07027195557379079,-0.07828617192193392,-0.08255185720891424,-9.905034928417047,-9.901089553770914,-0.06845465741934505,-0.07216039902928736,-0.08946570549299364,-0.08653673502775702,2.667312020172084,2.7047563413481956,1.1796351408996792,1.1967784725033217,0.8196945668321675,0.8162604040381498
,-9.921,-0.057,-0.081,-9.931,-0.086,-0.093,2.66,1.26,0.84,-9.902385790981656,-9.902521231341476,-0.07359064763834511,-0.0696915392605171,-0.07850630374723944,-0.08248399055317408,-9.904772872507069,-9.902397613523837,-0.0685286301996087,-0.07276563991695752,-0.0885336952421733,-0.08681939001451032,2.6680109993647423,2.702799032909623,1.18734485184037,1.199543310413239,0.8235878250055736,0.8172985968417781
,-9.871,-0.069,-0.084,-9.89,-0.069,-0.074,2.66,1.19,0.77,-9.90131428953516,-9.901142727867054,-0.07326147839802587,-0.06966129649293624,-0.07869940913558701,-0.0825502894952131,-9.904245674548914,-9.901855434408686,-0.06900275301781768,-0.07260095892297233,-0.0874325172945196,-0.08625876554259347,2.669391754339057,2.7009273225399135,1.1950585822800233,1.1991259572197792,0.827160526096783,0.8152301091175717
13554.0,-9.883,-0.077,-0.06,-9.885,-0.05,-0.12,2.66,1.19,0.84,-9.90066310264754,-9.900349300316222,-0.07276570135336537,-0.06998223662898193,-0.07887562220045101,-0.0815641080843553,-9.90349635649184,-9.901118303469001,-0.06984456894014,-0.07161256160939782,-0.08619013827897073,-0.08773435538849557,2.67145639950978,2.6991374668179455,1.202383873261827,1.1987268559413526,0.8301823536659652,0.8163133593322712
,-9.926,-0.081,-0.067,-9.895,-0.089,-0.06,2.66,1.26,0.91,-9.900406840703216,-9.901471070535296,-0.0721462712265702,-0.07046407139305345,-0.07905069817313755,-0.08092718266252268,-9.902589174161747,-9.900850734525175,-0.07099683571757741,-0.07237295843338315,-0.08483660920992145,-0.08652146161547773,2.6741813698675547,2.6974258860319407,1.2089657971993393,1.201406486091069,0.8324703897239119,0.820410513979968
,-9.902,-0.074,-0.086,-9.904,-0.067,-0.069,2.66,1.19,0.91,-9.900486122621887,-9.901494201963617,-0.07145323795665723,-0.07061870652794586,-0.07924090106323232,-0.08114902984340869,-9.901602618584448,-9.90098845989965,-0.07238295103162037,-0.07213798532038386,-0.08339976668394908,-0.08575520361606603,2.677497062044252,2.6957891570200347,1.214503832256485,1.200907651495858,0.8339031636870694,0.8243284896507528
,-9.892,-0.06,-0.065,-9.921,-0.089,-0.074,2.66,1.26,0.77,-9.90081878479876,-9.901078996408375,-0.07074035467862247,-0.07015432353327396,-0.07945863563769381,-0.08044279177006222,-9.90062173676173,-9.901863615352468,-0.07391379608327757,-0.0728754040307055,-0.08190167709278133,-0.08524111871845254,2.6812734496159196,2.6942240063239487,1.2187652162182858,1.2034919099164416,0.8344284360779429,0.8219525668720583
13630.0,-9.947,-0.074,-0.081,-9.892,-0.065,-0.091,2.59,1.12,0.84,-9.901311811971983,-9.90308723847623,-0.0700612914662209,-0.07032250472827832,-0.07970941685634389,-0.08046715990055578,-9.899730385443092,-9.9014322544121,-0.07549516207978184,-0.07253099261895879,-0.08035672376331172,-0.08549296921710965,2.685315151441407,2.689666025931327,1.2215937882863368,1.1998405967328087,0.8340629415310796,0.8227418269402103
