Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagnX,MagnY,MagnZ,AccX_butter,AccX_kalman,AccY_butter,AccY_kalman,AccZ_butter,AccZ_kalman,GyroX_butter,GyroX_kalman,GyroY_butter,GyroY_kalman,GyroZ_butter,GyroZ_kalman,MagnX_butter,MagnX_kalman,MagnY_butter,MagnY_kalman,MagnZ_butter,MagnZ_kalman
,0.601,9.775,-0.4,0.835,9.981,-0.5,3.78,0.42,0.91,0.6093824203370468,0.6217353749798997,9.806508841694992,9.822822114063419,-0.43113592180162424,-0.41257483921477006,0.6765228595713326,0.6622234435860921,9.835059362563785,9.852737602292391,-0.4479364491651486,-0.4160981705636698,3.524321173785523,2.7794154554584316,0.7327383333104822,1.3626281540025336,0.7634700450335654,0.9464038407240257
,0.593,9.768,-0.421,0.811,9.969,-0.462,4.62,-0.14,0.49,0.6092010624471739,0.6204787040874894,9.807611744300605,9.82042460384989,-0.43359386862874905,-0.4129432928831172,0.6731419415597794,0.6687298200662732,9.830533169428866,9.857822052075392,-0.44926024693180394,-0.41810557408637905,3.586969639745811,2.859908889901646,0.6807229966663341,1.296914410417418,0.7038435177555317,0.9264441421913506
17794.0,0.663,9.907,-0.416,0.553,9.715,-0.402,4.06,0.84,-0.56,0.6093951720782643,0.6223382682977423,9.809411591194062,9.824210765694545,-0.43572569540254785,-0.41307697044476716,0.6689508943584148,0.6636686612554729,9.82624734373894,9.8515760811854,-0.44983179024802905,-0.4174012364476996,3.6306324921366913,2.9123919205687576,0.6436379352350109,1.2769323833759734,0.6443728486424689,0.8614381665257337
,0.589,9.804,-0.412,0.625,9.765,-0.445,3.92,0.91,0.49,0.6099863152026932,0.6208803011961317,9.8117899147603,9.823326897605842,-0.437550615051355,-0.4130298717933359,0.6642328525201615,0.6619775825386571,9.822540852643861,9.847789889382412,-0.44987593125888414,-0.41860820043710123,3.652287638966797,2.95645717968803,0.6239425950548078,1.2608854987957692,0.5895976985994661,0.8451942326104928
,0.629,9.847,-0.469,0.601,9.737,-0.445,3.71,0.77,0.98,0.6109710362141361,0.6212353962366209,9.814591291135377,9.824362182467535,-0.4391052978723457,-0.41547758757957465,0.6593147205012302,0.6593108780630941,9.819718248316445,9.842944766280395,-0.4496337261972484,-0.41976238082737705,3.650739816363932,2.9894115200832134,0.6230951580927244,1.2394178298241798,0.5433348483304826,0.8510896310218911
,0.586,9.787,-0.44,0.601,9.701,-0.299,3.43,0.21,0.49,0.6123109135880952,0.6196944629143978,9.817636222315167,9.822728239384602,-0.4404406097021789,-0.4165500149246845,0.654527133847906,0.6567607953436573,9.818009529045462,9.836737161325201,-0.4493316233609984,-0.41448113535937486,3.626689219961334,3.00867957274061,0.6413703981264107,1.1943987749563323,0.5083076654789305,0.8352982648339149
17870.0,0.517,9.756,-0.419,0.627,9.813,-0.5,4.13,0.0,-1.05,0.6139257084112607,0.6152033733620077,9.820733955070935,9.819810044087166,-0.4416189502093803,-0.4166571589912973,0.6501675551089503,0.6554592802157178,9.81754236765771,9.83569907500384,-0.44915595391720214,-0.41822109239912214,3.5825877174793046,3.057717761488371,0.6777895039824526,1.1421646845549327,0.4859327449244617,0.7528493858968639
,0.615,9.837,-0.503,0.648,9.837,-0.524,3.92,0.0,-0.56,0.6156926414490493,0.6151944793286253,9.823695258958564,9.820561804495812,-0.4427109433444421,-0.4204331506092786,0.6464720466038147,0.6551330669565562,9.81833181048487,9.83575596775631,-0.44923576382103664,-0.42284707254749226,3.5223155368886494,3.0954275526756434,0.7301748750933924,1.0922149235226428,0.47628827402583696,0.6954351495930248
,0.608,9.868,-0.471,0.692,9.854,-0.431,2.87,1.05,0.91,0.6174540419290804,0.6148798464844513,9.82634542650294,9.822636397206722,-0.44379018278187204,-0.4226445672967124,0.6435978504870228,0.656745351524986,9.82028754899486,9.836553825598669,-0.44963466481718306,-0.42320362076113716,3.450724739898728,3.085569033550943,0.795336042298832,1.090368757754723,0.47827077033581666,0.7048186151726261
,0.598,9.83,-0.459,0.668,9.868,-0.433,2.03,1.82,1.47,0.6190337251283154,0.6141416479483193,9.828536974222883,9.822958426249324,-0.44492514131973127,-0.42423448265682734,0.6416161018111657,0.6572375458726413,9.823234661963795,9.837929046631123,-0.4503505067993121,-0.42363204129328974,3.3731065339623174,3.0394063201594848,0.8693731098208543,1.1222773841416838,0.48991803119048755,0.7382819395384791
17946.0,0.687,9.866,-0.447,0.66,9.859,-0.428,3.29,1.05,0.98,0.6202600740719939,0.6173279286339334,9.830160560008203,9.824840743530162,-0.44616829074891556,-0.4252300765203436,0.6405125577317935,0.6573583550041002,9.826941601697683,9.838850532910405,-0.45132122087538185,-0.42382306321556545,3.2946471905229853,3.050365417909135,0.9480578985837269,1.1191165106575567,0.5088369943857787,0.7488528839219909
,0.637,9.818,-0.414,0.665,9.897,-0.452,3.22,1.26,1.54,0.6209918836967465,0.6181882382521808,9.831152444379638,9.824541580450411,-0.44754393142910553,-0.4247389567666418,0.6401943512483127,0.6576925435380309,9.831149347666681,9.841393556718229,-0.45243579088486907,-0.42505531218809683,3.2199326048375854,3.0577839688001154,1.0272363419270174,1.1252777032782095,0.5326466269588237,0.7834517556292532
,0.625,9.799,-0.383,0.505,9.746,-0.455,3.99,0.98,0.7,0.6211422242382332,0.6184861338850204,9.831497566934953,9.8234245823002,-0.4490377138226562,-0.4229136062331999,0.6405020517467768,0.6510149110002071,9.83559740744337,9.837221754327095,-0.45354973493121864,-0.42636486940048246,3.1525387669158103,3.0985521422680673,1.1031992786896405,1.1189243405274656,0.5593476144532765,0.7798021985139143
,0.641,9.856,-0.397,0.479,9.773,-0.445,4.97,0.21,-0.35,0.620695987685608,0.619470722401513,9.831228363782499,9.824849188008672,-0.45059156585276294,-0.42178033845112206,0.6412277256233124,0.6434922622835739,9.84004471895208,9.834413173983917,-0.4545041259929202,-0.42717983096674217,3.0947157863550845,3.1803953077433915,1.1729874404726937,1.0791747718184053,0.587561210203753,0.7303930803782787
18021.0,0.644,9.844,-0.431,0.72,9.892,-0.493,1.96,1.82,1.19,0.6197180243058104,0.6205434499782867,9.830420132379496,9.825686701631248,-0.45210713264652613,-0.42218353765469796,0.6421398517926242,0.6468381398682461,9.844285388063962,9.836931592069337,-0.4551464612229935,-0.4300583140425845,3.0471585160972188,3.1270243229712054,1.2346146973872971,1.1115729396262128,0.6166209336633542,0.7504928576821424
,0.637,9.782,-0.476,0.804,9.914,-0.428,2.03,1.82,0.63,0.6183502705363035,0.6212631366855682,9.829183867958248,9.823776171270541,-0.453458827231438,-0.42453706816575426,0.6430138188335456,0.6537112269660408,9.848159627279744,9.840301989185736,-0.45535116957234856,-0.4299682987444871,3.0088705300226004,3.07904866453945,1.287199753265384,1.1425542533132729,0.6465333274308043,0.7452233991454639
,0.632,9.816,-0.493,0.711,9.89,-0.474,2.03,1.61,0.21,0.6167976626769144,0.6217326869737574,9.82765732983573,9.823436099561127,-0.45451479479006535,-0.42753112596751786,0.6436630336873475,0.6562166104379474,9.851559354896018,9.84247540935668,-0.4550374306266271,-0.4318939168145425,2.9771607335839847,3.033171103436773,1.3309913363344037,1.1629968424234944,0.6778385719256257,0.7218167212401464
,0.656,9.89,-0.491,0.663,9.871,-0.471,1.54,1.89,1.05,0.6153039674887619,0.6232312835597186,9.82599487828158,9.826347107899293,-0.4551616242252101,-0.4303067809442311,0.6439631838116254,0.6565132652830808,9.85442712924649,9.843722862114978,-0.45418218549830375,-0.4336041251027488,2.947834779657686,2.967870940679552,1.3672674486472403,1.1947905359965163,0.7114027484193971,0.7361690091111689
18097.0,0.603,9.837,-0.476,0.699,9.837,-0.493,2.17,1.75,1.05,0.6141200784904711,0.6223465181726866,9.824356310087879,9.826812985913145,-0.4553275041474705,-0.4323050614054424,0.6438633167917421,0.6583713180445172,9.856747815802079,9.843428854288755,-0.45282659642732265,-0.4362016574879999,2.915631661619899,2.932978019054085,1.3980972261265168,1.2190712552525544,0.7481703990853168,0.7498936350004137
