session_id,Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagnX,MagnY,MagnZ,AccX_corr,GyroX_corr,MagnX_corr,AccY_corr,GyroY_corr,MagnY_corr,AccZ_corr,GyroZ_corr,MagnZ_corr,AccNorm,GyroNorm,AccNorm_filt,GyroNorm_filt,KneeAngle_fused_deg,KneeAngle_fused_filt_deg,KneeValgus_fused_deg,KneeValgus_filt_deg
H2_lateral_point_steps_20251205_023615,,-9.452,-1.969,-3.855,-8.89,1.177,-4.451,14.63,0.14,9.38,-0.6576788461538445,-0.08996730769230865,12.037307692307692,-2.584623076923077,0.5696634615384616,-1.2433076923076922,0.6867538461538465,0.08088076923076937,8.605153846153847,2.753987792211263,0.582367817360082,1.17578039912193,0.8525833040220993,11.190729455502375,11.249656027966207,42.248321124395446,42.31888836682846
H2_lateral_point_steps_20251205_023615,,-9.395,-1.299,-4.097,-9.088,1.132,-4.322,22.4,-1.05,10.85,-0.6006788461538441,-0.2879673076923073,19.807307692307692,-1.914623076923077,0.5246634615384614,-2.433307692307692,0.44475384615384606,0.20988076923076893,10.075153846153846,2.055335151884418,0.6342293398022326,1.1744573626556765,0.8587923758209786,11.208980969760232,11.256414186055496,42.16582106802296,42.272278804299916
H2_lateral_point_steps_20251205_023615,66065.0,-9.335,0.696,-4.341,-8.851,1.263,-4.082,6.16,-0.63,11.06,-0.5406788461538454,-0.05096730769230895,3.5673076923076925,0.08037692307692301,0.6556634615384614,-2.0133076923076922,0.20075384615384628,0.44988076923076914,10.285153846153847,0.5823196469183651,0.7967966790679216,1.1546325405238553,0.8641611346501452,11.312215603861558,11.264554847824,42.13151781458559,42.226017866376274
H2_lateral_point_steps_20251205_023615,,-9.153,0.538,-4.338,-8.892,1.106,-4.034,6.3,-0.84,11.41,-0.35867884615384504,-0.09196730769230754,3.707307692307692,-0.0776230769230769,0.49866346153846164,-2.223307692307692,0.2037538461538464,0.4978807692307692,10.635153846153846,0.41975169632980025,0.7106394964590097,1.1415895151988225,0.8722870265694795,11.392097595332539,11.268504627446587,42.069142514729876,42.18526051717678
H2_lateral_point_steps_20251205_023615,,-9.021,0.737,-4.233,-8.892,1.184,-3.96,7.28,-0.7,11.62,-0.22667884615384537,-0.09196730769230754,4.687307692307693,0.12137692307692305,0.5766634615384615,-2.083307692307692,0.3087538461538468,0.571880769230769,10.845153846153845,0.4018016852429234,0.8173410229357562,1.1480230019534368,0.8889752264550451,11.476769473298575,11.270274312814509,42.007408782753835,42.15106886412972
H2_lateral_point_steps_20251205_023615,,-8.93,1.122,-4.238,-8.756,1.385,-3.9,6.65,-0.35,10.99,-0.1356788461538443,0.04403269230769169,4.057307692307693,0.5063769230769232,0.7776634615384616,-1.733307692307692,0.30375384615384604,0.6318807692307691,10.215153846153846,0.6058817843207907,1.0029818761710076,1.1530514065503372,0.9156778033784447,11.483080631906521,11.272510772078165,42.09983138598905,42.122704879962036
H2_lateral_point_steps_20251205_023615,66140.0,-8.76,1.443,-3.936,-9.012,1.022,-3.235,-3.78,1.12,5.95,0.03432115384615564,-0.21196730769230854,-6.372692307692308,0.8273769230769231,0.41466346153846156,-0.263307692307692,0.6057538461538465,1.2968807692307691,5.175153846153846,1.0259962166459222,1.377960687199013,1.1819623954016412,0.9305833220990716,11.388003117959604,11.274655672036012,42.15990461761452,42.09444665474796
H2_lateral_point_steps_20251205_023615,,-8.847,1.405,-3.869,-9.055,1.034,-3.061,-4.83,1.4,5.32,-0.052678846153844106,-0.2549673076923078,-7.422692307692308,0.7893769230769231,0.4266634615384616,0.016692307692307784,0.6727538461538463,1.470880769230769,4.5451538461538465,1.0385031174884762,1.5525914706376387,1.213888591883457,0.9319675968551498,11.292848100027223,11.274398696097649,42.220489613649114,42.06555744429252
H2_lateral_point_steps_20251205_023615,,-8.887,1.144,-3.647,-9.182,0.735,-2.91,-5.46,1.68,4.69,-0.09267884615384503,-0.38196730769230847,-8.052692307692308,0.528376923076923,0.12766346153846153,0.2966923076923078,0.8947538461538467,1.6218807692307688,3.9151538461538467,1.043243014149506,1.6711356058555762,1.1999623211452766,0.8987950790005947,11.237415466297195,11.278928929637665,42.14286960060331,42.03212656556711
H2_lateral_point_steps_20251205_023615,,-8.973,0.976,-3.434,-9.308,0.337,-2.764,-4.9,2.03,4.13,-0.17867884615384533,-0.5079673076923079,-7.492692307692308,0.36037692307692304,-0.27033653846153843,0.6466923076923077,1.1077538461538463,1.7678807692307692,3.355153846153846,1.1785229061914322,1.8591705257795788,1.1769024775227672,0.911213728719727,11.218673076573426,11.284232707593464,42.052537671545466,41.99398478462546
