session_id,Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagnX,MagnY,MagnZ,AccX_corr,GyroX_corr,MagnX_corr,AccY_corr,GyroY_corr,MagnY_corr,AccZ_corr,GyroZ_corr,MagnZ_corr,AccNorm,GyroNorm,AccNorm_filt,GyroNorm_filt
H1_squat_normal_20251205_013110,40307.0,-9.21,-0.742,-3.807,-9.194,-0.952,-3.704,1.4,0.63,-0.21,0.092459615384616,0.110380769230769,-1.352211538461538,-0.05049999999999999,-0.26421153846153844,-0.6982500000000001,-0.43882115384615394,-0.34405769230769234,-0.8950576923076923,0.4512904115311348,0.44762411341245234,0.3380545132051695,0.3445263708468825
H1_squat_normal_20251205_013110,,-9.213,-0.861,-3.783,-9.208,-0.921,-3.707,1.68,0.77,0.0,0.08945961538461766,0.09638076923076966,-1.072211538461538,-0.16949999999999998,-0.23321153846153853,-0.5582500000000001,-0.4148211538461539,-0.347057692307692,-0.6850576923076923,0.456957177931388,0.42909895844554685,0.3342520647674248,0.3464415935767478
H1_squat_normal_20251205_013110,,-9.21,-0.943,-3.759,-9.182,-0.83,-3.661,2.1,0.63,0.07,0.092459615384616,0.12238076923076946,-0.6522115384615379,-0.25149999999999995,-0.14221153846153844,-0.6982500000000001,-0.3908211538461539,-0.3010576923076922,-0.6150576923076922,0.47385884477416923,0.35473498339851617,0.3298848525691682,0.34863634856271486
H1_squat_normal_20251205_013110,,-9.165,-0.974,-3.692,-9.208,-0.821,-3.568,3.22,0.49,0.42,0.1374596153846177,0.09638076923076966,0.4677884615384622,-0.2825,-0.13321153846153844,-0.8382500000000002,-0.3238211538461542,-0.20805769230769222,-0.2650576923076923,0.4511779422134261,0.26518403041134875,0.3283956532365363,0.3517698611740786
H1_squat_normal_20251205_013110,40382.0,-9.184,-0.864,-3.472,-9.201,-0.849,-3.446,3.57,0.35,0.35,0.11845961538461758,0.10338076923076933,0.8177884615384619,-0.1725,-0.16121153846153846,-0.9782500000000002,-0.10382115384615398,-0.08605769230769234,-0.33505769230769233,0.23359743676465777,0.2099587340055353,0.3367215942074444,0.3617595398173297
H1_squat_normal_20251205_013110,,-9.225,-0.845,-3.443,-9.244,-0.823,-3.494,3.43,0.63,0.28,0.07745961538461721,0.06038076923077007,0.6777884615384622,-0.15349999999999997,-0.13521153846153844,-0.6982500000000001,-0.07482115384615406,-0.13405769230769238,-0.4050576923076923,0.18751119187505227,0.19974849759860402,0.33975097957343847,0.3719219161938055
H1_squat_normal_20251205_013110,,-9.27,-0.881,-3.419,-9.203,-0.909,-3.506,3.29,0.91,0.21,0.03245961538461728,0.10138076923077044,0.537788461538462,-0.1895,-0.22121153846153851,-0.4182500000000001,-0.050821153846154044,-0.14605769230769194,-0.47505769230769235,0.19886343633049222,0.28380531108594825,0.34269249231689125,0.38106385980612767
H1_squat_normal_20251205_013110,,-9.268,-0.83,-3.465,-9.184,-0.857,-3.532,3.15,1.05,0.28,0.03445961538461617,0.12038076923077057,0.3977884615384619,-0.13849999999999996,-0.16921153846153847,-0.2782500000000001,-0.09682115384615386,-0.1720576923076922,-0.4050576923076923,0.1724646367362198,0.269681152161884,0.34938632701895556,0.3853048515053019
H1_squat_normal_20251205_013110,40458.0,-9.141,-0.849,-3.556,-9.167,-0.926,-3.74,1.89,1.75,0.0,0.16145961538461684,0.13738076923077003,-0.8622115384615381,-0.15749999999999997,-0.23821153846153853,0.42174999999999985,-0.18782115384615405,-0.3800576923076924,-0.6850576923076923,0.2935170237520288,0.46910772994366623,0.35187230923011276,0.3814122338152653
H1_squat_normal_20251205_013110,,-9.249,-0.883,-3.64,-9.167,-0.983,-3.695,1.4,1.82,-0.07,0.0534596153846163,0.13738076923077003,-1.352211538461538,-0.1915,-0.29521153846153847,0.4917499999999999,-0.27182115384615413,-0.335057692307692,-0.7550576923076924,0.3367742866599612,0.4672119276835968,0.3496606458809288,0.37643404158886484
