session_id,n_reps,flex_max_deg,flex_mean_deg,flex_std_deg,rep_duration_mean,rep_duration_std,tempo_reps_per_min,valgus_mean_deg,valgus_std_deg,valgus_min_deg,valgus_max_deg,valgus_rms_deg,flex_vel_rms,flex_jerk_rms
H2_walk_slow_20251205_052416,30.0,30.23,23.39833333333333,5.181586683203857,1.1662666666666668,0.3314403851205958,51.42857142857142,-19.494082314873527,7.852361112040438,-29.290978072195603,2.8355105681000197,21.016156174071167,3.6851261335526098,34.334625035609285
