session_id,Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagnX,MagnY,MagnZ,AccX_corr,GyroX_corr,MagnX_corr,AccY_corr,GyroY_corr,MagnY_corr,AccZ_corr,GyroZ_corr,MagnZ_corr,AccNorm,GyroNorm,AccNorm_filt,GyroNorm_filt
H1_squat_fast_20251205_013759,104293.0,-9.213,-0.146,-4.91,-8.782,1.177,-3.577,-4.13,-34.65,-7.21,0.26569230769230856,0.69838076923077,-6.649596153846154,0.653901923076923,1.9733076923076924,-36.04057692307692,-2.090982692307693,-0.7571173076923077,-7.98875,2.2068957263316475,2.225961716867413,2.4426698761275194,2.560722912093271
H1_squat_fast_20251205_013759,,-9.074,-0.337,-4.606,-8.796,1.527,-3.692,0.56,-34.65,-7.28,0.4046923076923079,0.6843807692307706,-1.959596153846154,0.46290192307692296,2.3233076923076923,-36.04057692307692,-1.7869826923076926,-0.8721173076923079,-8.05875,1.8898045393375709,2.574242465038108,2.423354904414042,2.488516304101533
H1_squat_fast_20251205_013759,,-9.083,-0.139,-4.128,-8.78,1.716,-4.044,6.51,-34.09,-8.26,0.39569230769230757,0.7003807692307706,3.990403846153846,0.660901923076923,2.5123076923076924,-35.480576923076924,-1.3089826923076928,-1.2241173076923073,-9.03875,1.5188151444645048,2.881091172755307,2.3911875521429957,2.4001764043088567
H1_squat_fast_20251205_013759,,-8.957,0.57,-3.884,-8.727,1.287,-4.027,9.52,-33.88,-10.01,0.521692307692307,0.7533807692307697,7.000403846153846,1.369901923076923,2.0833076923076925,-35.27057692307692,-1.0649826923076926,-1.2071173076923079,-10.78875,1.8119001842458424,2.5228725133873637,2.3385814591008947,2.332321577472055
H1_squat_fast_20251205_013759,104369.0,-8.94,0.704,-3.57,-8.89,-0.153,-2.213,-18.48,-38.15,-14.21,0.5386923076923082,0.5903807692307694,-20.999596153846156,1.5039019230769228,0.6433076923076924,-39.54057692307692,-0.7509826923076925,0.6068826923076922,-14.988750000000001,1.7651870724506913,1.0633441784682873,2.2450466342034563,2.240836459105617
H1_squat_fast_20251205_013759,,-9.131,0.318,-3.151,-9.072,-0.223,-2.257,-14.77,-36.4,-15.05,0.3476923076923075,0.4083807692307708,-17.289596153846155,1.117901923076923,0.5733076923076924,-37.79057692307692,-0.3319826923076925,0.5628826923076922,-15.828750000000001,1.216884200916155,0.9012732593593598,2.1036977256505933,2.13503683191347
H1_squat_fast_20251205_013759,,-8.942,0.034,-2.958,-9.33,-0.488,-1.639,-10.36,-35.21,-15.96,0.5366923076923076,0.15038076923076993,-12.879596153846153,0.833901923076923,0.3083076923076924,-36.60057692307692,-0.1389826923076929,1.1808826923076923,-16.73875,1.0013726774825544,1.2296958737356147,2.009207202043766,2.068117620293559
H1_squat_fast_20251205_013759,,-8.818,-0.055,-2.761,-9.375,-1.079,-1.819,-6.02,-34.44,-15.89,0.6606923076923081,0.10538076923077,-8.539596153846153,0.7449019230769229,-0.2826923076923076,-35.83057692307692,0.058017307692307174,1.0008826923076923,-16.66875,0.9973761619566358,1.0453641523953103,1.9365856428517658,2.038180538640569
H1_squat_fast_20251205_013759,104445.0,-9.194,-1.441,-1.768,-9.423,0.005,0.029,-2.52,-26.95,-14.7,0.2846923076923069,0.05738076923076996,-5.039596153846154,-0.6410980769230771,0.8013076923076924,-28.340576923076924,1.0510173076923073,2.848882692307692,-15.47875,1.2636035119302356,2.959986345400823,1.9414957787228413,1.9999676778066997
H1_squat_fast_20251205_013759,,-8.935,-1.594,-1.218,-9.639,0.093,0.041,4.41,-23.38,-13.65,0.5436923076923073,-0.15861923076922935,1.8904038461538462,-0.7940980769230771,0.8893076923076924,-24.770576923076923,1.6010173076923073,2.860882692307692,-14.42875,1.8680068256692854,3.000112999724038,1.9399303944547148,1.9217157596886036
