Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagnX,MagnY,MagnZ,AccX_corr,AccY_corr,AccZ_corr,GyroX_corr,GyroY_corr,GyroZ_corr,MagnX_corr,MagnY_corr,MagnZ_corr,AccNorm,GyroNorm,AccNorm_filt,GyroNorm_filt,Roll_raw,Pitch_raw,KneeValgus_fused_deg,KneeAngle_fused_deg,KneeValgus_filt_deg,KneeAngle_fused_filt_deg,Quat_w,Quat_x,Quat_y,Quat_z
,-9.136,-1.225,-3.51,-9.201,-1.266,-3.632,2.1,1.19,0.84,0.03559423076923096,0.10193461538461546,0.03185192307692297,-0.030503846153846936,0.06012884615384606,-0.08925192307692376,2.1,1.19,0.84,0.11257068926395081,0.11185646401929379,0.160082024765527,0.14143804596147797,2.073415257376603,-0.4082595368814257,1.9921691915039526,-0.4433136357825137,1.9547771434896992,-0.39815224628784396,0.99982995615387,0.018092146968704745,-0.0035657624514945953,-0.00013540144966906793
,-9.206,-1.216,-3.573,-9.119,-1.268,-3.652,1.61,1.26,0.84,-0.03440576923076932,0.11093461538461558,-0.031148076923077195,0.0514961538461538,0.05812884615384606,-0.10925192307692377,1.61,1.26,0.84,0.12025160515726796,0.13404028988378947,0.1573832942914485,0.13591663910320223,2.1578760089939397,-0.3809619932357349,2.076629943121289,-0.4160160921368229,2.034904470356394,-0.40810672921635965,0.9998171672130377,0.01882910014818356,-0.003327907705761851,-0.0001488758155651445
,-9.215,-1.103,-3.601,-9.213,-1.242,-3.75,1.4,1.12,0.77,-0.043405769230769664,0.22393461538461557,-0.05914807692307722,-0.042503846153845615,0.08412884615384608,-0.20725192307692364,1.4,1.12,0.77,0.2356464889907524,0.22767871949773952,0.15369243320932946,0.13658255395082056,2.24386555718765,-0.36282243449382934,2.162619491314999,-0.39787653339491735,2.114957347382676,-0.4170294255239403,0.9998032661908537,0.01957933900619316,-0.003170138047844384,-0.00016918315347757776
35985.0,-9.191,-1.194,-3.74,-9.196,-1.251,-3.659,2.17,1.05,0.77,-0.01940576923077053,0.1329346153846156,-0.19814807692307745,-0.025503846153846155,0.07512884615384618,-0.11625192307692345,2.17,1.05,0.77,0.2393968592843428,0.14074551258256965,0.1517405329594656,0.13965282593067602,2.330763314451308,-0.34914540228680996,2.249517248578657,-0.3841995011878979,2.195041939047783,-0.4241841969230695,0.9997884991658845,0.02033750741718617,-0.003051188174025435,-0.0001815995883073356
,-9.1,-1.247,-3.695,-9.146,-1.237,-3.611,2.38,1.05,0.98,0.07159423076923055,0.07993461538461544,-0.15314807692307708,0.02449615384615278,0.08912884615384598,-0.06825192307692385,2.38,1.05,0.98,0.1870016312264708,0.11490142633435262,0.15445266615802894,0.13940607415609887,2.3964006781212976,-0.40729122521352734,2.315154612248647,-0.44234532411461536,2.2746012524965336,-0.4334411181028143,0.9997750127399345,0.02090998973138102,-0.0035587641164591343,-0.0001772801757207286
,-9.122,-1.206,-3.664,-9.191,-1.247,-3.618,2.8,1.12,1.05,0.04959423076923031,0.12093461538461558,-0.12214807692307739,-0.02050384615384715,0.07912884615384597,-0.07525192307692352,2.8,1.12,1.05,0.17889919401669366,0.11110640812984132,0.15746931984498963,0.13882007868825424,2.4776262819861112,-0.4400907115332166,2.3963802161134606,-0.47514481043430457,2.3553162405164465,-0.44041102158384027,0.9997588819199865,0.021618521766724606,-0.0038452485090060833,-0.0001777712696205201
,-9.167,-1.204,-3.609,-9.189,-1.213,-3.582,3.08,1.05,0.98,0.0045942307692303785,0.12293461538461559,-0.06714807692307723,-0.01850384615384648,0.113128846153846,-0.03925192307692349,3.08,1.05,0.98,0.14015309789866154,0.12116617357919038,0.15983134063139182,0.13655712598612446,2.565462360592096,-0.4420958177679222,2.4842162947194453,-0.4771499166690102,2.437945765643139,-0.44390181522482525,0.9997419489806304,0.022384814963076063,-0.003863015318471196,-0.00018061043303847408
36060.0,-9.143,-1.216,-3.635,-9.179,-1.165,-3.685,3.01,0.98,0.98,0.02859423076922951,0.11093461538461558,-0.09314807692307703,-0.008503846153846695,0.16112884615384604,-0.1422519230769237,3.01,0.98,0.98,0.14765054405007796,0.21510562540612715,0.16025236461054063,0.13554796136995653,2.6506451324545077,-0.46253917004912287,2.569399066581857,-0.49759326895021083,2.5206836604915446,-0.4469522824399841,0.9997243272187839,0.023127853262353823,-0.0040418424819280005,-0.0001883607608803454
,-9.225,-1.141,-3.609,-9.131,-1.196,-3.685,2.87,0.98,0.84,-0.05340576923076945,0.18593461538461553,-0.06714807692307723,0.03949615384615335,0.13012884615384612,-0.1422519230769237,2.87,0.98,0.84,0.204774807092627,0.1967970334864156,0.15707671189621378,0.13533461710404787,2.735487817860149,-0.43623886456158456,2.6542417519874983,-0.4712929634626726,2.603417948887263,-0.45058307420375004,0.9997078249189831,0.023868065610109505,-0.003812881257486963,-0.00020536870152177284
,-9.174,-1.17,-3.647,-9.141,-1.22,-3.606,2.45,0.77,0.77,-0.0024057692307692946,0.15693461538461562,-0.10514807692307704,0.02949615384615356,0.1061288461538461,-0.06325192307692351,2.45,0.77,0.77,0.18891897552159834,0.12702031668434677,0.15360161886579476,0.13623557154685648,2.823812582194954,-0.4336150539243108,2.742566516322303,-0.4686691528253988,2.6863051013851185,-0.4531177833972648,0.9996892159653554,0.024638590026940275,-0.003790350720135566,-0.00021120008432752482
,-9.134,-1.247,-3.604,-9.165,-1.302,-3.532,2.45,0.7,0.7,0.03759423076922985,0.07993461538461544,-0.06214807692307733,0.005496153846154428,0.02412884615384603,0.010748076923076333,2.45,0.7,0.7,0.1080057979418385,0.02698017941676694,0.15195228079666298,0.13424557106619145,2.90339559399905,-0.47117358597237885,2.8221495281263995,-0.5062276848734668,2.7688825670787223,-0.4542408031255637,0.9996705720829542,0.02533271893745703,-0.004118207073533716,-0.00020256622291830534
36136.0,-9.15,-1.295,-3.472,-9.206,-1.168,-3.527,3.15,0.98,0.91,0.02159423076922984,0.03193461538461562,0.06985192307692278,-0.03550384615384594,0.15812884615384615,0.015748076923076226,3.15,0.98,0.91,0.07978359242239233,0.16282891943520914,0.15181530683498629,0.13542034161806113,2.9736306423107925,-0.5223167514559567,2.892384576438142,-0.5573708503570447,2.8514221444311763,-0.45510454430041236,0.9996529268082196,0.025945237566361454,-0.0045645069495601235,-0.00018933486875365074
,-9.244,-1.249,-3.475,-9.158,-1.187,-3.601,3.36,0.98,0.84,-0.07240576923076958,0.07793461538461544,0.06685192307692267,0.012496153846154101,0.13912884615384602,-0.05825192307692362,3.36,0.98,0.84,0.12564067538870594,0.1513481953483659,0.15065304637343319,0.13424393431392662,3.0358580161335205,-0.45845228932734367,2.95461195026087,-0.4935063882284316,2.9339623433967335,-0.4573246743327631,0.9996410684899601,0.0264882897933751,-0.004007661321321681,-0.00020818935333742262
,-9.225,-1.163,-3.482,-9.136,-1.242,-3.63,2.94,0.77,0.7,-0.05340576923076945,0.1639346153846155,0.05985192307692255,0.03449615384615434,0.08412884615384608,-0.08725192307692353,2.94,0.77,0.7,0.18250749848824807,0.12601803627249725,0.14873085904513056,0.13090243495625106,3.1194045713019833,-0.4288087038148996,3.0381585054293327,-0.46386280271598757,3.0168509109729342,-0.4577582283079144,0.9996224874627023,0.027217173930654977,-0.003749488119436615,-0.00022212822879657553
,-9.215,-1.122,-3.532,-9.167,-1.271,-3.597,2.38,0.98,0.63,-0.043405769230769664,0.20493461538461544,0.00985192307692273,0.00349615384615376,0.05512884615384617,-0.054251923076923614,2.38,0.98,0.63,0.20971246451670128,0.07742534421954385,0.14844110417543183,0.13096765808917393,3.2053645959289883,-0.4090958231279006,3.1241185300563377,-0.4441499220289886,3.0993891964480658,-0.4551959015744097,0.9996024149410861,0.02796707328298945,-0.0035778963477490536,-0.00023133019137324076
36212.0,-9.198,-1.223,-3.654,-9.162,-1.237,-3.604,2.73,1.26,0.84,-0.026405769230770204,0.10393461538461546,-0.11214807692307716,0.008496153846152765,0.08912884615384598,-0.06125192307692373,2.73,1.26,0.84,0.15516720040447035,0.10848010844166235,0.14784043172665912,0.13063926314230803,3.2906670157444635,-0.38611574079705624,3.209420949871813,-0.42116983969814425,3.1820511421574906,-0.45386847735338465,0.999582010938039,0.028711233415368465,-0.0033778378448298236,-0.0002422732512806706
,-9.134,-1.268,-3.635,-9.165,-1.213,-3.594,2.59,1.33,0.84,0.03759423076922985,0.05893461538461553,-0.09314807692307703,0.005496153846154428,0.113128846153846,-0.0512519230769235,2.59,1.33,0.84,0.11646106350248629,0.12431855516488291,0.1487766636685528,0.12939038002509337,3.364721767153096,-0.43269651406416454,3.2834757012804454,-0.46775061296525255,3.264791735542045,-0.4530821174046322,0.99956179834833,0.029357000056692555,-0.0037845143330350766,-0.0002351203667604389
,-9.167,-1.273,-3.62,-9.162,-1.184,-3.565,2.59,1.12,0.77,0.0045942307692303785,0.053934615384615636,-0.07814807692307735,0.008496153846152765,0.14212884615384613,-0.022251923076923585,2.59,1.12,0.77,0.09506403957239865,0.14411086572435294,0.14904684896805312,0.12770036270937551,3.4524975068790287,-0.4387344161068133,3.371251441006378,-0.4737885150079013,3.347486853928281,-0.45201662741835386,0.9995388171467533,0.030122600309666316,-0.0038375085570234615,-0.00023557488849085517
,-9.179,-1.263,-3.637,-9.139,-1.204,-3.542,2.66,1.05,0.7,-0.007405769230770076,0.06393461538461565,-0.09514807692307725,0.03149615384615423,0.12212884615384612,0.000748076923076546,2.66,1.05,0.7,0.11487226386050715,0.1261270089594345,0.14643589385485084,0.124394179100708,3.540194373643899,-0.4271903052480868,3.4589483077712484,-0.4622444041491748,3.4310366533548344,-0.44856715106251327,0.9995158502658849,0.03088757374832095,-0.003737089079059717,-0.00023878949408352723
36288.0,-9.162,-1.232,-3.527,-9.11,-1.235,-3.625,2.59,1.12,0.84,0.009594230769229384,0.09493461538461556,0.014851923076922624,0.060496153846154144,0.09112884615384598,-0.08225192307692364,2.59,1.12,0.84,0.09656712733306785,0.13685623873744684,0.1437126871710408,0.11860055052419691,3.6283228764850306,-0.43503364536458133,3.54707681061238,-0.47008774426566935,3.5132145886248125,-0.4467086141427419,0.9994915412034666,0.03165618975147473,-0.003805985108688067,-0.0002432909575189974
,-9.162,-1.22,-3.565,-9.148,-1.297,-3.673,2.52,1.12,0.84,0.009594230769229384,0.10693461538461557,-0.023148076923077188,0.022496153846153888,0.029128846153846144,-0.13025192307692368,2.52,1.12,0.84,0.10983121003041707,0.13535187505668736,0.1478799770099275,0.12105620110130262,3.7161777169032315,-0.4424484070179179,3.634931651030581,-0.4775025059190059,3.5931376789988816,-0.4479325820013595,0.9994667270551794,0.03242238272775966,-0.003871297511382641,-0.000252316152363212
,-9.174,-1.23,-3.539,-9.117,-1.263,-3.616,2.59,1.19,0.77,-0.0024057692307692946,0.09693461538461556,0.0028519230769226134,0.053496153846152694,0.06312884615384617,-0.07325192307692374,2.59,1.19,0.77,0.09700639592620555,0.11051214380109893,0.15276173205926163,0.12941469904975195,3.8046242587598993,-0.4391373184736186,3.7233781928872487,-0.4741914173747066,3.670376202741981,-0.45167474935941093,0.9994415128285509,0.03319378305149437,-0.0038429116036335855,-0.0002592915625739813
,-9.234,-1.187,-3.666,-9.127,-1.18,-3.594,2.52,1.05,0.7,-0.06240576923076979,0.1399346153846155,-0.12414807692307717,0.04349615384615291,0.14612884615384614,-0.0512519230769235,2.52,1.05,0.7,0.19720274242470018,0.1608487323442293,0.15890815212304638,0.13044629249393644,3.8850882220050487,-0.4011049430997929,3.803842156132398,-0.43615904200088085,3.7470186144745736,-0.4585062609799376,0.9994191683944355,0.033895709748209504,-0.003511612362624293,-0.00027438122186993483
36364.0,-9.21,-1.098,-3.568,-9.177,-1.194,-3.491,2.73,1.12,0.77,-0.03840576923077066,0.22893461538461546,-0.0261480769230773,-0.006503846153846027,0.13212884615384612,0.05174807692307626,2.73,1.12,0.77,0.233601761890368,0.14204997524102655,0.16138547523044341,0.12812812976149104,3.9716365213593847,-0.38453076316895707,3.890390455486734,-0.4195848620700451,3.816937333300833,-0.4646890044134973,0.9993937768649289,0.034650619187173375,-0.0033671926806920424,-0.00027453059796397406
,-9.141,-1.158,-3.508,-9.198,-1.228,-3.506,2.52,1.05,0.77,0.03059423076923018,0.16893461538461563,0.03385192307692275,-0.027503846153846823,0.0981288461538461,0.03674807692307658,2.52,1.05,0.77,0.17498818225101606,0.1083335273970345,0.1663713484180984,0.1268826418595837,4.057841335263517,-0.3996067535344485,3.9765952693908666,-0.43466085243553654,3.8870598377846983,-0.4701112937925138,0.9993669793221733,0.035402367525370994,-0.003498850529215048,-0.0002665690294658359
,-9.186,-1.151,-3.453,-9.134,-1.259,-3.503,2.17,1.12,0.63,-0.01440576923076975,0.17593461538461552,0.08885192307692291,0.036496153846153234,0.06712884615384618,0.03974807692307625,2.17,1.12,0.63,0.19762383285456794,0.0861287457855484,0.1653715484307121,0.12817885043206526,4.145741392895656,-0.3908011940560863,4.064495327023005,-0.4258552929571743,3.9511465241898716,-0.4741239118779649,0.9993397931285309,0.036168986939214935,-0.0034222277773382956,-0.00026572665610384604
,-9.217,-1.247,-3.429,-9.155,-1.242,-3.525,2.03,1.19,0.56,-0.04540576923077033,0.07993461538461544,0.11285192307692293,0.015496153846154215,0.08412884615384608,0.01774807692307645,2.03,1.19,0.56,0.14555680388866782,0.08736582726483291,0.15925867939740337,0.12811145740563373,4.219410679730031,-0.341639041810305,4.138164613857381,-0.37669314071139304,4.0095860637113,-0.4814367736643956,0.9993176980967943,0.03681165812552813,-0.002993670953321632,-0.0002793399310304072
36439.0,-9.165,-1.232,-3.549,-9.174,-1.204,-3.628,0.84,1.68,0.35,0.0065942307692310465,0.09493461538461556,-0.0071480769230771735,-0.003503846153845913,0.12212884615384612,-0.08525192307692375,0.84,1.68,0.35,0.0954314417860329,0.14898195323277702,0.15891352027750918,0.1286659352859828,4.307086597438983,-0.34644896348908016,4.225840531566332,-0.3815030623901682,4.068131164837205,-0.48979002188258697,0.999289112540087,0.03757619352328651,-0.003036167136784232,-0.0002844789334343146
,-9.177,-1.177,-3.551,-9.15,-1.28,-3.606,0.7,1.54,0.21,-0.005405769230769408,0.1499346153846155,-0.009148076923077397,0.02049615384615322,0.04612884615384605,-0.06325192307692351,0.7,1.54,0.21,0.15031067341642593,0.08092446195619361,0.15931141566251536,0.13090591028030532,4.39512098518605,-0.3423770758262666,4.3138749193134,-0.37743117472735455,4.1266893457248495,-0.49913527673010444,0.9992600539219276,0.03834387657542214,-0.003001169105190623,-0.0002911170164339338
,-9.229,-1.065,-3.589,-9.167,-1.211,-3.676,0.56,1.47,0.07,-0.05740576923076901,0.2619346153846156,-0.04714807692307721,0.00349615384615376,0.115128846153846,-0.1332519230769238,0.56,1.47,0.07,0.2722647722993322,0.17613332822646124,0.16228842216626096,0.13278434215942478,4.480836392493448,-0.321442662643575,4.399590326620797,-0.35649676154466303,4.18421008623265,-0.506782004902846,0.9992316147938823,0.039091378838955824,-0.002819342461322444,-0.0003088769417815696
