Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagnX,MagnY,MagnZ,AccX_corr,AccY_corr,AccZ_corr,GyroX_corr,GyroY_corr,GyroZ_corr,MagnX_corr,MagnY_corr,MagnZ_corr,AccNorm,GyroNorm,AccNorm_filt,GyroNorm_filt,Roll_raw,Pitch_raw,KneeValgus_fused_deg,KneeAngle_fused_deg,KneeValgus_filt_deg,KneeAngle_fused_filt_deg,Quat_w,Quat_x,Quat_y,Quat_z
27616.0,-9.239,-1.029,-3.484,-9.194,-1.187,-3.549,2.8,1.26,0.84,0.020348076923076164,0.0066884615384616986,-0.0892711538461537,0.0671403846153833,-0.15019807692307685,-0.1540634615384615,2.8,1.26,0.84,0.09180478561187619,0.2253948618289803,0.1467376453917478,0.2403963191554684,0.028172080961858612,-0.08518335844931202,0.0,0.0,-0.45767060968485773,-0.18431058199647293,0.9999996934001228,0.0002458379688523599,-0.0007433681685516845,-1.2927470367523544e-05
,-9.261,-1.07,-3.419,-9.136,-1.192,-3.537,2.03,0.98,0.63,-0.0016519230769223014,-0.03431153846153845,-0.024271153846153748,0.1251403846153849,-0.15519807692307674,-0.1420634615384615,2.03,0.98,0.63,0.04206066369511262,0.24480315775454703,0.15158940217156597,0.23569915411626566,-0.05866648432579934,-0.08240377516382456,-0.08683856528765795,0.0027795832854874553,-0.4959993122548202,-0.20390879187173816,0.9999996100798506,-0.0005119791221051002,-0.0007190958948487058,-2.4872055805635647e-05
,-9.277,-1.129,-3.424,-9.172,-1.182,-3.539,1.47,0.98,0.49,-0.017651923076922316,-0.09331153846153839,-0.02927115384615364,0.08914038461538354,-0.14519807692307674,-0.14406346153846172,1.47,0.98,0.49,0.09937521846948531,0.2231205294498515,0.16177312550464104,0.22433493477100444,-0.1444090193257197,-0.06736656796329234,-0.1725811002875783,0.017816790486019682,-0.5336695903875411,-0.22477586389524162,0.9999990324556411,-0.001260227134165828,-0.0005878381381748242,-3.690088539960685e-05
,-9.201,-1.127,-3.546,-9.198,-1.103,-3.575,1.12,1.12,0.28,0.05834807692307642,-0.09131153846153839,-0.15127115384615353,0.06314038461538374,-0.06619807692307678,-0.18006346153846176,1.12,1.12,0.28,0.1860786315587604,0.20196966044162493,0.15667715485840572,0.2226465677401375,-0.21807370545122884,-0.11547604174340882,-0.24624578641308745,-0.030292683294096803,-0.5712248076902826,-0.24613175177591545,0.9999976800675441,-0.0019031010506388678,-0.0010076201040300585,-5.2608427606068496e-05
27692.0,-9.177,-1.094,-3.472,-9.198,-1.194,-3.565,2.73,1.47,0.7,0.08234807692307733,-0.05831153846153847,-0.07727115384615368,0.06314038461538374,-0.15719807692307675,-0.17006346153846152,2.73,1.47,0.7,0.12709159101764558,0.2400406726122386,0.15509061878089261,0.2225999415287488,-0.26836735471638035,-0.1889561343850871,-0.296539435678239,-0.10377277593577508,-0.6093027729114456,-0.26643954923445246,0.9999958958110624,-0.00234204760489816,-0.0016487975765208712,-6.812194292951696e-05
,-9.237,-1.12,-3.482,-9.16,-1.187,-3.553,2.24,1.61,0.49,0.02234807692307683,-0.0843115384615385,-0.08727115384615391,0.101140384615384,-0.15019807692307685,-0.1580634615384615,2.24,1.61,0.49,0.12338608654767486,0.2403599334020939,0.15941534003774244,0.22049980975550865,-0.35260279192885685,-0.2129570657141309,-0.3807748728907155,-0.12777370726481888,-0.6475382105273307,-0.28666024087725334,0.9999935357589899,-0.0030771712735406923,-0.0018581566272138745,-8.192152406381825e-05
,-9.177,-1.175,-3.498,-9.206,-1.144,-3.585,1.75,1.4,0.42,0.08234807692307733,-0.13931153846153843,-0.10327115384615393,0.05514038461538462,-0.1071980769230767,-0.19006346153846154,1.75,1.4,0.42,0.19197354437048286,0.22506889861444798,0.1615877103932716,0.2160663891069827,-0.4279461952564242,-0.25885112409001665,-0.4561182762182828,-0.17366776564070463,-0.6858452389544647,-0.30688115584677417,0.9999904704520759,-0.003734721742149289,-0.0022585457558438786,-9.914440682414592e-05
,-9.158,-1.17,-3.513,-9.189,-1.177,-3.592,1.82,1.4,0.35,0.10134807692307746,-0.13431153846153832,-0.11827115384615361,0.07214038461538408,-0.14019807692307684,-0.19706346153846166,1.82,1.4,0.35,0.20566742058967882,0.25237619487365537,0.16126791607280258,0.21804231545263658,-0.497591814739146,-0.31332210600589544,-0.5257638957010046,-0.22813874755658342,-0.7238899001992926,-0.32767788818196464,0.9999868273381137,-0.004342566623180297,-0.0027337633725504434,-0.00011748701943846956
27768.0,-9.203,-1.125,-3.592,-9.148,-1.189,-3.625,2.73,1.4,0.63,0.05634807692307753,-0.08931153846153839,-0.1972711538461538,0.11314038461538445,-0.15219807692307685,-0.23006346153846158,2.73,1.4,0.63,0.22375782626556057,0.29815129982117994,0.16241087577829272,0.21700659524037214,-0.5710379441657992,-0.3618370996049337,-0.5992100251276579,-0.2766537411556217,-0.7615314948654346,-0.34920094203718083,0.9999825889135991,-0.00498358927779966,-0.0031569665493592284,-0.0001388156057048188
,-9.237,-1.098,-3.558,-9.146,-1.184,-3.565,2.38,1.47,0.63,0.02234807692307683,-0.062311538461538474,-0.16327115384615354,0.11514038461538334,-0.14719807692307674,-0.17006346153846152,2.38,1.47,0.63,0.17618068579120097,0.25267798275606485,0.16611768908907074,0.2167866836325337,-0.6528960091138475,-0.39300240252036694,-0.6810680900757061,-0.3078190440710549,-0.7984967406519824,-0.37172927217804086,0.9999778760245873,-0.005697991918905749,-0.0034287600259711587,-0.00015477122352774755
