Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagnX,MagnY,MagnZ,AccX_corr,AccY_corr,AccZ_corr,GyroX_corr,GyroY_corr,GyroZ_corr,MagnX_corr,MagnY_corr,MagnZ_corr,AccNorm,GyroNorm,AccNorm_filt,GyroNorm_filt,Roll_raw,Pitch_raw,KneeValgus_fused_deg,KneeAngle_fused_deg,KneeValgus_filt_deg,KneeAngle_fused_filt_deg,Quat_w,Quat_x,Quat_y,Quat_z
29974.0,-9.478,-0.002,-2.891,-9.545,-0.043,-2.86,2.38,1.47,0.77,0.10078269230769266,-0.03834038461538462,-0.3379942307692305,0.03396346153846075,-0.08146730769230769,-0.3066153846153843,2.38,1.47,0.77,0.35477772787271544,0.31906650251185514,0.3289651957563794,0.3156144069011474,-0.03101349564217313,-0.08317114774249125,0.0,0.0,-0.37066235190498653,-0.3531942983410819,0.9999996996484547,-0.00027066226209943695,-0.0007257981848519026,-2.572810765140167e-05
,-9.476,-0.01,-2.874,-9.469,-0.029,-2.809,2.45,1.47,0.77,0.10278269230769155,-0.046340384615384624,-0.3209942307692306,0.10996346153846126,-0.06746730769230769,-0.2556153846153846,2.45,1.47,0.77,0.34021906071155017,0.2863267806769743,0.3307232696436253,0.31383268263726266,-0.06618145650989646,-0.16417905752789386,-0.03516796086772333,-0.08100790978540261,-0.4060645601238086,-0.3776394113196931,0.9999988057350607,-0.000577608365771437,-0.0014327048876122072,-4.7473500357167114e-05
,-9.488,-0.031,-2.876,-9.512,-0.043,-2.783,2.52,1.33,0.7,0.09078269230769287,-0.06734038461538462,-0.3229942307692304,0.06696346153846022,-0.08146730769230769,-0.22961538461538433,2.52,1.33,0.7,0.3422009610345769,0.25267420180128575,0.33310487927350696,0.3094181623557725,-0.11804964388792734,-0.23575822052591,-0.0870361482457542,-0.15258707278341876,-0.44092322363060016,-0.4029424119124097,0.9999973507035919,-0.001030309212474159,-0.002057308902078765,-6.729639914652557e-05
,-9.493,-0.067,-2.86,-9.517,-0.024,-2.836,2.52,1.26,0.7,0.08578269230769209,-0.10334038461538463,-0.3069942307692304,0.06196346153846122,-0.06246730769230769,-0.28261538461538427,2.52,1.26,0.7,0.335087097808321,0.2959950856305817,0.3278479973592395,0.3172805843777336,-0.18527674113629963,-0.29265275308616207,-0.1542632454941265,-0.20948160534367083,-0.4757733877721168,-0.42844991175164404,0.9999954275695059,-0.0016170623445260913,-0.0025537292757860774,-9.174007453105066e-05
30049.0,-9.495,-0.034,-2.802,-9.466,-0.069,-2.843,2.17,1.4,0.63,0.0837826923076932,-0.07034038461538462,-0.24899423076923055,0.11296346153846137,-0.1074673076923077,-0.2896153846153844,2.17,1.4,0.63,0.27196587321670834,0.3289179789420177,0.32029969516418755,0.32182684453400645,-0.24085848908364615,-0.3611992178613761,-0.20984499344147303,-0.27802807011888486,-0.5105673780848877,-0.45420178799844946,0.9999928164626422,-0.0021022236094468544,-0.0031518130264218155,-0.00011727597675546464
,-9.531,-0.065,-2.831,-9.505,-0.031,-2.883,2.03,1.4,0.56,0.04778269230769183,-0.10134038461538462,-0.27799423076923047,0.0739634615384599,-0.06946730769230769,-0.3296153846153844,2.03,1.4,0.56,0.2997229580448281,0.3448805623051505,0.31893151269862074,0.3228789639271269,-0.31986953635417564,-0.3994427534837297,-0.2888560407120025,-0.31627160574123847,-0.5452102930161521,-0.480287001714849,0.9999900181074544,-0.0027918427969435833,-0.0034853944735251056,-0.00014602949793639908
,-9.531,-0.091,-2.828,-9.454,-0.084,-2.85,2.03,1.4,0.56,0.04778269230769183,-0.1273403846153846,-0.27499423076923035,0.12496346153846005,-0.1224673076923077,-0.2966153846153845,2.03,1.4,0.56,0.306790785706687,0.34437594945583677,0.3201900396698438,0.3268029579848187,-0.4011918377328493,-0.43155851990324656,-0.3701783420906761,-0.3483873721607553,-0.5797330953030544,-0.5066833404521087,0.9999867650370875,-0.0035016255389518232,-0.0037654703002588086,-0.00017205424579616767
,-9.485,-0.065,-2.886,-9.481,-0.065,-2.848,2.17,1.4,0.56,0.09378269230769298,-0.10134038461538462,-0.3329942307692306,0.0979634615384608,-0.10346730769230769,-0.2946153846153843,2.17,1.4,0.56,0.3604860949552217,0.3272622013153413,0.32007864123420593,0.3244524778556599,-0.46492568402413464,-0.4924354704686978,-0.4339121883819615,-0.40926432272620655,-0.6147748180846081,-0.5323452316435828,0.9999825163780769,-0.004057974236501177,-0.004296524201054566,-0.00019915585536461886
30125.0,-9.507,-0.077,-2.867,-9.483,-0.065,-2.85,2.52,1.4,0.56,0.07178269230769274,-0.11334038461538462,-0.3139942307692305,0.09596346153846014,-0.10346730769230769,-0.2966153846153845,2.52,1.4,0.56,0.341454498661337,0.3284739808600838,0.32095778875364434,0.32092008103086533,-0.538458039370719,-0.540590665376022,-0.5074445437285459,-0.4574195176335307,-0.648721340799508,-0.5591306281528619,0.9999778072040063,-0.00469982629116649,-0.004716514496548905,-0.0002263256592482667
,-9.519,-0.084,-2.862,-9.485,-0.06,-2.852,2.45,1.47,0.63,0.05978269230769229,-0.12034038461538463,-0.3089942307692306,0.09396346153846125,-0.09846730769230769,-0.2986153846153843,2.45,1.47,0.63,0.3369468995518484,0.3281708255123471,0.32283565544943105,0.31780952700899745,-0.616484243658367,-0.5807413177339837,-0.5854707480161938,-0.4975701699914925,-0.6827705645987229,-0.585907718792652,0.9999726551798779,-0.0053808921408050525,-0.005066610867552743,-0.0002536662978789147
