Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagnX,MagnY,MagnZ,AccX_corr,AccY_corr,AccZ_corr,GyroX_corr,GyroY_corr,GyroZ_corr,MagnX_corr,MagnY_corr,MagnZ_corr,AccNorm,GyroNorm,AccNorm_filt,GyroNorm_filt,Roll_raw,Pitch_raw,KneeValgus_fused_deg,KneeAngle_fused_deg,KneeValgus_filt_deg,KneeAngle_fused_filt_deg,Quat_w,Quat_x,Quat_y,Quat_z
96608.0,-9.06,-1.187,-3.845,-9.115,-1.065,-3.786,2.24,1.61,0.7,-0.0852596153846168,-0.14154807692307703,0.24594807692307663,-0.14019615384615314,-0.019099999999999895,0.3041019230769231,2.24,1.61,0.7,0.29630308239759123,0.33540684425386597,0.2668359738875971,0.3129663016992037,-0.07685466086519777,0.04529939674936928,0.0,0.0,-0.28262934438936854,0.4430593184545596,0.9999996966306467,-0.0006706933183453651,0.00039529477574070895,2.5517202928758537e-05
,-9.067,-1.11,-3.841,-9.093,-1.129,-3.793,2.45,1.75,0.7,-0.09225961538461647,-0.06454807692307707,0.24994807692307663,-0.1181961538461529,-0.08309999999999995,0.29710192307692296,2.45,1.75,0.7,0.27413925662503913,0.33037175042674166,0.26648348252302606,0.3200383581675544,-0.12840960475209207,0.11680691709506977,-0.0515549438868943,0.07150752034570049,-0.30638924712214244,0.47860759421228716,0.999998851331438,-0.001120635081291947,0.0010192760897434379,5.088292370200848e-05
,-9.052,-1.106,-3.802,-9.086,-1.094,-3.778,2.59,1.68,0.7,-0.0772596153846159,-0.060548076923077065,0.2889480769230768,-0.11119615384615322,-0.04810000000000003,0.3121019230769231,2.59,1.68,0.7,0.3051657073558658,0.33479218183597265,0.27212842493435413,0.3206808825528534,-0.18373611145578503,0.18581588652935943,-0.10688145059058726,0.14051648977999015,-0.3303944730877549,0.5142444019438545,0.9999973968241997,-0.0016035191437649375,0.0016214261824500718,7.777090856849862e-05
,-9.112,-1.108,-3.824,-9.112,-1.086,-3.812,2.73,1.82,0.84,-0.1372596153846164,-0.06254807692307707,0.266948076923077,-0.13719615384615302,-0.040100000000000025,0.2781019230769233,2.73,1.82,0.84,0.30661660052129763,0.31268430444980805,0.2751150170966656,0.32475471878313417,-0.22135441647208703,0.26576028360137477,-0.14449975560688927,0.2204608868520055,-0.35284365642106513,0.5507375947887857,0.999995439755215,-0.0019319020784537217,0.002319000669587219,0.00010226938879434383
96683.0,-9.088,-1.12,-3.872,-9.072,-1.082,-3.824,2.38,1.61,0.7,-0.11325961538461549,-0.07454807692307708,0.21894807692307694,-0.0971961538461521,-0.03610000000000002,0.26610192307692326,2.38,1.61,0.7,0.257533331121068,0.28558805259975717,0.2784102353670714,0.32754339970182383,-0.2706499844317484,0.33910971629084347,-0.19379532356655066,0.2938103195414742,-0.3772565280397388,0.5854322486328423,0.999992824210097,-0.0023622059703965114,0.002958997124792104,0.0001258859916757065
,-9.076,-1.127,-3.855,-9.045,-1.177,-3.833,2.24,1.61,0.7,-0.10125961538461681,-0.08154807692307697,0.23594807692307684,-0.07019615384615285,-0.1311,0.2571019230769229,2.24,1.61,0.7,0.2693976495097736,0.29701196754448256,0.2812648404340602,0.32706575118915393,-0.3266014011425307,0.40650787610413025,-0.24974674027733296,0.36120847935476097,-0.4030366262827982,0.6190816328588226,0.9999896351574616,-0.0028506055710016353,0.003547032868024286,0.00014894078793570217
,-9.086,-1.113,-3.86,-9.112,-1.137,-3.857,2.45,1.47,0.7,-0.1112596153846166,-0.06754807692307696,0.23094807692307695,-0.13719615384615302,-0.09109999999999996,0.2331019230769229,2.45,1.47,0.7,0.26510084674705625,0.2854093571912753,0.2870772440660382,0.3230984973144415,-0.3734742206414608,0.4810948994271715,-0.29661955977626303,0.4357955026778022,-0.42624033312615717,0.6538159139283287,0.9999858614592657,-0.003259801114641854,0.004197799333344039,0.0001704670653169956
,-9.11,-1.094,-3.869,-9.131,-1.096,-3.867,2.52,1.61,0.84,-0.13525961538461573,-0.048548076923077055,0.2219480769230766,-0.15619615384615315,-0.05010000000000003,0.22310192307692311,2.52,1.61,0.84,0.2644107187251967,0.276914637671887,0.28379414949410353,0.32360844037083786,-0.4042630162708539,0.5637555198364437,-0.32740835540565616,0.5184561230870743,-0.4488845263322744,0.6891192118253701,0.999981657291789,-0.003528667782960392,0.004919029556255618,0.00019165560097968222
96758.0,-9.062,-1.115,-3.905,-9.057,-1.089,-3.788,2.8,1.33,0.84,-0.08725961538461569,-0.06954807692307696,0.18594807692307702,-0.08219615384615331,-0.043099999999999916,0.3021019230769233,2.8,1.33,0.84,0.21685908510403676,0.31603700674743107,0.2821453699476668,0.3255308101540964,-0.460041031151631,0.6322248114612761,-0.3831863702864332,0.5869254147119067,-0.47127566844175595,0.7248320181036589,0.9999766980620832,-0.004015630603423094,0.005516338610375167,0.00021920776822569567
,-9.045,-1.094,-3.896,-9.148,-1.091,-3.783,2.73,1.4,0.98,-0.07025961538461623,-0.048548076923077055,0.19494807692307692,-0.1731961538461526,-0.04509999999999992,0.3071019230769232,2.73,1.4,0.98,0.2128334607690462,0.3554469142708157,0.2795715393462493,0.3258045951779562,-0.5117212858646303,0.7043673445876696,-0.4348666249994325,0.6590679478383004,-0.4940417772459771,0.7605437052439732,0.9999711077793384,-0.004466864841269836,0.006145681195626012,0.00024764429005505695
,-9.103,-1.086,-3.865,-9.141,-1.079,-3.738,2.73,1.19,0.84,-0.12825961538461605,-0.04054807692307705,0.2259480769230766,-0.16619615384615294,-0.03309999999999991,0.3521019230769231,2.73,1.19,0.84,0.26295856887731567,0.39075892285106123,0.27970419165195853,0.3256126949743043,-0.5390903643107633,0.7883525688894971,-0.4622357034455655,0.7430531721401279,-0.5170923438172376,0.7963008149466654,0.9999652306388729,-0.004706030001647338,0.006878375489959626,0.0002806164433482051
,-9.076,-1.077,-3.774,-9.127,-1.11,-3.807,2.73,1.19,0.84,-0.10125961538461681,-0.03154807692307693,0.3169480769230768,-0.1521961538461536,-0.06410000000000005,0.28310192307692317,2.73,1.19,0.84,0.33422279145896305,0.32774865079114235,0.27894703598285203,0.3273567043427305,-0.5654026832226088,0.8723111685982892,-0.488548022357411,0.8270117718489198,-0.5403470656481487,0.8320739644246489,0.9999588073298972,-0.0049359646696535316,0.007610850227096983,0.0003079853405674192
96834.0,-9.107,-1.125,-3.821,-9.079,-1.115,-3.738,2.52,1.19,0.91,-0.13225961538461561,-0.07954807692307697,0.26994807692307665,-0.10419615384615355,-0.06909999999999994,0.3521019230769231,2.52,1.19,0.91,0.3109541230444027,0.3736407535465033,0.27607777902133385,0.3294645001734292,-0.6116932877279728,0.9472569084805816,-0.5348386268627751,0.9019575117312124,-0.5641621915350485,0.8675610779262759,0.9999515297955409,-0.005340276550205271,0.00826457929750309,0.0003409324861709
,-9.033,-1.156,-3.795,-9.131,-1.086,-3.764,2.52,1.19,0.91,-0.05825961538461577,-0.11054807692307689,0.2959480769230769,-0.15619615384615315,-0.040100000000000025,0.3261019230769233,2.52,1.19,0.91,0.32124807288234636,0.3637962516447892,0.2737570170931185,0.3313916417322907,-0.6921226435134009,0.9860345758121146,-0.6152679826482031,0.9407351790627454,-0.5883218219757291,0.9029531395614375,0.9999446724201148,-0.006042387962042762,0.008602588741405782,0.00037028811989334745
,-9.074,-1.113,-3.793,-9.153,-1.098,-3.829,2.59,1.4,0.98,-0.09925961538461614,-0.06754807692307696,0.2979480769230767,-0.1781961538461534,-0.052100000000000035,0.2611019230769229,2.59,1.4,0.98,0.3212293113719037,0.32037867201177633,0.2728526222462793,0.3310993704321153,-0.7433222974715267,1.0584591069351665,-0.6664676366063289,1.0131597101857972,-0.6356067142432428,0.974817200257765,0.9999362266330791,-0.006489494822015448,0.00923429034533571,0.0003962392870636455
,-9.086,-1.077,-3.735,-9.105,-1.089,-3.865,2.45,1.47,0.84,-0.1112596153846166,-0.03154807692307693,0.35594807692307695,-0.13019615384615335,-0.043099999999999916,0.2251019230769229,2.45,1.47,0.84,0.37426329854570817,0.2635896891937546,0.27487960435486036,0.3346492412958921,-0.7664360672859167,1.1434348842121227,-0.689581406420719,1.0981354874627534,-0.6829264574333961,1.0466677000434612,0.9999277643700355,-0.006691559502711013,0.009975598739732621,0.00042012277733233054
96910.0,-9.033,-1.146,-3.891,-9.098,-1.07,-3.783,2.1,1.4,0.77,-0.05825961538461577,-0.10054807692307688,0.1999480769230768,-0.12319615384615368,-0.02410000000000001,0.3071019230769232,2.1,1.4,0.77,0.23126463634314906,0.33176752927317893,0.27417034728828305,0.33982102109736695,-0.8447171348037157,1.1858461068871182,-0.7678624739385179,1.1405467101377489,-0.7303330992781893,1.1184568777080393,0.9999191891881581,-0.007374938333379523,0.010345248567926556,0.0004485643131297579
