n_reps,flex_max_deg,flex_mean_deg,flex_std_deg,rep_duration_mean,rep_duration_std,tempo_reps_per_min,valgus_mean_deg,valgus_std_deg,valgus_min_deg,valgus_max_deg,valgus_rms_deg,flex_vel_rms,flex_jerk_rms
11.0,14.15,11.538181818181819,2.1011633928149864,3.181,6.560880982972276,56.81818181818182,49.20233418309004,19.083736915974423,0.497703867080849,68.51363909431664,52.77365539492783,2.833598855762125,23.259088693399956
