n_reps,flex_max_deg,flex_mean_deg,flex_std_deg,rep_duration_mean,rep_duration_std,tempo_reps_per_min,valgus_mean_deg,valgus_std_deg,valgus_min_deg,valgus_max_deg,valgus_rms_deg,flex_vel_rms,flex_jerk_rms
12.0,14.87,11.40916666666667,2.3810902906488494,2.9159166666666665,5.684976992892954,53.10517775483108,43.975199247078585,16.523144270566785,0.5002712969894997,60.963079723424215,46.97693524918612,3.1671310344719132,22.971590704047234
