n_reps,flex_max_deg,flex_mean_deg,flex_std_deg,rep_duration_mean,rep_duration_std,tempo_reps_per_min,valgus_mean_deg,valgus_std_deg,valgus_min_deg,valgus_max_deg,valgus_rms_deg,flex_vel_rms,flex_jerk_rms
12.0,20.09,17.87166666666667,1.222066783045109,31.61616666666667,0.6873124996842562,35.50646020317586,0.40948476375897935,2.827745074445174,-5.620180490643896,5.6487862495208,2.8572399230375614,2.88812751839484,25.829947384813924
