n_reps,flex_max_deg,flex_mean_deg,flex_std_deg,rep_duration_mean,rep_duration_std,tempo_reps_per_min,valgus_mean_deg,valgus_std_deg,valgus_min_deg,valgus_max_deg,valgus_rms_deg,flex_vel_rms,flex_jerk_rms
28.0,29.94,20.41678571428571,6.306451942014526,1.2496785714285714,0.5475378691124887,51.585961249117204,13.842612874450296,6.8730531640502885,-1.2824294748708698,22.095577536410342,15.454992429236542,3.3956192366347016,20.003753889204244
