Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagnX,MagnY,MagnZ
0.0,-9.311,-1.156,-3.204,-9.344,-1.139,-3.221,2.73,0.98,0.91
,-9.33,-1.132,-3.202,-9.292,-1.175,-3.211,2.59,1.05,0.91
,-9.313,-1.201,-3.183,-9.311,-1.199,-3.144,2.52,1.12,0.84
,-9.32,-1.149,-3.183,-9.383,-1.173,-3.156,2.59,1.05,0.84
76.0,-9.308,-1.168,-3.159,-9.349,-1.182,-3.187,2.8,1.4,0.91
,-9.349,-1.153,-3.163,-9.33,-1.134,-3.199,2.52,1.33,0.84
,-9.337,-1.189,-3.149,-9.308,-1.161,-3.206,2.45,1.4,0.84
,-9.316,-1.216,-3.173,-9.328,-1.206,-3.245,2.45,1.4,0.84
152.0,-9.337,-1.137,-3.233,-9.383,-1.173,-3.218,2.66,1.12,0.84
,-9.349,-1.192,-3.209,-9.342,-1.156,-3.233,2.73,1.33,0.98
,-9.287,-1.177,-3.19,-9.32,-1.163,-3.235,2.59,1.33,0.84
,-9.32,-1.173,-3.206,-9.342,-1.146,-3.235,2.59,1.19,0.84
228.0,-9.344,-1.149,-3.211,-9.316,-1.194,-3.223,2.59,1.05,0.84
,-9.306,-1.158,-3.242,-9.323,-1.163,-3.204,2.59,1.05,0.84
,-9.349,-1.139,-3.18,-9.404,-1.17,-3.19,2.52,0.84,0.77
,-9.311,-1.144,-3.211,-9.332,-1.163,-3.161,2.45,0.91,0.77
304.0,-9.32,-1.18,-3.137,-9.354,-1.156,-3.108,2.24,0.63,0.56
,-9.335,-1.218,-3.108,-9.361,-1.187,-3.149,2.66,0.91,0.7
,-9.356,-1.153,-3.125,-9.299,-1.161,-3.161,2.8,1.05,0.77
,-9.373,-1.173,-3.087,-9.363,-1.161,-3.195,2.8,1.26,0.84
380.0,-9.296,-1.149,-3.204,-9.308,-1.182,-3.199,3.08,1.47,0.84
,-9.294,-1.156,-3.185,-9.349,-1.182,-3.195,2.87,1.4,0.84
,-9.32,-1.175,-3.235,-9.368,-1.173,-3.175,2.73,1.33,0.84
,-9.332,-1.201,-3.23,-9.354,-1.129,-3.18,2.73,1.33,0.77
456.0,-9.359,-1.149,-3.168,-9.351,-1.125,-3.159,2.45,1.12,0.7
,-9.347,-1.216,-3.137,-9.347,-1.177,-3.149,2.38,1.12,0.7
,-9.308,-1.17,-3.156,-9.33,-1.189,-3.137,2.59,1.47,0.84
,-9.356,-1.204,-3.151,-9.337,-1.141,-3.163,2.52,1.47,0.7
532.0,-9.359,-1.196,-3.151,-9.323,-1.161,-3.197,2.66,1.47,0.7
,-9.347,-1.173,-3.185,-9.292,-1.173,-3.211,2.66,1.54,0.77
,-9.318,-1.12,-3.135,-9.323,-1.129,-3.262,2.59,1.47,0.63
,-9.347,-1.156,-3.202,-9.296,-1.163,-3.226,2.59,1.47,0.63
608.0,-9.332,-1.161,-3.25,-9.301,-1.151,-3.202,2.31,1.26,0.63
,-9.306,-1.161,-3.254,-9.323,-1.18,-3.192,2.45,1.19,0.56
,-9.359,-1.163,-3.218,-9.356,-1.199,-3.183,2.52,1.26,0.56
,-9.33,-1.117,-3.183,-9.313,-1.204,-3.111,2.59,1.05,0.35
684.0,-9.313,-1.175,-3.125,-9.308,-1.173,-3.173,2.59,1.33,0.56
,-9.33,-1.204,-3.116,-9.325,-1.211,-3.168,2.8,1.33,0.56
,-9.366,-1.187,-3.168,-9.33,-1.161,-3.154,2.8,1.47,0.56
,-9.316,-1.199,-3.142,-9.368,-1.11,-3.166,2.73,1.4,0.7
760.0,-9.294,-1.18,-3.18,-9.287,-1.129,-3.23,2.45,1.54,0.63
,-9.294,-1.177,-3.216,-9.306,-1.165,-3.226,2.59,1.47,0.63
