Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagnX,MagnY,MagnZ
0.0,-9.198,0.072,-3.415,-9.263,-0.096,-3.553,3.92,0.7,1.05
,-9.253,-0.062,-3.348,-9.249,-0.043,-3.68,2.94,0.77,1.12
,-9.323,-0.065,-3.479,-9.239,0.031,-3.752,2.66,0.77,1.05
,-9.268,-0.069,-3.558,-9.158,-0.014,-3.8,2.31,0.56,1.05
75.0,-9.174,-0.057,-3.771,-9.191,0.11,-3.561,2.31,0.35,0.91
,-9.229,-0.031,-3.769,-9.222,0.122,-3.611,3.5,0.14,0.91
,-9.246,0.036,-3.676,-9.234,0.007,-3.618,3.99,0.0,0.84
,-9.273,0.086,-3.63,-9.194,-0.074,-3.503,3.85,-0.28,0.91
151.0,-9.311,-0.086,-3.448,-9.282,-0.156,-3.419,3.22,0.0,0.7
,-9.311,-0.084,-3.362,-9.241,-0.151,-3.415,3.22,0.14,0.63
,-9.363,-0.072,-3.41,-9.249,-0.105,-3.458,2.52,0.14,0.49
,-9.349,-0.134,-3.364,-9.251,0.038,-3.546,2.1,0.35,0.56
227.0,-9.284,0.065,-3.592,-9.232,0.065,-3.668,1.75,0.98,0.77
,-9.294,-0.05,-3.589,-9.249,0.053,-3.597,1.19,0.7,0.63
,-9.239,-0.069,-3.623,-9.213,0.019,-3.585,1.75,0.7,0.7
,-9.217,0.041,-3.635,-9.273,-0.038,-3.544,2.17,0.77,0.77
302.0,-9.28,-0.034,-3.565,-9.292,-0.12,-3.465,1.12,0.63,0.28
,-9.258,-0.012,-3.527,-9.296,-0.148,-3.491,0.91,0.56,0.21
,-9.237,-0.11,-3.498,-9.301,-0.136,-3.518,0.56,0.7,0.28
,-9.277,-0.122,-3.477,-9.301,-0.067,-3.573,0.77,0.91,0.42
378.0,-9.306,-0.019,-3.573,-9.239,0.022,-3.625,2.1,1.12,0.7
,-9.294,-0.038,-3.597,-9.234,-0.002,-3.616,1.96,1.19,0.7
,-9.268,-0.005,-3.623,-9.239,-0.034,-3.589,2.17,1.26,0.7
,-9.261,0.002,-3.659,-9.225,-0.108,-3.527,2.45,0.98,0.7
453.0,-9.261,-0.045,-3.508,-9.311,-0.089,-3.46,3.01,0.77,0.77
,-9.249,-0.014,-3.503,-9.306,-0.065,-3.422,2.8,0.77,0.77
,-9.237,-0.034,-3.448,-9.325,-0.043,-3.412,2.24,0.56,0.77
,-9.311,-0.084,-3.451,-9.265,-0.043,-3.379,2.03,0.84,0.84
529.0,-9.213,-0.022,-3.422,-9.265,-0.101,-3.577,1.26,1.33,0.98
,-9.261,0.019,-3.482,-9.22,-0.074,-3.587,0.98,1.75,0.98
,-9.277,-0.029,-3.513,-9.182,-0.067,-3.604,0.56,1.75,0.84
,-9.287,-0.079,-3.556,-9.225,-0.029,-3.556,0.49,1.75,0.91
605.0,-9.261,0.072,-3.666,-9.277,0.029,-3.635,1.61,1.54,0.98
,-9.251,0.062,-3.64,-9.222,0.012,-3.57,1.4,1.33,0.84
,-9.296,0.077,-3.611,-9.246,-0.022,-3.568,1.12,1.33,0.77
,-9.239,0.007,-3.601,-9.282,-0.034,-3.532,1.33,1.19,0.77
681.0,-9.289,-0.026,-3.599,-9.282,-0.005,-3.503,2.1,0.84,0.77
,-9.265,-0.158,-3.513,-9.287,0.007,-3.544,2.17,0.84,0.84
,-9.225,-0.115,-3.549,-9.261,-0.043,-3.549,2.73,0.91,0.84
,-9.306,-0.043,-3.506,-9.304,-0.017,-3.537,3.08,1.05,0.91
757.0,-9.237,0.026,-3.609,-9.263,-0.036,-3.551,3.01,0.77,0.98
,-9.239,0.01,-3.613,-9.261,-0.043,-3.494,3.36,0.91,1.12
,-9.261,0.024,-3.616,-9.265,-0.007,-3.486,3.36,0.63,0.91
,-9.251,-0.012,-3.561,-9.27,-0.045,-3.417,3.43,0.56,0.77
832.0,-9.299,-0.084,-3.309,-9.308,-0.041,-3.506,2.8,0.91,0.91
,-9.32,-0.017,-3.427,-9.256,-0.012,-3.539,2.59,0.98,0.84
,-9.354,-0.026,-3.381,-9.277,0.002,-3.568,2.1,1.12,0.7
,-9.282,-0.05,-3.419,-9.253,0.079,-3.546,1.75,1.33,0.63
908.0,-9.289,0.05,-3.498,-9.237,-0.012,-3.561,2.38,1.54,0.7
,-9.263,-0.01,-3.565,-9.275,0.055,-3.599,1.96,1.33,0.56
,-9.289,-0.127,-3.577,-9.246,0.0,-3.534,1.96,1.19,0.63
,-9.292,-0.129,-3.592,-9.282,0.034,-3.575,2.45,1.19,0.63
984.0,-9.239,0.062,-3.549,-9.289,-0.057,-3.47,2.1,1.12,0.63
,-9.277,-0.038,-3.556,-9.292,-0.074,-3.36,2.1,0.98,0.63
,-9.251,-0.019,-3.484,-9.318,-0.048,-3.376,2.38,0.98,0.56
,-9.284,-0.014,-3.486,-9.306,0.005,-3.393,2.66,1.19,0.77
1060.0,-9.292,0.022,-3.453,-9.263,-0.034,-3.503,1.54,1.75,0.56
,-9.284,-0.069,-3.417,-9.306,-0.112,-3.503,1.33,1.82,0.42
,-9.251,-0.038,-3.467,-9.304,-0.105,-3.506,1.61,1.89,0.49
,-9.299,-0.041,-3.537,-9.301,0.019,-3.604,1.75,2.17,0.49
1135.0,-9.275,0.012,-3.63,-9.186,0.055,-3.778,1.47,1.89,0.56
,-9.287,-0.129,-3.68,-9.244,0.062,-3.685,1.4,1.89,0.49
,-9.316,-0.057,-3.726,-9.27,0.101,-3.611,1.89,1.82,0.49
,-9.158,0.0,-3.788,-9.251,0.057,-3.625,2.73,1.33,0.56
1211.0,-9.251,-0.055,-3.553,-9.256,-0.01,-3.424,3.43,0.42,0.28
,-9.241,-0.034,-3.475,-9.273,-0.034,-3.403,4.13,0.49,0.49
,-9.301,0.019,-3.479,-9.296,-0.086,-3.376,4.2,0.28,0.42
,-9.282,0.014,-3.498,-9.263,-0.103,-3.424,3.64,0.21,0.42
1286.0,-9.265,-0.196,-3.41,-9.27,-0.069,-3.51,2.45,0.98,0.49
,-9.294,-0.153,-3.486,-9.237,-0.034,-3.539,2.87,1.26,0.63
,-9.28,-0.045,-3.491,-9.27,-0.045,-3.503,3.15,1.19,0.7
,-9.313,-0.002,-3.494,-9.294,-0.048,-3.553,3.01,1.4,0.63
1362.0,-9.289,0.005,-3.494,-9.251,0.01,-3.664,3.08,1.19,0.77
