Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagnX,MagnY,MagnZ
0.0,-9.404,-0.744,-3.161,-9.337,-0.816,-3.19,3.64,0.63,0.7
,-9.438,-0.694,-3.187,-9.34,-0.814,-3.216,3.5,0.7,0.63
,-9.397,-0.653,-3.233,-9.34,-0.754,-3.192,2.66,0.35,0.49
,-9.375,-0.737,-3.23,-9.387,-0.687,-3.125,2.38,0.14,0.42
75.0,-9.335,-0.677,-3.049,-9.462,-0.72,-3.063,3.92,0.49,0.7
,-9.371,-0.711,-3.044,-9.38,-0.766,-3.008,3.43,0.42,0.56
,-9.418,-0.759,-3.015,-9.407,-0.811,-3.058,2.94,0.35,0.49
,-9.395,-0.739,-3.025,-9.366,-0.799,-3.039,2.73,0.56,0.49
150.0,-9.407,-0.766,-3.044,-9.416,-0.792,-3.094,2.45,0.98,0.49
,-9.402,-0.794,-3.041,-9.402,-0.725,-3.151,2.03,0.98,0.49
,-9.373,-0.78,-3.049,-9.423,-0.725,-3.175,1.89,1.12,0.56
,-9.411,-0.809,-3.049,-9.416,-0.73,-3.149,1.89,1.05,0.49
226.0,-9.385,-0.766,-3.156,-9.404,-0.73,-3.228,1.75,1.19,0.49
,-9.407,-0.809,-3.178,-9.378,-0.763,-3.245,1.82,1.05,0.35
,-9.385,-0.727,-3.175,-9.361,-0.792,-3.233,1.82,1.12,0.49
,-9.356,-0.759,-3.171,-9.332,-0.797,-3.149,1.68,0.84,0.42
302.0,-9.38,-0.821,-3.132,-9.469,-0.806,-3.034,2.8,0.56,0.63
,-9.366,-0.737,-3.101,-9.414,-0.828,-3.044,3.08,0.49,0.7
,-9.38,-0.718,-3.053,-9.397,-0.833,-3.027,2.87,0.56,0.77
,-9.399,-0.754,-3.022,-9.392,-0.859,-3.092,2.66,0.42,0.63
378.0,-9.416,-0.797,-3.082,-9.387,-0.742,-2.996,3.08,0.77,0.84
,-9.366,-0.73,-3.075,-9.447,-0.747,-3.02,3.01,0.91,0.91
,-9.399,-0.735,-3.046,-9.395,-0.73,-3.037,2.59,0.84,0.7
,-9.407,-0.775,-3.061,-9.433,-0.754,-3.039,2.38,1.12,0.91
453.0,-9.397,-0.794,-3.096,-9.349,-0.756,-3.171,2.03,1.12,0.63
,-9.423,-0.775,-3.099,-9.38,-0.747,-3.19,2.1,1.4,0.7
,-9.404,-0.759,-3.132,-9.383,-0.73,-3.18,2.1,1.26,0.7
,-9.428,-0.782,-3.137,-9.411,-0.773,-3.161,2.31,1.19,0.7
529.0,-9.38,-0.747,-3.144,-9.385,-0.699,-2.982,3.01,0.84,0.84
,-9.385,-0.768,-3.096,-9.457,-0.749,-3.017,3.22,0.84,0.84
,-9.421,-0.766,-3.089,-9.44,-0.802,-3.015,3.22,0.84,0.91
,-9.354,-0.73,-3.029,-9.438,-0.787,-2.972,3.43,1.05,0.98
604.0,-9.414,-0.79,-2.984,-9.392,-0.761,-3.087,2.24,1.26,0.84
,-9.411,-0.792,-3.01,-9.421,-0.771,-3.113,2.38,1.33,0.84
,-9.397,-0.787,-3.025,-9.399,-0.713,-3.101,2.17,1.19,0.84
,-9.421,-0.778,-3.02,-9.368,-0.756,-3.063,2.24,1.26,0.84
680.0,-9.351,-0.737,-3.056,-9.411,-0.711,-2.994,2.8,1.54,1.05
,-9.399,-0.761,-3.061,-9.378,-0.747,-2.974,2.8,1.68,1.05
,-9.378,-0.735,-3.013,-9.395,-0.768,-2.977,2.87,1.68,0.98
,-9.416,-0.766,-3.017,-9.387,-0.723,-3.037,3.08,1.82,0.98
756.0,-9.447,-0.739,-3.113,-9.383,-0.761,-3.125,2.24,2.1,0.84
,-9.387,-0.713,-3.12,-9.411,-0.668,-3.18,1.89,2.03,0.77
,-9.383,-0.773,-3.139,-9.435,-0.708,-3.183,1.75,1.96,0.63
,-9.351,-0.785,-3.197,-9.39,-0.742,-3.192,2.1,2.03,0.77
832.0,-9.347,-0.761,-3.226,-9.454,-0.72,-3.144,1.68,1.54,0.56
,-9.351,-0.785,-3.226,-9.411,-0.711,-3.137,2.17,1.4,0.56
,-9.361,-0.749,-3.159,-9.354,-0.79,-3.135,2.52,1.4,0.63
,-9.421,-0.73,-3.173,-9.354,-0.811,-3.142,2.66,1.19,0.63
908.0,-9.366,-0.806,-3.116,-9.397,-0.751,-3.075,3.36,0.84,0.56
,-9.363,-0.773,-3.094,-9.409,-0.725,-3.111,3.85,0.91,0.7
,-9.399,-0.696,-3.077,-9.414,-0.782,-3.13,3.78,1.05,0.7
,-9.407,-0.704,-3.022,-9.371,-0.816,-3.166,3.5,0.98,0.56
983.0,-9.363,-0.73,-3.151,-9.373,-0.735,-3.037,3.01,0.84,0.56
,-9.371,-0.723,-3.144,-9.411,-0.792,-3.08,3.01,0.84,0.56
,-9.402,-0.737,-3.094,-9.387,-0.871,-3.082,2.73,0.98,0.56
,-9.397,-0.723,-3.07,-9.375,-0.804,-2.984,2.38,0.91,0.42
1059.0,-9.44,-0.804,-3.015,-9.428,-0.754,-3.008,2.94,0.98,0.49
,-9.45,-0.766,-2.986,-9.407,-0.804,-3.01,2.94,1.12,0.49
,-9.407,-0.72,-2.965,-9.385,-0.775,-3.022,2.52,1.19,0.49
,-9.418,-0.725,-2.934,-9.407,-0.775,-3.027,2.03,1.26,0.42
1135.0,-9.442,-0.747,-3.101,-9.399,-0.735,-2.982,2.52,1.82,0.56
,-9.387,-0.78,-3.108,-9.392,-0.735,-3.049,2.17,1.54,0.49
,-9.351,-0.744,-3.07,-9.411,-0.766,-3.068,1.96,1.68,0.56
,-9.368,-0.751,-3.046,-9.462,-0.761,-3.075,2.17,1.96,0.63
1211.0,-9.426,-0.826,-2.977,-9.387,-0.694,-3.204,1.19,1.75,0.35
,-9.38,-0.928,-3.087,-9.375,-0.689,-3.166,1.26,1.82,0.56
,-9.351,-0.895,-3.075,-9.392,-0.754,-3.108,2.52,1.75,0.63
,-9.442,-0.792,-3.18,-9.383,-0.782,-3.096,3.15,1.54,0.42
1286.0,-9.378,-0.766,-3.032,-9.452,-0.759,-3.118,2.31,1.61,0.7
,-9.414,-0.732,-3.017,-9.375,-0.83,-3.111,2.87,1.75,0.63
,-9.423,-0.677,-3.027,-9.407,-0.833,-3.156,2.87,1.82,0.56
,-9.418,-0.727,-3.056,-9.414,-0.811,-3.149,2.38,1.68,0.56
1362.0,-9.373,-0.759,-3.173,-9.363,-0.742,-3.01,2.8,1.47,0.49
,-9.39,-0.756,-3.175,-9.459,-0.771,-3.029,2.59,1.47,0.42
,-9.383,-0.787,-3.137,-9.438,-0.739,-3.092,2.59,1.47,0.49
,-9.361,-0.802,-3.082,-9.375,-0.782,-3.08,2.52,1.33,0.49
1437.0,-9.344,-0.775,-3.094,-9.421,-0.785,-3.046,2.45,1.4,0.35
,-9.332,-0.759,-3.137,-9.399,-0.763,-3.075,2.45,1.47,0.42
,-9.402,-0.766,-3.175,-9.404,-0.823,-3.128,2.38,1.54,0.42
,-9.395,-0.799,-3.08,-9.368,-0.826,-3.118,2.31,1.54,0.56
1513.0,-9.402,-0.792,-3.137,-9.395,-0.739,-3.068,2.66,1.54,0.63
,-9.371,-0.787,-3.147,-9.404,-0.763,-3.113,3.08,1.54,0.63
,-9.385,-0.715,-3.132,-9.428,-0.768,-3.07,3.15,1.47,0.63
,-9.402,-0.747,-3.137,-9.392,-0.797,-3.032,3.22,1.61,0.7
1589.0,-9.361,-0.809,-3.049,-9.438,-0.747,-3.116,2.66,1.75,0.7
,-9.378,-0.818,-3.037,-9.399,-0.821,-3.108,2.8,1.75,0.7
,-9.426,-0.775,-3.082,-9.361,-0.811,-3.151,2.52,1.61,0.63
,-9.416,-0.792,-3.032,-9.344,-0.785,-3.204,2.52,1.75,0.56
1665.0,-9.361,-0.737,-3.218,-9.397,-0.763,-3.072,3.15,1.61,0.56
,-9.373,-0.756,-3.228,-9.407,-0.751,-3.053,3.15,1.54,0.7
,-9.354,-0.744,-3.185,-9.45,-0.79,-3.053,3.01,1.54,0.77
,-9.378,-0.778,-3.156,-9.414,-0.804,-3.056,3.01,1.19,0.7
1741.0,-9.397,-0.826,-3.118,-9.34,-0.739,-3.113,2.73,1.19,0.49
,-9.414,-0.814,-3.061,-9.328,-0.814,-3.106,2.73,1.05,0.56
,-9.373,-0.787,-3.084,-9.404,-0.833,-3.092,2.87,1.26,0.63
,-9.366,-0.818,-3.132,-9.428,-0.751,-3.082,2.66,1.12,0.56
1816.0,-9.45,-0.737,-3.063,-9.366,-0.823,-3.192,2.73,1.12,0.63
,-9.399,-0.737,-3.123,-9.375,-0.763,-3.13,2.24,1.12,0.56
,-9.356,-0.814,-3.166,-9.38,-0.749,-3.082,2.03,1.19,0.42
,-9.344,-0.804,-3.173,-9.428,-0.763,-3.068,2.17,1.12,0.49
1892.0,-9.402,-0.821,-3.072,-9.414,-0.759,-3.084,2.1,1.26,0.56
,-9.375,-0.847,-3.111,-9.416,-0.809,-3.075,2.52,1.26,0.63
,-9.354,-0.802,-3.113,-9.344,-0.816,-3.029,2.94,1.33,0.63
,-9.397,-0.792,-3.084,-9.368,-0.785,-3.106,3.08,1.26,0.49
1968.0,-9.385,-0.787,-3.092,-9.402,-0.821,-3.089,2.87,1.33,0.56
,-9.421,-0.749,-3.137,-9.399,-0.794,-3.07,2.87,1.4,0.56
