Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagnX,MagnY,MagnZ
0.0,-9.268,-1.065,-3.396,-9.213,-1.05,-3.498,2.52,1.61,0.56
,-9.282,-1.058,-3.405,-9.21,-1.06,-3.51,2.59,1.68,0.63
,-9.284,-1.027,-3.427,-9.244,-1.043,-3.549,2.59,1.68,0.63
,-9.265,-1.055,-3.506,-9.27,-0.981,-3.525,2.45,1.68,0.63
76.0,-9.239,-1.003,-3.518,-9.275,-1.046,-3.47,2.73,1.4,0.63
,-9.249,-1.022,-3.544,-9.284,-1.039,-3.431,2.94,1.26,0.7
,-9.268,-1.031,-3.494,-9.299,-1.029,-3.398,3.08,1.12,0.77
,-9.234,-1.031,-3.506,-9.251,-1.0,-3.355,3.08,1.12,0.84
152.0,-9.244,-1.015,-3.364,-9.253,-1.043,-3.36,3.15,1.12,0.7
,-9.273,-1.024,-3.374,-9.249,-1.048,-3.391,3.15,1.26,0.84
,-9.258,-1.041,-3.386,-9.284,-1.055,-3.408,2.94,1.26,0.77
,-9.246,-1.053,-3.345,-9.246,-1.043,-3.451,2.94,1.33,0.84
227.0,-9.208,-1.062,-3.455,-9.246,-1.015,-3.429,2.66,1.54,0.7
,-9.27,-1.029,-3.47,-9.282,-1.015,-3.455,2.73,1.33,0.77
,-9.237,-1.027,-3.443,-9.27,-1.029,-3.489,2.52,1.4,0.77
,-9.246,-1.005,-3.479,-9.27,-1.029,-3.486,2.66,1.4,0.91
302.0,-9.208,-1.048,-3.453,-9.292,-1.003,-3.398,2.24,1.47,0.77
,-9.246,-1.058,-3.455,-9.292,-0.991,-3.372,2.24,1.26,0.7
,-9.251,-1.094,-3.403,-9.246,-1.015,-3.364,2.52,1.19,0.84
,-9.265,-1.046,-3.424,-9.287,-1.041,-3.386,2.87,1.26,0.84
378.0,-9.282,-0.998,-3.376,-9.225,-1.055,-3.467,2.38,1.4,0.77
,-9.268,-1.01,-3.364,-9.249,-1.019,-3.46,2.17,1.61,0.7
,-9.311,-1.065,-3.451,-9.196,-1.01,-3.503,2.1,1.47,0.63
,-9.263,-1.048,-3.47,-9.284,-1.067,-3.522,2.03,1.47,0.63
454.0,-9.215,-1.048,-3.508,-9.241,-0.991,-3.35,2.1,1.05,0.7
,-9.206,-1.062,-3.479,-9.308,-1.019,-3.391,2.17,0.91,0.77
,-9.253,-1.036,-3.439,-9.249,-1.041,-3.376,2.52,1.12,0.84
,-9.304,-1.046,-3.367,-9.217,-1.048,-3.35,2.73,1.26,0.91
530.0,-9.261,-1.067,-3.367,-9.296,-0.988,-3.36,2.8,1.75,0.91
,-9.261,-0.995,-3.352,-9.273,-1.01,-3.398,2.94,1.68,0.98
,-9.284,-0.998,-3.427,-9.249,-1.007,-3.412,2.59,1.68,0.91
,-9.237,-0.991,-3.398,-9.258,-1.041,-3.451,2.31,1.61,0.77
605.0,-9.28,-1.036,-3.458,-9.237,-1.017,-3.458,1.96,1.82,0.7
,-9.206,-1.082,-3.489,-9.229,-1.017,-3.451,1.82,1.82,0.84
,-9.227,-1.115,-3.467,-9.287,-1.022,-3.453,2.1,1.89,0.84
,-9.225,-1.07,-3.501,-9.284,-1.024,-3.46,2.38,1.89,0.91
681.0,-9.294,-1.024,-3.496,-9.203,-1.17,-3.508,1.96,1.75,0.98
,-9.299,-1.082,-3.51,-9.182,-1.084,-3.376,2.03,1.54,0.98
,-9.246,-1.101,-3.503,-9.232,-1.067,-3.489,2.31,1.68,1.26
,-9.225,-1.156,-3.563,-9.227,-1.122,-3.465,2.66,1.68,1.47
757.0,-9.191,-1.141,-3.453,-9.179,-1.074,-3.41,2.31,1.4,1.96
,-9.198,-1.067,-3.398,-9.201,-1.019,-3.372,2.45,1.33,2.03
,-9.284,-1.034,-3.427,-9.268,-0.991,-3.364,2.31,1.33,2.1
,-9.239,-0.983,-3.434,-9.239,-1.024,-3.467,1.89,1.26,2.17
833.0,-9.249,-1.079,-3.458,-9.206,-1.043,-3.46,0.77,1.26,2.38
,-9.232,-1.091,-3.458,-9.241,-1.062,-3.458,0.63,1.26,2.52
,-9.239,-1.031,-3.486,-9.241,-1.098,-3.475,0.49,1.19,2.59
,-9.167,-1.039,-3.508,-9.229,-1.043,-3.494,0.35,1.05,2.66
909.0,-9.249,-0.957,-3.451,-9.28,-0.998,-3.41,-0.63,0.56,3.08
,-9.246,-0.931,-3.463,-9.261,-0.974,-3.482,-1.05,0.56,3.22
,-9.241,-0.979,-3.463,-9.227,-0.928,-3.486,-1.54,0.35,3.22
,-9.284,-0.924,-3.484,-9.217,-0.893,-3.506,-2.17,0.35,3.36
984.0,-9.222,-0.924,-3.508,-9.258,-0.928,-3.352,-4.48,-0.35,3.36
,-9.244,-0.95,-3.458,-9.275,-0.936,-3.415,-4.69,-0.42,3.5
,-9.227,-0.912,-3.443,-9.289,-0.981,-3.455,-5.18,-0.56,3.64
,-9.294,-0.9,-3.396,-9.265,-0.964,-3.441,-5.88,-0.84,3.64
1060.0,-9.282,-0.885,-3.439,-9.325,-0.785,-3.393,-7.63,-0.91,4.06
,-9.249,-0.878,-3.41,-9.241,-0.845,-3.405,-7.91,-0.91,4.34
,-9.249,-0.83,-3.379,-9.186,-1.022,-3.486,-8.26,-0.98,4.34
,-9.351,-0.73,-3.386,-9.229,-1.082,-3.479,-8.75,-0.91,4.55
1135.0,-9.27,-0.964,-3.537,-8.983,-1.232,-3.479,-11.27,-2.03,4.9
