Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagnX,MagnY,MagnZ
0.0,-9.139,0.151,-3.884,-9.127,0.029,-3.888,2.66,1.05,0.28
,-9.1,0.072,-3.862,-9.129,0.089,-3.884,2.38,1.12,0.28
,-9.086,0.069,-4.097,-9.16,0.026,-3.845,2.38,1.19,0.28
,-9.076,0.091,-3.951,-9.17,0.0,-3.812,2.17,1.19,0.35
75.0,-9.189,0.053,-3.841,-9.062,0.165,-4.085,2.03,1.47,0.42
,-9.148,0.077,-3.903,-9.091,0.175,-4.101,2.03,1.54,0.42
,-9.124,0.055,-3.987,-9.074,0.16,-4.039,2.1,1.47,0.49
,-9.06,0.079,-4.056,-9.095,0.11,-4.02,2.17,1.54,0.49
150.0,-9.088,0.122,-4.011,-9.148,-0.017,-3.726,2.45,0.84,0.35
,-9.091,0.127,-3.924,-9.177,0.029,-3.75,2.52,0.7,0.42
,-9.115,0.045,-3.865,-9.177,0.017,-3.833,2.52,0.63,0.49
,-9.115,0.005,-3.79,-9.148,0.029,-3.886,2.59,0.84,0.49
226.0,-9.119,0.014,-3.955,-9.088,0.089,-3.879,2.03,1.54,0.7
,-9.048,0.103,-4.001,-9.146,0.105,-3.888,2.31,1.61,0.7
,-9.107,0.115,-3.984,-9.141,0.091,-3.927,2.52,1.68,0.84
,-9.112,0.098,-3.965,-9.103,0.077,-3.92,2.45,1.61,0.91
302.0,-9.11,0.134,-3.927,-9.107,0.086,-3.946,1.96,1.33,0.56
,-9.067,0.089,-4.003,-9.167,0.105,-3.862,2.1,1.26,0.63
,-9.088,0.06,-3.941,-9.158,0.096,-3.92,2.31,1.54,0.91
,-9.098,0.067,-3.965,-9.083,0.096,-3.941,2.45,1.33,0.84
378.0,-9.091,0.101,-3.987,-9.119,0.081,-3.91,2.24,1.33,0.7
,-9.112,0.122,-3.982,-9.103,-0.01,-3.869,2.66,1.19,0.77
,-9.122,0.103,-3.967,-9.088,0.029,-3.845,2.52,1.26,0.77
,-9.107,0.12,-3.917,-9.119,0.002,-3.879,2.52,1.4,0.84
453.0,-9.127,0.065,-3.92,-9.048,0.122,-3.948,2.1,1.47,0.77
,-9.119,0.069,-3.934,-9.064,0.074,-3.975,2.17,1.33,0.77
,-9.131,0.057,-3.941,-9.091,0.012,-3.977,2.17,1.33,0.7
,-9.115,0.144,-4.003,-9.103,0.086,-3.946,2.1,1.19,0.63
529.0,-9.127,0.12,-3.898,-9.141,0.175,-3.745,1.26,0.91,0.21
,-9.146,0.084,-3.91,-9.225,0.043,-3.728,1.19,0.91,0.28
,-9.146,0.091,-3.891,-9.141,0.007,-3.924,1.47,0.91,0.35
,-9.124,0.208,-3.862,-9.117,-0.022,-3.979,1.68,0.91,0.42
605.0,-9.05,0.0,-3.946,-9.112,0.093,-3.893,0.63,0.63,0.07
,-9.026,0.148,-4.032,-9.088,-0.072,-3.843,1.05,0.56,0.14
,-9.062,0.201,-3.994,-9.064,-0.081,-3.884,0.91,0.49,0.28
,-9.136,0.134,-3.972,-9.112,-0.029,-3.946,0.42,0.28,0.21
681.0,-9.088,0.079,-3.953,-9.086,0.045,-3.872,2.17,0.21,0.7
,-9.095,0.029,-3.915,-9.105,0.055,-3.874,2.03,-0.07,0.77
,-9.11,0.074,-3.948,-9.1,0.124,-3.743,1.75,-0.14,0.77
,-9.081,0.034,-3.946,-9.134,0.101,-3.738,1.54,-0.21,0.84
757.0,-9.141,-0.005,-3.821,-9.095,0.146,-4.082,0.77,-0.07,0.91
,-9.112,-0.067,-3.79,-9.048,0.163,-4.159,0.77,0.21,1.12
,-9.139,-0.072,-3.869,-9.043,0.16,-4.188,1.05,0.0,0.98
,-9.143,0.038,-3.934,-9.083,0.175,-4.226,1.68,-0.28,1.12
832.0,-9.086,0.23,-4.075,-9.031,-0.072,-3.613,2.94,-1.75,1.33
,-9.06,0.302,-4.066,-9.115,-0.005,-3.577,3.22,-2.17,1.19
,-9.081,0.163,-3.884,-9.189,0.014,-3.611,2.87,-2.1,1.33
,-9.045,0.055,-3.764,-9.17,-0.053,-3.62,2.73,-2.17,1.4
908.0,-9.124,-0.055,-3.685,-9.155,0.045,-3.467,0.07,-1.19,1.4
,-9.067,-0.014,-3.635,-9.184,0.014,-3.427,0.63,-0.7,1.96
,-9.043,-0.098,-3.537,-9.241,0.117,-3.561,0.98,-0.49,2.17
,-9.1,0.029,-3.479,-9.227,0.132,-3.582,1.47,0.07,2.45
