Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagnX,MagnY,MagnZ
0.0,-8.894,1.352,-4.104,-9.031,1.261,-3.924,3.64,1.82,0.63
,-8.94,1.417,-4.027,-8.981,1.275,-3.939,3.15,1.82,0.56
,-8.971,1.397,-3.994,-8.949,1.347,-4.044,2.45,2.17,0.49
,-9.048,1.314,-3.898,-8.933,1.455,-4.176,2.17,2.03,0.42
75.0,-8.894,1.429,-4.142,-9.021,1.192,-3.912,2.1,2.03,0.42
,-8.945,1.417,-4.118,-8.981,1.292,-3.932,1.26,1.68,0.0
,-8.949,1.35,-4.066,-8.969,1.307,-3.963,0.42,1.89,-0.07
,-9.0,1.24,-3.987,-8.966,1.316,-3.975,0.63,1.75,0.07
151.0,-8.961,1.35,-3.982,-8.993,1.275,-3.972,1.89,1.68,0.28
,-9.016,1.323,-3.922,-8.983,1.309,-3.991,1.33,1.82,0.28
,-9.045,1.287,-3.932,-8.978,1.323,-3.963,1.4,1.89,0.21
,-9.028,1.29,-3.922,-8.957,1.283,-3.92,2.03,1.82,0.42
227.0,-8.99,1.292,-3.96,-8.938,1.335,-4.094,3.22,1.82,0.77
,-9.064,1.342,-3.979,-8.902,1.342,-4.063,3.36,1.68,0.91
,-8.978,1.263,-3.982,-8.971,1.35,-3.989,3.57,1.4,0.98
,-8.954,1.271,-4.039,-8.978,1.333,-3.958,4.06,1.54,1.12
302.0,-9.04,1.249,-3.891,-8.966,1.385,-4.025,2.1,1.61,0.63
,-9.019,1.247,-3.886,-8.971,1.376,-4.046,2.38,1.75,0.7
,-9.05,1.266,-3.934,-8.971,1.307,-3.989,2.94,1.82,0.84
,-8.985,1.352,-3.975,-9.048,1.338,-3.97,3.36,1.75,0.84
378.0,-8.954,1.28,-4.013,-9.005,1.323,-3.934,3.22,1.54,0.98
,-8.952,1.237,-4.011,-9.002,1.295,-3.891,3.57,1.68,1.05
,-8.942,1.338,-4.001,-9.055,1.242,-3.891,3.5,1.82,0.91
,-8.976,1.385,-4.006,-9.021,1.235,-4.008,3.15,2.03,0.84
453.0,-8.961,1.278,-4.082,-8.995,1.268,-4.08,3.92,1.89,1.4
,-8.926,1.33,-4.18,-9.012,1.211,-4.051,4.27,1.89,1.33
,-8.909,1.388,-4.183,-9.026,1.228,-4.049,4.06,1.82,1.26
,-8.921,1.362,-4.171,-8.949,1.275,-4.032,3.08,1.82,0.98
529.0,-8.94,1.431,-4.08,-9.048,1.182,-3.97,2.87,1.33,1.12
,-8.892,1.426,-4.08,-8.988,1.192,-3.905,2.45,1.12,1.05
,-8.973,1.395,-4.03,-9.048,1.141,-4.042,1.75,1.19,0.84
,-8.969,1.249,-3.891,-8.89,1.235,-4.152,1.4,1.12,0.84
605.0,-8.938,1.357,-4.257,-8.971,1.342,-4.058,3.99,0.63,1.4
,-8.935,1.4,-4.216,-9.036,1.29,-3.999,3.29,0.42,1.33
,-8.978,1.4,-4.233,-8.99,1.292,-3.989,2.45,0.28,1.12
,-8.935,1.357,-4.142,-8.966,1.211,-3.991,1.96,0.21,1.05
681.0,-8.985,1.28,-4.025,-8.923,1.417,-3.872,3.71,-0.56,1.4
,-8.983,1.369,-3.987,-9.036,1.28,-3.879,4.06,-0.49,1.47
,-8.961,1.397,-3.946,-8.99,1.23,-3.915,3.99,-0.28,1.4
,-8.978,1.457,-3.891,-8.935,1.335,-3.991,3.5,-0.07,1.19
757.0,-8.954,1.374,-4.056,-9.033,1.393,-3.915,3.43,-0.07,1.19
,-8.935,1.429,-4.049,-9.028,1.4,-3.929,2.87,-0.14,1.12
,-8.94,1.429,-3.977,-8.978,1.383,-3.862,2.1,-0.14,0.84
,-8.99,1.409,-4.008,-9.005,1.295,-3.838,1.54,-0.21,0.63
832.0,-8.978,1.307,-3.903,-9.036,1.29,-3.843,1.12,0.28,0.28
,-8.988,1.35,-3.867,-9.009,1.244,-3.884,1.19,0.49,0.28
,-9.002,1.35,-3.793,-8.971,1.29,-3.905,0.98,0.56,0.21
,-9.031,1.278,-3.805,-8.978,1.318,-3.944,0.91,0.84,0.21
908.0,-8.995,1.326,-3.92,-9.016,1.278,-3.903,2.1,0.91,0.63
,-8.966,1.381,-3.912,-9.06,1.23,-3.941,2.1,1.12,0.7
,-8.993,1.374,-3.898,-9.062,1.28,-3.936,1.82,0.98,0.49
,-9.04,1.347,-3.939,-9.009,1.318,-3.953,1.61,1.05,0.56
984.0,-8.995,1.417,-3.958,-8.959,1.307,-3.975,2.24,1.12,0.63
,-8.964,1.441,-3.898,-8.906,1.33,-3.989,1.82,1.05,0.49
,-8.926,1.402,-3.874,-9.016,1.323,-3.97,1.47,1.19,0.42
,-9.016,1.328,-3.886,-8.995,1.342,-4.068,1.61,1.19,0.42
1060.0,-9.016,1.271,-4.056,-8.978,1.311,-3.874,1.89,0.77,0.49
,-9.057,1.29,-4.034,-9.012,1.376,-3.845,1.89,0.63,0.42
,-8.993,1.244,-4.032,-8.959,1.5,-3.711,1.89,0.42,0.49
,-9.012,1.263,-3.977,-9.052,1.383,-3.649,2.17,0.28,0.56
1135.0,-9.062,1.247,-3.719,-8.978,1.484,-3.963,1.96,0.91,0.35
,-8.969,1.266,-3.845,-9.045,1.414,-4.001,3.08,1.12,0.49
,-8.928,1.433,-3.731,-9.014,1.302,-4.037,3.78,1.05,0.35
,-9.019,1.536,-3.929,-8.978,1.256,-4.027,3.29,0.98,0.14
1211.0,-9.033,1.318,-4.128,-9.019,1.429,-3.91,3.29,0.35,-0.07
