Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagnX,MagnY,MagnZ
0.0,-9.016,0.756,-4.085,-9.028,0.756,-4.046,2.24,1.26,0.77
,-9.026,0.778,-4.109,-8.997,0.689,-4.061,2.1,1.33,0.7
,-9.005,0.742,-4.044,-9.024,0.744,-4.008,1.96,1.26,0.7
,-9.038,0.689,-4.042,-8.985,0.782,-4.07,2.03,1.05,0.77
75.0,-9.038,0.744,-4.018,-9.021,0.73,-3.984,2.38,1.26,0.91
,-9.016,0.744,-4.022,-9.045,0.696,-4.058,2.59,1.19,0.84
,-9.009,0.73,-4.008,-9.043,0.751,-4.037,2.73,1.4,0.98
,-9.048,0.699,-3.984,-9.0,0.768,-4.056,2.73,1.47,0.91
151.0,-9.038,0.778,-4.147,-9.012,0.771,-4.075,2.52,1.61,0.7
,-9.014,0.754,-4.116,-8.993,0.718,-4.042,2.24,1.61,0.56
,-9.038,0.756,-4.109,-8.964,0.715,-4.046,2.38,1.54,0.7
,-8.964,0.744,-4.068,-9.048,0.744,-4.034,2.45,1.4,0.63
227.0,-9.007,0.766,-4.037,-9.026,0.73,-4.094,2.87,1.26,0.7
,-9.048,0.739,-4.022,-9.04,0.72,-4.058,3.15,1.4,0.84
,-9.033,0.768,-4.049,-9.019,0.742,-4.063,3.22,1.4,0.77
,-8.997,0.766,-4.116,-9.055,0.756,-4.034,3.08,1.33,0.84
302.0,-9.06,0.771,-4.051,-9.024,0.742,-4.073,2.8,1.33,0.56
,-9.016,0.756,-4.063,-9.019,0.718,-4.075,2.8,1.33,0.63
,-8.966,0.806,-4.121,-9.057,0.715,-4.07,2.52,1.4,0.77
,-9.014,0.79,-4.118,-9.033,0.713,-4.085,2.24,1.33,0.7
378.0,-9.074,0.687,-4.063,-9.019,0.727,-4.078,2.38,1.12,0.63
,-9.052,0.766,-4.07,-9.014,0.739,-4.034,2.52,0.98,0.56
,-8.957,0.778,-4.087,-9.05,0.713,-4.003,2.59,1.05,0.63
,-9.002,0.727,-4.092,-8.985,0.73,-4.001,2.45,1.12,0.7
453.0,-9.014,0.725,-4.037,-9.002,0.735,-4.068,2.66,1.12,0.63
,-9.014,0.699,-3.999,-9.076,0.766,-4.058,2.73,0.98,0.7
,-9.04,0.696,-4.027,-9.134,0.759,-4.101,3.01,1.12,0.77
,-9.057,0.725,-4.015,-9.146,0.639,-4.078,3.01,1.05,0.84
529.0,-9.019,0.498,-4.085,-9.232,0.342,-3.544,4.55,0.07,2.59
,-9.194,0.526,-4.056,-9.05,0.005,-3.814,5.53,-0.35,3.01
,-9.062,0.273,-3.884,-8.933,0.419,-3.922,6.23,-1.05,3.29
,-9.282,0.199,-3.838,-9.418,0.704,-4.092,8.54,-1.54,3.92
605.0,-9.201,0.347,-4.037,-8.873,1.263,-4.274,19.32,-5.88,7.42
,-8.942,0.342,-4.149,-8.909,1.153,-4.152,21.56,-6.58,7.91
,-8.842,0.799,-4.195,-8.978,1.003,-4.128,23.24,-6.58,7.49
,-8.904,1.098,-4.262,-8.952,0.945,-4.082,22.4,-6.09,6.65
681.0,-8.976,1.106,-4.025,-9.189,1.065,-3.695,12.6,-4.55,3.22
