Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagnX,MagnY,MagnZ
0.0,-9.368,0.263,-3.128,-9.44,0.323,-3.046,2.66,1.47,0.56
,-9.38,0.227,-3.063,-9.373,0.335,-3.02,2.59,1.4,0.63
,-9.445,0.28,-3.068,-9.454,0.266,-3.108,2.73,1.61,0.77
,-9.404,0.316,-3.049,-9.447,0.316,-3.24,2.73,1.68,0.77
76.0,-9.423,0.258,-3.197,-9.459,0.299,-3.166,2.52,1.82,0.7
,-9.428,0.33,-3.24,-9.411,0.268,-3.077,2.52,1.89,0.49
,-9.395,0.354,-3.226,-9.378,0.273,-3.118,2.52,1.89,0.49
,-9.407,0.275,-3.175,-9.373,0.232,-3.12,2.52,1.75,0.56
152.0,-9.349,0.244,-3.099,-9.361,0.211,-3.084,3.29,1.75,0.77
,-9.447,0.273,-3.063,-9.375,0.246,-3.07,3.29,1.68,0.77
,-9.373,0.263,-3.056,-9.392,0.258,-3.075,3.22,1.75,0.77
,-9.39,0.254,-3.075,-9.39,0.333,-3.087,3.15,1.96,0.84
227.0,-9.423,0.302,-3.113,-9.366,0.23,-3.12,2.31,2.1,0.84
,-9.399,0.304,-3.094,-9.409,0.294,-3.101,2.24,2.24,0.84
,-9.392,0.335,-3.118,-9.45,0.268,-3.032,2.1,2.31,0.84
,-9.361,0.256,-3.096,-9.45,0.254,-3.113,1.96,2.45,0.84
302.0,-9.509,0.311,-3.159,-9.378,0.347,-3.278,2.31,2.59,0.84
,-9.44,0.292,-3.163,-9.366,0.309,-3.3,2.1,2.59,0.84
,-9.411,0.316,-3.235,-9.38,0.325,-3.264,1.75,2.52,0.77
,-9.43,0.294,-3.223,-9.44,0.337,-3.242,1.82,2.59,0.77
378.0,-9.368,0.302,-3.245,-9.414,0.304,-3.142,2.17,2.03,0.77
,-9.39,0.302,-3.202,-9.368,0.258,-3.161,2.31,1.89,0.84
,-9.409,0.323,-3.171,-9.402,0.225,-3.168,2.45,1.75,0.84
,-9.392,0.285,-3.171,-9.416,0.27,-3.202,2.66,1.82,0.91
453.0,-9.395,0.364,-3.206,-9.39,0.273,-3.206,3.15,1.61,0.91
,-9.414,0.335,-3.202,-9.402,0.33,-3.254,2.73,1.61,0.91
,-9.383,0.311,-3.242,-9.404,0.273,-3.197,2.59,1.47,0.7
,-9.366,0.321,-3.183,-9.402,0.318,-3.185,2.87,1.47,0.77
529.0,-9.39,0.256,-3.125,-9.421,0.254,-3.072,2.94,1.19,0.91
,-9.39,0.266,-3.12,-9.435,0.28,-3.118,2.87,1.47,0.91
,-9.373,0.249,-3.161,-9.414,0.213,-3.084,2.66,1.47,0.91
,-9.462,0.278,-3.082,-9.366,0.287,-3.113,2.52,1.47,0.84
605.0,-9.464,0.302,-3.108,-9.375,0.306,-3.228,2.38,1.75,0.98
,-9.454,0.282,-3.175,-9.383,0.369,-3.235,2.1,1.89,0.91
,-9.342,0.309,-3.159,-9.356,0.371,-3.19,1.89,1.82,0.91
,-9.356,0.306,-3.19,-9.409,0.311,-3.144,1.96,1.68,0.84
681.0,-9.347,0.311,-3.183,-9.404,0.297,-3.151,2.73,1.82,1.12
,-9.423,0.23,-3.101,-9.418,0.244,-3.19,2.94,1.82,1.26
,-9.416,0.294,-3.12,-9.375,0.273,-3.211,2.8,1.75,1.05
,-9.397,0.282,-3.072,-9.392,0.302,-3.195,2.52,2.03,1.12
756.0,-9.368,0.335,-3.242,-9.335,0.311,-3.25,2.03,1.96,1.12
,-9.395,0.309,-3.283,-9.387,0.392,-3.276,1.82,1.89,0.91
,-9.435,0.328,-3.273,-9.38,0.335,-3.257,1.89,1.82,0.91
,-9.418,0.34,-3.264,-9.375,0.325,-3.242,1.96,1.61,0.91
832.0,-9.373,0.335,-3.197,-9.371,0.333,-3.183,2.38,1.26,0.84
,-9.371,0.318,-3.154,-9.38,0.297,-3.178,2.24,1.26,0.84
,-9.373,0.297,-3.139,-9.392,0.318,-3.151,2.17,1.26,0.7
,-9.34,0.342,-3.163,-9.399,0.323,-3.116,2.17,1.54,0.84
908.0,-9.428,0.39,-3.116,-9.418,0.294,-3.149,2.38,1.47,0.84
,-9.466,0.321,-3.123,-9.344,0.304,-3.113,2.31,1.47,0.77
,-9.426,0.328,-3.137,-9.378,0.313,-3.163,2.31,1.61,0.77
,-9.368,0.304,-3.118,-9.411,0.309,-3.168,2.52,1.61,0.7
984.0,-9.34,0.309,-3.142,-9.407,0.357,-3.18,1.61,1.68,0.63
,-9.361,0.28,-3.12,-9.409,0.345,-3.175,1.89,1.89,0.84
,-9.397,0.388,-3.199,-9.375,0.325,-3.202,2.31,1.89,0.98
,-9.409,0.333,-3.106,-9.387,0.333,-3.288,2.24,1.89,0.98
1060.0,-9.397,0.302,-3.321,-9.397,0.333,-3.211,2.24,1.68,0.7
,-9.354,0.328,-3.242,-9.363,0.335,-3.23,2.52,1.75,0.77
,-9.356,0.349,-3.24,-9.399,0.311,-3.257,2.52,1.75,0.7
,-9.404,0.376,-3.19,-9.368,0.302,-3.242,2.38,1.54,0.63
1135.0,-9.371,0.309,-3.221,-9.347,0.287,-3.094,3.5,1.4,0.77
,-9.363,0.366,-3.18,-9.421,0.246,-3.07,3.5,1.33,0.77
,-9.373,0.266,-3.116,-9.392,0.309,-3.072,3.15,1.33,0.77
,-9.347,0.268,-3.116,-9.423,0.306,-3.147,3.01,1.33,0.77
1211.0,-9.351,0.309,-3.242,-9.354,0.306,-3.075,3.71,1.96,0.98
,-9.392,0.369,-3.25,-9.363,0.361,-3.056,4.41,2.03,1.12
,-9.392,0.395,-3.12,-9.416,0.428,-3.096,4.27,1.82,0.98
,-9.378,0.297,-3.135,-9.442,0.39,-3.132,4.06,2.03,1.05
1286.0,-9.426,0.302,-3.175,-9.371,0.392,-3.295,3.08,2.45,0.84
,-9.416,0.235,-3.295,-9.378,0.404,-3.312,2.8,2.31,0.77
,-9.416,0.287,-3.29,-9.375,0.361,-3.259,2.73,2.24,0.77
,-9.363,0.306,-3.264,-9.409,0.335,-3.276,2.45,2.1,0.7
1362.0,-9.371,0.342,-3.211,-9.363,0.285,-3.19,2.66,1.47,0.77
,-9.387,0.354,-3.29,-9.337,0.282,-3.183,2.94,1.68,0.7
,-9.344,0.311,-3.202,-9.351,0.297,-3.187,3.01,1.47,0.63
,-9.409,0.309,-3.221,-9.395,0.349,-3.154,2.94,1.47,0.56
1438.0,-9.407,0.309,-3.116,-9.409,0.273,-3.175,2.31,1.61,0.63
,-9.373,0.323,-3.171,-9.438,0.302,-3.183,2.17,1.75,0.7
,-9.375,0.206,-3.166,-9.395,0.306,-3.19,1.89,1.54,0.56
,-9.409,0.28,-3.163,-9.387,0.342,-3.266,1.89,1.89,0.77
1514.0,-9.325,0.385,-3.355,-9.407,0.349,-3.226,1.75,1.61,0.63
,-9.308,0.347,-3.319,-9.397,0.34,-3.223,2.03,1.61,0.7
,-9.359,0.297,-3.25,-9.39,0.333,-3.314,2.45,1.4,0.77
,-9.395,0.371,-3.297,-9.318,0.313,-3.302,2.59,1.33,0.7
1589.0,-9.383,0.258,-3.281,-9.399,0.285,-3.089,3.29,0.91,0.77
,-9.332,0.309,-3.257,-9.435,0.275,-3.118,3.08,0.84,0.84
,-9.344,0.292,-3.211,-9.399,0.311,-3.089,2.94,0.84,0.77
,-9.361,0.275,-3.108,-9.385,0.294,-3.087,2.45,0.77,0.7
1665.0,-9.371,0.27,-3.123,-9.38,0.306,-3.257,2.31,1.47,0.98
,-9.426,0.354,-3.128,-9.354,0.275,-3.252,2.52,1.54,1.05
,-9.44,0.371,-3.125,-9.402,0.385,-3.307,2.31,1.61,0.98
,-9.435,0.333,-3.159,-9.356,0.342,-3.266,1.96,1.68,0.77
1741.0,-9.359,0.311,-3.226,-9.399,0.304,-3.262,2.8,1.47,0.84
,-9.414,0.354,-3.168,-9.363,0.347,-3.278,2.59,1.54,0.84
,-9.383,0.299,-3.192,-9.351,0.38,-3.273,2.31,1.47,0.77
,-9.349,0.292,-3.204,-9.337,0.306,-3.252,2.52,1.61,0.77
1817.0,-9.325,0.313,-3.245,-9.375,0.347,-3.151,2.52,1.12,0.7
,-9.371,0.285,-3.23,-9.399,0.306,-3.161,2.66,1.4,0.63
,-9.399,0.316,-3.175,-9.349,0.294,-3.185,2.94,1.33,0.77
,-9.38,0.297,-3.163,-9.33,0.297,-3.168,3.15,1.33,0.84
1893.0,-9.366,0.34,-3.171,-9.402,0.335,-3.242,2.59,1.19,0.63
,-9.39,0.292,-3.204,-9.38,0.397,-3.257,2.38,1.19,0.7
,-9.402,0.261,-3.173,-9.426,0.299,-3.3,2.52,1.26,0.84
,-9.363,0.316,-3.183,-9.38,0.357,-3.295,2.87,1.33,0.91
1968.0,-9.337,0.4,-3.293,-9.359,0.246,-3.123,2.8,0.91,0.63
