Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagnX,MagnY,MagnZ
0.0,-9.493,-1.022,-2.833,-9.457,-0.933,-2.809,1.82,1.61,0.84
,-9.495,-1.027,-2.812,-9.495,-0.972,-2.793,2.1,1.75,0.91
,-9.457,-1.0,-2.759,-9.49,-0.983,-2.776,2.45,1.75,0.84
,-9.471,-0.909,-2.867,-9.45,-1.031,-2.826,2.38,1.75,0.84
76.0,-9.502,-0.993,-2.781,-9.435,-1.017,-2.821,3.08,1.54,0.7
,-9.541,-0.948,-2.838,-9.459,-1.048,-2.848,3.08,1.68,0.7
,-9.507,-1.012,-2.809,-9.476,-0.995,-2.788,2.59,1.61,0.56
,-9.445,-0.986,-2.855,-9.505,-0.998,-2.785,2.52,1.61,0.63
152.0,-9.462,-0.974,-2.809,-9.469,-1.031,-2.807,3.01,1.33,0.63
,-9.497,-0.986,-2.852,-9.476,-1.007,-2.785,2.66,1.26,0.63
,-9.466,-1.022,-2.857,-9.438,-0.979,-2.73,2.45,1.26,0.7
,-9.402,-1.005,-2.867,-9.462,-0.964,-2.714,2.66,1.33,0.63
227.0,-9.464,-0.948,-2.709,-9.466,-1.007,-2.826,2.52,1.54,0.7
,-9.517,-0.986,-2.68,-9.466,-0.995,-2.807,2.24,1.54,0.49
,-9.459,-1.041,-2.747,-9.452,-1.012,-2.793,2.03,1.4,0.42
,-9.481,-1.012,-2.778,-9.452,-1.012,-2.831,2.24,1.47,0.56
302.0,-9.459,-1.053,-2.824,-9.488,-0.991,-2.783,2.94,1.68,0.63
,-9.49,-0.995,-2.8,-9.495,-1.053,-2.773,3.01,1.61,0.49
,-9.507,-0.995,-2.824,-9.466,-1.053,-2.73,2.52,1.54,0.35
,-9.471,-0.943,-2.807,-9.474,-0.986,-2.769,1.96,1.54,0.42
378.0,-9.495,-0.964,-2.754,-9.481,-1.046,-2.809,2.24,1.75,0.49
,-9.5,-1.005,-2.709,-9.457,-1.041,-2.804,1.89,1.68,0.42
,-9.44,-0.995,-2.745,-9.454,-1.022,-2.812,1.68,1.75,0.42
,-9.488,-1.019,-2.773,-9.45,-1.0,-2.807,1.89,1.82,0.35
454.0,-9.474,-1.003,-2.826,-9.447,-1.034,-2.843,2.45,1.89,0.56
,-9.454,-1.046,-2.848,-9.445,-1.005,-2.836,2.17,1.82,0.56
,-9.414,-1.019,-2.84,-9.474,-1.079,-2.833,2.31,1.82,0.63
,-9.478,-1.048,-2.831,-9.469,-1.031,-2.828,2.31,1.68,0.63
530.0,-9.457,-0.993,-2.84,-9.478,-1.01,-2.816,2.8,1.54,0.63
,-9.433,-1.017,-2.776,-9.454,-1.034,-2.821,2.52,1.33,0.63
,-9.505,-0.991,-2.735,-9.483,-1.007,-2.785,2.38,1.61,0.63
,-9.433,-1.022,-2.761,-9.485,-1.053,-2.757,2.45,1.54,0.63
605.0,-9.49,-1.031,-2.797,-9.485,-0.955,-2.893,2.66,1.68,0.7
,-9.478,-1.06,-2.797,-9.442,-1.048,-2.888,2.94,1.61,0.7
,-9.462,-0.995,-2.809,-9.469,-1.031,-2.915,3.01,1.61,0.56
,-9.464,-0.895,-2.886,-9.447,-1.017,-2.924,2.59,1.61,0.56
681.0,-9.43,-1.019,-2.831,-9.457,-1.019,-2.812,2.94,0.98,0.56
,-9.464,-1.015,-2.819,-9.476,-1.055,-2.771,3.29,1.05,0.63
,-9.471,-1.012,-2.752,-9.452,-1.089,-2.749,3.15,0.91,0.63
,-9.507,-0.988,-2.757,-9.471,-1.053,-2.74,2.8,0.84,0.63
757.0,-9.512,-1.072,-2.704,-9.478,-1.053,-2.754,2.8,1.19,0.77
,-9.485,-1.024,-2.716,-9.464,-1.019,-2.807,2.59,1.12,0.77
,-9.471,-1.089,-2.709,-9.43,-1.036,-2.812,2.31,1.12,0.7
,-9.488,-1.053,-2.776,-9.5,-1.007,-2.843,2.31,1.12,0.7
833.0,-9.485,-0.976,-2.816,-9.464,-1.06,-2.879,3.01,1.4,0.91
,-9.497,-0.972,-2.831,-9.459,-1.055,-2.876,3.01,1.47,0.91
,-9.493,-1.019,-2.876,-9.469,-1.031,-2.862,2.73,1.19,0.84
,-9.442,-1.012,-2.871,-9.44,-1.01,-2.833,2.66,1.19,0.84
909.0,-9.466,-1.012,-2.764,-9.474,-1.007,-2.694,3.01,0.84,0.91
,-9.464,-1.041,-2.733,-9.509,-1.022,-2.678,3.08,0.98,0.98
,-9.471,-1.015,-2.747,-9.512,-1.017,-2.654,3.08,0.91,0.98
,-9.442,-0.993,-2.728,-9.488,-1.027,-2.661,2.8,0.98,0.84
984.0,-9.521,-0.993,-2.668,-9.493,-1.003,-2.778,2.66,1.54,0.91
,-9.505,-0.983,-2.74,-9.45,-0.972,-2.838,2.38,1.54,0.77
,-9.459,-0.986,-2.783,-9.43,-0.986,-2.886,2.24,1.54,0.77
,-9.447,-1.015,-2.761,-9.464,-1.034,-2.84,2.24,1.54,0.7
1060.0,-9.426,-1.019,-2.864,-9.493,-1.029,-2.845,2.59,1.54,0.77
,-9.464,-1.067,-2.828,-9.481,-1.041,-2.802,2.59,1.4,0.77
,-9.474,-1.043,-2.864,-9.45,-1.022,-2.781,2.59,1.26,0.7
,-9.488,-1.01,-2.867,-9.459,-1.005,-2.764,2.52,1.19,0.7
1135.0,-9.474,-1.007,-2.694,-9.471,-1.053,-2.793,2.73,1.26,0.77
,-9.45,-0.995,-2.673,-9.414,-1.012,-2.838,2.38,1.4,0.7
,-9.466,-1.01,-2.74,-9.459,-1.022,-2.871,2.1,1.26,0.7
,-9.45,-1.039,-2.757,-9.438,-1.019,-2.869,2.31,1.26,0.56
1211.0,-9.469,-1.0,-2.891,-9.418,-1.019,-2.788,2.73,1.33,0.63
,-9.459,-1.031,-2.855,-9.457,-1.012,-2.761,2.66,1.19,0.63
,-9.452,-1.007,-2.848,-9.519,-0.979,-2.699,2.66,1.05,0.56
,-9.5,-1.027,-2.833,-9.474,-1.017,-2.766,2.87,1.19,0.63
1287.0,-9.447,-1.039,-2.735,-9.488,-1.05,-2.807,2.17,1.19,0.63
,-9.44,-1.06,-2.788,-9.481,-0.957,-2.824,2.03,1.12,0.49
,-9.433,-1.132,-2.821,-9.505,-0.952,-2.814,2.1,1.33,0.56
,-9.478,-1.096,-2.778,-9.407,-0.962,-2.797,2.66,1.26,0.7
