Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagnX,MagnY,MagnZ
0.0,-9.251,0.036,-3.642,-9.273,0.024,-3.58,3.08,1.05,0.84
,-9.284,0.041,-3.46,-9.234,0.048,-3.647,2.94,1.19,0.98
,-9.258,0.06,-3.518,-9.258,0.117,-3.687,3.01,1.19,0.91
,-9.249,0.069,-3.51,-9.237,0.122,-3.759,2.66,1.19,0.84
76.0,-9.225,0.117,-3.733,-9.249,-0.034,-3.463,2.59,0.98,0.63
,-9.22,0.127,-3.671,-9.313,0.0,-3.415,2.59,0.63,0.56
,-9.213,0.096,-3.738,-9.282,0.029,-3.369,2.52,0.56,0.49
,-9.237,0.069,-3.604,-9.306,0.022,-3.51,2.73,0.77,0.7
152.0,-9.258,0.012,-3.573,-9.22,0.086,-3.58,2.24,1.19,0.42
,-9.21,0.062,-3.654,-9.239,0.057,-3.549,2.31,1.33,0.49
,-9.17,0.031,-3.699,-9.292,0.062,-3.556,2.45,1.47,0.77
,-9.198,0.069,-3.649,-9.27,0.043,-3.628,2.59,1.26,0.84
227.0,-9.227,0.014,-3.647,-9.258,0.053,-3.597,2.59,1.05,0.7
,-9.222,0.034,-3.635,-9.237,0.084,-3.556,3.01,1.05,0.84
,-9.229,0.11,-3.601,-9.253,0.072,-3.632,3.15,1.26,0.84
,-9.249,0.089,-3.585,-9.198,0.014,-3.644,2.94,1.33,0.91
302.0,-9.256,0.01,-3.609,-9.268,0.034,-3.553,2.31,1.26,0.91
,-9.268,0.017,-3.573,-9.244,0.084,-3.573,2.38,1.33,0.91
,-9.244,0.014,-3.513,-9.249,-0.002,-3.659,2.31,1.33,0.98
,-9.246,0.029,-3.544,-9.222,0.067,-3.68,2.31,1.33,0.84
378.0,-9.234,0.031,-3.661,-9.256,0.024,-3.537,2.52,1.33,1.05
,-9.208,0.038,-3.573,-9.289,0.0,-3.551,2.24,1.33,0.91
,-9.258,0.034,-3.561,-9.239,-0.002,-3.551,2.1,1.4,0.98
,-9.28,0.031,-3.525,-9.282,0.103,-3.589,2.03,1.19,0.98
454.0,-9.277,0.115,-3.568,-9.198,0.043,-3.68,2.24,1.61,1.05
