Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagnX,MagnY,MagnZ
0.0,-9.244,-0.053,-3.647,-9.246,-0.089,-3.585,3.01,1.12,0.7
,-9.237,-0.026,-3.692,-9.284,-0.079,-3.496,3.01,0.84,0.7
,-9.249,-0.055,-3.63,-9.256,-0.096,-3.494,2.94,0.77,0.7
,-9.21,-0.079,-3.582,-9.261,-0.084,-3.453,3.01,0.84,0.77
76.0,-9.306,-0.048,-3.503,-9.251,-0.041,-3.585,3.01,1.12,0.84
,-9.296,-0.098,-3.515,-9.275,-0.057,-3.63,2.94,1.05,0.7
,-9.313,-0.069,-3.525,-9.27,-0.034,-3.62,3.01,1.12,0.77
,-9.28,-0.024,-3.546,-9.234,-0.069,-3.609,3.22,1.26,0.84
152.0,-9.227,-0.055,-3.616,-9.313,-0.091,-3.51,2.59,0.91,0.49
,-9.28,-0.074,-3.506,-9.275,-0.122,-3.556,2.94,1.12,0.63
,-9.292,-0.038,-3.451,-9.261,-0.074,-3.647,2.87,1.12,0.7
,-9.323,0.01,-3.422,-9.241,-0.074,-3.656,2.66,1.12,0.7
227.0,-9.27,-0.055,-3.666,-9.232,-0.043,-3.515,2.73,1.26,0.7
,-9.194,-0.029,-3.623,-9.22,-0.091,-3.477,2.8,1.05,0.63
,-9.287,-0.029,-3.606,-9.325,-0.117,-3.494,2.66,0.98,0.56
,-9.246,-0.045,-3.549,-9.294,-0.124,-3.479,2.59,1.05,0.63
302.0,-9.28,-0.141,-3.513,-9.258,-0.048,-3.594,2.59,1.26,0.63
,-9.296,-0.115,-3.527,-9.273,-0.005,-3.647,2.87,1.26,0.7
,-9.265,-0.079,-3.518,-9.244,-0.014,-3.654,2.87,1.33,0.77
,-9.241,-0.024,-3.57,-9.196,-0.017,-3.647,2.8,1.33,0.77
378.0,-9.189,-0.038,-3.63,-9.296,-0.117,-3.463,2.94,0.98,0.77
,-9.241,-0.034,-3.63,-9.244,-0.141,-3.486,2.73,0.91,0.7
,-9.244,-0.062,-3.582,-9.253,-0.124,-3.451,2.52,0.91,0.7
,-9.287,-0.089,-3.539,-9.313,-0.124,-3.47,2.38,1.05,0.63
454.0,-9.335,-0.084,-3.482,-9.275,-0.096,-3.613,2.1,1.05,0.63
,-9.27,-0.091,-3.527,-9.258,-0.036,-3.676,2.1,1.19,0.7
,-9.198,-0.105,-3.553,-9.268,-0.026,-3.664,2.17,1.26,0.63
,-9.232,-0.05,-3.549,-9.253,-0.017,-3.63,2.38,1.26,0.7
530.0,-9.251,-0.036,-3.618,-9.33,-0.045,-3.455,2.38,0.7,0.56
,-9.227,-0.086,-3.589,-9.296,-0.091,-3.491,2.52,0.63,0.63
,-9.263,-0.074,-3.549,-9.258,-0.151,-3.434,2.87,0.63,0.63
,-9.299,-0.036,-3.532,-9.265,-0.117,-3.46,2.94,0.7,0.7
605.0,-9.289,-0.077,-3.451,-9.237,-0.077,-3.534,2.73,1.12,0.77
,-9.215,-0.077,-3.46,-9.256,-0.053,-3.585,2.45,1.19,0.84
,-9.304,-0.072,-3.477,-9.249,-0.057,-3.594,2.38,1.33,0.77
,-9.234,-0.041,-3.53,-9.304,-0.055,-3.551,2.45,1.33,0.7
681.0,-9.304,-0.06,-3.477,-9.232,-0.112,-3.434,3.08,1.05,0.98
,-9.32,-0.093,-3.47,-9.306,-0.091,-3.441,3.22,1.12,0.98
,-9.251,-0.11,-3.391,-9.383,-0.06,-3.537,3.01,1.19,0.98
,-9.275,-0.089,-3.429,-9.263,-0.026,-3.508,2.94,1.47,0.98
757.0,-9.244,-0.005,-3.527,-9.292,-0.024,-3.666,1.96,1.54,0.63
