Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagnX,MagnY,MagnZ
0.0,-9.239,0.239,-3.735,-9.162,0.098,-3.707,2.52,1.26,0.49
,-9.158,0.177,-3.79,-9.234,0.022,-3.62,2.31,1.12,0.63
,-9.15,0.129,-3.814,-9.237,0.031,-3.539,2.24,1.05,0.49
,-9.16,0.158,-3.824,-9.261,0.048,-3.549,2.73,0.77,0.56
75.0,-9.222,0.098,-3.597,-9.139,0.151,-3.752,2.45,1.12,0.7
,-9.21,0.101,-3.723,-9.206,0.117,-3.687,2.66,1.26,0.63
,-9.217,0.151,-3.778,-9.206,0.153,-3.654,2.73,1.33,0.63
,-9.174,0.189,-3.814,-9.232,0.096,-3.618,2.66,1.33,0.77
150.0,-9.184,0.055,-3.647,-9.201,0.12,-3.685,2.17,1.19,0.7
,-9.194,0.057,-3.661,-9.148,0.129,-3.664,2.66,1.33,0.7
,-9.191,0.074,-3.692,-9.225,0.172,-3.702,2.8,1.54,0.91
,-9.22,0.122,-3.735,-9.232,0.208,-3.778,2.8,1.61,0.84
226.0,-9.182,0.172,-3.812,-9.194,0.124,-3.637,2.03,1.26,0.63
,-9.184,0.127,-3.869,-9.232,0.057,-3.561,2.59,1.05,0.63
,-9.167,0.122,-3.819,-9.258,0.096,-3.609,2.8,0.84,0.7
,-9.249,0.191,-3.838,-9.227,0.101,-3.604,3.29,0.77,0.7
302.0,-9.177,0.048,-3.623,-9.237,0.139,-3.62,2.52,1.26,0.77
,-9.22,0.093,-3.644,-9.232,0.086,-3.692,2.66,1.26,0.77
,-9.186,0.112,-3.654,-9.241,0.12,-3.752,2.45,1.33,0.91
,-9.215,0.103,-3.597,-9.182,0.108,-3.79,2.45,1.47,0.91
378.0,-9.122,0.127,-3.853,-9.239,0.105,-3.668,2.31,1.4,0.91
,-9.165,0.144,-3.807,-9.186,0.129,-3.728,2.73,1.26,0.98
,-9.172,0.17,-3.75,-9.237,0.084,-3.752,2.94,1.26,0.84
,-9.227,0.165,-3.699,-9.186,0.086,-3.68,2.66,1.12,0.84
453.0,-9.191,0.081,-3.726,-9.184,0.16,-3.683,3.15,1.05,0.91
,-9.229,0.127,-3.613,-9.217,0.136,-3.745,3.22,1.05,1.05
,-9.217,0.103,-3.589,-9.203,0.05,-3.776,3.01,1.12,1.05
,-9.208,0.12,-3.597,-9.182,0.105,-3.743,2.73,0.98,0.98
529.0,-9.22,0.158,-3.704,-9.208,0.124,-3.671,3.08,0.91,0.98
,-9.215,0.16,-3.676,-9.196,0.089,-3.649,2.94,0.91,0.98
,-9.237,0.127,-3.649,-9.21,0.103,-3.745,2.66,1.19,0.84
,-9.206,0.146,-3.623,-9.162,0.112,-3.726,2.38,1.26,0.7
605.0,-9.174,0.091,-3.64,-9.203,0.144,-3.685,2.38,1.19,0.77
,-9.184,0.077,-3.609,-9.201,0.117,-3.733,2.45,1.05,0.84
,-9.239,0.158,-3.63,-9.191,0.103,-3.8,2.45,1.19,0.84
,-9.191,0.144,-3.676,-9.239,0.11,-3.769,2.31,1.19,0.7
681.0,-9.234,0.115,-3.692,-9.21,0.179,-3.632,2.59,1.05,0.77
,-9.196,0.172,-3.728,-9.222,0.12,-3.649,2.66,1.12,0.84
,-9.198,0.146,-3.63,-9.225,0.139,-3.613,2.45,1.05,0.77
,-9.234,0.072,-3.649,-9.253,0.086,-3.673,2.59,1.12,0.77
757.0,-9.17,0.115,-3.685,-9.241,0.158,-3.711,2.59,1.33,0.84
,-9.225,0.153,-3.695,-9.225,0.101,-3.676,2.45,1.26,0.77
,-9.229,0.153,-3.707,-9.213,0.148,-3.709,2.45,1.4,0.77
,-9.186,0.199,-3.671,-9.15,0.117,-3.697,2.45,1.12,0.7
832.0,-9.201,0.124,-3.719,-9.232,0.081,-3.551,2.17,1.12,0.63
,-9.201,0.093,-3.695,-9.232,0.153,-3.668,2.45,1.33,0.7
,-9.237,0.16,-3.632,-9.261,0.163,-3.783,2.59,1.47,0.77
,-9.198,0.127,-3.616,-9.146,0.096,-3.829,2.38,1.19,0.7
908.0,-9.222,0.103,-3.833,-9.213,0.127,-3.534,2.73,1.19,0.63
,-9.148,0.165,-3.786,-9.22,0.115,-3.575,3.01,0.84,0.49
,-9.174,0.199,-3.75,-9.198,0.086,-3.62,2.87,0.77,0.49
,-9.256,0.117,-3.637,-9.165,0.067,-3.577,2.59,0.77,0.56
983.0,-9.215,0.103,-3.616,-9.246,0.165,-3.652,3.15,1.19,0.63
,-9.189,0.093,-3.604,-9.225,0.144,-3.719,2.8,1.33,0.77
,-9.237,0.01,-3.601,-9.189,0.096,-3.75,2.52,1.33,0.77
,-9.165,0.115,-3.599,-9.177,0.141,-3.793,2.66,1.54,0.84
