Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagnX,MagnY,MagnZ
0.0,-9.21,-0.742,-3.807,-9.194,-0.952,-3.704,1.4,0.63,-0.21
,-9.213,-0.861,-3.783,-9.208,-0.921,-3.707,1.68,0.77,0.0
,-9.21,-0.943,-3.759,-9.182,-0.83,-3.661,2.1,0.63,0.07
,-9.165,-0.974,-3.692,-9.208,-0.821,-3.568,3.22,0.49,0.42
75.0,-9.184,-0.864,-3.472,-9.201,-0.849,-3.446,3.57,0.35,0.35
,-9.225,-0.845,-3.443,-9.244,-0.823,-3.494,3.43,0.63,0.28
,-9.27,-0.881,-3.419,-9.203,-0.909,-3.506,3.29,0.91,0.21
,-9.268,-0.83,-3.465,-9.184,-0.857,-3.532,3.15,1.05,0.28
151.0,-9.141,-0.849,-3.556,-9.167,-0.926,-3.74,1.89,1.75,0.0
,-9.249,-0.883,-3.64,-9.167,-0.983,-3.695,1.4,1.82,-0.07
,-9.186,-0.893,-3.69,-9.194,-0.919,-3.661,0.91,1.68,-0.14
,-9.186,-0.905,-3.771,-9.265,-0.847,-3.673,1.05,1.4,-0.21
227.0,-9.21,-0.833,-3.58,-9.177,-0.914,-3.57,2.45,1.26,0.14
,-9.222,-0.881,-3.565,-9.201,-0.981,-3.563,1.75,1.19,0.07
,-9.206,-0.847,-3.565,-9.208,-0.972,-3.592,1.4,1.26,-0.14
,-9.201,-0.893,-3.575,-9.225,-0.993,-3.604,1.12,1.33,-0.14
302.0,-9.229,-0.945,-3.757,-9.117,-0.979,-3.75,1.61,1.61,0.0
,-9.206,-0.847,-3.714,-9.136,-1.003,-3.771,2.1,1.47,0.07
,-9.148,-0.782,-3.721,-9.119,-1.027,-3.745,2.31,1.61,0.14
,-9.165,-0.833,-3.802,-9.134,-0.969,-3.69,1.96,1.33,0.21
378.0,-9.194,-0.916,-3.683,-9.162,-0.928,-3.479,3.85,0.7,0.56
,-9.191,-0.881,-3.577,-9.208,-0.938,-3.405,3.57,0.91,0.7
,-9.201,-0.924,-3.513,-9.189,-0.861,-3.35,3.08,1.05,0.77
,-9.177,-0.948,-3.465,-9.206,-0.876,-3.57,2.87,1.12,0.84
453.0,-9.251,-0.84,-3.611,-9.139,-0.979,-3.398,2.45,1.54,0.77
,-9.196,-0.849,-3.642,-9.201,-1.015,-3.429,1.75,1.75,0.7
,-9.194,-0.964,-3.601,-9.21,-0.936,-3.62,1.4,1.54,0.7
,-9.119,-0.981,-3.561,-9.215,-0.981,-3.743,1.75,1.68,0.7
529.0,-9.146,-0.931,-3.903,-9.208,-0.818,-3.613,1.26,1.61,1.4
,-9.139,-0.976,-4.042,-9.201,-0.804,-3.687,1.54,1.68,1.47
,-9.16,-1.0,-3.975,-9.182,-0.854,-3.668,2.38,1.54,1.61
,-9.203,-0.89,-3.769,-9.215,-0.84,-3.666,3.29,1.33,1.82
605.0,-9.129,-0.842,-3.618,-9.265,-0.976,-3.539,3.22,0.28,1.75
,-9.064,-0.897,-3.69,-9.304,-0.883,-3.582,2.45,0.0,1.68
,-9.105,-1.027,-3.68,-9.234,-0.782,-3.551,2.45,-0.14,1.75
,-9.129,-1.017,-3.463,-9.148,-0.893,-3.575,3.15,-0.07,1.82
681.0,-9.208,-0.96,-3.652,-9.27,-0.802,-3.817,3.22,0.14,2.1
,-9.16,-1.027,-3.671,-9.261,-0.754,-3.867,4.06,0.21,2.24
,-9.206,-1.086,-3.731,-9.251,-0.785,-3.752,5.53,0.21,2.52
,-9.287,-0.948,-3.805,-9.122,-0.778,-3.656,6.23,-0.07,2.52
757.0,-9.141,-0.792,-3.869,-9.225,-1.041,-3.376,5.32,-1.26,1.96
,-9.227,-0.802,-3.841,-9.196,-1.041,-3.245,6.09,-1.19,2.1
,-9.256,-0.792,-3.618,-9.222,-0.897,-3.362,5.88,-1.26,2.03
,-9.225,-0.897,-3.513,-9.344,-0.804,-3.398,4.97,-1.4,2.03
832.0,-9.318,-0.641,-3.077,-9.172,-0.926,-3.209,6.79,0.0,2.66
,-9.383,-0.625,-3.233,-9.311,-0.909,-3.12,4.76,0.14,2.38
,-9.196,-0.761,-3.18,-9.387,-0.629,-3.116,2.45,0.77,2.17
,-9.158,-0.89,-3.171,-9.495,-0.443,-3.408,2.03,1.19,2.03
908.0,-9.392,-0.316,-3.802,-9.129,-1.192,-4.097,-0.21,1.68,0.49
,-9.093,-0.522,-3.905,-9.239,-1.048,-4.011,-3.78,1.26,0.14
,-9.012,-0.881,-4.054,-9.304,-0.955,-3.817,-5.39,0.84,0.07
,-8.973,-1.129,-4.099,-9.311,-0.826,-3.788,-4.06,0.42,0.14
984.0,-9.301,-0.658,-3.845,-9.127,-1.012,-3.69,3.64,-1.12,1.47
,-9.213,-0.689,-3.862,-9.232,-1.01,-3.592,2.38,-1.82,1.19
,-9.198,-0.873,-3.941,-9.246,-0.871,-3.587,1.68,-2.52,1.05
,-9.131,-0.995,-3.81,-9.261,-0.931,-3.597,2.17,-2.87,1.12
1060.0,-9.316,-1.003,-3.455,-9.239,-0.51,-3.644,3.64,-3.71,1.68
,-9.282,-1.024,-3.582,-9.294,-0.419,-3.312,5.46,-3.71,1.82
,-9.249,-0.905,-3.573,-9.34,-0.541,-3.326,7.35,-3.78,1.82
,-9.261,-0.596,-3.606,-9.268,-0.771,-3.199,7.84,-4.2,1.47
1135.0,-9.294,-0.806,-3.099,-9.344,-0.747,-3.175,3.5,-4.34,0.63
,-9.383,-0.857,-3.104,-9.263,-0.627,-3.235,4.2,-4.13,0.77
,-9.342,-0.943,-3.116,-9.234,-0.651,-3.106,4.69,-3.85,0.84
,-9.344,-0.809,-3.108,-9.273,-0.773,-3.065,5.32,-3.36,0.91
1211.0,-9.359,-0.842,-2.967,-9.292,-0.742,-3.116,0.35,-2.59,-0.21
,-9.457,-0.696,-2.958,-9.301,-0.838,-3.046,0.21,-2.52,-0.42
,-9.493,-0.668,-3.084,-9.196,-1.077,-2.898,-1.4,-2.45,-0.84
,-9.342,-0.763,-3.139,-9.299,-1.354,-2.718,-2.94,-2.24,-0.98
1286.0,-9.375,-1.285,-2.517,-9.359,-0.213,-3.094,1.82,0.91,0.98
,-9.476,-1.213,-2.848,-9.131,-0.459,-2.924,3.36,1.33,1.05
,-9.363,-0.94,-3.049,-9.206,-0.766,-3.19,2.17,1.4,0.7
,-9.383,-0.51,-2.869,-9.198,-0.885,-3.183,0.21,1.54,0.42
1362.0,-9.265,-1.062,-3.061,-9.474,-1.06,-2.687,-10.15,3.29,-0.42
,-9.282,-1.472,-3.154,-9.5,-0.412,-2.953,-8.61,3.5,0.28
,-9.146,-1.91,-2.917,-9.481,-0.105,-2.692,-5.04,4.34,1.54
,-9.208,-1.625,-2.565,-9.361,-0.108,-3.147,2.31,5.39,2.87
1438.0,-9.174,-0.467,-3.187,-9.215,-1.05,-3.211,1.4,6.16,2.73
,-9.251,-0.802,-3.35,-9.215,-1.07,-2.831,1.33,6.3,2.73
,-9.124,-0.928,-3.367,-9.397,-1.034,-3.132,1.47,6.23,2.24
,-9.28,-1.034,-3.118,-9.43,-0.895,-2.709,2.38,6.86,2.24
1514.0,-9.495,-0.637,-3.223,-8.849,-1.914,-3.336,5.25,8.4,2.73
,-9.086,-0.546,-3.58,-8.942,-2.082,-3.362,1.68,7.28,2.1
,-9.069,-0.718,-3.838,-9.1,-1.689,-3.34,-1.61,6.86,2.52
,-9.072,-1.187,-4.223,-9.351,-1.371,-2.778,-4.41,7.0,2.94
1589.0,-9.378,-1.046,-2.316,-9.313,0.431,-3.101,25.76,15.61,9.1
,-9.289,-0.66,-1.936,-9.143,-0.115,-3.312,27.23,17.64,9.73
,-9.533,0.007,-2.056,-8.904,-0.637,-2.953,27.72,17.92,9.38
,-9.481,0.625,-3.034,-9.016,-0.436,-3.137,21.63,16.24,7.56
1665.0,-9.143,0.225,-3.874,-9.119,-0.057,-2.996,4.69,18.41,-0.91
,-9.227,0.55,-3.79,-9.165,0.309,-3.544,2.1,18.62,-2.31
,-9.095,0.493,-3.872,-9.265,0.357,-3.965,-2.8,19.67,-2.73
,-8.942,0.012,-3.317,-9.155,-0.158,-4.566,-5.25,21.42,-2.94
1741.0,-8.959,-1.235,-4.537,-8.717,-2.113,-4.338,-18.06,16.17,-6.23
,-8.875,-2.07,-4.511,-8.739,-1.888,-4.484,-15.4,16.59,-4.76
,-8.844,-2.331,-4.472,-8.926,-1.68,-4.243,-9.66,16.52,-3.99
,-8.859,-2.448,-4.317,-9.024,-1.316,-4.13,-4.06,16.31,-3.01
1817.0,-8.875,-0.948,-4.07,-9.033,-0.215,-4.547,7.21,15.82,1.61
,-8.789,-0.45,-4.252,-8.985,-0.471,-4.247,7.0,15.19,1.68
,-8.916,-0.093,-4.549,-8.76,-0.62,-4.092,5.6,13.86,1.47
