Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagnX,MagnY,MagnZ
0.0,-9.241,-0.304,-3.486,-9.282,-0.208,-3.477,2.8,1.4,1.05
,-9.273,-0.254,-3.477,-9.294,-0.223,-3.503,3.15,1.4,1.05
,-9.299,-0.244,-3.513,-9.287,-0.313,-3.486,3.01,1.4,0.98
,-9.311,-0.206,-3.482,-9.292,-0.268,-3.486,2.66,1.12,0.77
76.0,-9.306,-0.251,-3.482,-9.28,-0.361,-3.494,2.66,1.26,0.91
,-9.287,-0.249,-3.453,-9.246,-0.282,-3.451,2.59,1.12,0.7
,-9.294,-0.244,-3.443,-9.284,-0.227,-3.408,2.17,1.19,0.56
,-9.292,-0.282,-3.467,-9.347,-0.256,-3.431,1.89,1.12,0.63
152.0,-9.273,-0.292,-3.443,-9.28,-0.28,-3.451,2.03,1.26,0.84
,-9.306,-0.357,-3.443,-9.28,-0.232,-3.496,1.96,1.47,0.84
,-9.318,-0.275,-3.396,-9.33,-0.208,-3.482,1.96,1.33,0.77
,-9.308,-0.278,-3.463,-9.27,-0.239,-3.47,2.1,1.4,0.77
227.0,-9.282,-0.333,-3.484,-9.289,-0.218,-3.458,2.24,1.33,0.91
,-9.316,-0.287,-3.453,-9.32,-0.194,-3.482,2.73,1.19,0.91
,-9.301,-0.246,-3.518,-9.294,-0.242,-3.484,2.87,1.26,0.98
,-9.32,-0.297,-3.52,-9.27,-0.309,-3.451,2.66,1.19,0.91
302.0,-9.332,-0.328,-3.482,-9.32,-0.275,-3.486,2.66,1.19,0.98
,-9.32,-0.4,-3.446,-9.347,-0.237,-3.477,2.8,1.19,1.05
,-9.206,-0.436,-3.451,-9.301,-0.256,-3.539,2.8,1.12,1.19
,-9.289,-0.349,-3.446,-9.294,-0.306,-3.472,2.87,0.91,1.19
378.0,-9.342,-0.165,-3.508,-9.323,-0.17,-3.451,0.0,0.63,0.49
,-9.325,-0.12,-3.455,-9.325,-0.208,-3.446,0.35,0.56,0.56
,-9.349,-0.057,-3.518,-9.222,-0.325,-3.408,0.56,0.42,0.63
,-9.332,-0.108,-3.436,-9.318,-0.392,-3.393,0.7,0.42,0.56
454.0,-9.342,-0.261,-3.345,-9.289,-0.404,-3.309,4.97,0.91,1.4
,-9.383,-0.089,-3.331,-9.316,-0.383,-3.376,4.97,1.05,1.26
