Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagnX,MagnY,MagnZ
0.0,-9.275,-0.818,-3.587,-9.153,-0.845,-3.683,2.8,1.68,0.77
,-9.22,-0.842,-3.623,-9.155,-0.883,-3.814,2.59,1.75,0.77
,-9.196,-0.802,-3.647,-9.201,-0.873,-3.587,2.52,1.75,0.7
,-9.184,-0.787,-3.74,-9.237,-0.823,-3.594,2.38,1.75,0.56
76.0,-9.251,-0.814,-3.544,-9.15,-0.878,-3.699,2.8,1.75,0.77
,-9.206,-0.818,-3.52,-9.172,-0.84,-3.723,2.52,1.68,0.63
,-9.251,-0.833,-3.592,-9.213,-0.857,-3.676,2.24,1.68,0.56
,-9.186,-0.838,-3.666,-9.198,-0.79,-3.642,2.03,1.82,0.56
152.0,-9.191,-0.818,-3.611,-9.217,-0.845,-3.625,2.31,1.68,0.7
,-9.184,-0.821,-3.611,-9.17,-0.833,-3.632,2.24,1.61,0.7
,-9.201,-0.826,-3.549,-9.167,-0.878,-3.632,2.24,1.75,0.63
,-9.258,-0.845,-3.64,-9.208,-0.787,-3.647,2.31,1.75,0.56
227.0,-9.239,-0.797,-3.637,-9.16,-0.883,-3.673,2.1,1.82,0.7
,-9.208,-0.852,-3.721,-9.208,-0.866,-3.606,2.1,1.82,0.63
,-9.16,-0.857,-3.731,-9.208,-0.797,-3.604,2.17,1.54,0.56
,-9.139,-0.864,-3.678,-9.232,-0.847,-3.585,2.38,1.54,0.63
302.0,-9.189,-0.828,-3.687,-9.201,-0.838,-3.723,2.52,1.82,0.91
,-9.177,-0.849,-3.74,-9.182,-0.823,-3.68,2.31,1.61,0.84
,-9.146,-0.876,-3.731,-9.208,-0.857,-3.594,2.38,1.4,0.77
,-9.17,-0.893,-3.79,-9.196,-0.838,-3.565,2.87,1.47,0.84
378.0,-9.217,-0.782,-3.57,-9.237,-0.818,-3.537,2.8,1.61,0.84
,-9.17,-0.794,-3.515,-9.222,-0.847,-3.525,2.59,1.75,0.84
,-9.148,-0.866,-3.472,-9.234,-0.84,-3.604,2.45,1.82,0.84
,-9.215,-0.814,-3.546,-9.234,-0.782,-3.716,2.59,1.82,0.77
454.0,-9.217,-0.785,-3.788,-9.167,-0.893,-3.711,1.33,2.17,0.63
,-9.122,-0.857,-3.778,-9.177,-0.845,-3.632,1.19,1.82,0.56
,-9.172,-0.861,-3.754,-9.174,-0.787,-3.561,1.54,1.68,0.63
,-9.16,-0.89,-3.702,-9.16,-0.821,-3.63,2.24,1.68,0.77
530.0,-9.22,-0.818,-3.604,-9.165,-0.854,-3.695,2.17,1.61,0.77
,-9.198,-0.826,-3.697,-9.172,-0.852,-3.659,1.89,1.54,0.77
,-9.17,-0.854,-3.733,-9.217,-0.79,-3.644,2.03,1.4,0.77
,-9.17,-0.895,-3.738,-9.167,-0.797,-3.62,2.45,1.33,0.91
606.0,-9.215,-0.847,-3.575,-9.182,-0.761,-3.68,2.31,1.47,0.91
,-9.186,-0.835,-3.613,-9.153,-0.775,-3.721,2.45,1.61,1.05
,-9.217,-0.859,-3.597,-9.184,-0.806,-3.807,2.73,1.68,1.05
,-9.258,-0.818,-3.609,-9.189,-0.857,-3.733,2.94,1.68,0.98
681.0,-9.167,-0.881,-3.661,-9.261,-0.739,-3.527,2.8,1.54,0.98
,-9.203,-0.821,-3.597,-9.234,-0.797,-3.611,2.87,1.4,0.91
,-9.227,-0.782,-3.546,-9.229,-0.864,-3.68,2.87,1.33,0.91
,-9.215,-0.751,-3.486,-9.172,-0.859,-3.668,2.66,1.54,0.98
757.0,-9.189,-0.835,-3.69,-9.146,-0.871,-3.668,3.08,1.75,0.84
,-9.136,-0.792,-3.661,-9.127,-0.852,-3.692,2.66,1.75,0.84
,-9.213,-0.878,-3.685,-9.225,-0.83,-3.766,2.03,1.4,0.7
,-9.162,-0.89,-3.69,-9.194,-0.809,-3.721,2.17,1.47,0.7
832.0,-9.194,-0.852,-3.707,-9.155,-0.759,-3.642,2.38,1.12,0.84
,-9.196,-0.869,-3.659,-9.179,-0.797,-3.63,2.8,1.19,0.84
,-9.186,-0.83,-3.628,-9.179,-0.902,-3.647,2.94,1.19,0.91
,-9.146,-0.799,-3.64,-9.162,-0.883,-3.687,3.01,1.12,0.91
908.0,-9.179,-0.847,-3.656,-9.201,-0.814,-3.647,3.01,0.91,0.7
,-9.186,-0.78,-3.649,-9.22,-0.861,-3.757,3.01,1.05,0.77
,-9.201,-0.787,-3.659,-9.17,-0.629,-3.62,2.87,0.98,0.7
,-9.134,-0.773,-3.616,-9.213,-0.727,-3.647,2.66,0.98,0.7
984.0,-9.143,-0.926,-3.599,-9.17,-0.818,-3.695,1.75,0.91,0.28
,-9.227,-0.835,-3.582,-9.172,-0.799,-3.673,2.38,0.77,0.35
,-9.261,-0.847,-3.534,-9.127,-0.909,-3.695,2.45,0.84,0.35
,-9.229,-0.861,-3.616,-9.198,-0.869,-3.616,2.31,0.91,0.49
1060.0,-9.249,-0.818,-3.635,-9.189,-0.797,-3.606,2.94,0.91,0.42
,-9.194,-0.828,-3.613,-9.189,-0.897,-3.553,2.8,0.84,0.42
,-9.227,-0.823,-3.553,-9.227,-0.869,-3.57,2.73,0.84,0.42
,-9.208,-0.763,-3.597,-9.196,-0.873,-3.522,2.59,0.84,0.35
1135.0,-9.206,-0.84,-3.549,-9.174,-0.859,-3.664,2.94,1.19,0.42
,-9.182,-0.835,-3.573,-9.17,-0.861,-3.647,2.73,1.19,0.35
,-9.191,-0.814,-3.64,-9.201,-0.854,-3.625,2.66,1.19,0.42
,-9.179,-0.881,-3.661,-9.203,-0.888,-3.625,2.66,1.19,0.35
1211.0,-9.203,-0.835,-3.613,-9.17,-0.828,-3.549,2.87,1.26,0.49
,-9.148,-0.861,-3.635,-9.186,-0.873,-3.558,3.01,1.12,0.49
,-9.217,-0.849,-3.601,-9.225,-0.931,-3.58,3.08,1.05,0.49
,-9.215,-0.854,-3.589,-9.213,-0.842,-3.637,3.08,1.12,0.56
1287.0,-9.16,-0.869,-3.654,-9.189,-0.833,-3.673,2.8,1.12,0.56
,-9.16,-0.883,-3.575,-9.182,-0.897,-3.632,2.73,1.19,0.49
,-9.196,-0.893,-3.656,-9.208,-0.857,-3.632,2.94,1.19,0.63
,-9.203,-0.876,-3.63,-9.194,-0.888,-3.582,3.22,1.33,0.77
1363.0,-9.227,-0.847,-3.57,-9.256,-0.847,-3.623,3.5,1.05,0.7
,-9.162,-0.847,-3.589,-9.237,-0.869,-3.656,3.29,1.05,0.77
,-9.184,-0.854,-3.601,-9.206,-0.912,-3.714,2.94,1.05,0.77
,-9.213,-0.871,-3.604,-9.177,-0.864,-3.623,2.73,1.05,0.63
1438.0,-9.184,-0.871,-3.659,-9.206,-0.799,-3.549,3.01,0.77,0.7
,-9.189,-0.888,-3.611,-9.227,-0.849,-3.53,3.22,0.84,0.77
,-9.22,-0.838,-3.57,-9.179,-0.881,-3.501,3.36,0.84,0.77
,-9.174,-0.818,-3.522,-9.249,-0.83,-3.532,3.22,0.77,0.7
1514.0,-9.196,-0.84,-3.558,-9.21,-0.859,-3.68,2.8,1.19,0.7
,-9.191,-0.838,-3.544,-9.179,-0.885,-3.723,2.73,1.26,0.7
,-9.215,-0.852,-3.546,-9.229,-0.914,-3.721,2.66,1.47,0.77
,-9.203,-0.826,-3.606,-9.162,-0.907,-3.733,2.59,1.33,0.63
1590.0,-9.229,-0.928,-3.668,-9.165,-0.895,-3.525,3.15,0.7,0.56
,-9.198,-0.826,-3.695,-9.198,-0.912,-3.611,3.5,0.7,0.7
,-9.222,-0.797,-3.632,-9.241,-0.861,-3.611,3.29,0.42,0.49
,-9.217,-0.852,-3.518,-9.208,-0.962,-3.678,3.29,0.21,0.49
1665.0,-9.227,-0.809,-3.666,-9.16,-0.84,-3.431,3.99,0.21,0.77
,-9.194,-0.802,-3.587,-9.186,-0.818,-3.549,3.71,0.21,0.7
,-9.172,-0.866,-3.575,-9.177,-0.541,-3.491,3.36,0.49,0.7
,-9.232,-0.859,-3.52,-9.268,-0.687,-3.506,3.36,0.42,0.56
1741.0,-9.234,-0.916,-3.419,-9.237,-0.546,-3.542,-1.75,0.49,-0.35
,-9.227,-0.861,-3.381,-9.179,-0.395,-3.592,-0.49,0.63,-0.28
,-9.251,-0.782,-3.453,-9.172,-0.388,-3.53,0.42,0.7,-0.49
,-9.184,-0.644,-3.477,-9.201,-0.558,-3.544,0.7,0.98,-0.35
1817.0,-9.253,-0.682,-3.494,-9.213,-1.108,-3.415,-8.33,-0.07,-2.24
,-9.265,-0.646,-3.518,-9.179,-1.146,-3.465,-8.4,-0.28,-2.66
,-9.263,-0.725,-3.695,-9.196,-1.153,-3.348,-9.1,0.0,-2.59
,-9.174,-1.007,-3.408,-9.206,-1.046,-3.324,-9.03,0.28,-2.73
1893.0,-9.213,-0.873,-3.431,-9.22,-0.768,-3.628,-4.55,1.82,-1.68
