Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagnX,MagnY,MagnZ
0.0,-9.265,-0.68,-3.553,-9.21,-0.706,-3.384,2.8,0.14,0.84
,-9.253,-0.771,-3.534,-9.265,-0.639,-3.403,2.66,0.14,0.91
,-9.239,-0.794,-3.506,-9.241,-0.689,-3.403,2.59,0.14,0.84
,-9.196,-0.763,-3.434,-9.249,-0.684,-3.53,2.8,0.28,0.98
75.0,-9.249,-0.833,-3.537,-9.191,-0.704,-3.57,1.47,1.05,0.77
,-9.186,-0.802,-3.544,-9.198,-0.754,-3.53,2.17,1.12,0.77
,-9.251,-0.742,-3.609,-9.191,-0.763,-3.419,3.08,1.12,0.77
,-9.296,-0.637,-3.637,-9.251,-0.701,-3.384,2.94,0.98,0.77
151.0,-9.359,-0.644,-3.434,-9.213,-0.818,-3.666,3.22,1.54,0.84
,-9.263,-0.651,-3.496,-9.239,-0.749,-3.685,2.59,1.26,0.77
,-9.203,-0.747,-3.577,-9.275,-0.684,-3.673,1.82,1.4,0.63
,-9.184,-0.804,-3.637,-9.203,-0.711,-3.711,1.96,1.54,0.7
227.0,-9.198,-0.787,-3.678,-9.277,-0.637,-3.489,1.96,0.98,0.63
,-9.227,-0.756,-3.654,-9.289,-0.723,-3.47,2.45,0.7,0.7
,-9.21,-0.706,-3.597,-9.191,-0.771,-3.51,3.08,0.63,0.77
,-9.289,-0.696,-3.518,-9.21,-0.835,-3.503,3.43,0.77,0.77
302.0,-9.22,-0.849,-3.53,-9.253,-0.713,-3.766,2.87,1.12,0.77
,-9.265,-0.72,-3.575,-9.213,-0.751,-3.798,3.43,1.05,0.91
,-9.277,-0.68,-3.577,-9.146,-0.818,-3.762,2.73,0.84,0.7
,-9.253,-0.694,-3.613,-9.191,-0.766,-3.75,1.89,0.77,0.56
378.0,-9.21,-0.704,-3.654,-9.241,-0.727,-3.486,3.36,-0.28,0.91
,-9.22,-0.687,-3.501,-9.217,-0.763,-3.496,3.15,-0.28,0.91
,-9.273,-0.692,-3.458,-9.215,-0.806,-3.477,2.8,-0.42,0.91
,-9.227,-0.704,-3.427,-9.229,-0.864,-3.52,2.17,-0.63,0.84
453.0,-9.217,-0.845,-3.477,-9.323,-0.613,-3.496,2.94,-0.07,1.12
,-9.308,-0.742,-3.415,-9.239,-0.651,-3.666,3.5,-0.21,1.12
,-9.301,-0.644,-3.376,-9.198,-0.823,-3.764,3.15,-0.07,1.12
,-9.263,-0.629,-3.348,-9.139,-0.909,-3.711,2.38,0.0,0.98
529.0,-9.213,-0.79,-3.671,-9.385,-0.577,-3.345,3.15,-0.56,1.05
,-9.265,-0.677,-3.412,-9.261,-0.821,-3.532,3.78,-0.28,1.26
,-9.311,-0.634,-3.259,-9.184,-0.964,-3.594,3.36,-0.49,1.12
,-9.359,-0.591,-3.202,-9.177,-0.924,-3.656,2.73,-0.28,1.05
605.0,-9.246,-0.737,-3.623,-9.241,-0.761,-3.556,3.22,-0.91,1.05
,-9.328,-0.479,-3.455,-9.179,-1.134,-3.721,2.52,-1.12,0.91
,-9.373,-0.309,-3.396,-9.191,-1.23,-3.747,0.42,-1.47,0.35
,-9.325,-0.304,-3.475,-9.239,-1.127,-3.833,-3.08,-2.1,-0.28
681.0,-9.265,-0.857,-3.896,-9.308,-0.94,-3.601,3.78,-3.22,1.47
,-9.198,-0.73,-3.867,-9.294,-0.988,-3.482,3.5,-3.78,1.61
,-9.182,-0.658,-3.757,-9.241,-0.811,-3.463,2.31,-4.27,1.47
,-9.232,-0.833,-3.702,-9.249,-0.768,-3.254,1.19,-4.62,1.47
757.0,-9.261,-0.692,-3.096,-9.378,-0.79,-2.374,0.84,-5.53,2.17
,-9.261,-0.653,-2.977,-9.34,-0.723,-2.355,0.42,-5.11,2.17
,-9.32,-0.718,-2.594,-9.275,-0.823,-2.146,-0.63,-4.76,2.17
,-9.354,-0.782,-2.529,-9.296,-0.756,-1.991,-1.26,-3.85,2.31
832.0,-9.234,-0.902,-1.555,-9.39,-0.447,0.246,-3.78,3.78,4.34
,-9.172,-0.988,-0.993,-9.581,-0.483,0.048,-3.92,6.72,5.18
,-9.304,-0.83,-0.519,-9.395,-0.457,-0.187,-3.22,10.22,5.88
,-9.435,-0.546,-0.235,-9.136,-0.627,-0.316,-5.04,13.65,6.23
908.0,-9.206,-0.83,-0.787,-8.993,-0.002,-2.489,-29.61,33.67,8.54
,-9.232,-0.852,-1.771,-8.411,0.957,-2.998,-29.96,37.59,9.59
,-9.16,-0.797,-1.905,-8.129,1.283,-3.527,-28.21,40.11,10.43
,-8.921,-0.558,-1.893,-8.004,0.835,-3.987,-24.29,42.42,10.78
984.0,-7.681,-0.242,-3.494,-8.708,-1.07,-2.182,-34.58,41.02,3.99
,-7.856,-0.921,-4.185,-9.249,-0.933,-2.608,-27.72,43.4,5.53
,-7.765,-1.254,-3.64,-9.086,-0.031,-2.845,-17.85,45.78,6.23
,-8.686,-1.235,-3.355,-9.258,1.015,-3.731,-5.39,49.42,6.65
