Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagnX,MagnY,MagnZ
0.0,-9.06,-1.187,-3.845,-9.115,-1.065,-3.786,2.24,1.61,0.7
,-9.067,-1.11,-3.841,-9.093,-1.129,-3.793,2.45,1.75,0.7
,-9.052,-1.106,-3.802,-9.086,-1.094,-3.778,2.59,1.68,0.7
,-9.112,-1.108,-3.824,-9.112,-1.086,-3.812,2.73,1.82,0.84
75.0,-9.088,-1.12,-3.872,-9.072,-1.082,-3.824,2.38,1.61,0.7
,-9.076,-1.127,-3.855,-9.045,-1.177,-3.833,2.24,1.61,0.7
,-9.086,-1.113,-3.86,-9.112,-1.137,-3.857,2.45,1.47,0.7
,-9.11,-1.094,-3.869,-9.131,-1.096,-3.867,2.52,1.61,0.84
150.0,-9.062,-1.115,-3.905,-9.057,-1.089,-3.788,2.8,1.33,0.84
,-9.045,-1.094,-3.896,-9.148,-1.091,-3.783,2.73,1.4,0.98
,-9.103,-1.086,-3.865,-9.141,-1.079,-3.738,2.73,1.19,0.84
,-9.076,-1.077,-3.774,-9.127,-1.11,-3.807,2.73,1.19,0.84
226.0,-9.107,-1.125,-3.821,-9.079,-1.115,-3.738,2.52,1.19,0.91
,-9.033,-1.156,-3.795,-9.131,-1.086,-3.764,2.52,1.19,0.91
,-9.074,-1.113,-3.793,-9.153,-1.098,-3.829,2.59,1.4,0.98
,-9.086,-1.077,-3.735,-9.105,-1.089,-3.865,2.45,1.47,0.84
302.0,-9.033,-1.146,-3.891,-9.098,-1.07,-3.783,2.1,1.4,0.77
,-9.028,-1.117,-3.853,-9.141,-1.091,-3.776,2.52,1.68,0.91
,-9.072,-1.05,-3.879,-9.155,-1.072,-3.814,2.66,1.47,0.91
,-9.064,-1.084,-3.826,-9.153,-1.115,-3.831,2.52,1.33,0.7
378.0,-9.081,-1.098,-3.836,-9.158,-1.067,-3.769,2.52,1.47,0.91
,-9.055,-1.103,-3.898,-9.141,-1.06,-3.757,2.59,1.54,0.98
,-9.062,-1.106,-3.855,-9.165,-1.036,-3.769,2.59,1.54,0.91
,-9.069,-1.11,-3.826,-9.103,-1.129,-3.824,2.59,1.47,0.84
453.0,-9.1,-1.158,-3.845,-9.095,-1.117,-3.762,2.38,1.19,0.84
,-9.036,-1.094,-3.848,-9.112,-1.055,-3.714,2.59,1.4,0.91
,-9.074,-1.091,-3.853,-9.162,-1.048,-3.774,2.66,1.4,0.98
,-9.069,-1.113,-3.8,-9.081,-1.082,-3.79,2.73,1.26,0.91
529.0,-9.103,-1.151,-3.843,-9.103,-1.074,-3.79,2.17,1.33,0.7
,-9.086,-1.122,-3.886,-9.119,-1.079,-3.771,2.45,1.33,0.84
,-9.095,-1.062,-3.845,-9.146,-1.07,-3.802,2.59,1.26,0.84
,-9.088,-1.089,-3.848,-9.148,-1.11,-3.819,2.52,1.19,0.84
605.0,-9.076,-1.094,-3.774,-9.098,-1.11,-3.8,2.59,1.47,0.77
,-9.048,-1.103,-3.79,-9.06,-1.146,-3.8,2.66,1.54,0.84
,-9.112,-1.086,-3.802,-9.119,-1.125,-3.793,2.73,1.26,0.84
,-9.086,-1.065,-3.845,-9.107,-1.113,-3.757,2.73,1.47,0.84
681.0,-9.1,-1.043,-3.812,-9.1,-1.094,-3.774,2.8,1.47,0.84
,-9.086,-1.091,-3.778,-9.05,-1.072,-3.752,2.73,1.26,0.77
,-9.115,-1.086,-3.745,-9.117,-1.106,-3.752,2.52,1.33,0.77
,-9.107,-1.065,-3.793,-9.124,-1.084,-3.733,2.45,1.47,0.7
757.0,-9.103,-1.089,-3.805,-9.069,-1.127,-3.867,2.38,1.61,0.7
,-9.127,-1.086,-3.807,-9.083,-1.082,-3.783,2.24,1.54,0.7
,-9.024,-1.141,-3.831,-9.057,-1.122,-3.793,2.31,1.68,0.84
,-9.038,-1.129,-3.829,-9.074,-1.108,-3.821,2.59,1.61,0.7
