Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagnX,MagnY,MagnZ
0.0,-9.198,-1.263,-3.568,-9.194,-1.18,-3.553,2.17,1.54,0.63
,-9.158,-1.287,-3.558,-9.184,-1.199,-3.568,2.31,1.47,0.56
,-9.165,-1.304,-3.565,-9.206,-1.266,-3.63,2.8,1.61,0.56
,-9.172,-1.218,-3.542,-9.162,-1.254,-3.673,2.87,1.75,0.7
76.0,-9.148,-1.256,-3.673,-9.148,-1.256,-3.632,2.38,1.75,0.63
,-9.131,-1.194,-3.635,-9.146,-1.271,-3.606,2.45,1.61,0.56
,-9.167,-1.28,-3.628,-9.182,-1.259,-3.664,2.31,1.75,0.63
,-9.162,-1.263,-3.628,-9.146,-1.23,-3.695,2.38,1.75,0.77
152.0,-9.141,-1.268,-3.723,-9.174,-1.168,-3.812,2.17,1.33,0.63
,-9.158,-1.299,-3.728,-9.083,-1.35,-3.546,2.31,1.26,0.63
,-9.112,-1.261,-3.683,-9.165,-1.283,-3.551,2.31,1.05,0.56
,-9.141,-1.213,-3.613,-9.117,-1.256,-3.527,2.52,1.12,0.7
227.0,-9.186,-1.318,-3.551,-9.15,-1.213,-3.549,2.87,0.98,0.98
,-9.165,-1.261,-3.57,-9.15,-1.158,-3.568,3.29,1.26,1.12
,-9.146,-1.237,-3.558,-9.198,-1.201,-3.647,3.71,1.4,1.19
,-9.184,-1.17,-3.58,-9.184,-1.23,-3.64,3.36,1.47,1.05
302.0,-9.115,-1.278,-3.676,-9.148,-1.194,-3.609,1.75,1.26,0.77
,-9.088,-1.287,-3.678,-9.153,-1.251,-3.589,2.38,1.33,0.84
,-9.148,-1.228,-3.62,-9.213,-1.208,-3.58,2.66,1.26,0.84
,-9.182,-1.196,-3.613,-9.158,-1.28,-3.618,2.66,1.26,0.84
378.0,-9.146,-1.244,-3.606,-9.141,-1.242,-3.668,2.31,1.26,0.84
,-9.172,-1.24,-3.606,-9.129,-1.251,-3.659,2.45,1.4,0.98
,-9.186,-1.184,-3.609,-9.182,-1.256,-3.673,2.52,1.4,1.05
,-9.203,-1.184,-3.654,-9.15,-1.225,-3.575,2.24,1.33,0.91
454.0,-9.115,-1.211,-3.53,-9.184,-1.182,-3.644,2.52,1.12,0.91
,-9.136,-1.225,-3.51,-9.201,-1.266,-3.632,2.1,1.19,0.84
,-9.206,-1.216,-3.573,-9.119,-1.268,-3.652,1.61,1.26,0.84
,-9.215,-1.103,-3.601,-9.213,-1.242,-3.75,1.4,1.12,0.77
530.0,-9.191,-1.194,-3.74,-9.196,-1.251,-3.659,2.17,1.05,0.77
,-9.1,-1.247,-3.695,-9.146,-1.237,-3.611,2.38,1.05,0.98
,-9.122,-1.206,-3.664,-9.191,-1.247,-3.618,2.8,1.12,1.05
,-9.167,-1.204,-3.609,-9.189,-1.213,-3.582,3.08,1.05,0.98
605.0,-9.143,-1.216,-3.635,-9.179,-1.165,-3.685,3.01,0.98,0.98
,-9.225,-1.141,-3.609,-9.131,-1.196,-3.685,2.87,0.98,0.84
,-9.174,-1.17,-3.647,-9.141,-1.22,-3.606,2.45,0.77,0.77
,-9.134,-1.247,-3.604,-9.165,-1.302,-3.532,2.45,0.7,0.7
681.0,-9.15,-1.295,-3.472,-9.206,-1.168,-3.527,3.15,0.98,0.91
,-9.244,-1.249,-3.475,-9.158,-1.187,-3.601,3.36,0.98,0.84
,-9.225,-1.163,-3.482,-9.136,-1.242,-3.63,2.94,0.77,0.7
,-9.215,-1.122,-3.532,-9.167,-1.271,-3.597,2.38,0.98,0.63
757.0,-9.198,-1.223,-3.654,-9.162,-1.237,-3.604,2.73,1.26,0.84
,-9.134,-1.268,-3.635,-9.165,-1.213,-3.594,2.59,1.33,0.84
,-9.167,-1.273,-3.62,-9.162,-1.184,-3.565,2.59,1.12,0.77
,-9.179,-1.263,-3.637,-9.139,-1.204,-3.542,2.66,1.05,0.7
833.0,-9.162,-1.232,-3.527,-9.11,-1.235,-3.625,2.59,1.12,0.84
,-9.162,-1.22,-3.565,-9.148,-1.297,-3.673,2.52,1.12,0.84
,-9.174,-1.23,-3.539,-9.117,-1.263,-3.616,2.59,1.19,0.77
,-9.234,-1.187,-3.666,-9.127,-1.18,-3.594,2.52,1.05,0.7
909.0,-9.21,-1.098,-3.568,-9.177,-1.194,-3.491,2.73,1.12,0.77
,-9.141,-1.158,-3.508,-9.198,-1.228,-3.506,2.52,1.05,0.77
,-9.186,-1.151,-3.453,-9.134,-1.259,-3.503,2.17,1.12,0.63
,-9.217,-1.247,-3.429,-9.155,-1.242,-3.525,2.03,1.19,0.56
984.0,-9.165,-1.232,-3.549,-9.174,-1.204,-3.628,0.84,1.68,0.35
,-9.177,-1.177,-3.551,-9.15,-1.28,-3.606,0.7,1.54,0.21
,-9.229,-1.065,-3.589,-9.167,-1.211,-3.676,0.56,1.47,0.07
,-9.177,-1.122,-3.558,-9.17,-1.218,-3.704,0.14,1.4,0.07
1060.0,-9.119,-1.295,-3.735,-9.141,-1.189,-3.661,-1.05,0.49,-0.28
,-9.141,-1.316,-3.714,-9.186,-1.23,-3.582,-0.77,0.35,-0.21
,-9.064,-1.307,-3.802,-9.167,-1.232,-3.506,-0.14,0.14,-0.21
,-9.119,-1.259,-3.711,-9.158,-1.292,-3.446,0.63,0.07,-0.07
1135.0,-9.179,-1.359,-3.542,-9.256,-1.316,-3.479,1.26,-0.14,0.35
,-9.15,-1.225,-3.508,-9.273,-1.24,-3.563,1.54,-0.21,0.49
,-9.158,-1.388,-3.46,-9.201,-1.182,-3.661,1.4,0.0,0.7
,-9.146,-1.405,-3.388,-9.127,-1.304,-3.699,2.17,0.14,0.91
1211.0,-9.172,-1.187,-3.654,-9.335,-1.103,-3.398,2.59,0.0,1.4
,-9.165,-1.256,-3.546,-9.296,-1.134,-3.563,2.73,0.0,1.47
