Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagnX,MagnY,MagnZ
0.0,-9.237,-1.271,-3.364,-9.241,-1.206,-3.503,2.59,1.68,0.98
,-9.208,-1.261,-3.446,-9.179,-1.259,-3.544,2.45,1.68,0.91
,-9.217,-1.23,-3.329,-9.174,-1.29,-3.568,2.17,1.54,0.84
,-9.227,-1.173,-3.412,-9.158,-1.345,-3.597,2.03,1.68,0.84
76.0,-9.148,-1.302,-3.611,-9.225,-1.268,-3.441,2.59,1.47,0.84
,-9.203,-1.251,-3.508,-9.189,-1.326,-3.417,2.87,1.54,0.84
,-9.244,-1.184,-3.439,-9.244,-1.333,-3.422,2.73,1.4,0.77
,-9.225,-1.228,-3.451,-9.196,-1.266,-3.427,2.45,1.19,0.84
152.0,-9.232,-1.285,-3.429,-9.182,-1.321,-3.661,2.87,1.75,0.98
,-9.239,-1.204,-3.503,-9.172,-1.278,-3.625,2.8,1.68,0.91
,-9.208,-1.242,-3.539,-9.16,-1.261,-3.597,2.59,1.75,0.91
,-9.253,-1.268,-3.604,-9.22,-1.22,-3.568,2.66,1.47,0.77
227.0,-9.206,-1.223,-3.486,-9.177,-1.254,-3.36,3.85,1.05,0.91
,-9.206,-1.256,-3.439,-9.225,-1.228,-3.324,3.78,1.12,0.91
,-9.244,-1.275,-3.431,-9.237,-1.228,-3.35,3.5,1.05,1.05
,-9.246,-1.292,-3.391,-9.237,-1.261,-3.386,3.29,1.05,0.91
302.0,-9.258,-1.244,-3.429,-9.186,-1.184,-3.561,2.17,1.82,0.77
,-9.201,-1.29,-3.458,-9.208,-1.223,-3.57,2.1,1.75,0.7
,-9.177,-1.259,-3.443,-9.155,-1.261,-3.575,2.1,1.68,0.63
,-9.184,-1.228,-3.491,-9.182,-1.242,-3.544,2.31,1.54,0.7
378.0,-9.215,-1.326,-3.513,-9.222,-1.249,-3.455,2.59,1.33,0.63
,-9.217,-1.29,-3.53,-9.261,-1.271,-3.451,2.59,1.33,0.7
,-9.184,-1.28,-3.513,-9.22,-1.261,-3.46,2.59,1.19,0.56
,-9.162,-1.263,-3.482,-9.222,-1.273,-3.448,2.31,1.19,0.49
454.0,-9.208,-1.216,-3.396,-9.217,-1.321,-3.486,2.45,1.68,0.56
,-9.232,-1.213,-3.436,-9.179,-1.311,-3.558,2.45,1.68,0.49
,-9.268,-1.218,-3.451,-9.22,-1.295,-3.549,2.31,1.61,0.49
,-9.155,-1.242,-3.486,-9.15,-1.254,-3.537,2.1,1.47,0.42
530.0,-9.17,-1.256,-3.53,-9.27,-1.302,-3.489,2.87,1.4,0.49
,-9.215,-1.266,-3.501,-9.22,-1.251,-3.475,3.01,1.4,0.56
,-9.191,-1.235,-3.532,-9.217,-1.206,-3.503,2.87,1.4,0.56
,-9.177,-1.295,-3.479,-9.196,-1.283,-3.479,2.73,1.26,0.49
605.0,-9.162,-1.314,-3.463,-9.21,-1.283,-3.463,2.17,1.19,0.49
,-9.191,-1.354,-3.498,-9.251,-1.273,-3.436,2.45,1.19,0.49
,-9.153,-1.311,-3.532,-9.203,-1.225,-3.408,2.66,1.19,0.49
,-9.177,-1.261,-3.477,-9.225,-1.304,-3.477,2.87,1.33,0.49
681.0,-9.217,-1.254,-3.525,-9.17,-1.311,-3.537,2.45,1.05,0.49
,-9.206,-1.309,-3.539,-9.196,-1.24,-3.508,2.45,0.91,0.49
,-9.165,-1.33,-3.611,-9.296,-1.242,-3.424,2.66,1.05,0.63
,-9.162,-1.357,-3.546,-9.182,-1.302,-3.417,2.73,0.98,0.7
757.0,-9.179,-1.247,-3.357,-9.165,-1.302,-3.522,3.15,1.12,0.84
,-9.241,-1.268,-3.408,-9.191,-1.278,-3.515,3.01,1.05,0.77
,-9.17,-1.23,-3.417,-9.139,-1.29,-3.491,2.73,0.84,0.77
,-9.179,-1.29,-3.446,-9.189,-1.275,-3.482,2.59,1.12,0.7
833.0,-9.234,-1.251,-3.396,-9.21,-1.287,-3.357,2.66,1.26,0.84
,-9.225,-1.314,-3.388,-9.196,-1.261,-3.439,2.59,1.19,0.84
,-9.217,-1.299,-3.364,-9.263,-1.23,-3.465,3.08,1.26,0.84
,-9.237,-1.278,-3.362,-9.229,-1.273,-3.498,3.22,1.54,0.84
909.0,-9.189,-1.292,-3.429,-9.196,-1.285,-3.484,2.17,1.82,0.56
,-9.194,-1.275,-3.47,-9.206,-1.278,-3.53,2.31,1.61,0.63
,-9.184,-1.295,-3.491,-9.234,-1.256,-3.494,2.38,1.54,0.77
,-9.196,-1.311,-3.491,-9.189,-1.266,-3.453,2.31,1.61,0.84
984.0,-9.162,-1.333,-3.465,-9.237,-1.278,-3.458,2.31,1.47,0.77
,-9.203,-1.249,-3.46,-9.174,-1.275,-3.422,2.66,1.33,0.7
,-9.261,-1.235,-3.455,-9.206,-1.199,-3.396,2.38,1.33,0.63
,-9.203,-1.275,-3.458,-9.217,-1.247,-3.41,2.03,1.47,0.56
1060.0,-9.215,-1.287,-3.398,-9.174,-1.292,-3.489,1.68,1.61,0.49
,-9.206,-1.275,-3.388,-9.186,-1.292,-3.544,1.82,1.61,0.42
,-9.246,-1.259,-3.424,-9.217,-1.347,-3.51,2.03,1.47,0.49
,-9.182,-1.263,-3.498,-9.227,-1.354,-3.542,2.03,1.54,0.49
1135.0,-9.208,-1.302,-3.458,-9.127,-1.268,-3.506,3.15,1.4,0.63
,-9.201,-1.28,-3.479,-9.22,-1.302,-3.458,3.15,1.4,0.77
,-9.198,-1.297,-3.539,-9.196,-1.199,-3.498,2.94,1.26,0.91
,-9.177,-1.338,-3.494,-9.256,-1.208,-3.441,2.94,1.05,0.84
1211.0,-9.268,-1.24,-3.446,-9.222,-1.302,-3.463,3.36,1.19,0.91
,-9.225,-1.249,-3.415,-9.229,-1.34,-3.467,3.43,1.26,0.91
,-9.229,-1.302,-3.436,-9.225,-1.304,-3.441,3.43,1.05,0.77
,-9.179,-1.237,-3.391,-9.227,-1.285,-3.422,3.57,1.19,0.77
1287.0,-9.213,-1.256,-3.453,-9.213,-1.271,-3.458,3.43,1.33,0.84
,-9.208,-1.225,-3.446,-9.215,-1.256,-3.443,3.15,1.47,0.63
,-9.182,-1.244,-3.51,-9.225,-1.23,-3.415,2.87,1.33,0.63
,-9.129,-1.261,-3.463,-9.232,-1.199,-3.362,2.52,1.26,0.56
1363.0,-9.237,-1.263,-3.357,-9.136,-1.278,-3.498,2.1,1.4,0.42
,-9.239,-1.273,-3.419,-9.21,-1.297,-3.503,2.1,1.19,0.28
,-9.237,-1.244,-3.446,-9.21,-1.29,-3.479,2.03,1.26,0.35
,-9.208,-1.273,-3.475,-9.189,-1.323,-3.427,1.96,1.47,0.28
1438.0,-9.215,-1.292,-3.431,-9.206,-1.333,-3.503,2.38,1.47,0.35
,-9.208,-1.285,-3.477,-9.184,-1.362,-3.508,2.38,1.47,0.35
,-9.217,-1.283,-3.453,-9.158,-1.352,-3.475,2.1,1.4,0.28
,-9.182,-1.314,-3.458,-9.203,-1.309,-3.506,2.1,1.47,0.28
1514.0,-9.217,-1.302,-3.458,-9.17,-1.352,-3.436,2.59,1.26,0.56
,-9.196,-1.314,-3.463,-9.206,-1.364,-3.436,2.73,1.33,0.63
,-9.227,-1.28,-3.439,-9.206,-1.295,-3.374,2.73,1.33,0.63
,-9.172,-1.271,-3.484,-9.222,-1.263,-3.408,2.73,1.26,0.7
1590.0,-9.232,-1.283,-3.391,-9.249,-1.228,-3.501,2.73,1.4,0.77
,-9.203,-1.333,-3.398,-9.182,-1.244,-3.534,2.66,1.4,0.7
,-9.249,-1.33,-3.419,-9.186,-1.302,-3.561,2.73,1.47,0.7
,-9.196,-1.266,-3.458,-9.162,-1.299,-3.522,2.94,1.61,0.77
1666.0,-9.208,-1.347,-3.491,-9.241,-1.242,-3.398,3.08,1.26,0.77
,-9.213,-1.374,-3.446,-9.206,-1.261,-3.386,3.15,1.26,0.84
,-9.206,-1.326,-3.398,-9.194,-1.299,-3.422,3.15,1.47,0.98
,-9.213,-1.297,-3.319,-9.167,-1.316,-3.508,3.15,1.47,0.91
1741.0,-9.225,-1.273,-3.496,-9.186,-1.297,-3.475,2.8,1.26,0.84
,-9.282,-1.266,-3.518,-9.184,-1.278,-3.489,2.73,1.47,0.84
,-9.203,-1.295,-3.472,-9.167,-1.297,-3.446,2.45,1.54,0.84
,-9.21,-1.28,-3.51,-9.239,-1.295,-3.467,2.87,1.4,0.84
1817.0,-9.222,-1.338,-3.465,-9.206,-1.35,-3.436,3.08,1.26,0.77
,-9.258,-1.29,-3.455,-9.177,-1.338,-3.415,3.22,1.19,0.84
,-9.217,-1.259,-3.41,-9.201,-1.302,-3.419,3.22,1.33,0.84
,-9.213,-1.357,-3.455,-9.241,-1.307,-3.47,3.01,1.26,0.84
1893.0,-9.177,-1.237,-3.498,-9.186,-1.352,-3.62,3.08,1.19,0.77
,-9.201,-1.304,-3.472,-9.189,-1.307,-3.594,3.08,1.19,0.77
,-9.253,-1.323,-3.534,-9.172,-1.29,-3.58,3.29,0.98,0.77
,-9.196,-1.352,-3.556,-9.201,-1.357,-3.542,3.92,0.98,0.91
1968.0,-9.184,-1.328,-3.463,-9.253,-1.287,-3.247,6.09,0.56,1.4
,-9.275,-1.206,-3.448,-9.225,-1.237,-3.259,5.88,0.56,1.33
,-9.244,-1.168,-3.247,-9.239,-1.247,-3.197,4.83,0.42,1.12
,-9.201,-1.223,-3.343,-9.229,-1.242,-3.24,2.66,0.56,0.84
2044.0,-9.244,-1.218,-3.202,-9.232,-1.268,-3.29,0.42,1.19,0.21
,-9.239,-1.223,-3.185,-9.246,-1.299,-3.393,0.07,1.4,0.14
,-9.282,-1.247,-3.211,-9.198,-1.304,-3.398,-0.42,1.61,0.14
,-9.239,-1.251,-3.247,-9.217,-1.352,-3.436,-0.91,2.03,-0.07
2120.0,-9.179,-1.338,-3.494,-9.217,-1.347,-3.606,-0.35,2.45,0.0
,-9.186,-1.34,-3.525,-9.172,-1.328,-3.558,0.0,2.52,0.21
,-9.196,-1.321,-3.553,-9.206,-1.316,-3.573,0.49,2.45,0.28
,-9.143,-1.352,-3.616,-9.203,-1.35,-3.565,1.05,2.24,0.42
2196.0,-9.196,-1.385,-3.546,-9.194,-1.402,-3.441,1.96,1.82,0.98
,-9.258,-1.345,-3.534,-9.227,-1.321,-3.412,2.31,1.75,1.05
,-9.191,-1.345,-3.52,-9.253,-1.342,-3.393,2.38,1.54,1.12
,-9.153,-1.366,-3.484,-9.263,-1.285,-3.4,2.45,1.61,1.26
2271.0,-9.186,-1.251,-3.415,-9.182,-1.192,-3.472,3.71,1.61,1.47
,-9.174,-1.263,-3.455,-9.213,-1.22,-3.424,3.85,1.61,1.61
,-9.229,-1.235,-3.441,-9.208,-1.211,-3.41,3.85,1.4,1.47
,-9.227,-1.144,-3.46,-9.201,-1.256,-3.451,3.78,1.68,1.61
2347.0,-9.227,-1.285,-3.477,-9.16,-1.235,-3.525,2.59,1.54,1.05
,-9.186,-1.249,-3.455,-9.172,-1.292,-3.539,2.52,1.54,0.91
,-9.253,-1.22,-3.489,-9.215,-1.263,-3.506,2.31,1.54,0.84
,-9.222,-1.235,-3.489,-9.201,-1.225,-3.508,2.03,1.33,0.7
2423.0,-9.213,-1.24,-3.439,-9.239,-1.268,-3.36,2.31,1.05,0.49
,-9.217,-1.323,-3.405,-9.237,-1.263,-3.386,2.45,0.91,0.49
,-9.189,-1.251,-3.391,-9.184,-1.299,-3.424,2.66,1.05,0.56
,-9.256,-1.307,-3.326,-9.162,-1.333,-3.386,2.94,1.05,0.56
2499.0,-9.217,-1.321,-3.443,-9.15,-1.307,-3.551,2.87,1.33,0.77
,-9.217,-1.297,-3.486,-9.206,-1.311,-3.506,2.94,1.4,0.7
,-9.237,-1.297,-3.448,-9.215,-1.342,-3.503,2.87,1.19,0.7
,-9.22,-1.28,-3.498,-9.203,-1.299,-3.484,2.66,1.19,0.77
2574.0,-9.198,-1.23,-3.489,-9.273,-1.271,-3.396,2.94,0.91,0.84
,-9.191,-1.275,-3.398,-9.184,-1.278,-3.379,2.8,1.05,0.84
,-9.227,-1.287,-3.384,-9.206,-1.307,-3.436,2.8,1.12,0.84
,-9.249,-1.283,-3.355,-9.222,-1.323,-3.453,2.8,1.12,0.77
2650.0,-9.234,-1.335,-3.46,-9.246,-1.216,-3.396,2.45,1.12,0.7
,-9.182,-1.304,-3.448,-9.232,-1.247,-3.472,2.66,1.19,0.77
,-9.191,-1.28,-3.443,-9.217,-1.295,-3.453,2.87,1.19,0.84
