Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagnX,MagnY,MagnZ
0.0,-9.318,-0.603,-3.453,-9.282,-0.648,-3.455,2.45,1.61,0.7
,-9.241,-0.562,-3.451,-9.265,-0.615,-3.484,2.31,1.68,0.77
,-9.296,-0.656,-3.52,-9.289,-0.615,-3.479,2.03,1.54,0.63
,-9.229,-0.672,-3.486,-9.292,-0.558,-3.424,1.89,1.68,0.56
76.0,-9.284,-0.656,-3.417,-9.234,-0.637,-3.431,2.31,1.61,0.63
,-9.299,-0.646,-3.427,-9.301,-0.577,-3.458,2.52,1.61,0.7
,-9.33,-0.603,-3.463,-9.299,-0.653,-3.446,2.45,1.61,0.7
,-9.294,-0.648,-3.424,-9.287,-0.646,-3.482,2.38,1.75,0.77
152.0,-9.308,-0.658,-3.489,-9.277,-0.61,-3.498,2.38,1.54,0.63
,-9.263,-0.596,-3.513,-9.294,-0.66,-3.443,2.8,1.75,0.7
,-9.287,-0.625,-3.549,-9.28,-0.668,-3.472,2.87,1.68,0.77
,-9.253,-0.622,-3.508,-9.277,-0.617,-3.41,3.01,1.47,0.77
227.0,-9.27,-0.577,-3.446,-9.325,-0.608,-3.384,2.66,1.33,0.56
,-9.282,-0.656,-3.405,-9.332,-0.613,-3.419,2.38,1.47,0.49
,-9.301,-0.653,-3.357,-9.296,-0.637,-3.451,2.38,1.54,0.56
,-9.28,-0.675,-3.321,-9.287,-0.675,-3.542,2.38,1.75,0.56
302.0,-9.253,-0.696,-3.544,-9.234,-0.699,-3.439,2.17,1.82,0.49
,-9.246,-0.634,-3.544,-9.27,-0.682,-3.455,2.66,1.68,0.56
,-9.265,-0.562,-3.556,-9.277,-0.653,-3.436,2.94,1.54,0.56
,-9.208,-0.584,-3.594,-9.277,-0.699,-3.403,2.73,1.26,0.56
378.0,-9.292,-0.684,-3.367,-9.265,-0.629,-3.496,2.73,1.47,0.7
,-9.253,-0.629,-3.441,-9.277,-0.625,-3.451,2.73,1.47,0.7
,-9.313,-0.67,-3.439,-9.234,-0.656,-3.417,2.45,1.47,0.63
,-9.213,-0.663,-3.405,-9.301,-0.632,-3.405,2.38,1.47,0.7
454.0,-9.313,-0.593,-3.348,-9.239,-0.658,-3.486,2.38,1.75,0.7
,-9.239,-0.603,-3.376,-9.28,-0.627,-3.47,2.31,1.89,0.7
,-9.261,-0.61,-3.429,-9.258,-0.651,-3.47,2.17,1.96,0.56
,-9.316,-0.613,-3.484,-9.308,-0.61,-3.436,2.31,1.89,0.63
530.0,-9.301,-0.62,-3.46,-9.284,-0.665,-3.508,2.52,1.89,0.77
,-9.287,-0.639,-3.477,-9.311,-0.62,-3.498,2.17,1.68,0.7
,-9.27,-0.648,-3.472,-9.253,-0.617,-3.486,2.17,1.82,0.7
,-9.263,-0.668,-3.479,-9.251,-0.608,-3.436,2.31,1.68,0.77
605.0,-9.27,-0.617,-3.465,-9.268,-0.593,-3.443,2.17,1.75,0.77
,-9.294,-0.653,-3.41,-9.304,-0.639,-3.434,2.24,1.82,0.7
,-9.301,-0.625,-3.436,-9.277,-0.646,-3.434,2.45,1.75,0.77
,-9.237,-0.62,-3.424,-9.282,-0.629,-3.472,2.38,1.82,0.84
681.0,-9.28,-0.622,-3.494,-9.227,-0.608,-3.455,2.31,1.75,0.77
,-9.27,-0.608,-3.513,-9.237,-0.579,-3.479,2.38,1.96,0.91
,-9.301,-0.651,-3.503,-9.27,-0.651,-3.472,1.89,1.75,0.77
,-9.251,-0.632,-3.532,-9.253,-0.565,-3.455,2.03,1.61,0.77
756.0,-9.299,-0.584,-3.486,-9.246,-0.675,-3.422,3.15,1.68,0.98
,-9.265,-0.593,-3.429,-9.232,-0.668,-3.479,2.73,1.61,0.77
,-9.292,-0.689,-3.381,-9.251,-0.617,-3.477,2.31,1.54,0.7
,-9.284,-0.627,-3.424,-9.265,-0.605,-3.522,2.17,1.75,0.49
832.0,-9.275,-0.625,-3.57,-9.28,-0.648,-3.486,2.24,1.4,0.63
,-9.239,-0.62,-3.553,-9.268,-0.615,-3.441,2.31,1.4,0.56
,-9.27,-0.622,-3.551,-9.28,-0.622,-3.484,2.8,1.47,0.77
,-9.256,-0.593,-3.558,-9.261,-0.644,-3.503,2.87,1.26,0.7
908.0,-9.256,-0.713,-3.465,-9.306,-0.586,-3.314,2.59,1.19,0.63
,-9.292,-0.656,-3.451,-9.332,-0.608,-3.412,3.01,1.4,0.77
,-9.265,-0.615,-3.345,-9.299,-0.548,-3.46,3.29,1.33,0.84
,-9.337,-0.558,-3.329,-9.258,-0.653,-3.439,3.01,1.54,0.77
984.0,-9.222,-0.605,-3.522,-9.268,-0.682,-3.496,2.38,1.75,0.7
,-9.268,-0.577,-3.534,-9.261,-0.675,-3.506,2.45,1.82,0.7
,-9.273,-0.593,-3.561,-9.284,-0.644,-3.441,2.38,1.68,0.63
,-9.275,-0.615,-3.542,-9.318,-0.625,-3.434,2.38,1.68,0.7
1060.0,-9.251,-0.637,-3.506,-9.239,-0.641,-3.477,2.52,1.68,0.56
,-9.308,-0.644,-3.503,-9.287,-0.598,-3.472,2.45,1.54,0.56
,-9.241,-0.711,-3.46,-9.304,-0.596,-3.477,2.66,1.54,0.7
,-9.289,-0.68,-3.451,-9.27,-0.596,-3.465,2.73,1.47,0.63
1135.0,-9.28,-0.581,-3.486,-9.234,-0.648,-3.482,2.1,1.26,0.49
,-9.299,-0.66,-3.544,-9.261,-0.672,-3.453,2.1,1.26,0.56
,-9.273,-0.68,-3.573,-9.299,-0.634,-3.451,2.59,1.26,0.63
,-9.184,-0.66,-3.561,-9.294,-0.593,-3.455,3.08,1.4,0.77
1211.0,-9.241,-0.574,-3.451,-9.294,-0.651,-3.41,2.94,1.19,0.63
,-9.289,-0.637,-3.446,-9.287,-0.637,-3.381,2.45,1.4,0.63
,-9.234,-0.725,-3.439,-9.282,-0.653,-3.448,2.45,1.4,0.56
,-9.284,-0.637,-3.412,-9.289,-0.596,-3.453,2.8,1.4,0.7
1287.0,-9.277,-0.646,-3.508,-9.263,-0.66,-3.496,2.17,1.33,0.63
