Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagnX,MagnY,MagnZ
0.0,-9.351,-0.821,-3.159,-9.342,-0.821,-3.19,2.73,0.77,0.84
,-9.395,-0.802,-3.108,-9.328,-0.878,-3.108,2.87,0.98,0.98
,-9.45,-0.723,-3.137,-9.361,-0.828,-3.128,2.94,0.98,0.98
,-9.445,-0.737,-3.209,-9.423,-0.806,-3.075,2.59,0.84,0.84
76.0,-9.44,-0.766,-2.989,-9.399,-0.718,-3.111,3.01,1.05,1.12
,-9.426,-0.761,-2.974,-9.354,-0.763,-3.12,2.8,1.05,1.05
,-9.426,-0.744,-2.994,-9.344,-0.821,-3.178,2.66,1.12,0.91
,-9.447,-0.715,-3.02,-9.332,-0.775,-3.202,2.31,1.47,0.91
152.0,-9.423,-0.751,-3.235,-9.363,-0.78,-3.092,2.31,1.33,0.77
,-9.409,-0.759,-3.226,-9.426,-0.833,-3.008,2.52,1.26,0.77
,-9.38,-0.715,-3.199,-9.397,-0.725,-3.044,2.94,1.33,0.84
,-9.363,-0.725,-3.123,-9.399,-0.749,-3.056,3.15,1.4,0.84
227.0,-9.399,-0.763,-3.094,-9.383,-0.73,-3.135,1.96,1.47,0.7
,-9.347,-0.766,-3.151,-9.359,-0.749,-3.156,2.1,1.54,0.63
,-9.395,-0.78,-3.156,-9.392,-0.73,-3.12,2.31,1.47,0.7
,-9.39,-0.749,-3.178,-9.404,-0.768,-3.13,2.52,1.61,0.7
302.0,-9.395,-0.775,-3.049,-9.39,-0.694,-3.108,2.17,1.4,0.63
,-9.378,-0.804,-3.005,-9.371,-0.761,-3.202,2.17,1.61,0.77
,-9.38,-0.787,-3.032,-9.368,-0.799,-3.238,2.45,1.75,0.77
,-9.399,-0.708,-3.051,-9.395,-0.782,-3.264,2.17,1.96,0.77
378.0,-9.392,-0.833,-3.216,-9.378,-0.692,-3.125,2.03,1.54,0.7
,-9.347,-0.797,-3.187,-9.347,-0.689,-3.123,2.66,1.61,0.84
,-9.318,-0.826,-3.163,-9.349,-0.775,-3.12,3.01,1.47,0.84
,-9.385,-0.766,-3.061,-9.404,-0.821,-3.101,3.22,1.47,0.84
453.0,-9.404,-0.869,-3.056,-9.33,-0.672,-3.257,2.66,1.47,0.7
,-9.421,-0.811,-3.106,-9.361,-0.78,-3.283,2.87,1.61,0.84
,-9.423,-0.732,-3.092,-9.347,-0.864,-3.218,2.94,1.61,0.84
,-9.402,-0.653,-3.223,-9.351,-0.835,-3.166,2.73,1.33,0.77
