Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagnX,MagnY,MagnZ
0.0,-9.296,-0.445,-3.252,-9.323,-0.424,-3.467,2.52,1.75,0.7
,-9.366,-0.438,-3.285,-9.268,-0.447,-3.455,2.38,1.96,0.7
,-9.354,-0.421,-3.379,-9.284,-0.452,-3.439,2.24,2.1,0.7
,-9.32,-0.428,-3.439,-9.337,-0.395,-3.441,2.17,1.96,0.7
76.0,-9.306,-0.369,-3.419,-9.289,-0.431,-3.379,2.52,1.54,0.77
,-9.342,-0.388,-3.467,-9.366,-0.404,-3.352,2.45,1.33,0.63
,-9.323,-0.436,-3.424,-9.316,-0.359,-3.369,2.59,1.4,0.63
,-9.318,-0.481,-3.412,-9.33,-0.364,-3.362,2.8,1.4,0.84
152.0,-9.299,-0.419,-3.412,-9.311,-0.404,-3.319,2.1,1.33,0.56
,-9.306,-0.457,-3.396,-9.351,-0.378,-3.285,2.31,1.47,0.63
,-9.299,-0.488,-3.391,-9.335,-0.421,-3.319,2.66,1.54,0.77
,-9.335,-0.395,-3.372,-9.356,-0.424,-3.427,3.08,1.4,0.7
227.0,-9.287,-0.436,-3.424,-9.308,-0.349,-3.364,2.24,1.33,0.63
,-9.323,-0.426,-3.446,-9.344,-0.397,-3.369,2.66,1.4,0.63
,-9.325,-0.436,-3.451,-9.354,-0.4,-3.333,3.01,1.4,0.77
,-9.328,-0.369,-3.379,-9.32,-0.397,-3.4,2.94,1.26,0.63
302.0,-9.265,-0.45,-3.331,-9.308,-0.409,-3.333,2.38,1.4,0.56
,-9.323,-0.498,-3.36,-9.284,-0.388,-3.309,2.59,1.4,0.7
,-9.337,-0.45,-3.331,-9.294,-0.4,-3.3,2.8,1.4,0.7
,-9.337,-0.409,-3.314,-9.318,-0.419,-3.331,2.87,1.26,0.56
378.0,-9.359,-0.431,-3.302,-9.33,-0.419,-3.367,2.59,1.68,0.63
,-9.311,-0.383,-3.333,-9.316,-0.443,-3.388,2.45,1.54,0.63
,-9.347,-0.445,-3.338,-9.335,-0.45,-3.357,2.31,1.47,0.56
,-9.34,-0.44,-3.379,-9.363,-0.407,-3.391,2.31,1.75,0.63
453.0,-9.347,-0.424,-3.439,-9.316,-0.44,-3.431,2.17,1.75,0.77
,-9.294,-0.459,-3.41,-9.292,-0.474,-3.374,2.1,1.75,0.7
,-9.351,-0.45,-3.419,-9.306,-0.445,-3.352,2.17,1.61,0.56
,-9.335,-0.357,-3.482,-9.344,-0.455,-3.307,2.52,1.54,0.7
529.0,-9.323,-0.471,-3.326,-9.275,-0.416,-3.35,2.94,1.47,0.84
,-9.323,-0.452,-3.285,-9.34,-0.416,-3.369,2.8,1.4,0.84
,-9.325,-0.459,-3.338,-9.296,-0.443,-3.396,2.59,1.47,0.77
,-9.325,-0.412,-3.317,-9.33,-0.424,-3.415,2.45,1.75,0.84
605.0,-9.337,-0.407,-3.398,-9.363,-0.392,-3.343,2.73,1.33,0.77
,-9.33,-0.412,-3.36,-9.299,-0.376,-3.396,2.52,1.61,0.84
