Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagnX,MagnY,MagnZ
0.0,-9.127,-0.352,-3.893,-9.186,-0.366,-3.874,1.96,0.98,0.56
,-9.127,-0.443,-3.932,-9.143,-0.388,-3.793,2.17,1.05,0.77
,-9.062,-0.486,-3.951,-9.167,-0.419,-3.853,2.52,0.91,0.98
,-9.081,-0.101,-3.912,-9.112,-0.28,-3.831,3.08,0.91,0.91
76.0,-9.074,-0.407,-3.843,-9.179,-0.376,-3.714,2.31,1.05,0.7
,-9.093,-0.426,-3.833,-9.131,-0.397,-3.752,2.45,1.19,0.7
,-9.1,-0.443,-3.821,-9.191,-0.318,-3.757,2.52,1.19,0.77
,-9.15,-0.342,-3.781,-9.153,-0.29,-3.802,2.8,1.05,0.84
152.0,-9.186,-0.359,-3.86,-9.146,-0.311,-3.845,2.03,1.47,0.56
,-9.153,-0.378,-3.874,-9.182,-0.313,-3.867,2.24,1.54,0.77
,-9.165,-0.371,-3.932,-9.136,-0.349,-3.788,2.52,1.61,0.77
,-9.141,-0.34,-3.884,-9.153,-0.354,-3.821,2.66,1.68,0.84
228.0,-9.131,-0.337,-3.793,-9.127,-0.395,-3.862,1.96,1.4,0.63
,-9.155,-0.385,-3.836,-9.153,-0.333,-3.874,2.03,1.47,0.7
,-9.139,-0.424,-3.862,-9.148,-0.304,-3.869,2.17,1.61,0.7
,-9.155,-0.392,-3.857,-9.122,-0.376,-3.862,2.52,1.47,0.84
304.0,-9.146,-0.342,-3.963,-9.143,-0.33,-3.831,2.66,1.33,0.84
,-9.081,-0.328,-3.917,-9.127,-0.421,-3.807,2.87,1.12,0.84
,-9.105,-0.335,-3.853,-9.141,-0.414,-3.764,2.8,1.19,0.77
,-9.148,-0.366,-3.814,-9.124,-0.397,-3.762,3.01,1.19,0.7
380.0,-9.167,-0.321,-3.731,-9.127,-0.38,-3.888,2.52,1.33,0.63
,-9.134,-0.378,-3.735,-9.112,-0.4,-3.862,2.45,1.26,0.63
,-9.17,-0.328,-3.757,-9.134,-0.383,-3.865,2.31,1.47,0.7
,-9.148,-0.311,-3.831,-9.11,-0.306,-3.817,2.31,1.68,0.84
456.0,-9.22,-0.361,-3.812,-9.079,-0.335,-3.927,2.59,1.61,0.7
,-9.17,-0.321,-3.888,-9.081,-0.361,-3.955,2.59,1.4,0.63
,-9.141,-0.33,-3.877,-9.072,-0.311,-3.927,2.59,1.61,0.84
,-9.141,-0.39,-3.929,-9.17,-0.369,-3.893,2.73,1.47,0.84
532.0,-9.119,-0.316,-3.812,-9.143,-0.357,-3.728,2.87,0.84,0.63
,-9.15,-0.359,-3.719,-9.127,-0.364,-3.728,2.66,0.98,0.63
,-9.112,-0.39,-3.759,-9.146,-0.366,-3.81,2.66,1.05,0.56
,-9.146,-0.361,-3.719,-9.17,-0.364,-3.836,2.52,1.19,0.56
608.0,-9.107,-0.366,-3.869,-9.067,-0.345,-3.836,2.66,1.33,0.56
,-9.098,-0.342,-3.865,-9.153,-0.39,-3.781,2.87,1.4,0.56
,-9.115,-0.333,-3.85,-9.15,-0.369,-3.807,3.22,1.19,0.56
,-9.143,-0.313,-3.838,-9.158,-0.352,-3.826,3.29,1.12,0.63
684.0,-9.189,-0.404,-3.807,-9.172,-0.366,-3.8,2.8,1.26,0.56
,-9.093,-0.412,-3.776,-9.172,-0.352,-3.812,2.8,1.33,0.49
,-9.119,-0.328,-3.764,-9.136,-0.357,-3.867,2.8,1.33,0.49
,-9.1,-0.38,-3.774,-9.124,-0.359,-3.872,2.73,1.47,0.49
760.0,-9.172,-0.366,-3.862,-9.11,-0.409,-3.764,2.52,1.33,0.49
,-9.155,-0.359,-3.872,-9.1,-0.347,-4.049,2.45,1.54,0.42
,-9.158,-0.38,-3.867,-9.172,-0.335,-3.958,2.52,1.33,0.49
,-9.107,-0.4,-3.888,-9.189,-0.302,-4.161,2.8,1.4,0.49
836.0,-9.067,-0.287,-4.066,-9.107,-0.357,-3.891,3.15,0.49,0.35
,-9.165,-0.376,-4.003,-9.112,-0.366,-3.833,2.94,0.35,0.49
,-9.119,-0.404,-3.917,-9.174,-0.402,-3.817,2.8,0.14,0.49
,-9.093,-0.335,-3.917,-9.155,-0.447,-3.843,3.43,0.07,0.63
912.0,-9.139,-0.414,-3.812,-9.081,-0.443,-3.881,2.87,-0.63,0.28
,-9.189,-0.416,-3.877,-9.105,-0.431,-3.86,2.87,-0.49,0.35
,-9.136,-0.426,-3.86,-9.057,-0.402,-3.936,3.08,-0.42,0.42
,-9.143,-0.4,-3.929,-9.131,-0.474,-3.829,2.87,-0.84,0.28
988.0,-9.11,-0.371,-4.125,-9.146,-0.316,-3.979,3.64,-1.33,0.14
,-9.098,-0.455,-3.908,-9.21,-0.29,-3.855,3.71,-1.4,0.21
