Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagnX,MagnY,MagnZ
0.0,-9.435,0.041,-3.072,-9.399,0.014,-3.154,2.66,1.26,0.56
,-9.407,0.031,-3.094,-9.397,0.031,-3.151,2.45,1.47,0.56
,-9.426,-0.007,-3.118,-9.38,0.045,-3.171,2.24,1.61,0.56
,-9.383,-0.007,-3.111,-9.375,0.055,-3.192,2.24,1.75,0.63
76.0,-9.404,0.053,-3.125,-9.387,0.041,-3.135,2.8,1.82,0.77
,-9.402,0.06,-3.175,-9.404,0.048,-3.187,2.52,1.75,0.63
,-9.399,0.014,-3.163,-9.375,0.024,-3.175,2.45,1.54,0.7
,-9.411,-0.036,-3.128,-9.375,0.01,-3.185,2.66,1.61,0.77
152.0,-9.445,0.057,-3.202,-9.375,0.022,-3.13,2.8,1.75,0.7
,-9.442,0.019,-3.149,-9.435,0.007,-3.07,2.87,1.47,0.84
,-9.466,0.055,-3.171,-9.368,0.043,-3.075,2.87,1.4,0.77
,-9.39,0.086,-3.147,-9.404,0.022,-3.063,2.8,1.4,0.84
228.0,-9.407,0.029,-3.111,-9.342,-0.115,-3.154,2.52,1.68,0.63
,-9.447,0.105,-3.175,-9.414,-0.036,-3.12,2.45,1.75,0.7
,-9.356,0.084,-3.238,-9.409,0.065,-3.123,2.1,1.68,0.56
,-9.371,-0.074,-3.202,-9.363,0.045,-3.07,2.1,1.61,0.63
304.0,-9.402,0.072,-3.044,-9.411,0.057,-3.135,2.87,1.68,0.7
,-9.366,0.045,-3.135,-9.411,0.091,-3.218,2.8,1.82,0.77
,-9.39,0.067,-3.104,-9.354,0.072,-3.226,2.59,1.89,0.84
,-9.387,0.031,-3.113,-9.411,0.0,-3.223,2.52,1.96,0.77
380.0,-9.375,-0.036,-3.192,-9.416,0.029,-3.106,2.38,1.68,0.63
,-9.373,-0.034,-3.24,-9.402,0.022,-3.084,2.66,1.54,0.77
,-9.397,0.002,-3.202,-9.411,0.024,-3.12,2.8,1.54,0.77
