session_id,Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagnX,MagnY,MagnZ,AccX_corr,GyroX_corr,MagnX_corr,AccY_corr,GyroY_corr,MagnY_corr,AccZ_corr,GyroZ_corr,MagnZ_corr,AccNorm,GyroNorm,AccNorm_filt,GyroNorm_filt
H2_squat_normal_20251205_014834,61929.0,-9.335,0.933,-3.331,-9.306,0.897,-3.273,2.03,1.4,0.49,0.0301711538461511,0.05840769230769283,-0.5610769230769233,0.18565769230769225,0.14832884615384612,-0.02450000000000019,-0.1725134615384616,-0.10925961538461548,-0.31419230769230766,0.2552253350461276,0.19326295215595662,0.27854707004692564,0.2679495669762893
H2_squat_normal_20251205_014834,,-9.354,0.902,-3.288,-9.265,0.914,-3.319,2.31,1.61,0.63,0.011171153846152748,0.09940769230769142,-0.281076923076923,0.15465769230769222,0.16532884615384613,0.1855,-0.12951346153846144,-0.1552596153846153,-0.17419230769230765,0.2020334952127239,0.24763090443214364,0.2822653251180939,0.26209368583088544
H2_squat_normal_20251205_014834,,-9.306,0.833,-3.3,-9.253,0.952,-3.247,2.52,1.47,0.7,0.05917115384615279,0.11140769230769187,-0.07107692307692304,0.08565769230769216,0.20332884615384605,0.045499999999999874,-0.14151346153846145,-0.08325961538461524,-0.1041923076923077,0.17568302563299037,0.2463462139704481,0.2794563323994495,0.2637231739964416
H2_squat_normal_20251205_014834,,-9.265,0.883,-3.295,-9.294,0.95,-3.288,3.01,1.61,0.91,0.10017115384615138,0.0704076923076915,0.41892307692307673,0.1356576923076922,0.20132884615384605,0.1855,-0.13651346153846156,-0.12425961538461516,0.10580769230769238,0.21696357926235188,0.24684205364010822,0.27220914883068525,0.2678159401953842
H2_squat_normal_20251205_014834,62004.0,-9.337,0.931,-3.324,-9.265,0.912,-3.475,2.87,1.89,0.84,0.028171153846152208,0.09940769230769142,0.27892307692307705,0.18365769230769224,0.16332884615384613,0.4654999999999998,-0.16551346153846147,-0.31125961538461544,0.03580769230769232,0.24883421750887538,0.3652954276271004,0.27432313291391325,0.2691905844620028
H2_squat_normal_20251205_014834,,-9.335,0.909,-3.336,-9.261,0.936,-3.345,3.01,1.75,0.77,0.0301711538461511,0.10340769230769276,0.41892307692307673,0.16165769230769222,0.18732884615384615,0.3254999999999999,-0.17751346153846148,-0.18125961538461555,-0.03419230769230763,0.24198044762753756,0.2804287709902687,0.27301621007817445,0.2721951794284804
H2_squat_normal_20251205_014834,,-9.301,0.981,-3.408,-9.313,1.015,-3.369,3.5,1.68,0.77,0.0641711538461518,0.05140769230769138,0.908923076923077,0.23365769230769218,0.266328846153846,0.25549999999999984,-0.24951346153846155,-0.20525961538461557,-0.03419230769230763,0.3478085991596642,0.3401548394920783,0.2687357581150143,0.27779371575090295
H2_squat_normal_20251205_014834,,-9.263,0.976,-3.419,-9.277,0.974,-3.443,3.29,1.89,0.84,0.10217115384615205,0.08740769230769274,0.698923076923077,0.22865769230769217,0.22532884615384607,0.4654999999999998,-0.26051346153846167,-0.2792596153846154,0.03580769230769232,0.3613731431256131,0.36932252350532757,0.2662491944029845,0.2803926711164275
H2_squat_normal_20251205_014834,62080.0,-9.294,0.943,-3.357,-9.256,0.84,-3.379,2.24,1.33,0.77,0.07117115384615147,0.10840769230769176,-0.35107692307692284,0.19565769230769214,0.09132884615384607,-0.09450000000000003,-0.19851346153846183,-0.21525961538461535,-0.03419230769230763,0.28767144472635175,0.25773996179639,0.2644136629506856,0.2795952590041099
H2_squat_normal_20251205_014834,,-9.256,0.902,-3.424,-9.296,0.897,-3.326,2.1,1.26,0.77,0.10917115384615173,0.06840769230769261,-0.49107692307692297,0.15465769230769222,0.14832884615384612,-0.1645000000000001,-0.26551346153846156,-0.16225961538461542,-0.03419230769230763,0.3260900809288394,0.23023735959430786,0.2609309226770018,0.2806608791585096
