Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagnX,MagnY,MagnZ
0.0,-9.21,-0.012,-3.678,-9.177,-0.034,-3.678,2.24,1.4,0.07
,-9.208,-0.024,-3.666,-9.215,-0.036,-3.74,1.96,1.47,0.07
,-9.244,-0.127,-3.659,-9.182,-0.11,-3.79,2.1,1.47,0.14
,-9.217,-0.053,-3.68,-9.198,-0.139,-3.735,2.66,1.68,0.35
75.0,-9.222,-0.112,-3.707,-9.174,-0.077,-3.668,2.52,1.26,0.49
,-9.253,-0.053,-3.659,-9.182,-0.112,-3.656,2.87,1.12,0.56
,-9.306,-0.017,-3.659,-9.222,-0.112,-3.683,2.52,0.98,0.49
,-9.227,-0.007,-3.673,-9.229,-0.05,-3.721,1.82,0.84,0.28
150.0,-9.241,-0.072,-3.711,-9.239,-0.156,-3.676,2.66,0.77,0.56
,-9.179,-0.108,-3.656,-9.198,-0.16,-3.719,2.59,0.84,0.7
,-9.22,-0.108,-3.654,-9.253,-0.12,-3.74,2.66,0.91,0.7
,-9.234,-0.12,-3.671,-9.217,-0.065,-3.695,2.87,0.84,0.77
226.0,-9.191,0.036,-3.652,-9.253,-0.072,-3.553,2.87,0.49,0.91
,-9.208,-0.072,-3.635,-9.182,-0.177,-3.503,2.59,0.49,0.84
,-9.287,-0.026,-3.592,-9.21,-0.122,-3.561,2.31,0.42,0.77
,-9.222,-0.019,-3.525,-9.265,-0.096,-3.52,2.03,0.49,0.91
302.0,-9.263,0.002,-3.431,-9.215,-0.084,-3.63,3.43,1.33,1.19
,-9.308,0.043,-3.477,-9.253,-0.093,-3.707,2.94,1.4,1.12
,-9.282,0.014,-3.494,-9.249,-0.024,-3.728,2.38,1.4,0.91
,-9.263,-0.057,-3.565,-9.246,0.014,-3.709,2.17,1.54,0.84
378.0,-9.227,0.022,-3.723,-9.203,-0.069,-3.659,2.59,1.47,1.12
,-9.213,-0.041,-3.747,-9.217,-0.007,-3.589,2.45,1.33,0.98
,-9.174,-0.062,-3.726,-9.275,0.01,-3.53,2.45,1.26,0.91
,-9.206,-0.098,-3.699,-9.318,0.002,-3.422,2.66,1.26,0.98
453.0,-9.292,0.017,-3.451,-9.234,0.007,-3.625,1.96,1.4,0.7
,-9.292,-0.06,-3.467,-9.246,-0.012,-3.678,1.75,1.75,0.7
,-9.251,-0.067,-3.513,-9.174,-0.019,-3.661,1.89,1.54,0.77
,-9.234,0.014,-3.537,-9.203,0.0,-3.754,2.17,1.89,0.77
529.0,-9.246,-0.022,-3.771,-9.263,-0.029,-3.637,1.54,1.82,0.49
,-9.165,-0.038,-3.747,-9.232,-0.06,-3.649,1.47,1.89,0.63
,-9.244,-0.101,-3.69,-9.261,-0.062,-3.623,1.75,1.68,0.7
,-9.273,-0.034,-3.69,-9.241,-0.065,-3.654,1.82,1.54,0.63
604.0,-9.256,-0.026,-3.685,-9.239,-0.077,-3.64,2.17,1.4,0.63
,-9.241,-0.069,-3.704,-9.261,-0.089,-3.553,2.1,1.26,0.63
,-9.246,-0.096,-3.685,-9.244,-0.002,-3.537,2.17,1.19,0.63
,-9.21,-0.115,-3.664,-9.313,0.005,-3.546,2.31,1.19,0.7
680.0,-9.241,-0.022,-3.503,-9.203,-0.067,-3.673,2.17,1.47,0.84
,-9.22,-0.081,-3.558,-9.203,-0.007,-3.661,2.03,1.61,0.77
,-9.261,-0.11,-3.62,-9.241,-0.031,-3.685,2.1,1.54,0.77
,-9.275,-0.105,-3.618,-9.196,-0.014,-3.656,2.52,1.68,0.98
756.0,-9.229,0.012,-3.687,-9.177,-0.112,-3.704,2.59,1.75,1.05
,-9.273,-0.038,-3.656,-9.198,-0.101,-3.673,2.52,1.54,0.98
,-9.237,-0.041,-3.687,-9.225,-0.057,-3.652,2.31,1.61,0.98
,-9.213,-0.093,-3.666,-9.203,-0.069,-3.68,2.66,1.26,1.05
832.0,-9.201,-0.134,-3.635,-9.28,0.089,-3.52,3.08,1.47,1.4
,-9.234,-0.045,-3.542,-9.217,0.031,-3.553,3.36,1.4,1.33
,-9.308,0.069,-3.546,-9.184,-0.014,-3.573,3.5,1.47,1.4
,-9.289,0.172,-3.537,-9.265,-0.098,-3.637,3.01,1.54,1.33
908.0,-9.265,-0.014,-3.649,-9.229,-0.014,-3.661,2.1,1.82,1.05
,-9.249,0.007,-3.676,-9.206,-0.06,-3.714,2.17,1.89,1.05
,-9.27,0.019,-3.69,-9.194,-0.108,-3.702,1.68,1.75,0.77
,-9.256,-0.012,-3.69,-9.241,-0.053,-3.702,1.19,1.75,0.63
983.0,-9.206,-0.024,-3.752,-9.241,-0.005,-3.64,1.89,1.54,0.77
,-9.208,-0.017,-3.666,-9.277,0.019,-3.597,1.68,1.4,0.77
,-9.217,-0.019,-3.68,-9.273,0.031,-3.601,1.61,1.19,0.63
,-9.189,-0.031,-3.69,-9.241,0.029,-3.575,1.75,1.19,0.7
1059.0,-9.186,-0.007,-3.577,-9.251,-0.06,-3.642,1.68,1.4,0.63
