Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagnX,MagnY,MagnZ,AccX_corr,GyroX_corr,MagnX_corr,AccY_corr,GyroY_corr,MagnY_corr,AccZ_corr,GyroZ_corr,MagnZ_corr,AccNorm,GyroNorm,AccNorm_filt,GyroNorm_filt,Yaw_deg,Pitch_deg,Roll_deg,KneeAngle_fused_deg,KneeAngle_filt_deg,KneeValgus_fused_deg,KneeValgus_filt_deg
,-8.66,-1.06,-4.563,-8.646,-1.563,-4.482,0.0,0.42,1.54,0.8712596153846146,0.8838076923076912,-2.6342884615384614,-1.4365057692307692,-1.936778846153846,-0.988346153846154,-1.8611423076923073,-1.7813019230769238,0.7959807692307693,2.5072879435588717,2.7758358879892047,2.9739053694834396,2.8648234656727882,-4.453116811543557,1.4200691829167047,59.383578204639555,-2.1864396331917666,-2.176181878507621,53.56064250418769,53.505510370756284
,-8.509,-1.362,-4.704,-8.43,-1.496,-4.692,2.31,0.49,0.91,1.0222596153846144,1.0998076923076923,-0.32428846153846136,-1.7385057692307693,-1.8697788461538463,-0.9183461538461539,-2.0021423076923073,-1.9913019230769238,0.16598076923076932,2.8418287863885197,2.9446448414763764,2.982461318050132,2.860885615264206,-4.460907391111999,1.4426152068748759,59.498897991514184,-2.2089856571499373,-2.2014047059914432,53.67596229106232,53.6191947616081
,-8.473,-1.613,-4.621,-8.306,-1.529,-4.841,5.25,0.91,0.21,1.058259615384614,1.2238076923076928,2.6157115384615386,-1.9895057692307692,-1.9027788461538462,-0.4983461538461539,-1.919142307692308,-2.140301923076924,-0.5340192307692307,2.959924630211226,3.1143482347112084,2.9849496186196265,2.8563896650475864,-4.469767400763806,1.466280664706968,59.61565824487656,-2.23265111498203,-2.2266201317512437,53.7927225444247,53.73288478796725
10070.0,-8.464,-1.469,-4.855,-8.904,-0.553,-4.817,4.13,1.54,3.92,1.0672596153846143,0.6258076923076921,1.4957115384615385,-1.8455057692307695,-0.9267788461538462,0.13165384615384612,-2.153142307692308,-2.1163019230769238,3.1759807692307693,3.03000931154832,2.3935931415027114,2.991069815116115,2.830292709428711,-4.470471522113818,1.4943208619953752,59.726607929006775,-2.2606913122704366,-2.2519131371758445,53.90367222855491,53.846623803757026
,-8.622,-1.335,-4.949,-8.667,-0.543,-4.726,5.53,1.4,4.2,0.9092596153846149,0.8628076923076922,2.895711538461539,-1.7115057692307691,-0.9167788461538462,-0.008346153846154003,-2.2471423076923074,-2.0253019230769236,3.4559807692307696,2.967432155467129,2.3846946232756068,2.9755208315406865,2.794021378400056,-4.472229718755777,1.5206148325038602,59.839955547787845,-2.2869852827789217,-2.277388875276945,54.01701984733598,53.960271169282855
,-8.971,-1.113,-4.788,-8.413,-0.665,-4.681,5.6,1.4,3.85,0.5602596153846147,1.1168076923076917,2.9657115384615382,-1.4895057692307692,-1.0387788461538463,-0.008346153846154003,-2.086142307692308,-1.9803019230769237,3.1059807692307695,2.6238345986640335,2.499583289141714,2.949323803566428,2.751298688178207,-4.478101237078389,1.543947016144415,59.95611314232554,-2.3103174664194768,-2.3029525974169403,54.13317744187368,54.073743407511266
,-8.997,-0.802,-4.791,-8.514,-0.749,-4.678,4.97,0.77,3.15,0.5342596153846149,1.0158076923076926,2.3357115384615383,-1.1785057692307692,-1.1227788461538462,-0.6383461538461539,-2.089142307692308,-1.9773019230769235,2.4059807692307693,2.4574020359988036,2.4904257668370167,2.925452178723264,2.724899301501222,-4.484299639597171,1.5668972050557095,60.070854503999534,-2.333267655330771,-2.328601601413584,54.24791880354767,54.18704188948689
10145.0,-8.569,-0.974,-4.848,-8.588,-0.883,-5.085,2.03,0.14,1.12,0.9622596153846139,0.9418076923076928,-0.6042884615384616,-1.3505057692307694,-1.2567788461538463,-1.2683461538461538,-2.1461423076923074,-2.3843019230769236,0.3759807692307694,2.7121460515600186,2.855064002403107,2.896848436750931,2.709239081556385,-4.488396172443822,1.5955873780101935,60.18414561103051,-2.361957828285255,-2.3542663958329078,54.361209910578644,54.30025273814688
,-8.67,-1.376,-4.647,-8.756,-0.608,-5.059,3.57,0.7,1.26,0.8612596153846148,0.7738076923076918,0.9357115384615384,-1.752505769230769,-0.9817788461538461,-0.708346153846154,-1.9451423076923078,-2.3583019230769238,0.5159807692307693,2.75619723413513,2.6691301968652725,2.869331426324155,2.696396803417131,-4.491805196910338,1.6245522648648691,60.2967611178735,-2.390922715139931,-2.379851055875855,54.47382541742164,54.41348300911757
,-8.607,-1.371,-4.733,-8.861,-0.589,-4.882,6.51,0.91,0.98,0.9242596153846154,0.6688076923076913,3.8757115384615384,-1.7475057692307692,-0.9627788461538461,-0.4983461538461539,-2.031142307692307,-2.1813019230769233,0.23598076923076927,2.8343555394874813,2.476353148383799,2.869167642882305,2.6971620859528764,-4.493589502474075,1.6524044382888765,60.4082163636867,-2.418774888563938,-2.405259286162666,54.58528066323483,54.52661768767344
,-8.626,-1.326,-4.654,-8.873,-0.809,-4.781,8.54,1.26,0.63,0.9052596153846153,0.6568076923076926,5.905711538461538,-1.7025057692307692,-1.1827788461538462,-0.1483461538461539,-1.9521423076923075,-2.0803019230769233,-0.1140192307692307,2.743880546779069,2.4815354590940517,2.860418868711627,2.719443912155488,-4.496507755194127,1.6784546778468727,60.519500057221215,-2.444825128121934,-2.430362951156764,54.69656435676935,54.63972438726903
10221.0,-8.648,-0.993,-4.63,-8.595,-1.254,-5.329,3.5,-0.56,-0.91,0.8832596153846151,0.9348076923076913,0.8657115384615386,-1.3695057692307693,-1.6277788461538463,-1.968346153846154,-1.9281423076923074,-2.6283019230769233,-1.6540192307692307,2.524564587971311,3.2297833352151395,2.841799955792385,2.7320436823574523,-4.50478995019724,1.707359372816783,60.632773098287736,-2.473729823091845,-2.455225740615908,54.80983739783587,54.75291682308947
,-8.476,-1.122,-4.829,-8.495,-1.62,-4.929,1.96,-1.4,-0.42,1.0552596153846139,1.0348076923076928,-0.6742884615384614,-1.4985057692307695,-1.9937788461538464,-2.808346153846154,-2.1271423076923073,-2.228301923076924,-1.1640192307692308,2.807815306150698,3.164065503085872,2.8331460761220346,2.7469621892625176,-4.513153717011645,1.7317686872761804,60.74674743728869,-2.498139137551242,-2.4799217320501774,54.923811736836825,54.866147553511205
,-8.356,-1.237,-4.968,-8.521,-1.773,-5.049,2.17,-1.33,-0.35,1.1752596153846149,1.0088076923076912,-0.4642884615384615,-1.6135057692307693,-2.146778846153846,-2.738346153846154,-2.2661423076923075,-2.348301923076924,-1.0940192307692307,3.019939898343672,3.3377948253719234,2.847684110447982,2.728438030579282,-4.522773477489762,1.7567833339722918,60.86031135072061,-2.5231537842473535,-2.5048715052610335,55.03737565026874,54.97931107034072
,-8.552,-1.089,-5.231,-8.612,-1.948,-4.757,3.92,-1.89,-0.28,0.9792596153846151,0.9178076923076919,1.2857115384615385,-1.4655057692307691,-2.321778846153846,-3.298346153846154,-2.5291423076923074,-2.0563019230769233,-1.0240192307692308,3.082728883072766,3.2344096168167242,2.8445250271648987,2.710125198991614,-4.535027316445785,1.7769952725778535,60.97313770346145,-2.543365722852915,-2.5299045541641405,55.15020200300958,55.09237475676038
10297.0,-8.638,-1.953,-4.898,-8.624,-0.828,-5.008,6.02,-1.89,3.36,0.8932596153846148,0.9058076923076914,3.385711538461538,-2.3295057692307695,-1.2017788461538461,-3.298346153846154,-2.1961423076923072,-2.3073019230769236,2.6159807692307693,3.3237856286157506,2.7547054533545188,2.8170200737691604,2.686862830130092,-4.541082301196145,1.8037805105618059,61.08740186368776,-2.570150960836868,-2.5549473344816787,55.264466163235895,55.20532115617398
,-8.648,-1.773,-4.63,-8.863,-0.469,-5.078,6.93,-1.75,3.85,0.8832596153846151,0.6668076923076924,4.295711538461538,-2.1495057692307693,-0.8427788461538461,-3.158346153846154,-1.9281423076923074,-2.377301923076924,3.1059807692307695,3.0196449060839514,2.6089218300881227,2.7813652895663648,2.6566572396633656,-4.543463634026884,1.8333555893796936,61.199377305659574,-2.5997260396547555,-2.579981006196774,55.37644160520771,55.318050874417885
,-8.571,-1.23,-4.934,-8.799,-0.794,-4.738,8.19,-2.24,3.99,0.960259615384615,0.7308076923076925,5.555711538461538,-1.6065057692307692,-1.1677788461538463,-3.648346153846154,-2.2321423076923077,-2.037301923076924,3.2459807692307696,2.9129741841115404,2.459346751158412,2.751847097206977,2.653058182926624,-4.54537937329126,1.8591214548030541,61.310953371309616,-2.625491905078116,-2.6049169984321763,55.48801767085775,55.43077643654975
,-8.507,-0.943,-5.162,-8.693,-0.988,-4.941,8.12,-2.1,3.64,1.024259615384615,0.8368076923076924,5.485711538461538,-1.3195057692307692,-1.3617788461538463,-3.508346153846154,-2.4601423076923075,-2.2403019230769234,2.8959807692307695,2.9736347134170256,2.7520249719578467,2.7308627572104305,2.6508001806498616,-4.548991057322869,1.8859687700957153,61.4228446388256,-2.652339220370777,-2.6297572993926743,55.59990893837374,55.54341926322024
10373.0,-8.605,-1.218,-4.877,-8.67,-1.388,-4.633,6.09,-2.17,3.15,0.9262596153846143,0.859807692307692,3.4557115384615384,-1.5945057692307691,-1.7617788461538462,-3.578346153846154,-2.1751423076923073,-1.9323019230769236,2.4059807692307693,2.8516047380230796,2.7526214219237333,2.724599681564323,2.652539167102633,-4.555475068784112,1.9080300210539205,61.53554569006983,-2.6744004713289824,-2.6545856056978323,55.71260998961797,55.65590842741237
,-8.641,-1.419,-4.791,-8.538,-1.235,-4.731,7.49,-2.03,3.08,0.8902596153846147,0.9918076923076917,4.855711538461539,-1.7955057692307692,-1.6087788461538461,-3.4383461538461537,-2.089142307692308,-2.0303019230769235,2.3359807692307695,2.8949816462139584,2.7738020429011625,2.7326795884274544,2.6592577172406635,-4.561772158341038,1.9313495557917677,61.649913424258315,-2.697720006066829,-2.6794681626201413,55.82697772380645,55.76829490359348
,-8.665,-1.409,-5.104,-8.729,-1.106,-4.702,9.87,-1.96,2.59,0.8662596153846156,0.8008076923076928,7.235711538461538,-1.7855057692307694,-1.4797788461538461,-3.368346153846154,-2.4021423076923076,-2.0013019230769236,1.8459807692307693,3.1158825779557207,2.6146219193020954,2.732151331928014,2.6520134271901097,-4.567822845883774,1.954373254861328,61.76239333950546,-2.72074370513639,-2.704138036473299,55.93945763905359,55.880630471071655
,-8.744,-1.531,-4.898,-8.863,-1.421,-4.695,11.2,-1.47,2.8,0.787259615384615,0.6668076923076924,8.565711538461539,-1.9075057692307693,-1.794778846153846,-2.878346153846154,-2.1961423076923072,-1.9943019230769239,2.0559807692307692,3.0135356306671226,2.7646163866819498,2.7257705729024413,2.6569583329197046,-4.5771265017498886,1.975661322364442,61.87384455166163,-2.7420317726395034,-2.728568900720376,56.05090885120976,55.99299882412342
10448.0,-8.832,-1.374,-4.647,-8.536,-0.895,-4.642,7.63,-1.96,4.06,0.699259615384614,0.9938076923076924,4.9957115384615385,-1.7505057692307693,-1.2687788461538463,-3.368346153846154,-1.9451423076923078,-1.941301923076924,3.315980769230769,2.708655211538117,2.523114473479075,2.7248997339559335,2.6594283615741166,-4.581779562764726,1.9988700596014828,61.98866416184743,-2.7652405098765445,-2.752780548100267,56.16572846139557,56.105375672735526
,-8.748,-1.007,-4.896,-8.65,-0.895,-4.724,8.12,-1.68,4.2,0.7832596153846154,0.8798076923076916,5.485711538461538,-1.3835057692307693,-1.2687788461538463,-3.088346153846154,-2.1941423076923074,-2.023301923076924,3.4559807692307696,2.7095837881476563,2.5451153230881403,2.7213203231535115,2.6659785729515644,-4.585403744216795,2.023257982200725,62.10156079902508,-2.7896284324757863,-2.7768127319117273,56.278625098573215,56.21782598651742
,-8.492,-1.024,-4.692,-8.787,-0.842,-4.556,6.86,-0.91,4.55,1.0392596153846139,0.7428076923076912,4.225711538461539,-1.4005057692307692,-1.2157788461538461,-2.318346153846154,-1.9901423076923077,-1.8553019230769237,3.8059807692307692,2.6461563375365613,2.3392363489565535,2.725700121871221,2.646007403799447,-4.5837933269198485,2.0486085130694973,62.21265859103665,-2.8149789633445588,-2.800473297717664,56.389722890584785,56.33033416594303
,-8.622,-0.806,-4.614,-8.827,-1.055,-4.36,6.3,-1.82,4.76,0.9092596153846149,0.702807692307692,3.6657115384615384,-1.1825057692307692,-1.428778846153846,-3.2283461538461538,-1.9121423076923074,-1.659301923076924,4.015980769230769,2.4251517781986953,2.299702266709836,2.7172699689711237,2.6308980401905853,-4.583651411349179,2.0709284543974897,62.32323405155046,-2.8372989046725516,-2.8239725736285646,56.50029835109859,56.44290635826854
10524.0,-8.751,-0.684,-4.372,-8.662,-0.983,-4.398,5.6,-1.12,2.8,0.7802596153846153,0.8678076923076912,2.9657115384615382,-1.0605057692307693,-1.3567788461538461,-2.528346153846154,-1.6701423076923074,-1.6973019230769233,2.0559807692307692,2.1266999980993275,2.3398232510767953,2.706590622969098,2.6020949287280244,-4.583335769587483,2.0937274951308624,62.43550437626801,-2.860097945405924,-2.8475163852719927,56.61256867581614,56.555404395202636
,-8.863,-0.462,-4.429,-8.76,-0.873,-4.511,6.72,-0.98,1.89,0.6682596153846152,0.7698076923076922,4.085711538461538,-0.8385057692307694,-1.246778846153846,-2.388346153846154,-1.7271423076923078,-1.8103019230769237,1.145980769230769,2.0329002409385435,2.3290028825763223,2.68525551867266,2.5787721330839677,-4.583789939342279,2.1171561292994503,62.54663091921798,-2.8835265795745118,-2.871187682747708,56.72369521876612,56.66785175586766
,-8.815,-0.493,-4.664,-8.787,-0.605,-4.645,5.46,-1.12,1.19,0.7162596153846152,0.7428076923076912,2.8257115384615386,-0.8695057692307693,-0.9787788461538461,-2.528346153846154,-1.9621423076923072,-1.9443019230769232,0.44598076923076924,2.262536310204237,2.3000176663474465,2.64919295291046,2.577034526590491,-4.582872957830404,2.142656660115842,62.657472544435215,-2.9090271103909036,-2.894725101421871,56.83453684398335,56.7802577287268
,-8.701,-0.689,-4.712,-8.756,-0.859,-4.515,5.32,-0.7,0.7,0.8302596153846142,0.7738076923076918,2.685711538461539,-1.0655057692307692,-1.2327788461538463,-2.1083461538461536,-2.0101423076923073,-1.8143019230769233,-0.044019230769230755,2.421839315556921,2.3259865640797637,2.6294279616319067,2.5839387373213114,-4.582602094340712,2.166462657476811,62.76866904122057,-2.932833107751873,-2.9180718522818703,56.945733340768705,56.89273603964433
10599.0,-8.667,-1.211,-4.372,-8.744,-1.189,-4.549,3.01,1.05,-0.63,0.8642596153846149,0.7858076923076922,0.3757115384615384,-1.5875057692307695,-1.5627788461538463,-0.35834615384615387,-1.6701423076923074,-1.848301923076924,-1.3740192307692307,2.4609946318652396,2.5447969369137775,2.622748660834939,2.605711407036173,-4.585222835012551,2.189482980078514,62.88083141132108,-2.9558534303535753,-2.9412973027126634,57.05789571086922,57.00521879814663
,-8.586,-1.302,-4.547,-8.739,-1.196,-4.704,3.57,1.47,-0.56,0.9452596153846144,0.7908076923076912,0.9357115384615384,-1.6785057692307692,-1.569778846153846,0.06165384615384606,-1.8451423076923072,-2.0033019230769233,-1.3040192307692307,2.667479614440219,2.665108070425816,2.613036934436918,2.617659059281139,-4.588376858946524,2.2138436850357475,62.9929028847081,-2.980214135310809,-2.9643881069585256,57.16996718425624,57.11771849276106
,-8.581,-1.366,-4.53,-8.756,-1.307,-4.621,3.92,2.1,-0.49,0.9502596153846152,0.7738076923076918,1.2857115384615385,-1.7425057692307693,-1.6807788461538462,0.6916538461538462,-1.8281423076923078,-1.920301923076924,-1.2340192307692308,2.6984113825745673,2.6667124610886983,2.613302594819918,2.6223231574735952,-4.592134858470817,2.2370040981923043,63.104870365463356,-3.0033745484673657,-2.987474262462853,57.28193466501149,57.23018096823312
,-8.693,-1.29,-4.499,-8.61,-1.381,-4.676,3.99,2.73,-0.21,0.8382596153846151,0.9198076923076925,1.3557115384615388,-1.6665057692307692,-1.754778846153846,1.321653846153846,-1.7971423076923072,-1.9753019230769238,-0.9540192307692307,2.59029749947025,2.797697745834746,2.617754926161123,2.6138189659337696,-4.597793333656664,2.259754735288879,63.21833829721934,-3.0261251855639406,-3.010559048289264,57.395402596767475,57.342530868484864
10675.0,-8.519,-1.232,-4.774,-8.744,-1.266,-4.475,2.1,3.22,0.07,1.0122596153846146,0.7858076923076922,-0.5342884615384613,-1.6085057692307694,-1.6397788461538463,1.8116538461538463,-2.0721423076923076,-1.7743019230769232,-0.6740192307692308,2.811713726878268,2.540573893398507,2.593917778238498,2.6092094390301463,-4.600052952099283,2.2819072701660263,63.33001442760143,-3.048277720441088,-3.033836018368662,57.50707872714956,57.454843862968296
,-8.667,-0.983,-4.807,-8.571,-1.323,-4.499,2.73,3.78,-0.07,0.8642596153846149,0.9588076923076922,0.09571153846153857,-1.3595057692307693,-1.6967788461538462,2.371653846153846,-2.105142307692308,-1.7983019230769233,-0.8140192307692307,2.6508158659161154,2.651840954907692,2.574485790751887,2.60347784700807,-4.604065930913924,2.303291456944839,63.44320821555041,-3.069661907219901,-3.057441198878254,57.62027251509855,57.56711185091175
,-8.921,-0.972,-4.886,-8.449,-1.362,-4.48,2.17,3.85,-0.35,0.6102596153846154,1.0808076923076921,-0.4642884615384615,-1.3485057692307691,-1.7357788461538464,2.441653846153846,-2.1841423076923077,-1.779301923076924,-1.0940192307692307,2.638439354631735,2.7105329372601057,2.564381287131766,2.6094609202577903,-4.611874471221204,2.322534083771146,63.55798576335361,-3.0889045340462076,-3.081251517590626,57.73505006290174,57.67920416938336
,-8.868,-1.127,-4.702,-8.382,-1.366,-4.527,1.75,4.13,-0.49,0.6632596153846144,1.1478076923076923,-0.8842884615384614,-1.5035057692307694,-1.7397788461538464,2.721653846153846,-2.0001423076923075,-1.8263019230769237,-1.2340192307692308,2.5886313307481745,2.7712220492554525,2.554822551690085,2.6232129709410277,-4.618997938513837,2.3427498609595996,63.673624437751904,-3.109120311234661,-3.1052484468120634,57.85068873730004,57.79121902875529
10751.0,-8.583,-1.333,-4.625,-8.784,-0.945,-4.8,1.26,4.97,0.84,0.9482596153846146,0.7458076923076913,-1.3742884615384614,-1.7095057692307694,-1.318778846153846,3.561653846153846,-1.9231423076923075,-2.0993019230769234,0.09598076923076926,2.742276902291006,2.588913927345338,2.567813354306184,2.656768044346823,-4.620191507696554,2.3689224367014226,63.78526031100719,-3.135292886976484,-3.1292681170925993,57.96232461055533,57.90330177327358
,-8.818,-1.158,-4.58,-8.815,-1.134,-4.731,2.17,5.6,0.77,0.7132596153846151,0.7148076923076925,-0.4642884615384615,-1.534505769230769,-1.5077788461538462,4.191653846153846,-1.8781423076923076,-2.0303019230769235,0.025980769230769307,2.5280161713653873,2.6280169300712517,2.593630695836431,2.6951311874476933,-4.625076587277328,2.3924490069464444,63.89676908075196,-3.1588194572215063,-3.153447989403958,58.073833380300094,58.01552634657788
,-8.861,-0.931,-4.582,-8.607,-1.165,-4.731,1.89,5.32,0.56,0.6702596153846141,0.9228076923076927,-0.7442884615384615,-1.3075057692307692,-1.5387788461538463,3.9116538461538464,-1.8801423076923074,-2.0303019230769235,-0.18401923076923066,2.386158918798543,2.709527684524125,2.6301385845972165,2.7259418500624144,-4.630140703712915,2.4157533960900435,64.00995715802549,-3.182123846365105,-3.1777303837832958,58.18702145757362,58.12778600954246
,-8.753,-0.909,-4.707,-8.502,-1.137,-4.807,0.84,5.25,0.35,0.7782596153846146,1.0278076923076913,-1.7942884615384616,-1.2855057692307694,-1.5107788461538463,3.841653846153846,-2.0051423076923074,-2.106301923076924,-0.39401923076923073,2.5057551328415615,2.7884313090894595,2.6772729836645515,2.7579438269131953,-4.634015640577186,2.440371111739676,64.12381338951532,-3.206741562014738,-3.202127801626217,58.300877689063455,58.240120891046324
10827.0,-8.466,-1.098,-4.75,-8.672,-1.74,-4.688,-1.05,5.6,0.77,1.0652596153846154,0.8578076923076914,-3.6842884615384612,-1.4745057692307695,-2.113778846153846,4.191653846153846,-2.0481423076923075,-1.9873019230769233,0.025980769230769307,2.739312363390377,3.0254361637448195,2.707919791631676,2.7848137525693244,-4.639506452901223,2.4629831660036756,64.2355050923692,-3.229353616278737,-3.226557041158751,58.41256939191733,58.352484866095054
,-8.504,-1.101,-4.743,-8.614,-1.689,-4.771,-1.33,5.6,1.05,1.0272596153846152,0.9158076923076912,-3.9642884615384615,-1.4775057692307692,-2.0627788461538463,4.191653846153846,-2.041142307692308,-2.0703019230769235,0.30598076923076933,2.721129827068498,3.0626639303269534,2.729196324099242,2.8136380503413534,-4.645286100911406,2.4863296804881165,64.34783669880086,-3.252700130763178,-3.251146890271866,58.524900998349,58.46492517217228
,-8.648,-1.261,-4.872,-8.737,-1.548,-4.685,-2.52,5.67,1.26,0.8832596153846151,0.7928076923076919,-5.154288461538462,-1.6375057692307693,-1.9217788461538463,4.2616538461538465,-2.1701423076923074,-1.9843019230769232,0.5159807692307693,2.858511907981061,2.873887974927595,2.7474892254516017,2.838719313681653,-4.652122794661264,2.508270064166445,64.45957005234348,-3.274640514441507,-3.2760083191081724,58.636634351891615,58.57740363596094
,-8.66,-1.658,-4.743,-8.849,-1.122,-4.654,-3.15,5.88,1.61,0.8712596153846146,0.6808076923076918,-5.784288461538461,-2.034505769230769,-1.4957788461538462,4.4716538461538455,-2.041142307692308,-1.9533019230769235,0.8659807692307694,3.010742261085281,2.552693062865699,2.7603467149047,2.855930909602077,-4.655861019215469,2.5315539872784387,64.5710108308036,-3.2979244375535,-3.301082149552216,58.74807513035174,58.6898769562634
10902.0,-8.739,-0.905,-4.692,-8.756,-0.536,-4.891,0.07,4.62,2.59,0.792259615384614,0.7738076923076918,-2.5642884615384616,-1.2815057692307694,-0.9097788461538462,3.211653846153846,-1.9901423076923077,-2.1903019230769236,1.8459807692307693,2.496116731967475,2.4947742198078866,2.7755706992374716,2.8559290036906932,-4.65420028194771,2.5595744769256976,64.68253119607495,-3.3259449272007595,-3.3262558637538615,58.85959549562308,58.80240822907419
,-8.708,-0.579,-4.87,-8.804,-0.483,-5.063,-1.96,4.27,2.31,0.8232596153846146,0.7258076923076917,-4.594288461538461,-0.9555057692307692,-0.8567788461538461,2.8616538461538457,-2.1681423076923076,-2.3623019230769233,1.5659807692307695,2.508303956015266,2.6155949941079686,2.790382625507311,2.8334395515303785,-4.65198498621182,2.5893960156138185,64.79281223819126,-3.3557664658888804,-3.3514262023145673,58.969876537739395,58.91475229735997
,-8.808,-0.519,-4.86,-8.808,-0.651,-5.068,-4.2,4.27,1.82,0.7232596153846149,0.7218076923076922,-6.834288461538462,-0.8955057692307693,-1.024778846153846,2.8616538461538457,-2.158142307692308,-2.367301923076923,1.0759807692307692,2.4459381174149466,2.67867437797181,2.7950761521926046,2.836163830888085,-4.65240799787095,2.617938346123165,64.90306444210938,-3.3843087963982263,-3.376852257166145,59.08012874165752,59.02706616886686
,-8.77,-0.512,-4.867,-8.72,-0.842,-5.209,-5.39,4.13,1.4,0.7612596153846152,0.8098076923076913,-8.024288461538461,-0.8885057692307693,-1.2157788461538461,2.721653846153846,-2.1651423076923075,-2.5083019230769232,0.6559807692307692,2.461056666663948,2.9026686408522897,2.80493407244651,2.839046205993573,-4.654425792215984,2.6471781419580975,65.01394714269527,-3.413548592233159,-3.4025178669113463,59.19101144224341,59.13932739727745
10978.0,-8.622,-1.175,-5.083,-8.576,-1.498,-5.13,-5.74,2.52,-1.82,0.9092596153846149,0.9538076923076915,-8.374288461538463,-1.5515057692307694,-1.871778846153846,1.111653846153846,-2.3811423076923077,-2.4293019230769235,-2.564019230769231,2.9839172055551386,3.211668257507239,2.805389544339846,2.852408777493367,-4.6622630744565585,2.673119940363433,65.12680994851212,-3.439490390638495,-3.428422102117428,59.303874248060254,59.25153946449197
,-8.658,-1.335,-5.13,-8.457,-1.467,-5.217,-4.69,2.24,-1.96,0.8732596153846153,1.0728076923076912,-7.324288461538462,-1.7115057692307691,-1.8407788461538463,0.8316538461538463,-2.4281423076923074,-2.5163019230769232,-2.7040192307692306,3.096402657985104,3.2971439873324706,2.806787835486146,2.8578667985982076,-4.6710103533355385,2.6996051344928174,65.24107295746222,-3.465975584767879,-3.4544638072633935,59.41813725701036,59.36358915657497
,-8.705,-1.558,-4.946,-8.619,-1.441,-5.097,-4.13,1.54,-1.82,0.8262596153846147,0.9108076923076922,-6.764288461538461,-1.9345057692307694,-1.814778846153846,0.13165384615384612,-2.2441423076923073,-2.396301923076924,-2.564019230769231,3.0759051058797664,3.1409004790595505,2.8129903436868156,2.8695871010523697,-4.679522545657265,2.7250697489936413,65.35425561334701,-3.4914401992687027,-3.4804783905796524,59.53131991289514,59.47557611258241
,-8.591,-1.673,-5.054,-8.619,-1.409,-5.147,-3.15,0.84,-1.33,0.9402596153846154,0.9108076923076922,-5.784288461538461,-2.049505769230769,-1.782778846153846,-0.568346153846154,-2.352142307692308,-2.446301923076924,-2.0740192307692307,3.2583946166892566,3.1610542806966095,2.8304339961575433,2.876006146972794,-4.687099106464292,2.7514889932154074,65.46733783831856,-3.517859443490469,-3.5065817533838977,59.64440213786669,59.587595723118596
11054.0,-8.655,-1.24,-5.147,-8.725,-1.254,-5.087,-4.83,-0.7,2.31,0.8762596153846154,0.8048076923076923,-7.4642884615384615,-1.6165057692307694,-1.6277788461538463,-2.1083461538461536,-2.445142307692308,-2.3863019230769233,1.5659807692307695,3.0593533173494722,2.998635733406811,2.841697154071549,2.8684471212730385,-4.692993110840503,2.777816887961723,65.57893589570224,-3.5441873382367843,-3.5328002824552347,59.75600019525038,59.699558766382275
,-8.674,-1.144,-5.111,-8.552,-1.113,-5.209,-5.39,-0.91,2.8,0.8572596153846153,0.9778076923076924,-8.024288461538461,-1.5205057692307693,-1.4867788461538463,-2.318346153846154,-2.4091423076923073,-2.5083019230769232,2.0559807692307692,2.9750291597136402,3.075418306152522,2.842485095253413,2.8564900066191026,-4.69795654923169,2.805798734417778,65.69211699922846,-3.5721691846928394,-3.5590670247755347,59.869181298776596,59.811472439121935
,-8.626,-1.206,-5.004,-8.557,-1.07,-5.382,-5.74,-1.19,2.73,0.9052596153846153,0.9728076923076916,-8.374288461538463,-1.5825057692307691,-1.443778846153846,-2.598346153846154,-2.302142307692307,-2.6813019230769233,1.9859807692307694,2.9366100670265762,3.1969097837615554,2.829347498722222,2.835993000338488,-4.70238286850011,2.8358801298225065,65.80527146982622,-3.602250580097568,-3.5854075579292393,59.98233576937436,59.923435572131766
,-8.667,-1.256,-5.068,-8.698,-1.0,-5.367,-5.53,-1.26,2.8,0.8642596153846149,0.8318076923076916,-8.164288461538462,-1.6325057692307694,-1.3737788461538463,-2.668346153846154,-2.366142307692307,-2.6663019230769236,2.0559807692307692,3.0017743402207944,3.11260956435685,2.8236336549938525,2.8094910076030004,-4.706830614311511,2.865763276580875,65.91720921257192,-3.632133726855937,-3.6117874590611487,60.094273512120054,60.03539691345081
11130.0,-8.631,-1.024,-5.31,-8.502,-0.849,-4.836,6.93,2.66,0.21,0.9002596153846145,1.0278076923076913,4.295711538461538,-1.4005057692307692,-1.222778846153846,1.2516538461538462,-2.608142307692307,-2.135301923076924,-0.5340192307692307,3.094234975226619,2.6666629073927215,2.8010484866475522,2.779556788910978,-4.7075192687487375,2.8915206674350786,66.0306834585441,-3.6578911177101405,-3.6380261248854753,60.20774775809224,60.147267830871336
,-8.586,-1.043,-5.14,-9.014,-0.888,-4.444,9.94,3.57,-0.84,0.9452596153846144,0.5158076923076926,7.305711538461538,-1.4195057692307693,-1.2617788461538462,2.161653846153846,-2.438142307692307,-1.7433019230769236,-1.5840192307692307,2.975407582486083,2.21297198966657,2.77113264460351,2.7679962380340664,-4.705928301962975,2.914183537867222,66.1392840726495,-3.6805539881422833,-3.664113430289628,60.31634837219764,60.25916056430139
