Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagnX,MagnY,MagnZ
0.0,-9.44,0.098,-3.058,-9.44,0.115,-3.022,2.45,1.47,0.56
,-9.447,0.098,-3.068,-9.45,0.136,-2.953,2.52,1.33,0.63
,-9.464,0.098,-3.101,-9.471,0.11,-2.962,2.73,1.26,0.63
,-9.44,0.079,-3.053,-9.445,0.098,-2.984,3.01,1.47,0.77
76.0,-9.442,0.055,-2.967,-9.474,0.103,-2.998,2.66,1.4,0.63
,-9.452,0.086,-3.034,-9.44,0.103,-3.015,2.73,1.19,0.56
,-9.445,0.108,-3.029,-9.428,0.132,-2.984,2.66,1.4,0.56
,-9.442,0.086,-3.027,-9.435,0.124,-2.994,2.59,1.4,0.56
152.0,-9.464,0.048,-3.005,-9.474,0.132,-2.974,2.73,1.47,0.63
,-9.452,0.041,-3.003,-9.471,0.122,-2.998,2.66,1.68,0.63
,-9.44,0.084,-3.013,-9.469,0.117,-2.96,2.73,1.47,0.56
,-9.488,0.101,-3.027,-9.43,0.081,-2.972,2.87,1.61,0.7
227.0,-9.459,0.091,-3.017,-9.519,0.101,-3.02,2.87,1.68,0.7
,-9.466,0.11,-3.032,-9.462,0.127,-3.013,3.08,1.75,0.7
,-9.471,0.122,-3.005,-9.452,0.057,-3.037,3.01,1.82,0.77
,-9.452,0.124,-2.998,-9.402,0.089,-3.01,2.87,1.89,0.7
302.0,-9.5,0.081,-3.046,-9.445,0.101,-3.008,2.87,1.68,0.63
,-9.45,0.084,-3.022,-9.426,0.065,-3.041,3.01,1.54,0.63
,-9.433,0.072,-3.058,-9.399,0.103,-3.058,3.15,1.54,0.7
,-9.488,0.151,-3.008,-9.445,0.112,-3.049,3.15,1.68,0.7
378.0,-9.454,0.11,-3.022,-9.438,0.077,-2.965,2.45,1.54,0.56
,-9.428,0.086,-3.008,-9.428,0.086,-2.955,2.31,1.54,0.49
,-9.509,0.055,-3.008,-9.418,0.129,-3.034,2.31,1.68,0.56
,-9.445,0.077,-2.97,-9.438,0.124,-3.053,2.38,1.68,0.56
454.0,-9.459,0.086,-3.025,-9.421,0.129,-3.077,2.59,1.96,0.7
,-9.45,0.096,-3.128,-9.438,0.117,-3.056,2.73,1.68,0.63
,-9.464,0.129,-3.056,-9.409,0.06,-3.039,2.73,1.68,0.56
,-9.423,0.115,-3.039,-9.466,0.101,-3.087,2.66,1.75,0.63
530.0,-9.414,0.084,-3.044,-9.474,0.16,-2.994,2.45,1.26,0.63
,-9.426,0.072,-3.032,-9.478,0.115,-3.003,2.38,1.12,0.56
,-9.397,0.081,-3.01,-9.45,0.048,-3.027,2.45,1.19,0.56
,-9.469,0.101,-2.962,-9.411,0.06,-3.061,2.38,1.19,0.49
605.0,-9.433,0.093,-3.046,-9.447,0.081,-2.986,2.59,1.33,0.56
,-9.426,0.079,-2.991,-9.414,0.014,-2.936,2.52,1.4,0.63
,-9.481,0.091,-3.005,-9.485,0.062,-2.97,2.52,1.26,0.63
,-9.488,0.098,-3.015,-9.471,0.053,-2.936,2.45,1.26,0.63
681.0,-9.45,0.053,-3.017,-9.407,0.103,-3.056,2.59,1.68,0.84
,-9.478,0.06,-3.027,-9.426,0.146,-3.082,2.59,1.47,0.7
,-9.421,0.115,-3.056,-9.438,0.115,-3.015,2.73,1.61,0.77
,-9.383,0.122,-3.056,-9.469,0.072,-3.003,2.66,1.68,0.77
757.0,-9.416,0.089,-2.977,-9.421,0.065,-2.994,2.52,1.47,0.7
,-9.435,0.069,-2.996,-9.402,0.055,-3.022,2.52,1.47,0.77
,-9.457,0.081,-3.039,-9.416,0.067,-3.005,2.59,1.54,0.7
,-9.435,0.043,-3.022,-9.45,0.05,-2.996,2.59,1.4,0.63
833.0,-9.45,0.096,-2.984,-9.476,0.086,-3.075,2.45,1.47,0.77
,-9.447,0.084,-2.982,-9.44,0.045,-3.049,2.52,1.61,0.91
,-9.466,0.105,-2.982,-9.435,0.05,-3.058,2.38,1.61,0.91
,-9.402,0.077,-3.039,-9.476,0.077,-3.08,2.52,1.61,0.84
909.0,-9.438,0.129,-3.061,-9.469,0.077,-3.005,2.73,1.26,0.91
,-9.466,0.098,-3.092,-9.433,0.12,-2.991,2.52,1.26,0.77
,-9.452,0.108,-3.025,-9.478,0.112,-3.046,2.45,1.4,0.77
,-9.433,0.072,-3.037,-9.407,0.108,-3.034,2.38,1.33,0.77
984.0,-9.438,0.072,-3.061,-9.418,0.122,-2.982,1.75,1.05,0.49
,-9.466,0.067,-3.065,-9.421,0.062,-2.974,2.03,0.91,0.56
,-9.392,0.11,-3.041,-9.423,0.105,-2.781,2.03,0.91,0.56
,-9.426,0.081,-3.025,-9.43,-0.093,-2.819,2.03,0.77,0.49
1060.0,-9.435,0.048,-2.95,-9.452,0.12,-3.192,2.17,0.77,0.49
,-9.469,0.153,-3.072,-9.402,0.105,-2.931,3.08,0.84,0.49
