session_id,Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagnX,MagnY,MagnZ,AccX_corr,GyroX_corr,MagnX_corr,AccY_corr,GyroY_corr,MagnY_corr,AccZ_corr,GyroZ_corr,MagnZ_corr,AccNorm,GyroNorm,AccNorm_filt,GyroNorm_filt
H2_squat_fast_20251205_015325,34741.0,-9.107,1.529,-3.683,-9.107,1.534,-3.561,2.8,1.05,0.7,0.12595384615384653,0.11931346153846256,0.20380769230769236,0.04022115384615388,0.03397115384615401,-0.3456923076923075,-0.4026634615384612,-0.27412307692307714,-0.0704038461538462,0.4238159693024776,0.30088735882337186,0.2841502229090001,0.22005355827616574
H2_squat_fast_20251205_015325,,-9.115,1.524,-3.647,-9.134,1.512,-3.575,2.52,1.05,0.7,0.11795384615384563,0.09231346153846154,-0.07619230769230745,0.035221153846153985,0.011971153846153992,-0.3456923076923075,-0.3666634615384612,-0.28812307692307737,-0.0704038461538462,0.3867760767267104,0.3027870392887431,0.2683108334770379,0.22178026842477408
H2_squat_fast_20251205_015325,,-9.091,1.527,-3.635,-9.206,1.484,-3.542,2.59,0.98,0.77,0.14195384615384654,0.020313461538462363,-0.006192307692307608,0.03822115384615388,-0.016028846153846033,-0.4156923076923076,-0.3546634615384612,-0.255123076923077,-0.00040384615384614353,0.3839243701429291,0.25643195005185393,0.26187675874626976,0.2199386083316697
H2_squat_fast_20251205_015325,,-9.21,1.57,-3.625,-9.184,1.385,-3.556,2.1,0.7,0.56,0.022953846153844992,0.042313461538462604,-0.4961923076923074,0.08122115384615403,-0.11502884615384601,-0.6956923076923076,-0.3446634615384614,-0.26912307692307724,-0.2104038461538461,0.354847370858274,0.2957182696544072,0.26204975608986986,0.21420619148443618
H2_squat_fast_20251205_015325,34817.0,-9.134,1.397,-3.573,-9.141,1.46,-3.489,2.31,0.07,0.63,0.0989538461538455,0.08531346153846187,-0.2861923076923074,-0.09177884615384602,-0.040028846153846054,-1.3256923076923075,-0.29266346153846134,-0.20212307692307707,-0.14040384615384616,0.32228422547441676,0.22301218233301745,0.24981572359471685,0.22354562734727335
H2_squat_fast_20251205_015325,,-9.129,1.481,-3.625,-9.241,1.5,-3.429,2.87,0.07,0.7,0.10395384615384629,-0.01468653846153778,0.27380769230769264,-0.007778846153845942,-2.8846153846018296e-05,-1.3256923076923075,-0.3446634615384614,-0.14212307692307702,-0.0704038461538462,0.3600830658297293,0.14287989445042884,0.24368485534863346,0.23538361181399597
H2_squat_fast_20251205_015325,,-9.105,1.474,-3.553,-9.189,1.452,-3.367,2.59,0.07,0.77,0.12795384615384542,0.03731346153846182,-0.006192307692307608,-0.01477884615384606,-0.04802884615384606,-1.3256923076923075,-0.2726634615384613,-0.08012307692307719,-0.00040384615384614353,0.30155590575768365,0.1005921067006424,0.23721110638970178,0.24021880378246352
H2_squat_fast_20251205_015325,,-9.124,1.464,-3.496,-9.189,1.476,-3.431,2.1,-0.07,0.91,0.10895384615384529,0.03731346153846182,-0.4961923076923074,-0.024778846153846068,-0.02402884615384604,-1.4656923076923076,-0.2156634615384614,-0.14412307692307724,0.13959615384615387,0.24289022304568617,0.150801661666053,0.2357506323001637,0.23492583797749692
H2_squat_fast_20251205_015325,34893.0,-9.182,1.493,-3.434,-9.139,1.488,-3.515,2.31,0.0,0.7,0.05095384615384546,0.08731346153846253,-0.2861923076923074,0.004221153846154069,-0.012028846153846029,-1.3956923076923076,-0.15366346153846155,-0.22812307692307732,-0.0704038461538462,0.16194620091142894,0.24455770674929408,0.229413480029316,0.25345964092774437
H2_squat_fast_20251205_015325,,-9.134,1.496,-3.46,-9.112,1.586,-3.472,2.38,0.21,0.84,0.0989538461538455,0.11431346153846178,-0.21619230769230757,0.00722115384615396,0.08597115384615406,-1.1856923076923076,-0.17966346153846136,-0.18512307692307717,0.06959615384615381,0.20523880759615354,0.23394264338083387,0.22975817826627437,0.2739205669739632
H2_squat_fast_20251205_015325,,-9.131,1.443,-3.501,-9.162,1.625,-3.458,2.45,-0.07,0.91,0.10195384615384562,0.06431346153846107,-0.1461923076923073,-0.045778846153845976,0.12497115384615398,-1.4656923076923076,-0.22066346153846128,-0.17112307692307738,0.13959615384615387,0.24735127401910728,0.22144326154642785,0.23814304790983948,0.2831505896199512
H2_squat_fast_20251205_015325,,-9.165,1.472,-3.489,-9.227,1.57,-3.369,2.45,-0.07,0.84,0.0679538461538467,-0.0006865384615384329,-0.1461923076923073,-0.01677884615384606,0.06997115384615404,-1.4656923076923076,-0.20866346153846127,-0.08212307692307741,0.06959615384615381,0.22009019757037795,0.10789176738257196,0.25002106755291126,0.2827278244028816
H2_squat_fast_20251205_015325,34969.0,-9.155,1.51,-3.3,-9.191,1.342,-3.515,0.91,0.49,0.42,0.07795384615384648,0.035313461538461155,-1.6861923076923073,0.021221153846153973,-0.15802884615384594,-0.9056923076923076,-0.019663461538461213,-0.22812307692307732,-0.3504038461538462,0.08314921058202684,0.2797504155625091,0.24837651984036177,0.2816841152224656
