session_id,Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagnX,MagnY,MagnZ,AccX_corr,GyroX_corr,MagnX_corr,AccY_corr,GyroY_corr,MagnY_corr,AccZ_corr,GyroZ_corr,MagnZ_corr,AccNorm,GyroNorm,AccNorm_filt,GyroNorm_filt,KneeAngle_fused_deg,KneeAngle_fused_filt_deg,KneeValgus_fused_deg,KneeValgus_filt_deg
H1_lateral_right_left_20251205_020801,41487.0,-9.304,-0.945,-3.367,-9.294,-0.857,-3.396,2.38,1.54,0.84,0.04282884615384752,0.049594230769232084,-0.22575000000000012,-0.06386923076923079,0.023230769230769277,0.09140384615384622,-0.15301923076923085,-0.17918076923076942,0.03674999999999984,0.17125558001749994,0.1873632953029364,0.20719117816903704,0.18232818108852955,0.0,-0.3862372332057488,0.0,-0.08829112998412544
H1_lateral_right_left_20251205_020801,,-9.351,-0.888,-3.398,-9.304,-0.914,-3.367,2.52,1.54,0.91,-0.004171153846153075,0.0395942307692323,-0.08574999999999999,-0.00686923076923085,-0.033769230769230774,0.09140384615384622,-0.184019230769231,-0.1501807692307695,0.1067499999999999,0.184194631161358,0.1589412706118157,0.20642489962888513,0.18044994938505327,0.05686223862257542,-0.428897636267977,-0.09379790876722863,-0.09915714209070182
H1_lateral_right_left_20251205_020801,,-9.261,-0.84,-3.374,-9.284,-0.89,-3.376,2.38,1.47,0.84,0.08582884615384856,0.05959423076923187,-0.22575000000000012,0.04113076923076919,-0.009769230769230752,0.021403846153846162,-0.16001923076923097,-0.1591807692307694,0.03674999999999984,0.18618400904909152,0.17025107196049724,0.20356777580583998,0.18066256794210298,-0.04258068846350474,-0.471400361992839,-0.04556642741202757,-0.1134222601899472
H1_lateral_right_left_20251205_020801,,-9.28,-0.821,-3.419,-9.325,-0.878,-3.434,2.17,1.54,0.77,0.06682884615384843,0.018594230769233278,-0.4357500000000001,0.06013076923076921,0.0022307692307692584,0.09140384615384622,-0.2050192307692309,-0.21718076923076968,-0.03325000000000011,0.22386310341757062,0.2179867158175683,0.20366806223513062,0.1764584789048602,-0.12444843698056567,-0.5155323295164823,0.0283424036437354,-0.12600028290410775
H1_lateral_right_left_20251205_020801,41563.0,-9.27,-0.83,-3.384,-9.282,-0.873,-3.443,2.59,1.4,0.63,0.07682884615384822,0.06159423076923254,-0.015750000000000153,0.0511307692307692,0.007230769230769263,-0.0485961538461539,-0.17001923076923076,-0.22618076923076957,-0.17325000000000013,0.193451714892432,0.23452904651139642,0.19911217392907687,0.18241842901064487,-0.21608610993890764,-0.5607279220969318,0.09002138380107803,-0.13876317547278175
H1_lateral_right_left_20251205_020801,,-9.282,-0.893,-3.429,-9.299,-0.864,-3.384,2.24,1.33,0.56,0.06482884615384776,0.04459423076923308,-0.3657499999999998,-0.011869230769230854,0.01623076923076927,-0.11859615384615374,-0.21501923076923068,-0.1671807692307694,-0.24325000000000008,0.22489314692378734,0.17378576722020098,0.1965188508076355,0.18609114976206464,-0.32430994669319557,-0.5995263371675252,0.07060925015560947,-0.1441116378109094
H1_lateral_right_left_20251205_020801,,-9.268,-0.916,-3.396,-9.294,-0.828,-3.4,2.31,1.54,0.7,0.07882884615384711,0.049594230769232084,-0.29574999999999996,-0.034869230769230875,0.0522307692307693,0.09140384615384622,-0.18201923076923077,-0.18318076923076942,-0.10325000000000017,0.20139724578605156,0.19683199738865154,0.20004342584792625,0.18683105905880662,-0.424560170197738,-0.6369998909038807,0.026498891312533898,-0.1437944412549977
H1_lateral_right_left_20251205_020801,,-9.241,-0.962,-3.398,-9.282,-0.909,-3.386,2.66,1.61,0.84,0.10582884615384813,0.06159423076923254,0.05425000000000013,-0.0808692307692308,-0.02876923076923077,0.1614038461538463,-0.184019230769231,-0.16918076923076963,0.03674999999999984,0.2271621765531433,0.1823284140791601,0.19898046171290368,0.19001206311886734,-0.5123383309660859,-0.6762388405651142,-0.03985625186490438,-0.14366071380732406
H1_lateral_right_left_20251205_020801,41639.0,-9.332,-0.94,-3.417,-9.32,-0.876,-3.372,2.17,1.47,0.56,0.014828846153847053,0.023594230769232283,-0.4357500000000001,-0.058869230769230785,0.00423076923076926,0.021403846153846162,-0.20301923076923067,-0.1551807692307694,-0.24325000000000008,0.21190160233406813,0.15702120325907937,0.20254014746937718,0.1895395117388208,-0.5391417426754518,-0.7168716027534837,-0.14648158582126053,-0.14235504503414909
H1_lateral_right_left_20251205_020801,,-9.323,-0.976,-3.429,-9.292,-0.847,-3.374,2.38,1.47,0.56,0.023828846153847394,0.05159423076923275,-0.22575000000000012,-0.09486923076923082,0.033230769230769286,0.021403846153846162,-0.21501923076923068,-0.15718076923076962,-0.24325000000000008,0.23622289147405037,0.16873660802657478,0.20456842129365438,0.18834129368563637,-0.5655605306707319,-0.7587443231328376,-0.25286311565526254,-0.1402694897193722
H1_lateral_right_left_20251205_020801,,-9.227,-0.909,-3.427,-9.268,-0.849,-3.384,2.66,1.54,0.63,0.11982884615384748,0.07559423076923188,0.05425000000000013,-0.02786923076923087,0.031230769230769284,0.09140384615384622,-0.2130192307692309,-0.1671807692307694,-0.17325000000000013,0.24599357526518034,0.18611624935219714,0.20693317598282046,0.1887612949324835,-0.6725923293042486,-0.8017012796656486,-0.27702858044133544,-0.13768043840402533
H1_lateral_right_left_20251205_020801,,-9.258,-0.888,-3.393,-9.265,-0.861,-3.372,2.87,1.54,0.7,0.08882884615384867,0.078594230769232,0.2642500000000001,-0.00686923076923085,0.019230769230769273,0.09140384615384622,-0.17901923076923065,-0.1551807692307694,-0.10325000000000017,0.1999640848392334,0.1750084190388214,0.20917453932269447,0.1891536722126882,-0.7822679015239303,-0.8453004694606668,-0.2846773103250228,-0.137071650454651
H1_lateral_right_left_20251205_020801,41715.0,-9.282,-0.838,-3.384,-9.292,-0.895,-3.369,2.45,1.4,0.35,0.06482884615384776,0.05159423076923275,-0.15574999999999983,0.043130769230769195,-0.014769230769230757,-0.0485961538461539,-0.17001923076923076,-0.15218076923076973,-0.45325000000000015,0.18700155448401512,0.16136629558198462,0.20708876006421612,0.18836200873949577,-0.8740600828829499,-0.8890074372864977,-0.22298543841954582,-0.13905129284242712
H1_lateral_right_left_20251205_020801,,-9.294,-0.89,-3.403,-9.263,-0.96,-3.324,2.45,1.47,0.35,0.05282884615384731,0.08059423076923267,-0.15574999999999983,-0.008869230769230851,-0.0797692307692307,0.021403846153846162,-0.18901923076923088,-0.10718076923076936,-0.45325000000000015,0.1964632786069104,0.15603293723986147,0.2056732912237752,0.18906474060862763,-0.9834828760769435,-0.9335861015955748,-0.2404152994761946,-0.1413670354510352
H1_lateral_right_left_20251205_020801,,-9.308,-0.916,-3.369,-9.246,-0.988,-3.329,2.38,1.26,0.28,0.03882884615384796,0.09759423076923213,-0.22575000000000012,-0.034869230769230875,-0.10776923076923073,-0.1885961538461538,-0.15501923076923108,-0.1121807692307697,-0.5232500000000001,0.1635680422832076,0.18363922774079902,0.20504346333136397,0.19214205621273223,-1.0664385221409067,-1.0143156083417295,-0.3131339135793823,-0.1527737047998188
H1_lateral_right_left_20251205_020801,,-9.232,-0.883,-3.384,-9.33,-0.976,-3.276,2.31,1.33,0.21,0.11482884615384847,0.013594230769232496,-0.29574999999999996,-0.0018692307692308452,-0.09576923076923072,-0.11859615384615374,-0.17001923076923076,-0.059180769230769315,-0.5932500000000002,0.20517235867449052,0.11339714334621877,0.2050377444689668,0.19664043096115452,-1.1775118423711326,-1.097027325086271,-0.31467062361651627,-0.1563180229768139
H1_lateral_right_left_20251205_020801,41791.0,-9.34,-0.883,-3.34,-9.268,-0.888,-3.484,2.52,1.82,0.49,0.006828846153847934,0.07559423076923188,-0.08574999999999999,-0.0018692307692308452,-0.0077692307692307505,0.37140384615384625,-0.12601923076923072,-0.2671807692307695,-0.31325000000000014,0.12621796103221677,0.27777763070319966,0.21107361806135214,0.19909885033446642,-1.2838574033841226,-1.1799508863995762,-0.34296945657156547,-0.16292109738109567
H1_lateral_right_left_20251205_020801,,-9.361,-0.818,-3.352,-9.301,-0.838,-3.458,2.38,1.96,0.42,-0.014171153846152862,0.04259423076923241,-0.22575000000000012,0.06313076923076921,0.042230769230769294,0.5114038461538462,-0.13801923076923073,-0.2411807692307697,-0.38325000000000015,0.15243235774313188,0.24852740253620104,0.21430140026617145,0.20131330313885595,-1.2590993933676145,-1.2639760464995808,-0.2350354975590802,-0.1723395350635378
H1_lateral_right_left_20251205_020801,,-9.299,-0.794,-3.458,-9.325,-0.84,-3.412,1.61,2.03,0.21,0.0478288461538483,0.018594230769233278,-0.9957499999999999,0.08713076923076912,0.04023076923076929,0.581403846153846,-0.24401923076923104,-0.19518076923076944,-0.5932500000000002,0.26348577657316014,0.2001494264001618,0.2181412460152208,0.2018604139088907,-1.3115238581582762,-1.3485993556220577,-0.13808490324858697,-0.18289467390630718
H1_lateral_right_left_20251205_020801,,-9.237,-0.885,-3.355,-9.268,-0.897,-3.455,1.61,2.1,0.35,0.10982884615384769,0.07559423076923188,-0.9957499999999999,-0.003869230769230847,-0.01676923076923076,0.6514038461538463,-0.14101923076923084,-0.23818076923076958,-0.45325000000000015,0.17878414314747462,0.250451140260021,0.21908271770938598,0.20183446704352428,-1.4217788841285517,-1.4329971135444326,-0.1411198923015245,-0.19105839257068336
