session_id,Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagnX,MagnY,MagnZ,AccX_corr,GyroX_corr,MagnX_corr,AccY_corr,GyroY_corr,MagnY_corr,AccZ_corr,GyroZ_corr,MagnZ_corr,AccNorm,GyroNorm,AccNorm_filt,GyroNorm_filt,KneeAngle_fused_deg,KneeAngle_fused_filt_deg,KneeValgus_fused_deg,KneeValgus_filt_deg
H1_squat_deep_20251205_014225,92157.0,-9.21,-1.283,-3.537,-9.22,-1.158,-3.546,2.31,1.54,0.63,0.08756346153846017,0.07688269230769151,-0.30638461538461526,-0.1272096153846154,0.011694230769230929,0.1366346153846154,-0.26600192307692305,-0.2764230769230771,-0.13232692307692318,0.30758197138896237,0.2871540020013383,0.3045219876655669,0.3153705679992491,0.0,-0.4712091007472337,0.0,-0.023691339108079294
H1_squat_deep_20251205_014225,,-9.251,-1.235,-3.53,-9.134,-1.254,-3.506,2.66,1.33,0.7,0.04656346153846158,0.1628826923076918,0.04361538461538483,-0.07920961538461557,-0.08430576923076916,-0.07336538461538455,-0.25900192307692294,-0.23642307692307707,-0.062326923076923224,0.2748168758962353,0.29922250162841885,0.3129365862882102,0.3170126029469459,-0.05665305661184731,-0.49753495517760316,-0.09341816582411294,0.0008472213572832121
H1_squat_deep_20251205_014225,,-9.249,-1.184,-3.542,-9.198,-1.184,-3.501,2.66,1.33,0.84,0.04856346153846047,0.09888269230769176,0.04361538461538483,-0.028209615384615416,-0.014305769230769094,-0.07336538461538455,-0.27100192307692295,-0.23142307692307718,0.07767307692307679,0.27676024734079124,0.252069598333171,0.3287702104701025,0.3230955715848676,-0.15207910236582053,-0.5189874027397247,-0.14779633527102626,0.029178102398689225
H1_squat_deep_20251205_014225,,-9.253,-1.165,-3.613,-9.227,-1.089,-3.36,2.66,1.26,0.98,0.04456346153846091,0.06988269230769184,0.04361538461538483,-0.00920961538461551,0.08069423076923088,-0.14336538461538462,-0.3420019230769231,-0.09042307692307716,0.2176730769230768,0.3450159916701486,0.13989811436844368,0.34443074010091,0.3317275711059631,-0.2592118837754684,-0.5444028668912445,-0.1694078539702448,0.05483356226476704
H1_squat_deep_20251205_014225,92233.0,-9.174,-1.256,-3.142,-9.177,-1.304,-3.439,1.12,1.12,0.91,0.12356346153846154,0.11988269230769255,-1.4963846153846152,-0.10020961538461548,-0.1343057692307692,-0.2833653846153845,0.12899807692307697,-0.16942307692307734,0.14767307692307685,0.20481796769998356,0.24721261811989392,0.35145914280098245,0.3740654131755021,-0.34608509293803774,-0.5652073320660329,-0.23765002901442225,0.0839029321690289
H1_squat_deep_20251205_014225,,-9.249,-1.139,-3.484,-9.124,-1.213,-3.515,2.73,0.98,0.98,0.04856346153846047,0.1728826923076916,0.11361538461538467,0.016790384615384513,-0.04330576923076923,-0.42336538461538464,-0.21300192307692312,-0.2454230769230774,0.2176730769230768,0.2191121768560514,0.3033089211259955,0.35188607088172213,0.417166871675561,-0.45063182771738036,-0.5898617313385385,-0.19991636342646643,0.10842771116437838
H1_squat_deep_20251205_014225,,-9.225,-1.046,-3.496,-9.261,-1.182,-3.443,1.89,0.77,0.84,0.07256346153846138,0.03588269230769292,-0.7263846153846154,0.10979038461538448,-0.012305769230769092,-0.6333653846153846,-0.22500192307692313,-0.17342307692307735,0.07767307692307679,0.260663096530275,0.17752341584443757,0.36652987245497326,0.4511748681994154,-0.5113839723372356,-0.6161896745336146,-0.10754707493951035,0.1264409978090596
H1_squat_deep_20251205_014225,,-9.225,-1.074,-3.814,-9.275,-1.096,-3.302,0.98,0.28,0.7,0.07256346153846138,0.021882692307691798,-1.6363846153846153,0.08179038461538446,0.07369423076923076,-1.1233653846153846,-0.5430019230769232,-0.03242307692307733,-0.062326923076923224,0.5539009039812204,0.0834322946373977,0.3915707362804203,0.47219203660577963,-0.5837589522683906,-0.6433908032099239,-0.024871836052282367,0.13844037536146286
H1_squat_deep_20251205_014225,92309.0,-9.304,-1.082,-3.25,-9.016,-1.077,-2.845,1.47,1.12,0.91,-0.006436538461539243,0.28088269230769214,-1.1463846153846153,0.07379038461538445,0.09269423076923089,-0.2833653846153845,0.02099807692307687,0.4245769230769225,0.14767307692307685,0.07698940916464221,0.5174484233867025,0.4076254200193626,0.4596679093965922,-0.5724893367035352,-0.6714646642111562,0.08748300626412064,0.14531566076003846
H1_squat_deep_20251205_014225,,-9.273,-1.144,-2.958,-9.17,-0.986,-2.917,0.42,1.26,0.98,0.02456346153846134,0.12688269230769222,-2.1963846153846154,0.01179038461538462,0.18369423076923086,-0.14336538461538462,0.3129980769230767,0.3525769230769229,0.2176730769230768,0.31418175149055744,0.41731675584804684,0.41498474651175904,0.45497874276366246,-0.6668648729112132,-0.7019084309881655,0.1424822976885251,0.15137836719935646
