session_id,Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagnX,MagnY,MagnZ,AccX_corr,GyroX_corr,MagnX_corr,AccY_corr,GyroY_corr,MagnY_corr,AccZ_corr,GyroZ_corr,MagnZ_corr,AccNorm,GyroNorm,AccNorm_filt,GyroNorm_filt,KneeAngle_fused_deg,KneeAngle_fused_filt_deg,KneeValgus_fused_deg,KneeValgus_filt_deg
H1_lateral_point_steps_20251205_021623,,-9.17,-0.101,-3.841,-9.301,0.311,-3.527,12.67,5.67,-17.43,0.14179423076923037,0.01081923076923097,10.120384615384616,0.19071538461538465,0.6032057692307693,4.303923076923077,-0.4355596153846162,-0.12466538461538468,-18.23055769230769,0.49617551366671314,0.6160484671752895,0.6364310718161297,0.8567728022031306,-15.663764752288396,-15.701187933542055,-29.82709442831942,-29.98786437868569
H1_lateral_point_steps_20251205_021623,53106.0,-9.237,-0.022,-3.64,-8.875,-1.646,-3.539,13.23,6.02,-21.49,0.0747942307692302,0.4368192307692311,10.680384615384616,0.26971538461538463,-1.3537942307692306,4.653923076923077,-0.23455961538461612,-0.1366653846153847,-22.29055769230769,0.3651832126809292,1.4290721769686605,0.6884644938980398,0.9151316984457929,-15.70354199184774,-15.736786756708868,-29.736736715429544,-30.010768750692787
H1_lateral_point_steps_20251205_021623,,-9.067,-0.318,-3.707,-9.038,-1.29,-3.4,12.46,6.09,-22.61,0.24479423076923013,0.27381923076923087,9.910384615384617,-0.02628461538461535,-0.9977942307692308,4.723923076923077,-0.30155961538461584,0.002334615384615546,-23.41055769230769,0.389298469114295,1.0346863044055472,0.736881670368014,1.0008356957182254,-15.820042534244052,-15.772095595296959,-29.74619535431893,-30.041400989748187
H1_lateral_point_steps_20251205_021623,,-9.048,-0.452,-3.676,-9.497,-0.084,-3.364,12.18,6.09,-23.52,0.26379423076923025,-0.18518076923076876,9.630384615384616,-0.16028461538461536,0.20820576923076922,4.723923076923077,-0.27055961538461615,0.03833461538461558,-24.32055769230769,0.41046444376242314,0.2812669592585698,0.7937816377083166,1.1144387518779337,-15.909938161647526,-15.804202359746249,-29.80144319928925,-30.073441567905608
H1_lateral_point_steps_20251205_021623,,-8.995,-0.723,-3.661,-9.356,0.567,-3.391,11.48,6.51,-24.29,0.3167942307692311,-0.044180769230768746,8.930384615384616,-0.4312846153846153,0.8592057692307692,5.143923076923077,-0.255559615384616,0.011334615384615443,-25.09055769230769,0.5930225300371457,0.860415578517252,0.8547990787625898,1.2334438456192252,-15.960184188873983,-15.83725561661445,-29.886067753531876,-30.10573404820965
H1_lateral_point_steps_20251205_021623,53182.0,-9.167,0.01,-3.431,-9.076,-0.529,-3.805,13.93,8.89,-28.07,0.14479423076923048,0.23581923076923061,11.380384615384616,0.30171538461538466,-0.23679423076923078,7.523923076923078,-0.02555961538461604,-0.4026653846153847,-28.870557692307692,0.33563497510878115,0.5232796855350292,0.9823943369051447,1.3533978851956314,-16.000708636656164,-15.86934708281058,-29.790986373778587,-30.144479787666857
H1_lateral_point_steps_20251205_021623,,-9.098,-0.651,-3.518,-8.892,-1.165,-3.848,14.14,9.38,-28.98,0.21379423076922954,0.41981923076923167,11.590384615384616,-0.35928461538461537,-0.8727942307692308,8.013923076923078,-0.11255961538461579,-0.4456653846153844,-29.780557692307692,0.4329700624498306,1.0661311320996592,1.0966058782350396,1.4935107406667547,-16.05605801878444,-15.899769925955962,-29.8780352927275,-30.19009523218829
H1_lateral_point_steps_20251205_021623,,-9.167,-0.704,-3.618,-8.868,-1.551,-3.759,18.06,10.01,-29.19,0.14479423076923048,0.4438192307692308,15.510384615384615,-0.4122846153846153,-1.2587942307692308,8.643923076923077,-0.21255961538461587,-0.35666538461538444,-29.990557692307693,0.4859275289992832,1.3815746891143206,1.1844563731802706,1.5782444093449022,-16.088586882717525,-15.927252241886483,-29.97704453661187,-30.23575610866385
H1_lateral_point_steps_20251205_021623,,-9.179,-0.45,-3.769,-8.894,-1.644,-3.766,20.86,10.29,-29.61,0.13279423076923003,0.417819230769231,18.310384615384613,-0.15828461538461536,-1.3517942307692308,8.923923076923076,-0.3635596153846161,-0.36366538461538456,-30.41055769230769,0.4181673362801752,1.4608809205096163,1.2826386147176856,1.6447152510734364,-16.163262171631757,-15.95206636726518,-30.06398807378703,-30.281518872111274
H1_lateral_point_steps_20251205_021623,53258.0,-8.99,-1.859,-3.601,-9.208,-1.362,-3.329,22.61,11.13,-32.69,0.3217942307692301,0.10381923076923094,20.060384615384613,-1.5672846153846154,-1.0697942307692307,9.763923076923078,-0.19555961538461597,0.07333461538461528,-33.49055769230769,1.6118859003499724,1.0773189382342883,1.372771959517755,1.733258825817647,-16.169736528627237,-15.979407976150046,-30.168987533719125,-30.33417375203314
H1_lateral_point_steps_20251205_021623,,-8.806,-1.943,-3.451,-9.261,-1.527,-3.233,25.48,11.9,-32.55,0.5057942307692311,0.05081923076923189,22.930384615384614,-1.6512846153846155,-1.2347942307692308,10.533923076923077,-0.04555961538461606,0.16933461538461536,-33.35055769230769,1.7276123301942914,1.2473867076910867,1.4551787474521116,1.822825877583849,-16.189709738584327,-16.007909075944028,-30.272716328833155,-30.39418441938176
H1_lateral_point_steps_20251205_021623,,-8.949,-1.835,-3.384,-9.232,-1.778,-3.362,29.4,12.53,-32.34,0.36279423076923045,0.07981923076923181,26.850384615384613,-1.5432846153846154,-1.4857942307692307,11.163923076923076,0.02144038461538411,0.04033461538461536,-33.140557692307695,1.5854988956334009,1.4884832840801225,1.5661048741645816,1.8979063657219821,-16.20154698845365,-16.033565195469933,-30.37757226209571,-30.456801984374355
H1_lateral_point_steps_20251205_021623,,-9.0,-1.493,-3.305,-9.263,-1.989,-3.427,32.34,13.37,-32.06,0.3117942307692303,0.048819230769231226,29.790384615384617,-1.2012846153846155,-1.696794230769231,12.003923076923076,0.10044038461538385,-0.02466538461538459,-32.860557692307694,1.24514603174183,1.6976755756218178,1.684116284129318,1.960611553196856,-16.217670972602477,-16.056474134460704,-30.48228003710918,-30.521874682064173
H1_lateral_point_steps_20251205_021623,53333.0,-9.33,-1.972,-3.64,-9.497,-2.508,-4.078,38.99,15.33,-32.76,-0.018205769230769775,-0.18518076923076876,36.440384615384616,-1.6802846153846154,-2.2157942307692307,13.963923076923077,-0.23455961538461612,-0.6756653846153848,-33.56055769230769,1.6966749989025263,2.3239104333796003,1.7373074542917815,2.065538390369242,-16.207431221153623,-16.08139927263379,-30.58828384409035,-30.593044115072438
H1_lateral_point_steps_20251205_021623,,-9.533,-2.113,-3.654,-9.799,-2.994,-4.319,39.06,15.19,-32.9,-0.22120576923076918,-0.48718076923076836,36.510384615384616,-1.8212846153846154,-2.701794230769231,13.823923076923077,-0.2485596153846159,-0.9166653846153845,-33.70055769230769,1.851429589527458,2.89435875362372,1.7911607645567513,2.1752448955661494,-16.188275463246534,-16.106673135527878,-30.693481940405217,-30.670009709693435
H1_lateral_point_steps_20251205_021623,,-9.5,-2.134,-3.8,-10.067,-3.532,-4.494,37.8,14.91,-33.6,-0.1882057692307697,-0.755180769230769,35.25038461538461,-1.8422846153846153,-3.2397942307692307,13.543923076923077,-0.3945596153846158,-1.0916653846153843,-34.40055769230769,1.8934390155869931,3.501185222736584,1.8692305436953578,2.245607847774356,-16.178419449082448,-16.13270792922448,-30.80317402065898,-30.75371549811674
H1_lateral_point_steps_20251205_021623,,-9.371,-2.264,-3.853,-10.27,-3.573,-4.69,36.05,14.7,-34.37,-0.059205769230770144,-0.9581807692307684,33.50038461538461,-1.9722846153846152,-3.2807942307692306,13.333923076923076,-0.4475596153846162,-1.287665384615385,-35.17055769230769,2.0232947230980147,3.6523695478290557,1.9667589081224928,2.3133094775462113,-16.179103593793847,-16.156252813283732,-30.916754229088085,-30.84038471225536
H1_lateral_point_steps_20251205_021623,53409.0,-10.536,-3.431,-4.779,-9.691,-3.745,-4.841,49.28,13.58,-27.23,-1.2242057692307693,-0.3791807692307696,46.730384615384615,-3.1392846153846152,-3.4527942307692308,12.213923076923077,-1.373559615384616,-1.4386653846153847,-28.030557692307692,3.638743420306516,3.759697347484004,2.0542674305060227,2.4477281461527243,-16.147221825700257,-16.178639576543784,-31.010862554460015,-30.92800269260257
