Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
575533,0.7179,-9.633848,0.43072,6.440000,-4.130000,1.820000
575543,0.40679,-9.925783,0.122038,3.780000,-4.200000,1.190000
575554,0.26322,-9.868353,0.90931,2.240000,-4.690000,0.770000
575564,0.4786,-9.885103,0.100502,-1.330000,-5.110000,0.210000
575574,0.71787,-9.868353,0.122038,-2.940000,-5.250000,0.140000
575584,0.81359,-9.868353,0.122038,-2.940000,-5.250000,0.0
575594,0.9572,-9.880318,0.129217,-3.10000,-5.320000,0.70000
575604,0.23929,-9.863567,0.184254,-1.400000,-5.110000,0.560000
575614,0.76573,-9.880318,0.174682,0.70000,-4.830000,1.50000
575624,0.50251,-9.901854,0.160325,0.980000,-4.760000,1.330000
575635,0.35894,-9.784601,0.35894,0.560000,-4.620000,1.260000
575645,0.50251,-9.916211,0.153146,1.750000,-4.900000,1.680000
575655,0.26322,-9.882710,0.186647,1.680000,-5.250000,1.540000
575665,0.88538,-9.880318,0.145967,0.70000,-4.970000,1.120000
575675,0.11965,-9.820495,0.69394,0.700000,-4.550000,0.910000
575685,0.38287,-9.834852,0.83752,-2.100000,-4.410000,0.420000
575695,0.35894,-9.815709,0.145967,-4.60000,-4.550000,0.70000
575705,0.28715,-9.839638,0.174682,-5.600000,-5.180000,0.770000
575716,0.100502,-9.983212,0.227326,-6.580000,-4.970000,0.910000
575726,0.50251,-9.815709,0.145967,-5.110000,-4.830000,0.840000
575736,0.40679,-9.964069,0.201004,-4.620000,-4.760000,0.840000
575746,0.78966,-9.918604,0.234505,0.770000,-4.900000,1.190000
575756,0.33501,-9.911426,0.191433,1.330000,-4.970000,1.330000
575766,0.45465,-9.882710,0.134003,1.50000,-5.40000,1.190000
575776,0.35894,-9.873138,0.148360,0.350000,-4.830000,0.980000
575786,0.52644,-9.868353,0.191433,0.140000,-4.760000,0.770000
575797,0.57430,-9.868353,0.169896,0.140000,-4.970000,0.560000
575807,0.28715,-9.846817,0.184254,-1.540000,-5.40000,0.280000
575817,0.35894,-9.882710,0.210576,-3.10000,-5.110000,0.280000
575827,0.2393,-9.822887,0.148360,-4.970000,-5.460000,0.700000
575837,0.23929,-9.932961,0.287149,-5.670000,-5.530000,1.120000
575847,0.90931,-9.971248,0.284756,-1.960000,-4.970000,1.260000
575857,0.2393,-9.983212,0.229719,1.190000,-4.480000,1.190000
575867,0.67001,-9.798959,0.241684,1.820000,-4.340000,1.120000
575878,0.33501,-9.930569,0.224933,1.610000,-4.340000,1.120000
575888,0.57430,-9.865960,0.234505,2.170000,-4.410000,1.260000
575898,0.64609,-9.909033,0.268006,3.640000,-4.60000,1.330000
575908,0.813589,-8.841795,0.399616,-3.360000,-2.450000,0.140000
575918,0.43072,-9.641026,0.90931,0.420000,-3.710000,0.630000
575928,0.71787,-9.858782,0.241684,1.190000,-4.270000,0.980000
575938,0.7179,-9.899461,0.215362,1.50000,-4.200000,0.980000
575948,0.62216,-9.873138,0.220148,0.770000,-4.340000,0.840000
575959,0.26322,-9.865960,0.184254,0.490000,-4.480000,0.910000
575969,0.16750,-9.889889,0.191433,0.70000,-4.690000,0.910000
575979,0.4786,-9.894675,0.244077,0.210000,-4.690000,0.840000
575989,0.21536,-9.882710,0.193826,0.70000,-4.760000,0.910000
575999,0.31108,-9.899461,0.244077,0.210000,-4.620000,0.910000
576009,0.31108,-9.909033,0.210576,0.910000,-4.550000,0.840000
576019,0.9572,-9.904246,0.201004,1.400000,-4.480000,1.120000
576029,0.59823,-9.873138,0.215362,1.610000,-4.620000,0.980000
576040,0.40679,-9.873138,0.143574,1.120000,-4.620000,0.980000
576050,0.21536,-9.873138,0.191433,0.770000,-4.620000,0.910000
576060,0.9572,-9.853995,0.205790,0.210000,-4.480000,0.840000
576070,0.19143,-9.904246,0.253648,0.0,-4.550000,0.980000
576080,0.11965,-9.868353,0.203397,0.350000,-4.480000,0.980000
576090,0.90931,-9.877925,0.205790,0.140000,-4.550000,0.980000
576100,0.7179,-9.887496,0.234505,0.490000,-4.410000,1.50000
576110,0.64609,-9.863567,0.205790,1.50000,-4.340000,1.120000
576121,0.0,-9.830067,0.157932,1.190000,-4.270000,1.190000
576131,0.21536,-9.853995,0.203397,0.910000,-4.340000,0.910000
576141,0.38287,-9.870746,0.177075,0.910000,-4.480000,0.910000
576151,0.35894,-9.868353,0.157932,0.420000,-4.690000,0.840000
576161,0.33501,-9.901854,0.208183,0.630000,-5.40000,0.770000
576171,0.43072,-9.937747,0.203397,-1.50000,-5.390000,0.840000
576181,0.38287,-9.909033,0.165111,0.700000,-4.970000,0.840000
576191,0.40679,-9.882710,0.210576,0.0,-4.550000,0.910000
576202,0.47858,-9.897068,0.222540,0.420000,-4.340000,0.910000
576212,0.23929,-9.885103,0.193826,0.910000,-4.480000,0.840000
576222,0.35894,-9.880318,0.227326,-1.260000,-4.620000,0.840000
576232,0.35894,-9.873138,0.217755,-1.50000,-5.40000,1.50000
576242,0.50251,-9.885103,0.203397,0.490000,-4.970000,1.190000
576252,0.28715,-9.880318,0.217755,0.140000,-4.690000,1.190000
576262,0.88538,-9.899461,0.277577,0.0,-4.480000,1.260000
576272,0.35894,-9.889889,0.217755,0.420000,-4.620000,1.120000
576283,0.50251,-9.901854,0.210576,0.630000,-4.480000,0.910000
576293,0.16750,-9.882710,0.201004,0.770000,-4.620000,0.910000
576303,0.35894,-9.865960,0.222540,1.260000,-4.480000,0.910000
576313,0.69394,-9.858782,0.198611,1.400000,-4.340000,0.910000
576323,0.33501,-9.897068,0.174682,1.330000,-4.340000,0.980000
576333,0.74180,-9.865960,0.251255,0.910000,-4.340000,0.910000
576343,0.43072,-9.894675,0.177075,0.490000,-4.340000,0.910000
576353,0.47858,-9.892282,0.201004,0.140000,-4.690000,0.840000
576364,0.69394,-9.913818,0.198611,0.490000,-4.690000,0.910000
576374,0.47858,-9.899461,0.174682,0.490000,-4.480000,0.840000
576384,0.71787,-9.873138,0.186647,0.210000,-4.480000,0.840000
576394,0.45465,-9.880318,0.196218,0.280000,-4.340000,0.910000
576404,0.33501,-9.873138,0.239291,0.630000,-4.270000,1.50000
576414,0.74180,-9.861175,0.203397,1.50000,-4.480000,1.190000
576424,0.90931,-9.885103,0.201004,1.260000,-4.340000,1.190000
576434,0.28715,-9.868353,0.196218,1.400000,-4.270000,1.50000
576445,0.4786,-9.882710,0.215362,1.330000,-4.200000,1.120000
576455,0.93323,-9.897068,0.167504,1.120000,-4.340000,1.120000
576465,0.43072,-9.873138,0.167504,0.630000,-4.410000,0.910000
576475,0.50251,-9.877925,0.208183,0.280000,-4.270000,0.840000
576485,0.55037,-9.892282,0.193826,0.70000,-4.480000,0.840000
576495,0.40679,-9.899461,0.224933,0.140000,-4.620000,0.840000
576505,0.59823,-9.923389,0.167504,0.140000,-4.200000,0.910000
576515,0.23929,-9.899461,0.232112,0.280000,-4.410000,0.910000
576526,0.47858,-9.892282,0.179468,0.420000,-4.340000,0.910000
576536,0.31108,-9.868353,0.191433,0.630000,-4.340000,0.910000
576546,0.2393,-9.868353,0.205790,1.190000,-4.200000,0.910000
576556,0.50251,-9.863567,0.193826,1.470000,-4.340000,1.50000
576566,0.47858,-9.873138,0.177075,1.610000,-4.200000,0.980000
576576,0.43072,-9.894675,0.181861,1.610000,-4.200000,0.980000
576586,0.4786,-9.889889,0.179468,1.820000,-4.60000,0.980000
576596,0.40679,-9.849210,0.165111,1.610000,-4.130000,0.980000
576607,0.55037,-9.853995,0.208183,1.190000,-4.130000,0.980000
576617,0.28715,-9.892282,0.179468,0.350000,-4.410000,0.910000
576627,0.52644,-9.856388,0.234505,0.210000,-4.410000,0.980000
576637,0.28715,-9.870746,0.136396,0.700000,-4.480000,0.980000
576647,0.38287,-9.904246,0.198611,0.490000,-4.340000,0.910000
576657,0.14357,-9.901854,0.201004,0.0,-4.410000,0.980000
576667,0.35894,-9.887496,0.191433,0.490000,-4.620000,0.980000
576677,0.7179,-9.885103,0.198611,0.700000,-4.620000,0.980000
576688,0.16750,-9.901854,0.172289,0.630000,-4.550000,0.910000
576698,0.43072,-9.873138,0.201004,0.420000,-4.410000,0.980000
576708,0.57430,-9.887496,0.181861,0.420000,-4.340000,0.910000
576718,0.21536,-9.901854,0.181861,0.490000,-4.410000,0.980000
576728,0.11965,-9.901854,0.157932,0.560000,-4.60000,0.980000
576738,0.62216,-9.892282,0.174682,0.630000,-4.130000,1.50000
576748,0.4786,-9.827674,0.162718,0.560000,-3.990000,0.980000
576758,0.50251,-9.870746,0.165111,0.420000,-4.60000,0.910000
576769,0.71787,-9.858782,0.189040,0.560000,-4.200000,1.50000
576779,0.35894,-9.856388,0.184254,0.350000,-4.270000,0.910000
576789,0.16750,-9.889889,0.153146,0.70000,-4.410000,0.840000
576799,0.26322,-9.877925,0.169896,0.210000,-4.620000,0.840000
576809,0.50251,-9.858782,0.227326,0.420000,-4.620000,0.910000
576819,0.19143,-9.911426,0.196218,0.210000,-4.480000,0.840000
576829,0.43072,-9.851603,0.157932,0.70000,-4.620000,0.910000
576839,0.64609,-9.870746,0.189040,0.350000,-4.620000,0.980000
576850,0.14357,-9.906639,0.184254,0.420000,-4.480000,0.910000
576860,0.38287,-9.882710,0.196218,0.630000,-4.410000,0.980000
576870,0.33501,-9.863567,0.157932,0.630000,-4.480000,0.980000
576880,0.59823,-9.856388,0.232112,0.490000,-4.620000,0.980000
576890,0.11965,-9.861175,0.181861,0.70000,-4.480000,0.910000
576900,0.11965,-9.877925,0.189040,0.70000,-4.550000,0.980000
576910,0.16750,-9.882710,0.215362,0.350000,-4.690000,0.910000
576920,0.14357,-9.889889,0.222540,0.350000,-4.760000,0.840000
576931,0.45465,-9.870746,0.205790,0.0,-4.550000,0.980000
576941,0.4786,-9.889889,0.162718,0.210000,-4.690000,0.980000
576951,0.7179,-9.894675,0.203397,0.210000,-4.690000,0.980000
576961,0.21536,-9.887496,0.229719,0.490000,-4.830000,0.910000
576971,0.31108,-9.877925,0.212969,0.770000,-4.690000,0.840000
576981,0.21536,-9.873138,0.186647,0.770000,-4.620000,0.910000
576991,0.76573,-9.885103,0.174682,0.770000,-4.410000,0.910000
577001,0.38287,-9.877925,0.191433,0.560000,-4.410000,0.980000
577012,0.14357,-9.873138,0.220148,0.420000,-4.410000,0.980000
577022,0.19143,-9.853995,0.217755,0.140000,-4.270000,1.50000
577032,0.38287,-9.870746,0.165111,0.0,-4.200000,0.980000
577042,0.14357,-9.882710,0.186647,0.0,-4.340000,0.980000
577052,0.26322,-9.839638,0.174682,0.420000,-4.200000,0.980000
577062,0.11965,-9.877925,0.193826,0.560000,-4.270000,0.910000
577072,0.9572,-9.887496,0.172289,0.700000,-4.620000,0.840000
577082,0.31108,-9.880318,0.198611,0.770000,-4.620000,0.840000
577093,0.28715,-9.842031,0.217755,0.840000,-4.480000,0.840000
577103,0.45465,-9.894675,0.201004,0.770000,-4.480000,0.910000
577113,0.31108,-9.887496,0.203397,0.560000,-4.620000,0.910000
577123,0.38287,-9.851603,0.181861,0.630000,-4.550000,0.910000
577133,0.59823,-9.889889,0.153146,0.420000,-4.550000,0.910000
577143,0.38287,-9.906639,0.203397,0.210000,-4.410000,0.840000
577153,0.19143,-9.901854,0.203397,0.280000,-4.410000,0.980000
577163,0.9572,-9.863567,0.193826,0.350000,-4.200000,0.980000
577174,0.38287,-9.856388,0.162718,0.420000,-4.200000,0.980000
577184,0.33501,-9.865960,0.181861,0.280000,-4.340000,0.980000
577194,0.28715,-9.873138,0.186647,0.350000,-4.270000,0.980000
577204,0.31108,-9.875532,0.201004,0.210000,-4.410000,1.50000
577214,0.14357,-9.880318,0.193826,0.0,-4.620000,0.980000
577224,0.31108,-9.885103,0.193826,0.0,-4.550000,0.980000
577234,0.43072,-9.897068,0.169896,0.0,-4.480000,0.910000
577244,0.38287,-9.873138,0.165111,0.70000,-4.620000,0.910000
577255,0.2393,-9.875532,0.184254,0.280000,-4.620000,0.840000
577265,0.26322,-9.889889,0.169896,0.70000,-4.620000,0.910000
577275,0.55037,-9.887496,0.222540,0.140000,-4.340000,0.980000
577285,0.11965,-9.880318,0.184254,0.420000,-4.270000,1.50000
577295,0.45465,-9.906639,0.220148,0.350000,-4.130000,1.190000
577305,0.19143,-9.849210,0.196218,0.280000,-4.130000,1.120000
577315,0.67001,-9.906639,0.186647,0.140000,-3.920000,1.190000
577325,0.2393,-9.906639,0.193826,0.140000,-3.850000,1.50000
577336,0.47858,-9.849210,0.191433,0.140000,-3.920000,1.50000
577346,0.31108,-9.899461,0.198611,0.210000,-4.200000,1.120000
577356,0.14357,-9.863567,0.184254,0.280000,-4.410000,1.120000
577366,0.19143,-9.861175,0.162718,0.350000,-4.340000,1.50000
577376,0.28715,-9.882710,0.191433,0.420000,-4.340000,0.980000
577386,0.26322,-9.863567,0.172289,0.490000,-4.550000,0.980000
577396,0.40679,-9.877925,0.193826,0.770000,-4.620000,0.980000
577406,0.35894,-9.858782,0.189040,0.840000,-4.620000,1.50000
577417,0.35894,-9.856388,0.181861,0.630000,-4.690000,0.910000
577427,0.14357,-9.861175,0.212969,0.420000,-4.620000,0.980000
577437,0.0,-9.880318,0.160325,0.210000,-4.410000,0.980000
577447,0.21536,-9.885103,0.201004,0.70000,-4.480000,1.50000
577457,0.16750,-9.875532,0.165111,0.210000,-4.410000,1.50000
577467,0.23929,-9.865960,0.162718,0.280000,-4.550000,0.980000
577477,0.57430,-9.870746,0.174682,0.210000,-4.620000,0.980000
577487,0.33501,-9.858782,0.193826,0.350000,-4.690000,0.910000
577499,0.14357,-9.899461,0.212969,0.490000,-4.830000,0.910000
577509,0.16750,-9.885103,0.165111,0.630000,-4.830000,0.840000
577519,0.31108,-9.889889,0.224933,0.770000,-4.830000,0.910000
577529,0.19143,-9.928176,0.179468,0.840000,-4.690000,0.980000
577540,0.0,-9.870746,0.184254,0.910000,-4.620000,1.50000
577550,0.74180,-9.844424,0.134003,0.910000,-4.620000,1.50000
577560,0.2393,-9.901854,0.177075,0.630000,-4.480000,1.120000
577570,0.57430,-9.901854,0.205790,0.490000,-4.410000,1.50000
577580,0.40679,-9.877925,0.186647,0.210000,-4.410000,1.50000
577590,0.21536,-9.892282,0.179468,0.70000,-4.270000,1.50000
577600,0.55037,-9.877925,0.217755,0.280000,-4.340000,0.980000
577610,0.64609,-9.853995,0.186647,0.140000,-4.340000,0.980000
577620,0.67001,-9.877925,0.150753,0.70000,-4.200000,1.50000
577630,0.4786,-9.889889,0.193826,0.70000,-4.340000,0.980000
577640,0.4786,-9.906639,0.193826,0.70000,-4.270000,0.980000
577650,0.47858,-9.904246,0.172289,0.350000,-4.410000,0.980000
577661,0.16750,-9.877925,0.239291,0.490000,-4.480000,1.50000
577671,0.21536,-9.870746,0.177075,0.560000,-4.690000,0.910000
577681,0.31108,-9.899461,0.174682,0.700000,-4.620000,1.50000
577691,0.43072,-9.849210,0.157932,0.630000,-4.620000,1.50000
577701,0.11965,-9.877925,0.196218,0.560000,-4.550000,0.980000
577711,0.55037,-9.870746,0.205790,0.420000,-4.620000,0.980000
577721,0.31108,-9.897068,0.169896,0.140000,-4.270000,0.980000
577731,0.47858,-9.899461,0.203397,0.70000,-4.480000,0.980000
577742,0.14357,-9.865960,0.167504,0.0,-4.550000,0.840000
577752,0.47858,-9.901854,0.191433,0.280000,-4.620000,0.840000
577762,0.26322,-9.877925,0.205790,0.70000,-4.830000,0.770000
577772,0.26322,-9.839638,0.186647,0.210000,-4.760000,0.840000
577782,0.28715,-9.904246,0.248862,0.280000,-4.620000,0.910000
577792,0.33501,-9.892282,0.153146,0.490000,-4.480000,0.980000
577802,0.43072,-9.889889,0.222540,0.490000,-4.410000,1.50000
577812,0.28715,-9.892282,0.215362,0.560000,-4.410000,1.50000
577823,0.35894,-9.858782,0.193826,0.700000,-4.130000,1.120000
577833,0.21536,-9.880318,0.191433,0.560000,-4.200000,1.50000
577843,0.33501,-9.851603,0.155539,0.630000,-4.270000,0.980000
577853,0.16750,-9.873138,0.201004,0.210000,-4.620000,0.980000
577863,0.38287,-9.906639,0.193826,0.70000,-4.690000,0.910000
577873,0.67001,-9.849210,0.212969,0.0,-4.620000,0.910000
577883,0.43072,-9.842031,0.157932,0.70000,-4.480000,0.910000
577893,0.26322,-9.889889,0.196218,0.70000,-4.550000,0.980000
577904,0.19143,-9.889889,0.205790,0.280000,-4.410000,0.980000
577914,0.45465,-9.875532,0.201004,0.280000,-4.690000,0.980000
577924,0.45465,-9.889889,0.222540,0.420000,-4.620000,0.980000
577934,0.40679,-9.904246,0.239291,0.420000,-4.620000,0.980000
577944,0.50251,-9.858782,0.224933,0.420000,-4.340000,0.980000
577954,0.9572,-9.873138,0.160325,0.280000,-4.340000,1.120000
577964,0.64609,-9.894675,0.179468,0.140000,-4.270000,1.190000
577974,0.33501,-9.875532,0.205790,0.140000,-4.480000,1.50000
577985,0.38287,-9.889889,0.174682,0.210000,-4.480000,1.50000
577995,0.26322,-9.870746,0.201004,0.280000,-4.550000,0.980000
578005,0.9572,-9.887496,0.198611,0.350000,-4.690000,0.980000
578015,0.9572,-9.851603,0.177075,0.490000,-4.620000,0.980000
578025,0.28715,-9.875532,0.165111,0.420000,-4.620000,0.980000
578035,0.7179,-9.868353,0.162718,0.350000,-4.620000,0.980000
578045,0.57430,-9.830067,0.191433,0.280000,-4.480000,0.910000
578055,0.11965,-9.875532,0.193826,0.210000,-4.550000,0.980000
578066,0.4786,-9.906639,0.198611,0.350000,-4.620000,0.910000
578076,0.67001,-9.913818,0.210576,0.560000,-4.410000,0.910000
578086,0.19143,-9.909033,0.165111,0.700000,-4.550000,0.910000
578096,0.7179,-9.887496,0.198611,0.630000,-4.340000,1.50000
578106,0.40679,-9.904246,0.224933,0.560000,-4.130000,1.120000
578116,0.21536,-9.930569,0.181861,0.490000,-4.200000,1.120000
578126,0.4786,-9.899461,0.169896,0.280000,-4.270000,1.120000
578136,0.14357,-9.894675,0.215362,0.350000,-4.480000,1.50000
578147,0.9572,-9.849210,0.205790,0.490000,-4.550000,0.980000
578157,0.43072,-9.897068,0.205790,0.770000,-4.690000,0.980000
578167,0.28715,-9.880318,0.150753,0.700000,-4.690000,0.980000
578177,0.2393,-9.856388,0.191433,0.560000,-4.760000,0.980000
578187,0.7179,-9.873138,0.198611,0.420000,-4.760000,0.840000
578197,0.38287,-9.880318,0.165111,0.490000,-4.550000,0.910000
578207,0.19143,-9.887496,0.208183,0.490000,-4.480000,0.980000
578217,0.50251,-9.882710,0.193826,0.490000,-4.340000,1.50000
578228,0.47858,-9.877925,0.167504,0.630000,-4.130000,1.50000
578238,0.23929,-9.899461,0.210576,0.490000,-4.270000,1.120000
578248,0.2393,-9.901854,0.138789,0.350000,-4.480000,0.980000
578258,0.33501,-9.851603,0.191433,0.490000,-4.620000,0.980000
578268,0.50251,-9.873138,0.201004,0.350000,-4.620000,0.910000
578278,0.35894,-9.877925,0.186647,0.280000,-4.620000,0.910000
578288,0.50251,-9.873138,0.193826,0.350000,-4.690000,0.980000
578298,0.23929,-9.925783,0.205790,0.420000,-4.690000,0.980000
578309,0.40679,-9.901854,0.184254,0.560000,-4.410000,0.980000
578319,0.62216,-9.913818,0.184254,0.560000,-4.410000,0.980000
578329,0.52644,-9.906639,0.174682,0.630000,-4.480000,0.980000
578339,0.21536,-9.863567,0.174682,0.770000,-4.340000,0.980000
578349,0.35894,-9.887496,0.186647,0.910000,-4.270000,0.980000
578359,0.57430,-9.882710,0.191433,1.50000,-4.340000,1.190000
578369,0.64609,-9.887496,0.165111,0.980000,-4.340000,1.50000
578379,0.16750,-9.877925,0.153146,0.840000,-4.340000,0.980000
578390,0.50251,-9.875532,0.174682,0.770000,-4.410000,0.980000
578400,0.28715,-9.887496,0.198611,0.420000,-4.620000,0.980000
578410,0.9572,-9.909033,0.189040,0.210000,-4.550000,0.910000
578420,0.14357,-9.865960,0.189040,0.0,-4.480000,0.980000
578430,0.33501,-9.901854,0.212969,0.140000,-4.200000,0.980000
578440,0.19143,-9.899461,0.155539,0.70000,-4.270000,1.50000
578450,0.64609,-9.892282,0.177075,0.0,-4.340000,1.50000
578460,0.40679,-9.892282,0.210576,0.420000,-4.200000,1.120000
578471,0.4786,-9.877925,0.205790,0.560000,-4.200000,1.120000
578481,0.7179,-9.889889,0.186647,0.630000,-4.270000,0.980000
578491,0.43072,-9.894675,0.174682,0.490000,-4.270000,0.910000
578501,0.11965,-9.909033,0.181861,0.560000,-4.550000,0.840000
578511,0.11965,-9.877925,0.212969,0.490000,-4.620000,0.980000
578521,0.38287,-9.837245,0.186647,0.420000,-4.690000,0.840000
578531,0.62216,-9.875532,0.210576,0.350000,-4.550000,0.910000
578541,0.16750,-9.844424,0.198611,0.420000,-4.620000,0.980000
578552,0.26322,-9.889889,0.184254,0.280000,-4.410000,1.50000
578562,0.35894,-9.853995,0.205790,0.70000,-4.410000,1.50000
578572,0.23929,-9.875532,0.177075,0.70000,-4.200000,1.50000
578582,0.28715,-9.873138,0.205790,0.140000,-4.340000,1.50000
578592,0.50251,-9.889889,0.179468,0.490000,-4.130000,1.120000
578602,0.0,-9.849210,0.198611,0.630000,-4.60000,1.190000
578612,0.4786,-9.889889,0.145967,0.490000,-4.270000,1.190000
578622,0.40679,-9.899461,0.157932,0.490000,-4.410000,0.980000
578633,0.64609,-9.882710,0.201004,0.560000,-4.480000,0.910000
578643,0.0,-9.825280,0.169896,0.700000,-4.690000,0.980000
578653,0.67001,-9.861175,0.157932,0.630000,-4.830000,0.910000
578663,0.64609,-9.892282,0.203397,0.490000,-4.760000,0.980000
578673,0.26322,-9.858782,0.210576,0.140000,-4.550000,0.910000
578683,0.2393,-9.875532,0.193826,0.70000,-4.550000,1.50000
578693,0.14357,-9.901854,0.184254,0.70000,-4.340000,1.120000
578703,0.21536,-9.901854,0.208183,0.350000,-4.550000,1.50000
578714,0.38287,-9.894675,0.167504,0.490000,-4.480000,1.120000
578724,0.16750,-9.906639,0.177075,0.700000,-4.340000,1.50000
578734,0.11965,-9.851603,0.153146,0.700000,-4.410000,1.50000
578744,0.33501,-9.877925,0.153146,0.560000,-4.410000,0.980000
578754,0.19143,-9.885103,0.157932,0.630000,-4.410000,0.980000
578764,0.45465,-9.851603,0.162718,0.630000,-4.620000,0.910000
578774,0.33501,-9.865960,0.177075,0.420000,-4.550000,0.980000
578784,0.23929,-9.875532,0.179468,0.0,-4.550000,0.980000
578795,0.14357,-9.885103,0.167504,0.0,-4.620000,0.980000
578805,0.23929,-9.863567,0.172289,0.140000,-4.760000,0.840000
578815,0.2393,-9.899461,0.169896,0.350000,-4.620000,0.980000
578825,0.16750,-9.865960,0.177075,0.350000,-4.410000,1.50000
578835,0.43072,-9.894675,0.196218,0.490000,-4.340000,1.120000
578845,0.16750,-9.887496,0.198611,0.630000,-4.270000,1.120000
578855,0.31108,-9.877925,0.167504,0.490000,-4.270000,1.120000
578865,0.31108,-9.920997,0.153146,0.280000,-4.480000,1.120000
578876,0.19143,-9.863567,0.167504,0.70000,-4.480000,1.50000
578886,0.21536,-9.932961,0.167504,0.140000,-4.760000,0.980000
578896,0.28715,-9.887496,0.184254,0.140000,-4.760000,0.910000
578906,0.23929,-9.868353,0.215362,0.350000,-4.760000,0.910000
578916,0.7179,-9.832459,0.179468,0.560000,-4.550000,0.980000
578926,0.33501,-9.873138,0.191433,0.630000,-4.340000,1.50000
578936,0.9572,-9.865960,0.191433,0.700000,-4.130000,1.120000
578946,0.31108,-9.868353,0.167504,0.560000,-4.270000,1.120000
578957,0.21536,-9.887496,0.191433,0.490000,-4.200000,1.50000
578967,0.0,-9.875532,0.177075,0.490000,-4.410000,0.980000
578977,0.26322,-9.873138,0.172289,0.630000,-4.410000,0.980000
578987,0.38287,-9.873138,0.134003,0.560000,-4.620000,0.910000
578997,0.21536,-9.865960,0.184254,0.420000,-4.900000,0.910000
579007,0.19143,-9.875532,0.165111,0.490000,-4.690000,0.910000
579017,0.4786,-9.918604,0.165111,0.560000,-4.410000,0.980000
579027,0.7179,-9.870746,0.186647,0.770000,-4.130000,1.50000
579038,0.50251,-9.894675,0.191433,0.560000,-4.130000,1.50000
579048,0.33501,-9.858782,0.181861,0.210000,-4.410000,1.120000
579058,0.9572,-9.882710,0.179468,0.140000,-4.340000,1.190000
579068,0.4786,-9.892282,0.167504,0.0,-4.410000,1.120000
579078,0.14357,-9.875532,0.172289,0.140000,-4.480000,0.980000
579088,0.2393,-9.918604,0.134003,0.280000,-4.480000,1.50000
579098,0.31108,-9.892282,0.186647,0.280000,-4.550000,1.50000
579108,0.0,-9.875532,0.177075,0.350000,-4.550000,1.50000
579119,0.50251,-9.904246,0.184254,0.490000,-4.550000,1.50000
579129,0.16750,-9.868353,0.191433,0.490000,-4.550000,1.50000
579139,0.14357,-9.868353,0.189040,0.420000,-4.480000,1.50000
579149,0.31108,-9.868353,0.162718,0.420000,-4.340000,1.120000
579159,0.16750,-9.892282,0.157932,0.420000,-3.990000,1.120000
579169,0.28715,-9.889889,0.160325,0.560000,-4.60000,1.50000
579179,0.28715,-9.897068,0.181861,0.630000,-4.130000,1.120000
579189,0.23929,-9.858782,0.155539,0.630000,-4.270000,1.50000
579200,0.9572,-9.839638,0.153146,0.560000,-4.410000,0.980000
579210,0.4786,-9.844424,0.145967,0.420000,-4.550000,0.910000
579220,0.47858,-9.837245,0.174682,0.420000,-4.410000,1.120000
579230,0.23929,-9.885103,0.136396,0.280000,-4.340000,1.120000
579240,0.21536,-9.865960,0.165111,0.350000,-4.270000,1.50000
579250,0.21536,-9.865960,0.177075,0.350000,-4.340000,1.190000
579260,0.9572,-9.897068,0.196218,0.350000,-4.340000,1.120000
579270,0.7179,-9.861175,0.169896,0.210000,-4.270000,1.50000
579281,0.74180,-9.870746,0.189040,0.280000,-4.410000,1.120000
579291,0.14357,-9.885103,0.179468,0.490000,-4.340000,1.50000
579301,0.38287,-9.897068,0.162718,0.630000,-4.550000,0.910000
579311,0.9572,-9.920997,0.179468,0.490000,-4.620000,0.910000
579321,0.50251,-9.856388,0.174682,0.420000,-4.550000,0.910000
579331,0.16750,-9.868353,0.186647,0.560000,-4.480000,0.980000
579341,0.40679,-9.911426,0.184254,0.840000,-4.480000,0.910000
579351,0.59823,-9.842031,0.134003,0.770000,-4.410000,0.980000
579362,0.2393,-9.892282,0.150753,0.490000,-4.340000,1.50000
579372,0.28715,-9.885103,0.165111,0.350000,-4.270000,1.50000
579382,0.19143,-9.892282,0.148360,0.560000,-4.410000,0.980000
579392,0.4786,-9.863567,0.157932,0.420000,-4.550000,0.910000
579402,0.57430,-9.868353,0.143574,0.350000,-4.410000,0.910000
579412,0.14357,-9.870746,0.196218,0.490000,-4.620000,0.980000
579422,0.38287,-9.909033,0.157932,0.840000,-4.620000,1.50000
579432,0.45465,-9.880318,0.145967,0.910000,-4.620000,0.910000
579443,0.43072,-9.880318,0.172289,0.560000,-4.480000,0.910000
579453,0.31108,-9.873138,0.201004,0.350000,-4.340000,1.50000
579463,0.47858,-9.894675,0.167504,0.350000,-4.130000,1.120000
579473,0.11965,-9.858782,0.155539,0.420000,-4.340000,0.980000
579483,0.16750,-9.868353,0.148360,0.350000,-4.410000,0.910000
579493,0.45465,-9.873138,0.191433,0.210000,-4.410000,0.910000
579503,0.16750,-9.911426,0.157932,0.210000,-4.410000,0.980000
579513,0.21536,-9.870746,0.157932,0.280000,-4.550000,0.980000
579524,0.31108,-9.832459,0.179468,0.280000,-4.620000,0.910000
579534,0.11965,-9.863567,0.134003,0.350000,-4.550000,1.50000
579544,0.50251,-9.885103,0.191433,0.420000,-4.340000,0.980000
579554,0.47858,-9.892282,0.124431,0.560000,-4.480000,1.120000
579564,0.33501,-9.849210,0.179468,0.630000,-4.410000,1.50000
