Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagnX,MagnY,MagnZ
0.0,-9.328,-0.024,-3.393,-9.311,-0.086,-3.448,2.8,0.56,0.63
,-9.32,-0.055,-3.398,-9.263,-0.062,-3.326,2.38,0.56,0.49
,-9.328,-0.072,-3.443,-9.344,-0.079,-3.331,2.17,0.7,0.42
,-9.308,-0.079,-3.489,-9.311,-0.062,-3.372,2.45,0.77,0.63
76.0,-9.335,-0.086,-3.312,-9.282,-0.043,-3.501,2.52,0.84,0.77
,-9.392,-0.036,-3.381,-9.332,0.022,-3.542,2.66,1.05,0.77
,-9.33,-0.026,-3.429,-9.292,-0.057,-3.482,2.73,1.19,0.77
,-9.275,0.014,-3.446,-9.304,-0.115,-3.4,2.59,1.12,0.7
152.0,-9.318,-0.06,-3.374,-9.38,-0.091,-3.355,2.8,0.63,0.63
,-9.318,-0.067,-3.357,-9.363,-0.055,-3.314,2.73,0.84,0.7
,-9.328,-0.115,-3.3,-9.306,-0.086,-3.376,2.59,0.91,0.84
,-9.34,-0.117,-3.288,-9.304,-0.062,-3.364,2.73,1.05,0.84
227.0,-9.366,-0.072,-3.403,-9.277,-0.057,-3.453,2.66,1.26,0.84
,-9.347,-0.077,-3.422,-9.316,-0.002,-3.451,2.59,1.4,0.91
,-9.289,-0.048,-3.419,-9.325,0.005,-3.455,2.31,1.33,0.98
,-9.289,-0.101,-3.386,-9.347,-0.024,-3.479,2.38,1.4,1.05
302.0,-9.318,-0.007,-3.439,-9.34,-0.043,-3.369,2.59,1.19,0.84
,-9.328,-0.034,-3.403,-9.354,-0.067,-3.302,2.59,1.12,0.77
,-9.316,-0.062,-3.384,-9.361,-0.065,-3.362,2.59,1.19,0.91
,-9.34,-0.112,-3.34,-9.328,-0.034,-3.36,2.66,1.26,0.98
378.0,-9.342,-0.007,-3.465,-9.311,-0.012,-3.463,2.73,1.33,0.84
,-9.316,-0.002,-3.501,-9.316,-0.072,-3.367,2.45,1.33,0.7
,-9.289,-0.014,-3.498,-9.354,-0.062,-3.3,2.24,1.19,0.7
,-9.33,-0.029,-3.506,-9.351,-0.093,-3.283,2.59,1.19,0.77
453.0,-9.361,-0.06,-3.293,-9.289,-0.036,-3.522,2.59,1.68,0.84
,-9.361,-0.079,-3.364,-9.332,0.012,-3.472,2.24,1.47,0.77
,-9.308,-0.045,-3.424,-9.275,-0.017,-3.458,2.03,1.47,0.84
,-9.28,-0.029,-3.467,-9.33,-0.062,-3.422,1.96,1.4,0.77
529.0,-9.306,-0.112,-3.352,-9.354,-0.007,-3.427,2.24,1.26,0.7
,-9.32,-0.041,-3.34,-9.308,-0.045,-3.47,2.31,1.33,0.77
,-9.299,-0.067,-3.396,-9.337,-0.022,-3.522,2.31,1.33,0.84
,-9.366,-0.034,-3.369,-9.306,-0.012,-3.472,2.24,1.33,0.7
605.0,-9.32,0.0,-3.429,-9.337,-0.124,-3.333,2.52,0.91,0.63
,-9.335,-0.019,-3.417,-9.34,-0.132,-3.293,2.45,0.91,0.63
,-9.311,-0.072,-3.388,-9.306,-0.11,-3.324,2.1,0.7,0.49
,-9.356,-0.124,-3.343,-9.282,-0.06,-3.307,2.03,0.98,0.56
681.0,-9.39,-0.034,-3.343,-9.263,-0.101,-3.484,2.73,1.54,0.91
,-9.375,-0.029,-3.348,-9.275,-0.065,-3.465,2.66,1.61,0.98
,-9.325,0.002,-3.431,-9.325,-0.041,-3.46,2.17,1.47,0.77
,-9.27,-0.053,-3.446,-9.308,-0.103,-3.312,2.03,1.47,0.77
757.0,-9.347,-0.108,-3.326,-9.378,-0.024,-3.472,2.31,1.54,1.12
,-9.371,-0.045,-3.266,-9.32,-0.019,-3.51,2.38,1.47,1.05
,-9.349,-0.093,-3.293,-9.265,-0.012,-3.486,2.31,1.61,1.05
,-9.363,-0.074,-3.393,-9.282,-0.034,-3.443,2.38,1.82,0.98
832.0,-9.316,0.002,-3.424,-9.313,-0.062,-3.408,2.66,1.19,1.05
,-9.397,-0.026,-3.396,-9.294,-0.031,-3.465,2.45,1.12,0.91
,-9.368,0.002,-3.443,-9.261,-0.01,-3.463,2.24,1.12,0.84
,-9.306,-0.074,-3.412,-9.287,0.005,-3.439,2.52,1.33,1.05
908.0,-9.311,-0.01,-3.46,-9.313,-0.05,-3.333,3.01,0.91,0.91
,-9.301,-0.048,-3.429,-9.332,-0.045,-3.372,3.01,0.77,0.98
,-9.289,-0.086,-3.489,-9.34,-0.041,-3.329,3.15,0.98,0.91
,-9.332,-0.067,-3.372,-9.32,-0.012,-3.348,3.22,0.84,1.05
984.0,-9.318,-0.029,-3.326,-9.299,-0.048,-3.35,2.38,1.19,0.91
,-9.299,-0.079,-3.369,-9.373,0.014,-3.364,2.45,0.98,0.84
,-9.306,-0.057,-3.312,-9.337,-0.043,-3.307,2.52,1.12,1.05
,-9.311,-0.043,-3.34,-9.296,-0.072,-3.321,2.52,1.19,1.12
1060.0,-9.301,-0.093,-3.312,-9.313,-0.012,-3.429,1.89,1.47,0.84
,-9.323,-0.041,-3.357,-9.27,0.012,-3.398,1.96,1.54,0.91
,-9.368,-0.077,-3.364,-9.32,-0.057,-3.403,1.96,1.68,0.91
,-9.356,-0.005,-3.398,-9.363,-0.024,-3.496,1.96,1.61,0.84
1135.0,-9.306,0.029,-3.477,-9.268,-0.01,-3.463,2.66,1.33,0.98
,-9.359,0.034,-3.494,-9.342,-0.012,-3.396,2.66,1.26,0.91
,-9.325,0.034,-3.475,-9.323,-0.067,-3.367,2.59,1.12,0.77
,-9.289,0.043,-3.482,-9.282,-0.06,-3.369,2.66,1.05,0.7
1211.0,-9.328,-0.024,-3.34,-9.363,-0.074,-3.259,2.94,0.77,0.7
,-9.328,-0.086,-3.345,-9.316,-0.089,-3.257,2.94,0.77,0.63
,-9.301,-0.12,-3.257,-9.366,0.017,-3.405,2.8,1.05,0.77
,-9.332,-0.108,-3.288,-9.294,-0.002,-3.458,2.8,1.19,0.77
1286.0,-9.273,0.0,-3.453,-9.32,-0.036,-3.309,2.73,1.4,0.7
,-9.313,-0.01,-3.465,-9.342,-0.055,-3.338,3.08,1.19,0.77
,-9.265,0.029,-3.436,-9.32,-0.057,-3.331,3.36,1.26,0.84
,-9.342,0.034,-3.405,-9.354,-0.062,-3.369,3.36,1.33,0.98
1362.0,-9.325,-0.045,-3.326,-9.284,-0.072,-3.364,2.52,1.61,0.84
,-9.337,-0.019,-3.357,-9.292,-0.072,-3.393,2.38,1.75,0.77
,-9.306,-0.038,-3.376,-9.325,-0.036,-3.441,2.17,1.68,0.63
,-9.306,-0.05,-3.369,-9.366,-0.045,-3.405,2.1,1.68,0.63
1438.0,-9.351,-0.002,-3.403,-9.265,-0.057,-3.479,1.68,1.54,0.42
,-9.342,-0.038,-3.424,-9.299,-0.012,-3.463,1.61,1.61,0.42
,-9.335,-0.026,-3.494,-9.275,-0.017,-3.436,1.68,1.26,0.42
,-9.332,-0.053,-3.484,-9.332,-0.06,-3.357,1.89,1.26,0.49
1514.0,-9.361,-0.053,-3.348,-9.332,-0.077,-3.4,2.87,1.12,0.84
,-9.325,-0.072,-3.422,-9.328,-0.034,-3.408,2.8,1.05,0.7
,-9.316,-0.026,-3.362,-9.289,-0.024,-3.434,2.59,1.05,0.77
,-9.344,-0.11,-3.372,-9.301,-0.007,-3.417,2.45,1.12,0.63
1590.0,-9.33,0.012,-3.415,-9.313,-0.105,-3.415,2.94,0.84,0.77
,-9.265,0.048,-3.448,-9.261,-0.124,-3.453,2.87,0.77,0.84
,-9.325,-0.019,-3.448,-9.33,-0.045,-3.355,2.52,0.7,0.63
,-9.308,-0.077,-3.486,-9.359,-0.069,-3.252,2.66,0.7,0.63
1665.0,-9.392,-0.045,-3.24,-9.328,-0.012,-3.448,2.45,0.63,0.84
,-9.351,-0.096,-3.216,-9.287,0.0,-3.498,2.31,0.91,0.91
,-9.363,-0.089,-3.23,-9.244,0.022,-3.52,2.17,1.47,0.98
,-9.351,-0.043,-3.324,-9.294,0.024,-3.501,2.24,1.33,0.77
1741.0,-9.323,0.05,-3.503,-9.308,-0.017,-3.307,3.01,0.91,0.7
,-9.33,-0.005,-3.422,-9.351,-0.06,-3.29,3.15,0.63,0.7
,-9.351,-0.012,-3.355,-9.356,-0.098,-3.317,3.22,0.63,0.7
,-9.337,-0.077,-3.321,-9.306,-0.072,-3.317,3.5,0.63,0.63
1817.0,-9.275,-0.053,-3.302,-9.361,-0.101,-3.345,2.45,1.19,0.7
,-9.337,-0.01,-3.317,-9.32,-0.05,-3.369,2.17,1.12,0.56
,-9.34,-0.019,-3.34,-9.328,-0.062,-3.391,2.17,1.4,0.56
,-9.311,-0.072,-3.364,-9.347,-0.057,-3.333,1.75,1.12,0.56
1893.0,-9.292,-0.101,-3.357,-9.335,-0.081,-3.3,1.89,1.26,0.49
,-9.306,-0.062,-3.372,-9.38,-0.091,-3.336,2.03,1.33,0.63
,-9.304,-0.005,-3.364,-9.373,-0.034,-3.307,2.03,1.19,0.49
,-9.332,-0.067,-3.364,-9.325,-0.151,-3.336,1.89,1.26,0.63
1968.0,-9.301,-0.093,-3.345,-9.318,-0.06,-3.408,2.1,1.47,0.77
,-9.332,-0.029,-3.41,-9.323,-0.024,-3.405,2.45,1.4,0.84
,-9.318,-0.012,-3.46,-9.363,-0.024,-3.379,2.24,1.33,0.91
,-9.268,-0.081,-3.376,-9.34,-0.072,-3.408,2.03,1.33,0.98
2044.0,-9.328,-0.084,-3.362,-9.265,-0.06,-3.367,2.59,1.33,0.91
,-9.337,-0.022,-3.307,-9.328,-0.077,-3.391,2.87,1.26,0.98
,-9.308,-0.055,-3.388,-9.277,-0.036,-3.412,2.94,1.19,1.12
,-9.277,-0.077,-3.317,-9.284,-0.029,-3.412,3.01,1.4,1.05
2119.0,-9.304,-0.072,-3.443,-9.316,-0.06,-3.302,2.66,1.33,1.05
,-9.306,-0.022,-3.393,-9.356,-0.029,-3.309,2.66,1.19,1.12
,-9.304,-0.026,-3.345,-9.347,0.024,-3.357,2.8,1.33,0.98
,-9.335,-0.022,-3.324,-9.375,-0.026,-3.415,2.87,1.61,1.12
2195.0,-9.313,-0.029,-3.455,-9.325,-0.022,-3.364,2.1,1.54,0.77
,-9.292,-0.012,-3.46,-9.328,0.002,-3.376,2.17,1.4,0.77
,-9.313,-0.048,-3.439,-9.27,-0.026,-3.355,2.17,1.26,0.84
,-9.347,0.017,-3.422,-9.318,-0.048,-3.302,2.45,1.4,0.84
2271.0,-9.306,-0.034,-3.367,-9.301,-0.029,-3.386,2.52,1.33,0.77
,-9.287,-0.065,-3.431,-9.344,-0.005,-3.319,2.45,1.33,0.7
,-9.299,-0.024,-3.388,-9.349,-0.043,-3.302,2.52,1.47,0.7
,-9.289,-0.105,-3.381,-9.342,-0.057,-3.329,2.59,1.47,0.77
2347.0,-9.328,-0.024,-3.276,-9.325,-0.081,-3.417,2.59,1.68,0.7
,-9.332,0.012,-3.376,-9.323,-0.01,-3.46,2.31,1.68,0.63
,-9.299,-0.077,-3.369,-9.304,0.017,-3.374,1.96,1.75,0.63
,-9.287,-0.112,-3.403,-9.316,-0.024,-3.391,2.17,2.03,0.77
2423.0,-9.366,-0.069,-3.391,-9.258,-0.06,-3.419,2.52,1.82,0.84
,-9.359,-0.041,-3.388,-9.311,-0.074,-3.393,2.73,1.61,0.84
,-9.383,0.0,-3.386,-9.337,-0.026,-3.419,2.73,1.68,0.77
,-9.311,-0.031,-3.429,-9.304,-0.074,-3.379,2.73,1.68,0.7
2498.0,-9.311,-0.096,-3.362,-9.301,-0.041,-3.369,2.8,1.75,0.84
,-9.323,-0.112,-3.312,-9.308,-0.077,-3.434,2.87,1.82,0.91
,-9.332,-0.036,-3.374,-9.34,-0.038,-3.467,2.73,1.96,0.98
,-9.359,-0.067,-3.386,-9.368,-0.022,-3.46,2.66,1.89,0.91
2574.0,-9.325,0.05,-3.53,-9.277,-0.031,-3.503,2.52,1.61,0.77
,-9.325,0.074,-3.539,-9.306,-0.048,-3.408,2.52,1.4,0.49
,-9.265,0.019,-3.527,-9.292,-0.043,-3.345,2.31,1.33,0.42
,-9.239,0.0,-3.592,-9.337,-0.079,-3.252,2.66,1.19,0.56
2650.0,-9.304,-0.086,-3.202,-9.296,-0.06,-3.491,2.59,1.33,0.77
,-9.337,-0.103,-3.252,-9.241,0.002,-3.477,2.38,1.4,0.7
,-9.342,-0.081,-3.309,-9.304,-0.05,-3.515,2.17,1.54,0.7
,-9.313,-0.101,-3.417,-9.287,-0.022,-3.472,2.17,1.68,0.7
2726.0,-9.261,0.036,-3.467,-9.354,-0.062,-3.388,3.01,1.61,0.91
,-9.294,-0.012,-3.36,-9.311,-0.101,-3.405,2.8,1.4,0.91
,-9.347,-0.002,-3.422,-9.263,-0.096,-3.403,2.66,1.4,0.63
,-9.34,0.019,-3.36,-9.323,-0.084,-3.376,2.38,1.47,0.7
2801.0,-9.351,-0.026,-3.307,-9.308,-0.012,-3.455,2.1,1.68,0.77
,-9.373,-0.026,-3.384,-9.284,0.0,-3.436,2.03,1.61,0.77
,-9.325,-0.072,-3.427,-9.361,0.019,-3.486,1.82,1.61,0.7
,-9.268,-0.053,-3.403,-9.344,0.043,-3.467,1.75,1.68,0.7
2877.0,-9.284,0.048,-3.496,-9.351,-0.05,-3.374,2.03,1.26,0.49
,-9.261,-0.036,-3.455,-9.313,-0.057,-3.321,2.03,1.19,0.56
,-9.296,-0.129,-3.417,-9.311,-0.136,-3.374,2.38,1.26,0.7
,-9.34,-0.115,-3.41,-9.287,-0.017,-3.381,2.94,1.33,0.84
2952.0,-9.294,0.012,-3.439,-9.332,-0.034,-3.379,2.59,1.54,0.77
,-9.27,-0.026,-3.417,-9.325,-0.014,-3.376,2.52,1.4,0.7
,-9.294,-0.017,-3.355,-9.311,-0.017,-3.436,2.59,1.54,0.77
,-9.313,0.002,-3.312,-9.347,-0.01,-3.475,2.52,1.54,0.77
3028.0,-9.294,-0.132,-3.412,-9.296,-0.036,-3.422,2.17,1.61,0.77
,-9.308,-0.117,-3.455,-9.28,-0.005,-3.412,2.31,1.68,0.91
,-9.282,-0.038,-3.431,-9.316,0.005,-3.427,2.66,1.68,0.84
,-9.32,0.002,-3.4,-9.344,-0.022,-3.479,2.8,1.82,0.91
3104.0,-9.28,-0.115,-3.427,-9.354,-0.057,-3.369,2.66,1.68,1.05
,-9.308,-0.081,-3.386,-9.335,-0.041,-3.427,2.8,1.54,1.12
,-9.263,-0.067,-3.343,-9.296,-0.022,-3.494,2.94,1.54,1.12
,-9.332,-0.048,-3.379,-9.301,0.019,-3.522,2.66,1.68,1.12
3180.0,-9.294,0.005,-3.513,-9.335,-0.048,-3.405,2.87,1.4,1.05
,-9.251,0.026,-3.525,-9.335,-0.112,-3.398,3.08,1.54,1.12
,-9.335,0.012,-3.494,-9.318,-0.086,-3.393,3.08,1.33,0.98
,-9.332,-0.026,-3.408,-9.273,-0.086,-3.372,2.87,1.33,0.84
3255.0,-9.318,-0.098,-3.408,-9.308,-0.019,-3.429,2.94,1.4,1.12
,-9.296,-0.062,-3.345,-9.268,-0.007,-3.431,3.01,1.68,1.12
,-9.311,0.024,-3.324,-9.287,-0.012,-3.475,2.8,1.82,1.05
,-9.296,-0.017,-3.396,-9.289,-0.005,-3.479,2.52,1.89,1.05
