Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagnX,MagnY,MagnZ
0.0,-9.438,-0.94,-2.907,-9.442,-0.955,-2.941,2.45,1.75,0.63
,-9.426,-0.952,-2.9,-9.447,-0.928,-2.917,2.17,1.68,0.56
,-9.442,-0.962,-2.91,-9.435,-0.933,-2.965,2.17,1.54,0.42
,-9.45,-0.955,-2.955,-9.438,-0.955,-2.929,2.31,1.54,0.49
75.0,-9.44,-0.957,-2.91,-9.433,-0.912,-2.912,2.87,1.61,0.77
,-9.418,-0.938,-2.91,-9.447,-0.957,-2.9,3.15,1.68,0.84
,-9.452,-0.986,-2.895,-9.426,-0.881,-3.424,3.01,1.61,0.77
,-9.442,-0.962,-2.895,-9.392,-0.816,-3.022,2.87,1.4,0.7
151.0,-9.435,-0.931,-2.86,-9.416,-1.096,-2.501,2.31,1.82,0.98
,-9.495,-0.921,-2.776,-9.545,-1.079,-3.022,2.24,1.96,0.98
,-9.481,-1.003,-2.704,-9.378,-0.866,-3.022,2.24,2.1,0.91
,-9.485,-0.998,-2.556,-9.414,-1.007,-3.015,2.31,2.31,0.91
227.0,-9.414,-0.924,-3.015,-9.416,-0.931,-3.046,2.8,2.59,0.84
,-9.409,-0.943,-2.984,-9.411,-0.969,-3.044,1.89,2.45,0.84
,-9.454,-0.991,-2.977,-9.447,-0.981,-3.025,1.54,2.17,0.77
,-9.426,-0.962,-2.984,-9.445,-0.974,-3.025,1.61,2.24,0.77
302.0,-9.414,-0.955,-2.996,-9.43,-1.003,-2.943,2.17,1.82,1.05
,-9.44,-0.924,-2.97,-9.416,-0.981,-2.934,2.24,1.82,0.98
,-9.438,-0.962,-2.903,-9.428,-0.981,-2.929,2.03,1.61,0.91
,-9.481,-0.988,-2.955,-9.416,-0.94,-2.924,1.96,1.47,0.98
378.0,-9.507,-0.924,-2.924,-9.438,-0.95,-2.864,2.24,1.4,1.12
,-9.497,-0.897,-2.912,-9.44,-0.928,-2.919,2.24,1.54,1.12
,-9.481,-0.936,-2.874,-9.426,-0.926,-2.888,2.17,1.47,1.12
,-9.447,-0.931,-2.874,-9.457,-0.979,-2.891,2.03,1.4,1.12
